"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"4800",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Other Products","Additional
DoD
Components","CARTER",0.000292946236226959,0.000139116544811726
"4801",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Other Products","Additional
DoD
Components","CARTER",-0.0018956593244774,-0.000565649713383448
"4802",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Other Products","Additional
DoD
Components","CARTER",0.00107416697559469,-0.000176182037551917
"4803",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Other Products","Additional
DoD
Components","CARTER",-3.06547214499022e-05,-0.000284049023444204
"4804",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Other Products","Additional
DoD
Components","CARTER",-9.89172793739059e-05,0.000314864991590293
"4805",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Other Products","Additional
DoD
Components","CARTER",0.00043680546542094,0.000102411154865711
"4806",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Other Products","Additional
DoD
Components","CARTER",-0.000235227686706611,3.42201664468078e-05
"4807",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Other Products","Additional
DoD
Components","CARTER",1.69123201990454e-05,7.28300329711249e-05
"4808",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Other Products","Additional
DoD
Components","CARTER",-0.00528170553468061,-0.00183334030039606
"4809",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Other Products","Additional
DoD
Components","CARTER",-8.18523408144613e-07,-0.0017552039126299
"4810",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Other Products","Additional
DoD
Components","CARTER",0.000450411766616151,-0.00161070409715754
"4811",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Other Products","Additional
DoD
Components","CARTER",0.000176150550319894,0.0002085812645093
"4812",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Other Products","Additional
DoD
Components","CARTER",0.00359858153279931,0.00140838128324512
"4813",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Products","Additional
DoD
Components","CARTER",0.0125377736847803,0.00543750192263315
"4814",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Other Products","Additional
DoD
Components","CARTER",0.00136497511767223,0.00583377677841726
"4815",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Other Products","Additional
DoD
Components","CARTER",0.00285442994223363,0.00558572624822871
"4816",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Other Products","Additional
DoD
Components","CARTER",0.00365020440735986,0.00262320315575524
"4817",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Other Products","Additional
DoD
Components","CARTER",0.00471034757167309,0.00373832730708886
"4818",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Other Products","Additional
DoD
Components","CARTER",0.0081858194801027,0.00551545715304521
"4819",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Other Products","Additional
DoD
Components","CARTER",0.000618215883340327,0.00450479431170537
"4820",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Other Products","Additional
DoD
Components","CARTER",0.00080212579731431,0.00320205372025244
"4821",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Other Products","Additional
DoD
Components","CARTER",0.000527293945010813,0.000649211875221816
"4822",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Other Products","Additional
DoD
Components","CARTER",1.00040881474616e-05,0.000446474610157528
"4823",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Other Products","Additional
DoD
Components","CARTER",-0.000622696558139535,-2.84661749937536e-05
"4824",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Other Products","Additional
DoD
Components","CARTER",0,-0.000204230823330691
"4825",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Other Products","Additional
DoD
Components","CARTER",0.000114682421346603,-0.000169338045597644
"4826",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Other Products","Additional
DoD
Components","CARTER",3.90866558342642e-05,5.12563590602891e-05
"4827",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Other Products","Additional
DoD
Components","CARTER",8.58043058799634e-05,7.98577943536102e-05
"4828",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Other Products","Additional
DoD
Components","CARTER",-3.66020107646999e-07,4.15083138688602e-05
"4829",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Other Products","Additional
DoD
Components","CARTER",-7.5410990149284e-06,2.59657289191293e-05
"4830",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Other Products","Additional
DoD
Components","KENDALL",0.0327146952013181,NA
"4831",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Other Products","Additional
DoD
Components","KENDALL",0.00102599591763989,NA
"4832",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Other Products","Additional
DoD
Components","KENDALL",0.000696410551944755,0.0114790338903009
"4833",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Other Products","Additional
DoD
Components","KENDALL",0.000733119793845841,0.000818508754476829
"4834",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Other Products","Additional
DoD
Components","KENDALL",0.000546387221894993,0.00065863918922853
"4835",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Other Products","Additional
DoD
Components","KENDALL",0.00106230884147456,0.000780605285738465
"4836",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Other Products","Additional
DoD
Components","KENDALL",0.00241099025946989,0.00133989544094648
"4837",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Other Products","Additional
DoD
Components","KENDALL",0.00297097519153042,0.00214809143082496
"4838",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other Products","Additional
DoD
Components","KENDALL",0.00125942527734335,0.00221379690944789
"4839",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other Products","Additional
DoD
Components","KENDALL",0.00280505198161877,0.00234515081683084
"4840",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other Products","Additional
DoD
Components","KENDALL",0.0141408248295928,0.0060684340295183
"4841",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Other Products","Additional
DoD
Components","KENDALL",0.0084156445999,0.00845384047037051
"4842",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Other Products","Additional
DoD
Components","KENDALL",0.0017668105503,0.00810775999326425
"4843",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Other Products","Additional
DoD
Components","KENDALL",0.0002826071708,0.003488354107
"4844",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Other Products","Additional
DoD
Components","KENDALL",0.0108356454513,0.00429502105746667
"4845",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Other Products","Additional
DoD
Components","KENDALL",0.0008340949171,0.0039841158464
"4846",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Other Products","Additional
DoD
Components","KENDALL",0.0061254591443,0.0059317331709
"4847",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Other Products","Additional
DoD
Components","KENDALL",0.0009055616935,0.00262170525163333
"4848",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Other Products","Additional
DoD
Components","KENDALL",0.0030170954011,0.00334937207963333
"4849",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Other Products","Additional
DoD
Components","KENDALL",0.0210554224055,0.00832602650003333
"4850",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Other Products","Additional
DoD
Components","KENDALL",0.0120254474139,0.0120326550735
"4851",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Other Products","Additional
DoD
Components","KENDALL",-0.000470473813201524,0.0108701320020662
"4852",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Other Products","Additional
DoD
Components","KENDALL",0.000502767418391515,0.00401924700636333
"4853",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Other Products","Additional
DoD
Components","KENDALL",0.000762160611677479,0.000264818072289157
"4854",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Other Products","Additional
DoD
Components","KENDALL",0.000848258469776542,0.000704395499948512
"4855",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Other Products","Additional
DoD
Components","KENDALL",0.00157678307074452,0.00106240071739951
"4856",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Other Products","Additional
DoD
Components","KENDALL",0.00208002315930388,0.00150168823327498
"4857",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Other Products","Additional
DoD
Components","KENDALL",0.00218973081042117,0.00194884568015652
"4858",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Other Products","Additional
DoD
Components","KENDALL",0.00277551427247451,0.00234842274739986
"4859",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Other Products","Additional
DoD
Components","KENDALL",0.00044482593965606,0.00180335700751725
"4860",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Other Products","Additional
DoD
Components","KENDALL",0.000988615044794563,0.00140298508564171
"4861",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Other Products","Additional
DoD
Components","KENDALL",0.00107642245130497,0.000836621145251863
"4862",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Other Products","Additional
DoD
Components","KENDALL",0.0001919756484,0.000752337714833176
"4863",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Other Products","Additional
DoD
Components","KENDALL",0.0006898935916,0.000652763897101655
"4864",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Other Products","Additional
DoD
Components","KENDALL",0.000594755761754849,0.000492208333918283
"4865",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Other R&D and Knowledge Based","Army","YOUNG",0.133341122808396,NA
"4866",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Other R&D and Knowledge Based","Army","YOUNG",0.596568260691436,NA
"4867",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Other R&D and Knowledge Based","Army","YOUNG",1.91219893245033,0.880702771983388
"4868",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Other R&D and Knowledge Based","Army","YOUNG",0.270449696778742,0.926405629973503
"4869",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other R&D and Knowledge Based","Army","YOUNG",0.419800619414317,0.86748308288113
"4870",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other R&D and Knowledge Based","Army","YOUNG",0.579629924175705,0.423293413456254
"4871",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Other R&D and Knowledge Based","Army","YOUNG",0.44586285356833,0.48176446571945
"4872",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other R&D and Knowledge Based","Army","YOUNG",0.675160568329718,0.566884448691251
"4873",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other R&D and Knowledge Based","Army","YOUNG",0.869225598253796,0.663416340050615
"4874",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other R&D and Knowledge Based","Army","YOUNG",0.6965673385141,0.746984501699205
"4875",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Other R&D and Knowledge Based","Army","YOUNG",0.663942504663774,0.74324514714389
"4876",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Other R&D and Knowledge Based","Army","YOUNG",0.835253346290672,0.731921063156182
"4877",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Other R&D and Knowledge Based","Army","YOUNG",0.726473411344902,0.741889754099783
"4878",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Other R&D and Knowledge Based","Army","YOUNG",0.966086323796095,0.842604360477223
"4879",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Other R&D and Knowledge Based","Army","YOUNG",2.89665942787419,1.52973972100506
"4880",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Other R&D and Knowledge Based","Army","YOUNG",0.395412573912102,1.41938610852746
"4881",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Other R&D and Knowledge Based","Army","YOUNG",0.618372868986794,1.30348162359103
"4882",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Other R&D and Knowledge Based","Army","YOUNG",1.0278934317926,0.680559624897164
"4883",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Other R&D and Knowledge Based","Army","YOUNG",0.918872900865988,0.855046400548459
"4884",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Other R&D and Knowledge Based","Army","YOUNG",1.23484448347045,1.06053693870968
"4885",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Other R&D and Knowledge Based","Army","YOUNG",1.05279429230353,1.06883722554665
"4886",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Other R&D and Knowledge Based","Army","YOUNG",0.665326908778957,0.984321894850978
"4887",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Other R&D and Knowledge Based","Army","YOUNG",0.454575079844122,0.724232093642202
"4888",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Other R&D and Knowledge Based","Army","YOUNG",0.499569659547521,0.539823882723533
"4889",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Other R&D and Knowledge Based","Army","YOUNG",0.489671156061918,0.481271965151187
"4890",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Other R&D and Knowledge Based","Army","YOUNG",0.481000905076856,0.490080573562099
"4891",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Other R&D and Knowledge Based","Army","YOUNG",1.34301915769647,0.771230406278415
"4892",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Other R&D and Knowledge Based","Army","YOUNG",0.114284537409071,0.646101533394133
"4893",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Other R&D and Knowledge Based","Army","YOUNG",0.236810875802311,0.564704856969284
"4894",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Other R&D and Knowledge Based","Army","YOUNG",0.411681968217801,0.254259127143061
"4895",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Other R&D and Knowledge Based","Army","YOUNG",0.339373740864356,0.329288861628156
"4896",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Other R&D and Knowledge Based","Army","YOUNG",0.470849935280274,0.407301881454143
"4897",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Other R&D and Knowledge Based","Army","YOUNG",0.498575211200257,0.436266295781629
"4898",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Other R&D and Knowledge Based","Army","YOUNG",0.284528006835687,0.417984384438739
"4899",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Other R&D and Knowledge Based","Army","YOUNG",0.251425726904151,0.344842981646698
"4900",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Other R&D and Knowledge Based","Army","YOUNG",0.189456266966196,0.241803333568678
"4901",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Other R&D and Knowledge Based","Army","YOUNG",0.197846457488233,0.212909483786193
"4902",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Other R&D and Knowledge Based","Army","YOUNG",0.270724667019683,0.219342463824704
"4903",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Other R&D and Knowledge Based","Army","YOUNG",0.481106449122807,0.316559191210241
"4904",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Other R&D and Knowledge Based","Army","YOUNG",0.0698240647608057,0.273885060301099
"4905",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Other R&D and Knowledge Based","Army","YOUNG",0.225146526647084,0.258692346843565
"4906",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Other R&D and Knowledge Based","Army","YOUNG",0.127611207249266,0.140860599552385
"4907",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other R&D and Knowledge Based","Army","YOUNG",0.12044312436005,0.1577336194188
"4908",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other R&D and Knowledge Based","Army","YOUNG",0.117796431074276,0.121950254227864
"4909",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Other R&D and Knowledge Based","Army","YOUNG",0.168133915516156,0.135457823650161
"4910",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Other R&D and Knowledge Based","Army","YOUNG",0.149345821065883,0.145092055885438
"4911",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Other R&D and Knowledge Based","Army","YOUNG",0.172365831252623,0.163281855944887
"4912",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Other R&D and Knowledge Based","Army","YOUNG",0.251246453021402,0.190986035113303
"4913",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Other R&D and Knowledge Based","Army","YOUNG",0.0445723184641209,0.156061534246048
"4914",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Other R&D and Knowledge Based","Army","YOUNG",0.170389457763324,0.155402743082949
"4915",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Other R&D and Knowledge Based","Army","YOUNG",0.187128335711288,0.134030037312911
"4916",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Other R&D and Knowledge Based","Army","CARTER",0.452935210868153,NA
"4917",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other R&D and Knowledge Based","Army","CARTER",0.51711095891968,NA
"4918",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other R&D and Knowledge Based","Army","CARTER",0.655045138612254,0.541697102800029
"4919",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Other R&D and Knowledge Based","Army","CARTER",0.249574801861361,0.473910299797765
"4920",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Other R&D and Knowledge Based","Army","CARTER",0.525590484157039,0.476736808210218
"4921",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Other R&D and Knowledge Based","Army","CARTER",1.11726859671588,0.630811294244758
"4922",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Other R&D and Knowledge Based","Army","CARTER",0.545963972657253,0.729607684510056
"4923",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Other R&D and Knowledge Based","Army","CARTER",0.671662186927685,0.778298252100271
"4924",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Other R&D and Knowledge Based","Army","CARTER",1.06537446020539,0.761000206596776
"4925",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Other R&D and Knowledge Based","Army","CARTER",0.904257221138211,0.880431289423763
"4926",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Other R&D and Knowledge Based","Army","CARTER",0.758139168153616,0.909256949832406
"4927",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Other R&D and Knowledge Based","Army","CARTER",0.917295617918271,0.859897335736699
"4928",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Other R&D and Knowledge Based","Army","CARTER",1.20365096075096,0.95969524894095
"4929",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Other R&D and Knowledge Based","Army","CARTER",1.12934181081515,1.08342946316146
"4930",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Other R&D and Knowledge Based","Army","CARTER",3.85307883748395,2.06202386968335
"4931",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Other R&D and Knowledge Based","Army","CARTER",0.285259362305917,1.75589333686834
"4932",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Other R&D and Knowledge Based","Army","CARTER",0.784982693075955,1.64110696428861
"4933",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Other R&D and Knowledge Based","Army","CARTER",1.04350701738355,0.704583024255141
"4934",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Other R&D and Knowledge Based","Army","CARTER",0.748375074958036,0.858954928472514
"4935",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Other R&D and Knowledge Based","Army","CARTER",0.850654507144356,0.88084553316198
"4936",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Other R&D and Knowledge Based","Army","CARTER",1.21069776201217,0.93657578137152
"4937",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Other R&D and Knowledge Based","Army","CARTER",1.39591749913974,1.15242325609875
"4938",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Other R&D and Knowledge Based","Army","CARTER",1.04659572938523,1.21773699684571
"4939",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other R&D and Knowledge Based","Army","CARTER",1.48120792428661,1.30790705093719
"4940",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Other R&D and Knowledge Based","Army","CARTER",1.33383390945237,1.2872125210414
"4941",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Other R&D and Knowledge Based","Army","CARTER",1.4153406546475,1.41012749612883
"4942",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Other R&D and Knowledge Based","Army","CARTER",4.00528349528955,2.25148601979648
"4943",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"Other R&D and Knowledge Based","Army","CARTER",0.262749298187622,1.89445781604156
"4944",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"Other R&D and Knowledge Based","Army","CARTER",0.407479445700752,1.55850407972598
"4945",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Other R&D and Knowledge Based","Army","CARTER",0.679329878900216,0.449852874262863
"4946",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Other R&D and Knowledge Based","Army","CARTER",0.415599904252909,0.500803076284626
"4947",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Other R&D and Knowledge Based","Army","CARTER",0.773653149294614,0.62286097748258
"4948",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Other R&D and Knowledge Based","Army","CARTER",0.856633973318917,0.681962342288813
"4949",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Other R&D and Knowledge Based","Army","CARTER",0.83809858081557,0.822795234476367
"4950",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Other R&D and Knowledge Based","Army","CARTER",0.445984725548347,0.713572426560945
"4951",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Other R&D and Knowledge Based","Army","CARTER",0.605341854330141,0.629808386898019
"4952",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Other R&D and Knowledge Based","Army","CARTER",0.427008243229328,0.492778274369272
"4953",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Other R&D and Knowledge Based","Army","CARTER",0.522275906714036,0.518208668091168
"4954",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Other R&D and Knowledge Based","Army","CARTER",1.38730557151684,0.778863240486733
"4955",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Other R&D and Knowledge Based","Army","CARTER",0.206027757451508,0.705203078560793
"4956",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Other R&D and Knowledge Based","Army","CARTER",0.424949450850919,0.672760926606421
"4957",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Other R&D and Knowledge Based","Army","CARTER",0.520701460894282,0.383892889732237
"4958",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Other R&D and Knowledge Based","Army","CARTER",0.214155604031685,0.386602171925629
"4959",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Other R&D and Knowledge Based","Army","CARTER",0.246994425642531,0.327283830189499
"4960",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Other R&D and Knowledge Based","Army","CARTER",0.124712897629357,0.195287642434524
"4961",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Other R&D and Knowledge Based","Army","CARTER",0.380230888431705,0.250646070567864
"4962",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Other R&D and Knowledge Based","Army","CARTER",0.397190015551539,0.3007112672042
"4963",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Other R&D and Knowledge Based","Army","CARTER",0.488240615382117,0.421887173121787
"4964",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Other R&D and Knowledge Based","Army","CARTER",0.296907043157205,0.394112558030287
"4965",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Other R&D and Knowledge Based","Army","CARTER",0.373337356101655,0.386161671546993
"4966",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Other R&D and Knowledge Based","Army","CARTER",0.359908576643038,0.343384325300633
"4967",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other R&D and Knowledge Based","Army","CARTER",2.34405363941329,1.02576652405266
"4968",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Other R&D and Knowledge Based","Army","CARTER",0.233546506999492,0.979169574351941
"4969",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Other R&D and Knowledge Based","Army","CARTER",0.75971128306601,1.1124371431596
"4970",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Other R&D and Knowledge Based","Army","KENDALL",0.308167132056431,NA
"4971",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Other R&D and Knowledge Based","Army","KENDALL",0.719287191411801,NA
"4972",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Other R&D and Knowledge Based","Army","KENDALL",1.13278877908557,0.720081034184602
"4973",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Other R&D and Knowledge Based","Army","KENDALL",0.521033008207188,0.791036326234854
"4974",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Other R&D and Knowledge Based","Army","KENDALL",0.737489864184945,0.797103883825902
"4975",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Other R&D and Knowledge Based","Army","KENDALL",0.611242368561425,0.623255080317853
"4976",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Other R&D and Knowledge Based","Army","KENDALL",0.167118154371331,0.505283462372567
"4977",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Other R&D and Knowledge Based","Army","KENDALL",0.946583601699104,0.574981374877287
"4978",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Other R&D and Knowledge Based","Army","KENDALL",2.93127044412522,1.34832406673188
