"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"1593",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other Products","Additional
DoD
Components","CARTER
pre-BBP",0.00394196219961031,NA
"1594",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other R&D and Knowledge Based","Army","CARTER
pre-BBP",0.51711095891968,NA
"1595",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other R&D and Knowledge Based","Navy","CARTER
pre-BBP",0.344470305704698,0.315066317478531
"1596",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other R&D and Knowledge Based","Air Force","CARTER
pre-BBP",0.208212456776359,0.202532180861658
"1597",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other R&D and Knowledge Based","DLA","CARTER
pre-BBP",0.0288578515696038,NA
"1598",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other R&D and Knowledge Based","MDA","CARTER
pre-BBP",2.81446200476294e-05,0.00111585727847549
"1599",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other R&D and Knowledge Based","Additional
DoD
Components","CARTER
pre-BBP",0.0874639793028794,0.108067850209281
"1600",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other Services","Army","CARTER
pre-BBP",0.261666398062351,NA
"1601",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other Services","Navy","CARTER
pre-BBP",0.126960558335137,0.0971171552175796
"1602",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other Services","Air Force","CARTER
pre-BBP",0.0264000060510933,0.0339392122537346
"1603",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other Services","DLA","CARTER
pre-BBP",0.00179947450746915,0.000704965721574013
"1604",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other Services","Military
Health","CARTER
pre-BBP",0.00248429906906257,0.226364340752854
"1605",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other Services","Additional
DoD
Components","CARTER
pre-BBP",0.280774869019268,NA
"1606",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships & Submarines","Army","CARTER
pre-BBP",0.0152459089413293,0.0169146128310601
"1607",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships & Submarines","Navy","CARTER
pre-BBP",0.259396091242693,0.332371524886339
"1608",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships & Submarines","Air Force","CARTER
pre-BBP",0.000774424561593418,0.000418231151111656
"1609",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships & Submarines","DLA","CARTER
pre-BBP",0.0526823300497943,0.0526602099732987
"1610",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00397623473695605,0.00634281478314209
"1611",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Unlabeled","Army","CARTER
pre-BBP",-3.15306343364365e-07,NA
"1612",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Unlabeled","Additional
DoD
Components","CARTER
pre-BBP",-1.30740528252869e-05,NA
"1613",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Weapons and Ammunition","Army","CARTER
pre-BBP",0.180928655899545,0.235185844150971
"1614",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Weapons and Ammunition","Navy","CARTER
pre-BBP",0.168873329248755,0.0610765994463793
"1615",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Weapons and Ammunition","Air Force","CARTER
pre-BBP",0.0334698955834596,0.0360071053923471
"1616",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Weapons and Ammunition","DLA","CARTER
pre-BBP",0.0131524227213683,0.0140092778848236
"1617",2009-09-30,"Q4",2009-09-30,0.747945205479452,"Weapons and Ammunition","Additional
DoD
Components","CARTER
pre-BBP",0.00746284214115609,NA
"1618",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Aircraft and Drones","Army","CARTER
pre-BBP",0.241848915576965,0.0946239154039258
"1619",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Aircraft and Drones","Navy","CARTER
pre-BBP",0.163344901190734,0.296430524976546
"1620",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Aircraft and Drones","Air Force","CARTER
pre-BBP",0.312054675633254,0.389103857407808
"1621",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Aircraft and Drones","DLA","CARTER
pre-BBP",0.424076592249405,0.342935988702461
"1622",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Aircraft and Drones","Additional
DoD
Components","CARTER
pre-BBP",0.0258620295951505,0.0266793558995454
"1623",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics and Communications","Army","CARTER
pre-BBP",1.08797294157826,1.04864211147795
"1624",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics and Communications","Navy","CARTER
pre-BBP",0.953533803842823,0.737254413577975
"1625",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics and Communications","Air Force","CARTER
pre-BBP",0.520480364418705,0.551377165739338
"1626",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics and Communications","DLA","CARTER
pre-BBP",0.0958735600454644,0.119442901948474
"1627",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics and Communications","MDA","CARTER
pre-BBP",0.000229237930287941,0.000356165234177672
"1628",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics and Communications","Military
Health","CARTER
pre-BBP",0.000231298343797359,0.000165326513675399
"1629",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics and Communications","Additional
DoD
Components","CARTER
pre-BBP",0.247132754481489,0.300583128703904
"1630",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Facilities and Construction","Army","CARTER
pre-BBP",3.22838992888071,2.83113308676842
"1631",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Facilities and Construction","Navy","CARTER
pre-BBP",1.25888096409396,1.05464561640326
"1632",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Facilities and Construction","Air Force","CARTER
pre-BBP",0.444765145193765,0.473774191910226
"1633",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Facilities and Construction","DLA","CARTER
pre-BBP",0.230080728794111,0.163926445504077
"1634",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Facilities and Construction","MDA","CARTER
pre-BBP",6.47014938298333e-05,5.50520458973804e-05
"1635",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Facilities and Construction","Additional
DoD
Components","CARTER
pre-BBP",0.0195996062892401,0.0144285177852349
"1636",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Land Vehicles","Army","CARTER
pre-BBP",1.19484269770513,1.60956868763441
"1637",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Land Vehicles","Navy","CARTER
pre-BBP",0.0333248153929422,0.0109969039576284
"1638",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Land Vehicles","Air Force","CARTER
pre-BBP",0.0152444057263477,0.0118580597243271
"1639",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Land Vehicles","DLA","CARTER
pre-BBP",0.141014541664863,NA
"1640",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Land Vehicles","Additional
DoD
Components","CARTER
pre-BBP",0.000475582875081186,0.0363604270946092
"1641",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missile and Space Systems","Army","CARTER
pre-BBP",0.0978463310023815,0.152105644396334
"1642",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missile and Space Systems","Navy","CARTER
pre-BBP",0.0599697556505737,0.0313931955153137
"1643",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missile and Space Systems","Air Force","CARTER
pre-BBP",0.0227731299198961,0.043974220830311
"1644",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missile and Space Systems","DLA","CARTER
pre-BBP",0.0134338125676553,0.00837144102258786
"1645",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missile and Space Systems","MDA","CARTER
pre-BBP",0.00865072743017969,0.0158877163166631
"1646",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Missile and Space Systems","Additional
DoD
Components","CARTER
pre-BBP",0,-1.79789166316967e-05
"1647",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Products","Army","CARTER
pre-BBP",0.486022211680017,0.466007344136538
"1648",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Products","Navy","CARTER
pre-BBP",0.124521161019701,0.102311710850112
"1649",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Products","Air Force","CARTER
pre-BBP",0.0306363389369993,0.0316755205566592
"1650",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Products","DLA","CARTER
pre-BBP",3.62655124415458,1.28615208217156
"1651",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Products","MDA","CARTER
pre-BBP",0,1.44982317012183e-05
"1652",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Products","Additional
DoD
Components","CARTER
pre-BBP",0.00393823812513531,0.00325520799235044
"1653",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other R&D and Knowledge Based","Army","CARTER
pre-BBP",0.655045138612254,0.541697102800029
"1654",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other R&D and Knowledge Based","Navy","CARTER
pre-BBP",0.350539206180992,0.348158314902215
"1655",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other R&D and Knowledge Based","Air Force","CARTER
pre-BBP",0.275478268856895,0.228908234134373
"1656",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other R&D and Knowledge Based","DLA","CARTER
pre-BBP",0.0102724031608573,0.00768476088980299
"1657",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other R&D and Knowledge Based","MDA","CARTER
pre-BBP",0.000353368662048062,0.000288144236185062
"1658",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other R&D and Knowledge Based","Military
Health","CARTER
pre-BBP",0.00112578471530634,NA
"1659",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other R&D and Knowledge Based","Additional
DoD
Components","CARTER
pre-BBP",0.077008859114527,0.108675314252724
"1660",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Services","Army","CARTER
pre-BBP",0.155884175373457,0.155405578393592
"1661",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Services","Navy","CARTER
pre-BBP",0.131602684693657,0.116854878238435
"1662",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Services","Air Force","CARTER
pre-BBP",0.148415092357653,0.0622443964963556
"1663",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Services","DLA","CARTER
pre-BBP",0.000773840972071877,0.000526153774265714
"1664",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Services","Military
Health","CARTER
pre-BBP",5.41242693223642e-06,0.325047867123665
"1665",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other Services","Additional
DoD
Components","CARTER
pre-BBP",0.202239620513098,0.131873098090766
"1666",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships & Submarines","Army","CARTER
pre-BBP",0.012832772515696,0.00802803117918856
"1667",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships & Submarines","Navy","CARTER
pre-BBP",0.411632401342282,0.261434969455871
"1668",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships & Submarines","Air Force","CARTER
pre-BBP",0.000217816367179043,NA
"1669",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships & Submarines","DLA","CARTER
pre-BBP",0.0632973662048062,0.0570599008046475
"1670",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Ships & Submarines","Additional
DoD
Components","CARTER
pre-BBP",0.00830131446200476,0.00594674243703543
"1671",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Weapons and Ammunition","Army","CARTER
pre-BBP",0.518678754622213,0.370581280280725
"1672",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Weapons and Ammunition","Navy","CARTER
pre-BBP",0.0607581606083568,0.0556199695749441
"1673",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Weapons and Ammunition","Air Force","CARTER
pre-BBP",0.0675467637583893,NA
"1674",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Weapons and Ammunition","DLA","CARTER
pre-BBP",0.0130671833730245,0.0147048040593202
"1675",2009-09-30,"Q4",2009-09-30,0.832876712328767,"Weapons and Ammunition","Additional
DoD
Components","CARTER
pre-BBP",-0.000247413682615285,NA
"1676",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Aircraft and Drones","Army","CARTER
pre-BBP",0.684090599004114,0.457734479075558
"1677",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Aircraft and Drones","Navy","CARTER
pre-BBP",0.625904976953886,0.364538012152703
"1678",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Aircraft and Drones","Air Force","CARTER
pre-BBP",1.61037083774627,0.844948583889009
"1679",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Aircraft and Drones","DLA","CARTER
pre-BBP",0.841989675644079,0.527318420606913
"1680",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Aircraft and Drones","Additional
DoD
Components","CARTER
pre-BBP",0.0977009414483654,0.0520683124954896
"1681",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics and Communications","Army","CARTER
pre-BBP",3.90179378055856,1.92336780958
"1682",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics and Communications","Navy","CARTER
pre-BBP",3.24090235024897,1.59717137182651
"1683",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics and Communications","Air Force","CARTER
pre-BBP",1.77356465977484,0.921692209987732
"1684",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics and Communications","DLA","CARTER
pre-BBP",0.243970247142239,0.166564377758534
"1685",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics and Communications","MDA","CARTER
pre-BBP",0.000569827754925309,0.000411345284304728
"1686",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics and Communications","Military
Health","CARTER
pre-BBP",0.000342185537995237,0.000122250876813163
"1687",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics and Communications","Additional
DoD
Components","CARTER
pre-BBP",1.03904734489067,0.516627042714873
"1688",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Facilities and Construction","Army","CARTER
pre-BBP",11.6112627032583,5.87296815935267
"1689",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Facilities and Construction","Navy","CARTER
pre-BBP",2.98448720756657,1.71013958561016
"1690",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Facilities and Construction","Air Force","CARTER
pre-BBP",2.47001494837627,1.09466439471747
"1691",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Facilities and Construction","DLA","CARTER
pre-BBP",0.209687696730894,0.184177198437613
"1692",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Facilities and Construction","MDA","CARTER
pre-BBP",0,0.000541690951841554
"1693",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Facilities and Construction","Military
Health","CARTER
pre-BBP",4.97273544057155e-05,2.7646077912731e-05
"1694",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Facilities and Construction","Additional
DoD
Components","CARTER
pre-BBP",0.128106796460273,0.0560401757487191
"1695",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Land Vehicles","Army","CARTER
pre-BBP",3.14386490167785,2.14456727775853
"1696",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Land Vehicles","Navy","CARTER
pre-BBP",0.065456446222126,0.0721887294580356
"1697",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Land Vehicles","Air Force","CARTER
pre-BBP",0.0170124347153063,0.00572169020461804
"1698",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Land Vehicles","DLA","CARTER
pre-BBP",0.136042104124269,0.139347817723894
"1699",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Land Vehicles","Additional
DoD
Components","CARTER
pre-BBP",0.00261694494479325,0.00107662691419499
"1700",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missile and Space Systems","Army","CARTER
pre-BBP",0.45997139739121,0.249433667864617
"1701",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missile and Space Systems","Navy","CARTER
pre-BBP",0.0871415074474995,0.105534378812153
"1702",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missile and Space Systems","Air Force","CARTER
pre-BBP",0.233940774128599,0.420805113296529
"1703",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missile and Space Systems","DLA","CARTER
pre-BBP",0.0142656225589955,0.0113345116908422
"1704",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missile and Space Systems","MDA","CARTER
pre-BBP",0.00859253131630223,0.0132071272389406
"1705",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Missile and Space Systems","Additional
DoD
Components","CARTER
pre-BBP",0.00188703831998268,0.00048708972872756
"1706",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Products","Army","CARTER
pre-BBP",0.804747685451396,0.576486743108176
"1707",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Products","Navy","CARTER
pre-BBP",0.501144119419788,0.183422745713358
"1708",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Products","Air Force","CARTER
pre-BBP",0.168457182496211,NA
"1709",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Products","DLA","CARTER
pre-BBP",1.18859860502273,1.54384725578047
"1710",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Products","Additional
DoD
Components","CARTER
pre-BBP",0.0125377736847803,0.00537878507252652
"1711",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other R&D and Knowledge Based","Army","CARTER
pre-BBP",2.34405363941329,0.871837292222223
"1712",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other R&D and Knowledge Based","Navy","CARTER
pre-BBP",1.06027279666595,0.585094102850545
"1713",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other R&D and Knowledge Based","Air Force","CARTER
pre-BBP",1.13203831532799,0.538576346987082
"1714",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other R&D and Knowledge Based","DLA","CARTER
pre-BBP",0.044142625925525,0.0203060594140146
"1715",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other R&D and Knowledge Based","MDA","CARTER
pre-BBP",0.000726025113660966,0.00219571941368076
"1716",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other R&D and Knowledge Based","Military
Health","CARTER
pre-BBP",0.00267675254384066,0.00139240453265627
"1717",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other R&D and Knowledge Based","Additional
DoD
Components","CARTER
pre-BBP",0.316673057912968,0.160381965443458
"1718",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Services","Army","CARTER
pre-BBP",0.568762511420221,0.328771028285343
"1719",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Services","Navy","CARTER
pre-BBP",0.383014568358952,0.213859270462582
"1720",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Services","Air Force","CARTER
pre-BBP",0.119817938579779,0.0982110123295085
"1721",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Services","DLA","CARTER
pre-BBP",0.0020126004221693,NA
"1722",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Services","Military
Health","CARTER
pre-BBP",0.000385926607490799,NA
"1723",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other Services","Additional
DoD
Components","CARTER
pre-BBP",0.271938972515696,NA
"1724",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ships & Submarines","Army","CARTER
pre-BBP",0.0924158739337519,0.0448005995742224
"1725",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ships & Submarines","Navy","CARTER
pre-BBP",0.534606809125352,0.401878433903442
"1726",2009-09-30,"Q4",2009-09-30,0.917808219178082,"Ships & Submarines","Air Force","CARTER
pre-BBP",0.00265186742801472,0.000984927994166473
