"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"4117",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Land Vehicles","Additional
DoD
Components","CARTER",0.0145855124108267,0.00831848362358372
"4118",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Missile and Space Systems","Army","CARTER",0.313216433319345,0.231035631822633
"4119",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Missile and Space Systems","Navy","CARTER",0.398000311288292,0.427305468757868
"4120",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Missile and Space Systems","Air Force","CARTER",0.584176285763743,0.494873937561197
"4121",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Missile and Space Systems","DLA","CARTER",0.00179775136382711,0.00484178867673801
"4122",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Missile and Space Systems","MDA","CARTER",0.196487836193873,0.157371901370821
"4123",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Missile and Space Systems","Additional
DoD
Components","CARTER",-0.000693534431389005,0.0161923831584837
"4124",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Products","Army","CARTER",0.362590336288292,0.386044343513079
"4125",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Products","Navy","CARTER",0.12392358969786,0.0870513527906001
"4126",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Products","Air Force","CARTER",0.0240135073017205,0.0170725839278221
"4127",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Products","DLA","CARTER",2.22517460870751,2.01687401523989
"4128",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Products","MDA","CARTER",2.88886907259757e-05,9.62956357532522e-06
"4129",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Products","Military
Health","CARTER",4.06630297943768e-06,3.47774128388192e-05
"4130",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Products","Additional
DoD
Components","CARTER",0.00170507577633235,0.00137509238005315
"4131",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other R&D and Knowledge Based","Army","CARTER",1.48120792428661,1.30790705093719
"4132",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other R&D and Knowledge Based","Navy","CARTER",0.799644414603441,0.660346280661631
"4133",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other R&D and Knowledge Based","Air Force","CARTER",0.618690124276122,0.493215100202826
"4134",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other R&D and Knowledge Based","DLA","CARTER",0.00977211446705833,0.0176226623059169
"4135",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other R&D and Knowledge Based","MDA","CARTER",0.0710539863932018,0.0366883527731151
"4136",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other R&D and Knowledge Based","Military
Health","CARTER",0.00343142156945027,0.00134213157784305
"4137",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other R&D and Knowledge Based","Additional
DoD
Components","CARTER",0.28014887575535,0.20501362479018
"4138",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Services","Army","CARTER",1.8629997326794,1.24364752486012
"4139",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Services","Navy","CARTER",0.194272309420898,0.160172130539236
"4140",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Services","Air Force","CARTER",0.0460141390054553,0.0694192440935795
"4141",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Services","DLA","CARTER",0.00396608516575745,0.00170776341796055
"4142",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Services","MDA","CARTER",1.33437159043223e-05,0.000116959683172472
"4143",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Services","Military
Health","CARTER",0.0959547845048258,0.0444518882673071
"4144",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Other Services","Additional
DoD
Components","CARTER",0.486720765044062,0.377509810291649
"4145",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Ships & Submarines","Army","CARTER",0.0105780399811162,0.00683977522730452
"4146",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Ships & Submarines","Navy","CARTER",1.80271920129039,0.849667737169534
"4147",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Ships & Submarines","Air Force","CARTER",1.86854385228703e-05,0.000368171668605051
"4148",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Ships & Submarines","DLA","CARTER",0.129161326405791,0.111814086270807
"4149",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Ships & Submarines","Additional
DoD
Components","CARTER",0.0147232251678556,0.00869863999510421
"4150",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Unlabeled","Army","CARTER",-3.03451531682753e-06,-2.54113051350934e-06
"4151",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Weapons and Ammunition","Army","CARTER",1.40422716902014,0.570071485935096
"4152",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Weapons and Ammunition","Navy","CARTER",0.226036337526227,0.130274373380892
"4153",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Weapons and Ammunition","Air Force","CARTER",0.0509201507868233,0.0493020625262274
"4154",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Weapons and Ammunition","DLA","CARTER",0.020227765107008,0.0151390822492656
"4155",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Weapons and Ammunition","MDA","CARTER",0.000204454469156525,0.00614019058609596
"4156",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Weapons and Ammunition","Additional
DoD
Components","CARTER",0.0226585115820394,0.0105449688742371
"4157",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Aircraft and Drones","Army","YOUNG",0.0964457628514477,0.305010946891174
"4158",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Aircraft and Drones","Navy","YOUNG",0.0968091430864457,0.223488736316268
"4159",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Aircraft and Drones","Air Force","YOUNG",0.124471267131767,0.17248128766261
"4160",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Aircraft and Drones","DLA","YOUNG",-0.000315115893831305,-0.000228588082249266
"4161",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Aircraft and Drones","Additional
DoD
Components","YOUNG",-0.0010232212757029,0.00596874196404803
"4162",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Electronics and Communications","Army","YOUNG",0.190163101993286,0.157459470233599
"4163",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Electronics and Communications","Navy","YOUNG",0.0724216147712967,0.107971259190097
"4164",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Electronics and Communications","Air Force","YOUNG",0.0331998087494755,0.0499193109001259
"4165",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Electronics and Communications","DLA","YOUNG",0.00138443978178766,-0.000966593691425374
"4166",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Electronics and Communications","Military
Health","YOUNG",0.00258877989928661,0.000862348720100713
"4167",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Electronics and Communications","Additional
DoD
Components","YOUNG",0.0583323818506085,0.0871896971954119
"4168",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Facilities and Construction","Army","YOUNG",0.186140837043642,0.214377835193733
"4169",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Facilities and Construction","Navy","YOUNG",0.0320351838229123,0.0427253120646244
"4170",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Facilities and Construction","Air Force","YOUNG",0.0193272670373479,0.0273879215344803
"4171",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Facilities and Construction","DLA","YOUNG",0.0200134846936634,0.0147851622219891
"4172",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Facilities and Construction","Military
Health","YOUNG",-4.85866554762904e-06,4.9967831302231e-06
"4173",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Facilities and Construction","Additional
DoD
Components","YOUNG",-0.00181341942929081,0.000123301475730872
"4174",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Land Vehicles","Army","YOUNG",0.0190407795950483,0.0360140304972723
"4175",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Land Vehicles","Navy","YOUNG",0.000588982102391943,0.011058738225626
"4176",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Land Vehicles","Air Force","YOUNG",4.20930549727234e-05,0.00353007121625402
"4177",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Land Vehicles","DLA","YOUNG",0,-6.93058120016786e-06
"4178",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Land Vehicles","Additional
DoD
Components","YOUNG",-0.00099786783466219,-0.00033137147282135
"4179",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Missile and Space Systems","Army","YOUNG",0.0727228949538397,0.0578237725730871
"4180",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Missile and Space Systems","Navy","YOUNG",0.0346159295635753,0.0350280192054833
"4181",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Missile and Space Systems","Air Force","YOUNG",0.213504465642048,0.185132601241432
"4182",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Missile and Space Systems","DLA","YOUNG",-2.93915232899706e-05,-9.79717442999021e-06
"4183",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Missile and Space Systems","MDA","YOUNG",0.0332569740872849,0.0606797242586376
"4184",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Missile and Space Systems","Additional
DoD
Components","YOUNG",0.000533418747377256,0.000376043778850189
"4185",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Products","Army","YOUNG",0.00129430481535879,0.1304082797113
"4186",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Products","Navy","YOUNG",0.00623082211498112,0.0215267998566233
"4187",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Products","Air Force","YOUNG",-1.82680234997902e-05,0.000424398076654077
"4188",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Products","DLA","YOUNG",0.000991069009651699,0.000484271583438243
"4189",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Products","Additional
DoD
Components","YOUNG",0.000236591040704994,0.000234709560777731
"4190",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other R&D and Knowledge Based","Army","YOUNG",0.12044312436005,0.1577336194188
"4191",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other R&D and Knowledge Based","Navy","YOUNG",0.18146169849979,0.279505107497552
"4192",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other R&D and Knowledge Based","Air Force","YOUNG",0.0940964091796055,0.0896572951531683
"4193",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other R&D and Knowledge Based","DLA","YOUNG",0.0041416687263953,0.00198600442369562
"4194",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other R&D and Knowledge Based","MDA","YOUNG",0.00114465402853546,0.00550103460973563
"4195",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other R&D and Knowledge Based","Military
Health","YOUNG",0,-0.000295899954539096
"4196",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other R&D and Knowledge Based","Additional
DoD
Components","YOUNG",0.0619506418694922,0.107257675585662
"4197",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Services","Army","YOUNG",0.284196527203105,0.139356953605399
"4198",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Services","Navy","YOUNG",0.0137971558959295,0.0281628408168975
"4199",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Services","Air Force","YOUNG",0.0631974157469576,0.18188612231431
"4200",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Services","DLA","YOUNG",0.000167855644146034,0.00044988459924465
"4201",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Services","Military
Health","YOUNG",0.036782724506924,0.154488886935236
"4202",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other Services","Additional
DoD
Components","YOUNG",-0.00536076356483424,-0.001100501884879
"4203",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Ships & Submarines","Army","YOUNG",6.54835606378514e-05,1.86417296125332e-05
"4204",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Ships & Submarines","Navy","YOUNG",1.26844980614771,0.528443207315708
"4205",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Ships & Submarines","DLA","YOUNG",-2.93613722198909e-05,-1.20417470974962e-05
"4206",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Ships & Submarines","Additional
DoD
Components","YOUNG",-0.000214135963071758,-0.000388257322702476
"4207",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Weapons and Ammunition","Army","YOUNG",0.0693401292068821,0.111708780703595
"4208",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Weapons and Ammunition","Navy","YOUNG",0.00572335255979857,0.0233128846514781
"4209",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Weapons and Ammunition","Air Force","YOUNG",0.00322422816827528,0.00482905370681214
"4210",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Weapons and Ammunition","DLA","YOUNG",0,-6.41076522607331e-06
"4211",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Weapons and Ammunition","MDA","YOUNG",0.000680800461603021,0.001019271226745
"4212",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Weapons and Ammunition","Additional
DoD
Components","YOUNG",0.00119944434536299,0.000279022149951042
"4213",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Aircraft and Drones","Army","YOUNG",0.205408431368024,0.355837724342565
"4214",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Aircraft and Drones","Navy","YOUNG",0.237220092519933,0.136782547852847
"4215",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Aircraft and Drones","Air Force","YOUNG",0.118911756766681,0.134016274297104
"4216",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Aircraft and Drones","DLA","YOUNG",7.28105329416702e-05,-0.000141568827808085
"4217",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Aircraft and Drones","Additional
DoD
Components","YOUNG",-0.0181255018464121,0.00177613889718553
"4218",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Electronics and Communications","Army","YOUNG",0.0956867909567772,0.13993199448874
"4219",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Electronics and Communications","Navy","YOUNG",0.0983661493495594,0.110203184892992
"4220",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Electronics and Communications","Air Force","YOUNG",0.031534271212757,0.0396125074206183
"4221",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Electronics and Communications","DLA","YOUNG",0.000477576710029375,0.00561409171963181
"4222",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Electronics and Communications","MDA","YOUNG",3.56273604699958e-06,4.327668152073e-05
"4223",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Electronics and Communications","Military
Health","YOUNG",0.000428939047419219,0.000167034130647643
"4224",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Electronics and Communications","Additional
DoD
Components","YOUNG",0.0588251671317667,0.0878175935235697
"4225",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Facilities and Construction","Army","YOUNG",0.160637404867814,0.225660266421877
"4226",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Facilities and Construction","Navy","YOUNG",0.0241985065044062,0.039806193411666
"4227",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Facilities and Construction","Air Force","YOUNG",0.0759024946496013,0.0469366719296405
"4228",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Facilities and Construction","DLA","YOUNG",0.0107930727968947,0.00855574480346902
"4229",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Facilities and Construction","MDA","YOUNG",-2.9374737725556e-07,1.10880776464632e-05
"4230",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.000170902790600084,0.00263330346901665
"4231",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Land Vehicles","Army","YOUNG",0.0445827110889635,0.0259193912819975
"4232",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Land Vehicles","Navy","YOUNG",-0.00228457860889635,0.00706472302769618
"4233",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Land Vehicles","Air Force","YOUNG",0.000297930255979857,0.000767252374457966
"4234",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Land Vehicles","DLA","YOUNG",0,0
"4235",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Land Vehicles","Additional
DoD
Components","YOUNG",-3.48300461603021e-09,-5.57747282506065e-05
"4236",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Missile and Space Systems","Army","YOUNG",0.0709586015631557,0.10614713497692
"4237",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Missile and Space Systems","Navy","YOUNG",0.0487397256294587,0.0470421968457127
"4238",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Missile and Space Systems","Air Force","YOUNG",0.100348373489299,0.308984563202502
"4239",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Missile and Space Systems","DLA","YOUNG",-6.29983214435585e-06,1.14682822772416e-06
"4240",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Missile and Space Systems","MDA","YOUNG",0.181913572524129,0.113984447377256
"4241",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Missile and Space Systems","Additional
DoD
Components","YOUNG",-4.39381032312212e-05,-0.000391728983074556
"4242",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other Products","Army","YOUNG",0.0027854289131347,0.00878802482609607
"4243",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other Products","Navy","YOUNG",0.00539357346831725,0.0091212829731431
"4244",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other Products","Air Force","YOUNG",9.34436005035669e-05,5.09454609036229e-05
"4245",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other Products","DLA","YOUNG",0.00519437955308435,0.0034095360400056
"4246",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other Products","Additional
DoD
Components","YOUNG",0.000378287914393621,0.000252504098475311
"4247",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other R&D and Knowledge Based","Army","YOUNG",0.117796431074276,0.121950254227864
"4248",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other R&D and Knowledge Based","Navy","YOUNG",0.280194054794377,0.306023253801231
"4249",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other R&D and Knowledge Based","Air Force","YOUNG",0.0628240480381872,0.0895071932368163
"4250",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other R&D and Knowledge Based","DLA","YOUNG",0.00433378467268149,0.00705089584207582
"4251",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other R&D and Knowledge Based","MDA","YOUNG",0.00494393861728913,0.00866464938103231
"4252",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other R&D and Knowledge Based","Military
Health","YOUNG",-0.000887699863617289,0.00105093625913276
"4253",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other R&D and Knowledge Based","Additional
DoD
Components","YOUNG",0.0583326505035669,0.111316762758693
