"","SignedMonth","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"352",2012-09-01,"Large","Navy","KENDALL",2.57396061061683,1.36452071452648
"353",2012-10-01,"Large","Navy","KENDALL",0.684163314420737,1.36990380823945
"354",2012-11-01,"Large","Navy","KENDALL",1.52231814880745,1.59348069128167
"355",2012-12-01,"Large","Navy","KENDALL",1.43247771621164,1.21298639314661
"356",2013-01-01,"Large","Navy","KENDALL",0.719833826843201,1.2248765639541
"357",2013-02-01,"Large","Navy","KENDALL",0.499747328317152,0.884019623790664
"358",2013-03-01,"Large","Navy","KENDALL",0.739194868382553,0.652925341180969
"359",2013-04-01,"Large","Navy","KENDALL",0.8616673100392,0.700203168912968
"360",2013-05-01,"Large","Navy","KENDALL",1.43711874324444,1.01266030722206
"361",2013-06-01,"Large","Navy","KENDALL",3.15345285172499,1.81741296833621
"362",2013-07-01,"Large","Navy","KENDALL",0.785137359367523,1.79190298477898
"363",2013-08-01,"Large","Navy","KENDALL",0.899463842748147,1.61268468461355
"364",2013-09-01,"Large","Navy","KENDALL",2.22823528592069,1.30427882934545
"365",2013-10-01,"Large","Navy","KENDALL",0.5896060260915,1.23910171825344
"366",2013-11-01,"Large","Navy","KENDALL",0.7939883310951,1.2039432143691
"367",2013-12-01,"Large","Navy","KENDALL",1.1417278442907,0.8417740671591
"368",2014-01-01,"Large","Navy","KENDALL",1.2272186928816,1.0543116227558
"369",2014-02-01,"Large","Navy","KENDALL",0.7342529428999,1.03439982669073
"370",2014-03-01,"Large","Navy","KENDALL",2.011333604701,1.32426841349417
"371",2014-04-01,"Large","Navy","KENDALL",1.8086742752511,1.51808694095067
"372",2014-05-01,"Large","Navy","KENDALL",1.3352658398587,1.71842457327027
"373",2014-06-01,"Large","Navy","KENDALL",1.1220311375739,1.42199041756123
"374",2014-07-01,"Large","Navy","KENDALL",0.8958225487846,1.11770650873907
"375",2014-08-01,"Large","Navy","KENDALL",0.8314204952324,0.9497580605303
"376",2014-09-01,"Large","Navy","KENDALL",1.8183128763037,1.18185197344023
"377",2007-07-01,"Large","Air Force","YOUNG",0.200886126781906,NA
"378",2007-08-01,"Large","Air Force","YOUNG",0.71441372155124,NA
"379",2007-09-01,"Large","Air Force","YOUNG",1.84064088995398,0.918646912762375
"380",2007-10-01,"Large","Air Force","YOUNG",0.287978523524946,0.947677711676722
"381",2007-11-01,"Large","Air Force","YOUNG",0.543843552668113,0.890820988715679
"382",2007-12-01,"Large","Air Force","YOUNG",0.6236966385141,0.485172904902386
"383",2008-01-01,"Large","Air Force","YOUNG",0.625089087548807,0.59754309291034
"384",2008-02-01,"Large","Air Force","YOUNG",0.610438338839479,0.619741354967462
"385",2008-03-01,"Large","Air Force","YOUNG",0.66158095302603,0.632369459804772
"386",2008-04-01,"Large","Air Force","YOUNG",0.714969980444685,0.662329757436732
"387",2008-05-01,"Large","Air Force","YOUNG",0.545778528796095,0.64077648742227
"388",2008-06-01,"Large","Air Force","YOUNG",0.513969006561822,0.591572505267534
"389",2008-07-01,"Large","Air Force","YOUNG",0.61444085472885,0.558062796695589
"390",2008-08-01,"Large","Air Force","YOUNG",1.125874659859,0.751428173716558
"391",2008-09-01,"Large","Air Force","YOUNG",2.93346707786334,1.55792753081706
"392",2008-10-01,"Large","Air Force","YOUNG",0.793087333243126,1.61747635698849
"393",2008-11-01,"Large","Air Force","YOUNG",0.476233635137476,1.40092934874798
"394",2008-12-01,"Large","Air Force","YOUNG",0.984318438525655,0.751213135635419
"395",2009-01-01,"Large","Air Force","YOUNG",0.722082710088764,0.727544927917298
"396",2009-02-01,"Large","Air Force","YOUNG",0.838284754329942,0.848228634314787
"397",2009-03-01,"Large","Air Force","YOUNG",0.94039000814029,0.833585824186332
"398",2009-04-01,"Large","Air Force","YOUNG",0.648529617698636,0.809068126722956
"399",2009-05-01,"Large","Air Force","YOUNG",0.379110098820091,0.656009908219672
"400",2009-06-01,"Large","Air Force","YOUNG",0.33523128557047,0.454290334029732
"401",2009-07-01,"Large","Air Force","YOUNG",0.427311121985278,0.380550835458613
"402",2009-08-01,"Large","Air Force","YOUNG",0.33687788742152,0.366473431659089
"403",2009-09-01,"Large","Air Force","YOUNG",0.628927144620048,0.464372051342282
"404",2009-10-01,"Large","Air Force","YOUNG",0.346381013682071,0.437395348574546
"405",2009-11-01,"Large","Air Force","YOUNG",0.281290498652118,0.418866218984746
"406",2009-12-01,"Large","Air Force","YOUNG",0.299625274850235,0.309098929061475
"407",2010-01-01,"Large","Air Force","YOUNG",0.39650634114249,0.325807371548281
"408",2010-02-01,"Large","Air Force","YOUNG",0.429503424304664,0.37521168009913
"409",2010-03-01,"Large","Air Force","YOUNG",0.319649787933248,0.381886517793467
"410",2010-04-01,"Large","Air Force","YOUNG",0.336938641559692,0.362030617932535
"411",2010-05-01,"Large","Air Force","YOUNG",0.241757207434745,0.299448545642562
"412",2010-06-01,"Large","Air Force","YOUNG",0.273835011307231,0.28417695343389
"413",2010-07-01,"Large","Air Force","YOUNG",0.157095786788618,0.224229335176865
"414",2010-08-01,"Large","Air Force","YOUNG",0.215675718592212,0.215535505562687
"415",2010-09-01,"Large","Air Force","YOUNG",0.363501944843817,0.245424483408216
"416",2010-10-01,"Large","Air Force","YOUNG",0.287136610763743,0.288771424733257
"417",2010-11-01,"Large","Air Force","YOUNG",0.306503575115401,0.319047376907654
"418",2010-12-01,"Large","Air Force","YOUNG",0.246848841984893,0.280163009288012
"419",2011-01-01,"Large","Air Force","YOUNG",0.252662291932438,0.268671569677577
"420",2011-02-01,"Large","Air Force","YOUNG",0.11655792875577,0.205356354224367
"421",2011-03-01,"Large","Air Force","YOUNG",0.136230620457407,0.168483613715205
"422",2011-04-01,"Large","Air Force","YOUNG",0.122444118107428,0.125077555773535
"423",2011-05-01,"Large","Air Force","YOUNG",0.151938614991607,0.136871117852147
"424",2011-06-01,"Large","Air Force","YOUNG",0.164704933203945,0.146362555434326
"425",2011-07-01,"Large","Air Force","YOUNG",0.0991129401804448,0.138585496125332
"426",2011-08-01,"Large","Air Force","YOUNG",0.137312002612253,0.133709958665548
"427",2011-09-01,"Large","Air Force","YOUNG",0.218887511109945,0.151770817967548
"428",2011-10-01,"Large","Air Force","YOUNG",0.154226082030687,0.170141865250962
"429",2011-11-01,"Large","Air Force","YOUNG",0.162899151755741,0.178670914965458
"430",2011-12-01,"Large","Air Force","YOUNG",0.0700143111934919,0.129046514993307
"431",2012-01-01,"Large","Air Force","YOUNG",0.142271199670477,0.12506155420657
"432",2012-02-01,"Large","Air Force","YOUNG",0.111842625857275,0.108042712240415
"433",2012-03-01,"Large","Air Force","YOUNG",0.173382380321285,0.142498735283012
"434",2012-04-01,"Large","Air Force","YOUNG",0.0900883789414067,0.125104461706656
"435",2012-05-01,"Large","Air Force","YOUNG",0.0484064528163938,0.103959070693029
"436",2012-06-01,"Large","Air Force","YOUNG",0.0543765766450417,0.064290469467614
"437",2012-07-01,"Large","Air Force","YOUNG",0.0403360257234065,0.0477063517282806
"438",2012-08-01,"Large","Air Force","YOUNG",0.112470420224488,0.0690610075309786
"439",2012-09-01,"Large","Air Force","YOUNG",0.197125883194316,0.11664410971407
"440",2012-10-01,"Large","Air Force","YOUNG",0.195548605966183,0.168381636461662
"441",2012-11-01,"Large","Air Force","YOUNG",0.138149352378796,0.176941280513098
"442",2012-12-01,"Large","Air Force","YOUNG",0.0683467198232964,0.134014892722758
"443",2013-01-01,"Large","Air Force","YOUNG",0.0752473203665076,0.0939144641895332
"444",2013-02-01,"Large","Air Force","YOUNG",0.0285851652193562,0.05739306846972
"445",2013-03-01,"Large","Air Force","YOUNG",-0.0184322399788768,0.0284667485356623
"446",2013-04-01,"Large","Air Force","YOUNG",0.0767065425570224,0.0289531559325006
"447",2013-05-01,"Large","Air Force","YOUNG",0.0581502571061237,0.0388081865614231
"448",2013-06-01,"Large","Air Force","YOUNG",0.0717530962290038,0.0688699652973833
"449",2013-07-01,"Large","Air Force","YOUNG",0.0531964180151315,0.061033257116753
"450",2013-08-01,"Large","Air Force","YOUNG",0.0277059155217833,0.0508851432553062
"451",2013-09-01,"Large","Air Force","YOUNG",0.160598217171118,0.0805001835693443
"452",2013-10-01,"Large","Air Force","YOUNG",0.0484175208776,0.0789072178568338
"453",2013-11-01,"Large","Air Force","YOUNG",0.1341532574632,0.114389665170639
"454",2013-12-01,"Large","Air Force","YOUNG",0.0327556699612,0.0717754827673333
"455",2014-01-01,"Large","Air Force","YOUNG",0.0288119928713,0.0652403067652333
"456",2014-02-01,"Large","Air Force","YOUNG",0.0131416355613,0.0249030994646
"457",2014-03-01,"Large","Air Force","YOUNG",0.0893497334815,0.0437677873047
"458",2014-04-01,"Large","Air Force","YOUNG",0.0214589368664,0.0413167686364
"459",2014-05-01,"Large","Air Force","YOUNG",0.0373119691252,0.0493735464910333
"460",2014-06-01,"Large","Air Force","YOUNG",0.0163648232452,0.0250452430789333
"461",2014-07-01,"Large","Air Force","YOUNG",0.022773925123,0.0254835724978
"462",2014-08-01,"Large","Air Force","YOUNG",0.0180729359707,0.0190705614463
"463",2014-09-01,"Large","Air Force","YOUNG",0.0838676265532,0.0415714958823
"464",2009-04-01,"Large","Air Force","CARTER",0.125746756180992,NA
"465",2009-05-01,"Large","Air Force","CARTER",0.325569547272137,NA
"466",2009-06-01,"Large","Air Force","CARTER",0.281383879865772,0.244233394439633
"467",2009-07-01,"Large","Air Force","CARTER",0.553907074128599,0.386953500422169
"468",2009-08-01,"Large","Air Force","CARTER",0.540389632138991,0.458560195377787
"469",2009-09-01,"Large","Air Force","CARTER",1.62603178452046,0.906776163596016
"470",2009-10-01,"Large","Air Force","CARTER",0.496982499358151,0.887801305339201
"471",2009-11-01,"Large","Air Force","CARTER",0.345414221715875,0.822809501864828
"472",2009-12-01,"Large","Air Force","CARTER",0.523563983525888,0.455320234866638
"473",2010-01-01,"Large","Air Force","CARTER",0.434283104803167,0.434420436681643
"474",2010-02-01,"Large","Air Force","CARTER",0.439656744255456,0.465834610861503
"475",2010-03-01,"Large","Air Force","CARTER",0.955530942276423,0.609823597111682
"476",2010-04-01,"Large","Air Force","CARTER",0.651044974090715,0.682077553540864
"477",2010-05-01,"Large","Air Force","CARTER",0.54011160758451,0.715562507983883
"478",2010-06-01,"Large","Air Force","CARTER",0.651485888414634,0.61421415669662
"479",2010-07-01,"Large","Air Force","CARTER",0.525064496009842,0.572220664002995
"480",2010-08-01,"Large","Air Force","CARTER",0.767165459285409,0.647905281236628
"481",2010-09-01,"Large","Air Force","CARTER",1.50768053293753,0.933303496077592
"482",2010-10-01,"Large","Air Force","CARTER",0.46365182103441,0.912832604419115
"483",2010-11-01,"Large","Air Force","CARTER",0.488440149821653,0.819924167931197
"484",2010-12-01,"Large","Air Force","CARTER",1.16304415524549,0.705045375367184
"485",2011-01-01,"Large","Air Force","CARTER",0.595757652696181,0.749080652587774
"486",2011-02-01,"Large","Air Force","CARTER",0.548562063816618,0.769121290586096
"487",2011-03-01,"Large","Air Force","CARTER",0.789636121044901,0.644651945852567
"488",2011-04-01,"Large","Air Force","CARTER",0.858697815169954,0.732298666677158
"489",2011-05-01,"Large","Air Force","CARTER",0.559294018694922,0.735875984969926
"490",2011-06-01,"Large","Air Force","CARTER",1.11276477914394,0.843585537669604
"491",2011-07-01,"Large","Air Force","CARTER",0.814236458602602,0.828765085480487
"492",2011-08-01,"Large","Air Force","CARTER",1.20802797741292,1.04500973838649
"493",2011-09-01,"Large","Air Force","CARTER",1.73342543221779,1.25189662274444
"494",2011-10-01,"Large","Air Force","CARTER",0.491704480331583,1.14438596332077
"495",2011-11-01,"Large","Air Force","CARTER",0.286212032663989,0.837113981737788
"496",2011-12-01,"Large","Air Force","CARTER",0.449443348759139,0.409119953918237
"497",2012-01-01,"Large","Air Force","CARTER",0.61959661150242,0.451750664308516
"498",2012-02-01,"Large","Air Force","CARTER",0.399082911121409,0.489374290460989
"499",2012-03-01,"Large","Air Force","CARTER",0.367718174389867,0.462132565671232
"500",2012-04-01,"Large","Air Force","CARTER",0.284785788610854,0.35052895804071
"501",2012-05-01,"Large","Air Force","CARTER",0.334638117104315,0.329047360035012
"502",2012-06-01,"Large","Air Force","CARTER",0.300147331778396,0.306523745831188
"503",2012-07-01,"Large","Air Force","CARTER",0.276124772134693,0.303636740339134
"504",2012-08-01,"Large","Air Force","CARTER",0.334075821480795,0.303449308464628
"505",2012-09-01,"Large","Air Force","CARTER",0.348445544548759,0.319548712721416
"506",2012-10-01,"Large","Air Force","CARTER",0.222050456334213,0.301523940787923
"507",2012-11-01,"Large","Air Force","CARTER",0.189799872384787,0.25343195775592
"508",2012-12-01,"Large","Air Force","CARTER",0.187716057829593,0.199855462182864
"509",2013-01-01,"Large","Air Force","CARTER",0.185451669894993,0.187655866703124
"510",2013-02-01,"Large","Air Force","CARTER",0.0368409375251346,0.13666955508324
"511",2013-03-01,"Large","Air Force","CARTER",0.0789281837863309,0.100406930402153
"512",2013-04-01,"Large","Air Force","CARTER",0.101800179979486,0.0725231004303172
"513",2013-05-01,"Large","Air Force","CARTER",0.228784459469483,0.136504274411767
"514",2013-06-01,"Large","Air Force","CARTER",0.176384480876714,0.168989706775228
"515",2013-07-01,"Large","Air Force","CARTER",0.115032268134254,0.173400402826817
"516",2013-08-01,"Large","Air Force","CARTER",0.174326147286382,0.155247632099116
"517",2013-09-01,"Large","Air Force","CARTER",0.115910319359602,0.135089578260079
"518",2013-10-01,"Large","Air Force","CARTER",0.0886504945535,0.126295653733161
"519",2013-11-01,"Large","Air Force","CARTER",0.1660299703067,0.123530261406601
"520",2013-12-01,"Large","Air Force","CARTER",0.0991285976345,0.1179363541649
"521",2014-01-01,"Large","Air Force","CARTER",0.0987646811098,0.121307749683667
"522",2014-02-01,"Large","Air Force","CARTER",0.0873621357944,0.0950851381795667
"523",2014-03-01,"Large","Air Force","CARTER",0.1200285411328,0.102051786012333
"524",2014-04-01,"Large","Air Force","CARTER",0.1023500031941,0.103246893373767
"525",2014-05-01,"Large","Air Force","CARTER",0.2390499481435,0.153809497490133
"526",2014-06-01,"Large","Air Force","CARTER",0.0533536351921,0.131584528843233
"527",2014-07-01,"Large","Air Force","CARTER",0.0887338236763,0.1270458023373
"528",2014-08-01,"Large","Air Force","CARTER",0.0896674398853,0.0772516329179
"529",2014-09-01,"Large","Air Force","CARTER",0.0628096762765,0.0804036466127
"530",2011-11-01,"Large","Air Force","KENDALL",0.245048126990011,NA
"531",2011-12-01,"Large","Air Force","KENDALL",0.404467534815158,NA
"532",2012-01-01,"Large","Air Force","KENDALL",0.31911840102976,0.322878020944976
"533",2012-02-01,"Large","Air Force","KENDALL",0.348403017783956,0.357329651209625
"534",2012-03-01,"Large","Air Force","KENDALL",0.477589536443209,0.381703651752308
"535",2012-04-01,"Large","Air Force","KENDALL",0.796560714002163,0.540851089409776
"536",2012-05-01,"Large","Air Force","KENDALL",0.793426147739677,0.689192132728349
"537",2012-06-01,"Large","Air Force","KENDALL",0.703428648089795,0.764471836610545
"538",2012-07-01,"Large","Air Force","KENDALL",0.448781607012666,0.648545467614046
"539",2012-08-01,"Large","Air Force","KENDALL",0.52282200871177,0.558344087938077
"540",2012-09-01,"Large","Air Force","KENDALL",0.960663003274637,0.644088872999691
"541",2012-10-01,"Large","Air Force","KENDALL",0.437332548205646,0.640272520064018
"542",2012-11-01,"Large","Air Force","KENDALL",0.383782166984056,0.59392590615478
"543",2012-12-01,"Large","Air Force","KENDALL",1.10042814440347,0.640514286531058
"544",2013-01-01,"Large","Air Force","KENDALL",0.459007190636234,0.647739167341255
"545",2013-02-01,"Large","Air Force","KENDALL",0.547454095180563,0.70229647674009
"546",2013-03-01,"Large","Air Force","KENDALL",0.48422782002874,0.496896368615179
"547",2013-04-01,"Large","Air Force","KENDALL",0.569063017994211,0.533581644401171
"548",2013-05-01,"Large","Air Force","KENDALL",0.372610335045902,0.475300391022951
"549",2013-06-01,"Large","Air Force","KENDALL",0.792508608178938,0.578060653739684
"550",2013-07-01,"Large","Air Force","KENDALL",0.55693343243333,0.574017458552723
"551",2013-08-01,"Large","Air Force","KENDALL",0.816628973500559,0.722023671370942
"552",2013-09-01,"Large","Air Force","KENDALL",1.33505888913243,0.902873765022105
"553",2013-10-01,"Large","Air Force","KENDALL",0.1986417745153,0.783443212382761
"554",2013-11-01,"Large","Air Force","KENDALL",1.081513853935,0.871738172527575
"555",2013-12-01,"Large","Air Force","KENDALL",0.860775026572,0.7136435516741
"556",2014-01-01,"Large","Air Force","KENDALL",0.4522336626979,0.7981741810683
"557",2014-02-01,"Large","Air Force","KENDALL",0.5192184180879,0.610742369119267
"558",2014-03-01,"Large","Air Force","KENDALL",0.6371534350877,0.5362018386245
"559",2014-04-01,"Large","Air Force","KENDALL",0.8275609328706,0.661310928682067
"560",2014-05-01,"Large","Air Force","KENDALL",0.7244128136192,0.729709060525833
"561",2014-06-01,"Large","Air Force","KENDALL",0.5743349370273,0.708769561172367
"562",2014-07-01,"Large","Air Force","KENDALL",0.6277402053607,0.6421626520024
"563",2014-08-01,"Large","Air Force","KENDALL",0.5572557288605,0.5864436237495
"564",2014-09-01,"Large","Air Force","KENDALL",1.1960430341383,0.793679656119833
"565",2007-07-01,"Large","DLA","YOUNG",0.316151134145246,NA
"566",2007-08-01,"Large","DLA","YOUNG",1.97479270024694,NA
"567",2007-09-01,"Large","DLA","YOUNG",1.22443944137389,1.17179442525536
"568",2007-10-01,"Large","DLA","YOUNG",2.06161922704989,1.75361712289024
"569",2007-11-01,"Large","DLA","YOUNG",0.690375637277657,1.32547810190048
"570",2007-12-01,"Large","DLA","YOUNG",2.15143983751627,1.63447823394794
"571",2008-01-01,"Large","DLA","YOUNG",0.725274351464208,1.18902994208604
"572",2008-02-01,"Large","DLA","YOUNG",0.963347244804772,1.28002047792842
"573",2008-03-01,"Large","DLA","YOUNG",4.57562944364425,2.08808367997108
"574",2008-04-01,"Large","DLA","YOUNG",0.709348081279827,2.08277492324295
"575",2008-05-01,"Large","DLA","YOUNG",-0.051116660900217,1.74462028800795
"576",2008-06-01,"Large","DLA","YOUNG",2.39855334103037,1.01892825380333
"577",2008-07-01,"Large","DLA","YOUNG",0.989077452581345,1.1121713775705
"578",2008-08-01,"Large","DLA","YOUNG",0.854658278264642,1.41409635729212
"579",2008-09-01,"Large","DLA","YOUNG",3.61742361215835,1.82038644766811
"580",2008-10-01,"Large","DLA","YOUNG",0.955951829313704,1.80934457324557
"581",2008-11-01,"Large","DLA","YOUNG",0.967418975330158,1.8469314722674
"582",2008-12-01,"Large","DLA","YOUNG",5.15873351012124,2.36070143825503
"583",2009-01-01,"Large","DLA","YOUNG",0.69785878146785,2.27467042230642
"584",2009-02-01,"Large","DLA","YOUNG",0.741861195172115,2.19948449558707
"585",2009-03-01,"Large","DLA","YOUNG",4.94338093102403,2.12770030255467
"586",2009-04-01,"Large","DLA","YOUNG",0.747988015295519,2.14441004716389
"587",2009-05-01,"Large","DLA","YOUNG",0.00857291532799307,1.89998062054918
"588",2009-06-01,"Large","DLA","YOUNG",0.0832465100562892,0.279935813559934
