"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1730",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Fixed","Air Force","YOUNG",0.058525616040705,0.311772097860954
"1731",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Fixed","Air Force","YOUNG",0.172819280161561,0.221019565103511
"1732",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Fixed","Air Force","YOUNG",0.227012755308435,0.1527858838369
"1733",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Fixed","Air Force","YOUNG",0.204581671621905,0.2014712356973
"1734",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Fixed","Air Force","YOUNG",0.1542627624423,0.19528572979088
"1735",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Fixed","Air Force","YOUNG",0.130136608130508,0.162993680731571
"1736",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Fixed","Air Force","YOUNG",0.116198446275703,0.13353260561617
"1737",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Fixed","Air Force","YOUNG",0.164324248017205,0.136886434141139
"1738",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Fixed","Air Force","YOUNG",0.0979590840537138,0.126160592782207
"1739",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Fixed","Air Force","YOUNG",0.0844253201636593,0.115569550744859
"1740",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Fixed","Air Force","YOUNG",0.24812366180235,0.143502688673241
"1741",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Fixed","Air Force","CARTER",0.468688084228188,NA
"1742",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Fixed","Air Force","CARTER",2.29560505572635,NA
"1743",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Fixed","Air Force","CARTER",1.35431423028794,1.37286912341416
"1744",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Fixed","Air Force","CARTER",1.24569718295086,1.63187215632171
"1745",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Fixed","Air Force","CARTER",1.33506297110847,1.31169146144909
"1746",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fixed","Air Force","CARTER",5.53361321063001,2.70479112156311
"1747",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Fixed","Air Force","CARTER",1.35471217045357,2.74112945073068
"1748",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Fixed","Air Force","CARTER",0.686662883493795,2.52499608819246
"1749",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Fixed","Air Force","CARTER",2.33176509968977,1.45771338454571
"1750",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fixed","Air Force","CARTER",1.85464190776637,1.62435663031665
"1751",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fixed","Air Force","CARTER",1.4115327237163,1.86597991039081
"1752",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fixed","Air Force","CARTER",2.24171316157467,1.83596259768578
"1753",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Fixed","Air Force","CARTER",1.14976938014549,1.60100508847882
"1754",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Fixed","Air Force","CARTER",1.87950469553915,1.7569957457531
"1755",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Fixed","Air Force","CARTER",2.83138645050278,1.95355350872914
"1756",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Fixed","Air Force","CARTER",1.42039020516688,2.04376045040294
"1757",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Fixed","Air Force","CARTER",2.67278833126872,2.30818832897946
"1758",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Fixed","Air Force","CARTER",5.69039699902653,3.26119184515404
"1759",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Fixed","Air Force","CARTER",2.46720585296895,3.6101303944214
"1760",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Fixed","Air Force","CARTER",1.17567965810953,3.111094170035
"1761",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Fixed","Air Force","CARTER",3.07102949341167,2.23797166816338
"1762",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fixed","Air Force","CARTER",1.72452504846832,1.9904113999965
"1763",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fixed","Air Force","CARTER",1.51190807073017,2.10248753753672
"1764",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fixed","Air Force","CARTER",3.0427615438418,2.09306488768009
"1765",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Fixed","Air Force","CARTER",1.67738511910407,2.07735157789201
"1766",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Fixed","Air Force","CARTER",2.33550001435166,2.35188222576584
"1767",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Fixed","Air Force","CARTER",2.23461590694503,2.08250034680025
"1768",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Fixed","Air Force","CARTER",2.06283259191146,2.21098283773605
"1769",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Fixed","Air Force","CARTER",3.53651711145615,2.61132187010421
"1770",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Fixed","Air Force","CARTER",5.60969825157365,3.73634931831375
"1771",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Fixed","Air Force","CARTER",2.22124747663474,3.78915427988818
"1772",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Fixed","Air Force","CARTER",0.960010754319844,2.93031882750941
"1773",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Fixed","Air Force","CARTER",1.6105877154361,1.59728198213023
"1774",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Fixed","Air Force","CARTER",2.39632917233035,1.6556425473621
"1775",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Fixed","Air Force","CARTER",0.699054773566059,1.56865722044417
"1776",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Fixed","Air Force","CARTER",1.66544387677891,1.58694260755844
"1777",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Fixed","Air Force","CARTER",0.819799489506745,1.0614327132839
"1778",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Fixed","Air Force","CARTER",0.726195952579549,1.07047977295507
"1779",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Fixed","Air Force","CARTER",1.3450019330656,0.963665791717296
"1780",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Fixed","Air Force","CARTER",0.852920750447946,0.97470621203103
"1781",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Fixed","Air Force","CARTER",0.461259208516116,0.886393964009886
"1782",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Fixed","Air Force","CARTER",1.3745841147475,0.896254691237188
"1783",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Fixed","Air Force","CARTER",1.34894526170387,1.06159619498916
"1784",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Fixed","Air Force","CARTER",-0.499329673621103,0.741399900943423
"1785",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Fixed","Air Force","CARTER",0.933355609737991,0.594323732606919
"1786",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Fixed","Air Force","CARTER",0.329263602157408,0.254429846091432
"1787",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Fixed","Air Force","CARTER",0.282692629090281,0.515103946995227
"1788",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Fixed","Air Force","CARTER",0.470373778078806,0.360776669775498
"1789",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Fixed","Air Force","CARTER",0.201644537281812,0.318236981483633
"1790",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Fixed","Air Force","CARTER",1.46910037847273,0.713706231277783
"1791",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Fixed","Air Force","CARTER",0.404980738545648,0.691908551433398
"1792",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Fixed","Air Force","CARTER",0.481683566094242,0.785254894370874
"1793",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Fixed","Air Force","CARTER",0.221670671938865,0.369444992192918
"1794",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Fixed","Air Force","CARTER",0.346598252695339,0.349984163576148
"1795",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Fixed","Air Force","KENDALL",0.629178789928947,NA
"1796",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Fixed","Air Force","KENDALL",1.92232299711564,NA
"1797",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Fixed","Air Force","KENDALL",0.685808396787149,1.07910339461058
"1798",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Fixed","Air Force","KENDALL",1.80866831247039,1.47226656879106
"1799",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Fixed","Air Force","KENDALL",5.22960929406858,2.57469533444204
"1800",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Fixed","Air Force","KENDALL",1.38561968746525,2.80796576466807
"1801",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Fixed","Air Force","KENDALL",2.00439139135002,2.87320679096128
"1802",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Fixed","Air Force","KENDALL",5.46674287970343,2.95225131950623
"1803",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Fixed","Air Force","KENDALL",1.46975474275564,2.98029633793636
"1804",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Fixed","Air Force","KENDALL",2.41844797022964,3.1183151975629
"1805",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Fixed","Air Force","KENDALL",4.97144645552466,2.95321638950331
"1806",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Fixed","Air Force","KENDALL",2.17224458686615,3.18737967087348
"1807",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Fixed","Air Force","KENDALL",2.32899843009444,3.15756315749509
"1808",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Fixed","Air Force","KENDALL",3.87962473026485,2.79362258240848
"1809",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Fixed","Air Force","KENDALL",0.920809666156901,2.37647760883873
"1810",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Fixed","Air Force","KENDALL",2.2635470646669,2.35466048702955
"1811",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Fixed","Air Force","KENDALL",1.16467896520362,1.44967856534247
"1812",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Fixed","Air Force","KENDALL",1.91446967014786,1.78089856667279
"1813",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Fixed","Air Force","KENDALL",1.12520911469046,1.40145258334731
"1814",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Fixed","Air Force","KENDALL",2.86670135427227,1.96879337970353
"1815",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Fixed","Air Force","KENDALL",1.63568756833604,1.87586601243292
"1816",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fixed","Air Force","KENDALL",2.15349984783833,2.21862959014888
"1817",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fixed","Air Force","KENDALL",4.37901370793094,2.7227337080351
"1818",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Fixed","Air Force","KENDALL",2.1222989821029,2.88493751262406
"1819",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Fixed","Air Force","KENDALL",1.8405134170399,2.78060870235791
"1820",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Fixed","Air Force","KENDALL",3.9692665656484,2.64402632159707
"1821",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Fixed","Air Force","KENDALL",1.2060500779267,2.338610020205
"1822",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Fixed","Air Force","KENDALL",1.1756678844508,2.1169948426753
"1823",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Fixed","Air Force","KENDALL",2.2577572403166,1.54649173423137
"1824",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Fixed","Air Force","KENDALL",2.2948207324617,1.90941528574303
"1825",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Fixed","Air Force","KENDALL",1.5320102137118,2.02819606216337
"1826",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Fixed","Air Force","KENDALL",3.5184972794495,2.44844274187433
"1827",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Fixed","Air Force","KENDALL",1.8452843532288,2.29859728213003
"1828",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Fixed","Air Force","KENDALL",1.7304804084835,2.3647540137206
"1829",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Fixed","Air Force","KENDALL",5.1206301421211,2.8987983012778
"1830",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Fixed","DLA","YOUNG",0.62229096908744,NA
"1831",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Fixed","DLA","YOUNG",2.99387311707262,NA
"1832",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Fixed","DLA","YOUNG",2.89650853865754,2.1708908749392
"1833",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Fixed","DLA","YOUNG",3.38419732842733,3.0915263280525
"1834",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Fixed","DLA","YOUNG",1.61759440383948,2.63276675697478
"1835",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Fixed","DLA","YOUNG",3.25090774194143,2.75089982473608
"1836",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Fixed","DLA","YOUNG",1.70907566085683,2.19252593554591
"1837",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fixed","DLA","YOUNG",1.8805611295987,2.28018151079899
"1838",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fixed","DLA","YOUNG",6.12032138539045,3.23665272528199
"1839",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fixed","DLA","YOUNG",2.22136197834056,3.40741483110991
"1840",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Fixed","DLA","YOUNG",1.25470056270065,3.19879464214389
"1841",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Fixed","DLA","YOUNG",3.6138844424295,2.3633156611569
"1842",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Fixed","DLA","YOUNG",2.18156347855748,2.35004949456254
"1843",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Fixed","DLA","YOUNG",3.58656570118221,3.1273378740564
"1844",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Fixed","DLA","YOUNG",5.77972876203905,3.84928598059291
"1845",2008-10-01,2008-12-31,"Q1",2009-09-30,2.0027397260274,"Fixed","DLA","YOUNG",1.89771751057588,3.75467065793238
"1846",2008-11-01,2008-12-31,"Q1",2009-09-30,2.08767123287671,"Fixed","DLA","YOUNG",1.66186413947824,3.11310347069772
"1847",2008-12-01,2008-12-31,"Q1",2009-09-30,2.16986301369863,"Fixed","DLA","YOUNG",5.96100831950639,3.1735299898535
"1848",2009-01-01,2009-03-31,"Q2",2009-09-30,2.25479452054795,"Fixed","DLA","YOUNG",1.6397601077073,3.08754418889731
"1849",2009-02-01,2009-03-31,"Q2",2009-09-30,2.33972602739726,"Fixed","DLA","YOUNG",1.56035093424984,3.05370645382117
"1850",2009-03-01,2009-03-31,"Q2",2009-09-30,2.41643835616438,"Fixed","DLA","YOUNG",7.77921544882009,3.65977549692574
"1851",2009-04-01,2009-06-30,"Q3",2009-09-30,2.5013698630137,"Fixed","DLA","YOUNG",1.83602785297683,3.72519807868225
"1852",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Fixed","DLA","YOUNG",0.0258244790755575,3.21368926029083
"1853",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Fixed","DLA","YOUNG",0.113859247802555,0.658570526618316
"1854",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Fixed","DLA","YOUNG",0.10074177812297,0.0801418350003608
"1855",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Fixed","DLA","YOUNG",-0.0230163015263044,0.0638615747997402
"1856",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Fixed","DLA","YOUNG",0.0916028781879195,0.0564427849281951
"1857",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Fixed","DLA","YOUNG",0.177183267618742,0.0819232814267857
"1858",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Fixed","DLA","YOUNG",0.0583848369276851,0.109056994244782
"1859",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Fixed","DLA","YOUNG",0.026513450203252,0.087360518249893
"1860",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Fixed","DLA","YOUNG",0.0512574619276851,0.0453852496862074
"1861",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Fixed","DLA","YOUNG",0.0605776652866923,0.0461161924725431
"1862",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Fixed","DLA","YOUNG",0.102122490457852,0.0713192058907431
"1863",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Fixed","DLA","YOUNG",0.126339547892597,0.0963465678790472
"1864",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Fixed","DLA","YOUNG",0.110756826690201,0.11307295501355
"1865",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Fixed","DLA","YOUNG",0.0525596862109542,0.0965520202645842
"1866",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Fixed","DLA","YOUNG",0.161195691324347,0.108170734741834
"1867",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Fixed","DLA","YOUNG",0.0709939322635858,0.0949164365996291
"1868",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Fixed","DLA","YOUNG",0.127726946673085,0.119972190087006
"1869",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Fixed","DLA","YOUNG",0.0531735674255141,0.0839648154540617
"1870",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Fixed","DLA","YOUNG",0.0656867732060428,0.0821957624348807
"1871",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Fixed","DLA","YOUNG",0.0204328967687789,0.0464310791334452
"1872",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Fixed","DLA","YOUNG",0.0229324802245069,0.0363507167331095
"1873",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Fixed","DLA","YOUNG",0.0114599294586655,0.0182751021506504
"1874",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Fixed","DLA","YOUNG",0.0215480697125472,0.0186468264652399
"1875",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Fixed","DLA","YOUNG",0.0259669745803609,0.0196583245838579
"1876",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Fixed","DLA","YOUNG",0.0205485493390684,0.0226878645439922
"1877",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Fixed","DLA","YOUNG",0.0373481385438523,0.0279545541544272
"1878",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Fixed","DLA","YOUNG",0.0134896540285355,0.0237954473038187
"1879",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Fixed","DLA","YOUNG",0.240624807637432,0.0971542000699398
"1880",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Fixed","DLA","YOUNG",0.0617853496957616,0.105299937120576
"1881",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Fixed","DLA","CARTER",0.406856514710976,NA
"1882",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Fixed","DLA","CARTER",1.92485761004546,NA
"1883",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Fixed","DLA","CARTER",3.8682878035722,2.06666730944288
"1884",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Fixed","DLA","CARTER",3.21551296365014,3.00288612575594
"1885",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Fixed","DLA","CARTER",4.48810712497294,3.85730263073176
"1886",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fixed","DLA","CARTER",2.67455010662481,3.45939006508263
"1887",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Fixed","DLA","CARTER",1.76822152363072,2.97695958507616
"1888",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Fixed","DLA","CARTER",3.59561273164313,2.67946145396622
"1889",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Fixed","DLA","CARTER",1.69069826622807,2.35151084050064
"1890",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fixed","DLA","CARTER",3.61928948704536,2.96853349497219
"1891",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fixed","DLA","CARTER",1.85006319734703,2.38668365020682
"1892",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fixed","DLA","CARTER",2.17425577723577,2.54786948720939
"1893",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Fixed","DLA","CARTER",4.57253160748823,2.86561686069034
"1894",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Fixed","DLA","CARTER",2.33541966953359,3.0274023514192
"1895",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Fixed","DLA","CARTER",4.20198995867565,3.70331374523249
"1896",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Fixed","DLA","CARTER",2.5069746716089,3.01479476660605
"1897",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Fixed","DLA","CARTER",2.55901013870347,3.08932492299601
"1898",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Fixed","DLA","CARTER",4.20339428578306,3.08979303203181
"1899",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Fixed","DLA","CARTER",2.48081516304029,3.08107319584227
"1900",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Fixed","DLA","CARTER",1.93479718176668,2.87300221019667
"1901",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Fixed","DLA","CARTER",3.97439022407679,2.79666752296125
"1902",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fixed","DLA","CARTER",1.86742449111414,2.59220396565254
"1903",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fixed","DLA","CARTER",1.56914618339278,2.47032029952791
"1904",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fixed","DLA","CARTER",2.52731818560638,1.9879629533711
"1905",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Fixed","DLA","CARTER",2.59594111610365,2.2308018283676
"1906",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Fixed","DLA","CARTER",2.70882731028116,2.6106955373304
"1907",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Fixed","DLA","CARTER",3.22275975303189,2.8425093931389
"1908",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Fixed","DLA","CARTER",4.46779701637642,3.46646135989649
"1909",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Fixed","DLA","CARTER",2.77103422493705,3.48719699811512
"1910",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Fixed","DLA","CARTER",6.02034169085187,4.41972431072178
"1911",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Fixed","DLA","CARTER",3.78886666939553,4.19341419506148
"1912",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Fixed","DLA","CARTER",0.0983585259499537,3.30252229539912
"1913",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Fixed","DLA","CARTER",0.311275933539285,1.39950037629492
"1914",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Fixed","DLA","CARTER",0.0901374960457214,0.166590651844987
"1915",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Fixed","DLA","CARTER",0.690959148934198,0.364124192839735
"1916",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Fixed","DLA","CARTER",0.636200487828236,0.472432377602719
"1917",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Fixed","DLA","CARTER",0.0658187410153434,0.464326125925926
"1918",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Fixed","DLA","CARTER",0.105455110349089,0.269158113064223
"1919",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Fixed","DLA","CARTER",0.358344910863969,0.176539587409467
"1920",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Fixed","DLA","CARTER",0.116151445556585,0.193317155589881
"1921",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Fixed","DLA","CARTER",0.248862367881784,0.241119574767446
"1922",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Fixed","DLA","CARTER",0.0746714227371023,0.146561745391824
"1923",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Fixed","DLA","CARTER",0.0739123496357266,0.132482046751537
"1924",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Fixed","DLA","CARTER",0.568481276951762,0.239021683108197
"1925",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Fixed","DLA","CARTER",0.0531512182962324,0.231848281627907
"1926",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Fixed","DLA","CARTER",-0.00921379514857317,0.204139566699807
"1927",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Fixed","DLA","CARTER",0.0889867910577841,0.0443080714018144
"1928",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Fixed","DLA","CARTER",0.0213169037411394,0.0336966332167835
