"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"2978",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Fixed","MDA","YOUNG",-3.43261353104727e-05,0.000164894092400317
"2979",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"Fixed","MDA","YOUNG",-3.83162692190515e-05,-2.42141348431747e-05
"2980",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"Fixed","MDA","YOUNG",-0.000686128709251549,-0.000252923704593691
"2981",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"Fixed","MDA","YOUNG",0,-0.0002414816594902
"2982",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"Fixed","MDA","YOUNG",0.000183609221082563,-0.000167506496056328
"2983",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"Fixed","MDA","YOUNG",0,6.12030736941877e-05
"2984",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"Fixed","MDA","YOUNG",-0.0004018359148,-7.27422312391456e-05
"2985",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"Fixed","MDA","YOUNG",1.52330659083985e-05,-0.0001288676162972
"2986",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"Fixed","MDA","YOUNG",-1.71594707e-05,-0.000134587439863867
"2987",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"Fixed","MDA","YOUNG",0,-6.42134930533835e-07
"2988",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"Fixed","MDA","YOUNG",0.000118743157244362,3.38612288481207e-05
"2989",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"Fixed","MDA","YOUNG",-4.89975e-06,3.79478024147874e-05
"2990",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"Fixed","MDA","YOUNG",0.00118411196581197,0.000432651791018776
"2991",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"Fixed","MDA","YOUNG",-7.10653388e-05,0.000369382292337322
"2992",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"Fixed","MDA","YOUNG",-8.14816060729156e-05,0.000343855006979683
"2993",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"Fixed","MDA","YOUNG",-5.7960801e-06,-5.27810083243052e-05
"2994",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"Fixed","MDA","YOUNG",-2.46546156189702e-05,-3.73107672639619e-05
"2995",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"Fixed","MDA","YOUNG",0,-1.01502319063234e-05
"2996",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"Fixed","MDA","YOUNG",-0.00016090954,-6.18547185396568e-05
"2997",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"Fixed","MDA","YOUNG",0,-5.36365133333333e-05
"2998",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000100454643862308,NA
"2999",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.002983720296601,NA
"3000",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00114270130980732,0.00140895875009021
"3001",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00104030611604243,0.00172224257415025
"3002",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000647308086165837,0.000943438504005196
"3003",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000530666816431322,0.000739427006213197
"3004",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0023162053487377,0.00116472675044495
"3005",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00314722121309371,0.00199803112608758
"3006",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00662033737697903,0.00402792131293681
"3007",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0162398143132221,0.00866912430109828
"3008",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0103236175331622,0.0110612564077878
"3009",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00646479603123663,0.0110094092925403
"3010",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00318149944373128,0.00665663766937669
"3011",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00136065703893881,0.00366898417130224
"3012",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00394132786692341,0.00282782811653117
"3013",2010-10-01,2010-12-31,"Q1",2011-03-15,2,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00140425184641209,0.0022354122507581
"3014",2010-11-01,2010-12-31,"Q1",2011-03-15,2.08493150684932,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00244181518044482,0.00259579829792677
"3015",2010-12-01,2010-12-31,"Q1",2011-03-15,2.16712328767123,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00295013256399496,0.00226539986361729
"3016",2011-01-01,2011-03-31,"Q2",2011-03-15,2.25205479452055,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00319052673101133,0.00286082482515037
"3017",2011-02-01,2011-03-31,"Q2",2011-03-15,2.33698630136986,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00356458488250105,0.00323508139250245
"3018",2011-03-01,2011-03-31,"Q2",2011-03-15,2.41369863013699,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0278570153902644,0.0115373756679256
"3019",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00097194798573227,0.0107978494194992
"3020",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0118560010595888,0.0135616548118618
"3021",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0069803573122115,0.00660276878584417
"3022",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00508507740243391,0.00797381192474472
"3023",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00181308414813261,0.00462617295425934
"3024",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0144036844815158,0.00710061534402744
"3025",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00616071121408712,0.00745915994791184
"3026",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.023337999382144,0.0146341316925823
"3027",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00185896733601071,0.0104525593107473
"3028",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00486786508083616,0.0100216105996636
"3029",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0590393701025693,0.0219220675064721
"3030",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00302019704610541,0.0223091440765036
"3031",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000902118391286686,0.0209872285133205
"3032",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0148383956710673,0.00625357036948648
"3033",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00577165751629938,0.00717072385955113
"3034",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00406538787194069,0.00822514701976913
"3035",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00267295227321931,0.00416999922048646
"3036",2013-11-01,2013-12-31,"Q1",2014-09-30,5.08767123287671,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0297376814688,0.01215867387132
"3037",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00417554062901155,0.0121953914570103
"3038",2014-06-01,2014-06-30,"Q3",2014-09-30,5.66849315068493,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.007201108,0.0137047766992705
"3039",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00117054318570817,0.00418239727157324
"3040",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000867732595467898,0.00307979459372536
"3041",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00607253982082175,0.00270360520066594
"3042",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0577326191432396,0.0215576305198431
"3043",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00816256781999794,0.0239892422613531
"3044",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",3.00403665945835e-06,0.0219660636666323
"3045",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.00210218715889198,0.00202112823258847
"3046",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00453458896097209,0.000811801946246524
"3047",2013-10-01,2013-12-31,"Q1",2014-09-30,5.0027397260274,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0065718414302,0.00300141441076004
"3048",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00397741412633289,0.00502794817250166
"3049",2013-12-01,2013-12-31,"Q1",2014-09-30,5.16986301369863,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00275,0.00443308518551096
"3050",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00276790492231136,0.00316510634954809
"3051",2014-02-01,2014-03-31,"Q2",2014-09-30,5.33972602739726,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0383913129102,0.0146364059441705
"3052",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00399722099680774,0.0150521462764397
"3053",2014-03-01,2014-03-31,"Q2",2014-09-30,5.41643835616438,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0133225929228,0.0185703756099359
"3054",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00128471514166751,0.00620150968709175
"3055",2014-04-01,2014-06-30,"Q3",2014-09-30,5.5013698630137,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.015039348,0.00988221868815584
"3056",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00888186570529095,0.00840197628231949
"3057",2014-09-01,2014-09-30,"Q4",2014-09-30,5.92054794520548,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",-0.0053961319942,0.00617502723703032
"3058",2014-05-01,2014-06-30,"Q3",2014-09-30,5.58356164383562,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0020497532884,0.00184516233316365
"3059",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000431927414644054,-0.000971483763718649
"3060",2014-07-01,2014-09-30,"Q4",2014-09-30,5.75068493150685,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.0333061099805,0.0119292635611814
"3061",2014-01-01,2014-03-31,"Q2",2014-09-30,5.25479452054795,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.000471311,0.0114031161317147
"3062",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.00462669838570123,0.0128013731220671
"3063",2014-08-01,2014-09-30,"Q4",2014-09-30,5.83561643835616,"Fixed","MDA","CARTER
pre-2009 NDAA
Sec. 864 Impl.",0.013545485,0.00621449812856708
"3064",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0045815211812841,NA
"3065",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0111441117289131,NA
"3066",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00240433750524549,0.00604332347181424
"3067",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00228350139530004,0.00527731687648622
"3068",2011-11-01,2011-12-31,"Q1",2012-09-30,1.08493150684932,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00568367214499022,0.00345717034851192
"3069",2012-01-01,2012-03-31,"Q2",2012-09-30,1.25205479452055,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.293065229852744,0.100344134464345
"3070",2012-04-01,2012-06-30,"Q3",2012-09-30,1.5013698630137,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00605979912470394,0.101602900374146
"3071",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00048968077437957,0.0998715699172759
"3072",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0967518222119246,0.034433767370336
"3073",2012-11-01,2012-12-31,"Q1",2013-04-23,2.08767123287671,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0196621091608612,0.0389678707157218
"3074",2012-12-01,2012-12-31,"Q1",2013-04-23,2.16986301369863,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.302054144561795,0.13948935864486
"3075",2013-01-01,2013-03-31,"Q2",2013-04-23,2.25479452054795,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00609607190007109,0.109270775207576
"3076",2013-04-01,2013-06-30,"Q3",2013-04-23,2.5013698630137,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00942473104823804,0.105858315836702
"3077",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0041477330659084,0.00655617867140584
"3078",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.255988869295014,0.0898537778030534
"3079",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00073003359408957,0.0869555453183372
"3080",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0032170340874378,0.0866453123255137
"3081",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0151899642109,0.00637901063080912
"3082",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.2049584115078,0.0744551366020459
"3083",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.029795190965,0.0833145222279
"3084",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",-7.9297619e-05,0.0782247682846
"3085",2011-03-01,2011-03-31,"Q2",2011-09-30,0.413698630136986,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.000609178629878305,0.0101083573252928
"3086",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00132399527906001,0.000617958763312771
"3087",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00636629535249685,0.00276648975381172
"3088",2011-10-01,2011-12-31,"Q1",2012-09-30,1,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00240101544640099,0.00336376869265262
"3089",2011-12-01,2011-12-31,"Q1",2012-09-30,1.16712328767123,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00159300132839049,0.00345343737576278
"3090",2012-02-01,2012-03-31,"Q2",2012-09-30,1.33698630136986,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00913118201009165,0.00437506626162771
"3091",2012-03-01,2012-03-31,"Q2",2012-09-30,1.41643835616438,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00175938452270621,0.00416118928706278
"3092",2012-05-01,2012-06-30,"Q3",2012-09-30,1.58356164383562,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.168568086005561,0.0598195508461195
"3093",2012-06-01,2012-06-30,"Q3",2012-09-30,1.66849315068493,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0253682737205231,0.0652319147495967
"3094",2012-07-01,2012-09-30,"Q4",2012-09-30,1.75068493150685,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.136086678169087,0.11000767929839
"3095",2013-02-01,2013-03-31,"Q2",2013-04-23,2.33972602739726,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00969294660272164,0.0570492994974438
"3096",2012-10-01,2012-12-31,"Q1",2013-04-23,2.0027397260274,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00639762012795775,0.050725748299922
"3097",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0187662576717782,0.0116189414674859
"3098",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0142533354127,0.013139071070812
"3099",2013-03-01,2013-03-31,"Q2",2013-04-23,2.41643835616438,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0219952870629633,0.0183382933824805
"3100",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",1.44403203e-05,0.0120876875986544
"3101",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0040136926141,0.00867447333245445
"3102",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.000294855829,0.00144099625446667
"3103",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0073437798211,0.0038841094214
"3104",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",6.82673798e-05,0.00256896767663333
"3105",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.0570387940309,0.0214836137439333
"3106",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"Fixed","MDA","2009 NDAA
Sec. 864 Impl.",0.00503651275,0.0207145247202333
"3107",2013-06-01,2013-06-30,"Q3",2013-09-30,0.665753424657534,"Fixed","MDA","BBP2",0.000860490576520768,NA
"3108",2013-07-01,2013-09-30,"Q4",2013-09-30,0.747945205479452,"Fixed","MDA","BBP2",0.000402658388036966,NA
"3109",2013-08-01,2013-09-30,"Q4",2013-09-30,0.832876712328767,"Fixed","MDA","BBP2",0.00258054114481568,0.0012812300364578
"3110",2014-06-01,2014-06-30,"Q3",2014-09-18,1.66575342465753,"Fixed","MDA","BBP2",0.0086572996288,0.00388016638721755
"3111",2014-08-01,2014-09-30,"Q4",2014-09-18,1.83287671232877,"Fixed","MDA","BBP2",0.1289497067969,0.0467291825235052
"3112",2013-09-01,2013-09-30,"Q4",2013-09-30,0.917808219178082,"Fixed","MDA","BBP2",0.000886570265055347,0.0461645255635851
"3113",2013-10-01,2013-12-31,"Q1",2014-09-18,1,"Fixed","MDA","BBP2",0.00113965316,0.0436586434073185
"3114",2013-12-01,2013-12-31,"Q1",2014-09-18,1.16712328767123,"Fixed","MDA","BBP2",0.0185574687312,0.00686123071875178
"3115",2014-03-01,2014-03-31,"Q2",2014-09-18,1.41369863013699,"Fixed","MDA","BBP2",0.0346084714131,0.0181018644347667
"3116",2014-05-01,2014-06-30,"Q3",2014-09-18,1.58082191780822,"Fixed","MDA","BBP2",0.0112325711796,0.0214661704413
"3117",2013-04-01,2013-06-30,"Q3",2013-09-30,0.498630136986301,"Fixed","MDA","BBP2",0.000304576298669646,0.0153818729637899
"3118",2013-05-01,2013-06-30,"Q3",2013-09-30,0.580821917808219,"Fixed","MDA","BBP2",0.000482905683558444,0.00400668438727603
"3119",2014-07-01,2014-09-30,"Q4",2014-09-18,1.74794520547945,"Fixed","MDA","BBP2",0.0033024574611,0.00136331314777603
"3120",2013-11-01,2013-12-31,"Q1",2014-09-18,1.08493150684932,"Fixed","MDA","BBP2",0.00903240685,0.00427258999821948
"3121",2014-09-01,2014-09-30,"Q4",2014-09-18,1.91780821917808,"Fixed","MDA","BBP2",0.0275744847692,0.0133031163601
"3122",2014-01-01,2014-03-31,"Q2",2014-09-18,1.25205479452055,"Fixed","MDA","BBP2",0.007082727,0.0145632062064
"3123",2014-02-01,2014-03-31,"Q2",2014-09-18,1.33698630136986,"Fixed","MDA","BBP2",0.004651517,0.0131029095897333
"3124",2014-04-01,2014-06-30,"Q3",2014-09-18,1.4986301369863,"Fixed","MDA","BBP2",0.0042019842813,0.00531207609376667
"3125",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fixed","MilitaryHealth","YOUNG",0.0102799851084599,NA
"3126",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Fixed","MilitaryHealth","YOUNG",4.79212039045553e-05,NA
"3127",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Fixed","MilitaryHealth","YOUNG",0.578230048776792,0.196185985029719
"3128",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Fixed","MilitaryHealth","YOUNG",0.000279555401602078,0.192852508460766
"3129",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Fixed","MilitaryHealth","YOUNG",0.948904645571245,0.50913808324988
"3130",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Fixed","MilitaryHealth","YOUNG",7.52746041934104e-05,0.316419825192347
"3131",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Fixed","MilitaryHealth","YOUNG",0.0273067155220368,0.325428878565825
"3132",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Fixed","MilitaryHealth","YOUNG",3.6641598383657e-05,0.00913954390820462
"3133",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Fixed","MilitaryHealth","YOUNG",0.203737436088963,0.0770269310697946
"3134",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Fixed","MilitaryHealth","YOUNG",8.92056235267707e-05,0.0679544277702913
"3135",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Fixed","MilitaryHealth","YOUNG",0.00104559269278258,0.0682907448017576
"3136",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Fixed","MilitaryHealth","YOUNG",0.00193975541334452,0.00102485124321796
"3137",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Fixed","MilitaryHealth","YOUNG",0.0507942231670282,0.0179265237577184
