"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"222",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fixed","DLA","YOUNG",1.8805611295987,2.28018151079899
"223",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fixed","MDA","YOUNG",0.0172452201735358,0.00787480621836587
"224",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fixed","Military
Health","YOUNG",0.00103134772234273,0.0746990098481562
"225",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fixed","Additional
DoD
Components","YOUNG",0.528680691659436,0.558128962487346
"226",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Time/Mat.","Army","YOUNG",0.425075321561822,0.307371200553145
"227",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Time/Mat.","Navy","YOUNG",0.0943183861713666,0.0652344606362979
"228",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Time/Mat.","Air Force","YOUNG",0.267989258720174,0.25587902725235
"229",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Time/Mat.","DLA","YOUNG",0.001640550835141,0.00412752774403471
"230",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0350990135032538,0.0405834110050615
"231",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Army","YOUNG",0.0341587431236442,-0.00596868343817787
"232",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Navy","YOUNG",0.0453953265184382,0.0514715949963847
"233",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Air Force","YOUNG",-0.0019299280802603,0.00161211323210412
"234",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","DLA","YOUNG",0,-3.7939262472885e-07
"235",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Additional
DoD
Components","YOUNG",-1.85660629067245e-05,-0.000260690412147505
"236",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Combination","Army","YOUNG",0.278329010021692,0.374978789909617
"237",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Combination","Navy","YOUNG",0.218214952841649,0.146491441945047
"238",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Combination","Air Force","YOUNG",0.0772222183947939,0.0531591718908171
"239",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Combination","DLA","YOUNG",0.030972027505423,0.0417051107592191
"240",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Combination","MDA","YOUNG",0.0149148085683297,0.0141873317064353
"241",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Combination","Military
Health","YOUNG",0,3.70739696312364e-06
"242",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Combination","Additional
DoD
Components","YOUNG",0.106228866442516,0.0682997487997108
"243",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Cost+","Army","YOUNG",0.516785188839479,0.555207696330441
"244",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Cost+","Navy","YOUNG",0.755719305140998,0.828984028246565
"245",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Cost+","Air Force","YOUNG",0.935407206008677,1.08792526581706
"246",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Cost+","DLA","YOUNG",0.00256427982646421,0.00106598517715112
"247",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Cost+","MDA","YOUNG",0.0281317039045553,0.0464713662328272
"248",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Cost+","Additional
DoD
Components","YOUNG",0.1804910364859,0.128505496735358
"249",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fixed","Army","YOUNG",7.159160619859,5.69785065259942
"250",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fixed","Navy","YOUNG",4.74224146767896,2.91250502266739
"251",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fixed","Air Force","YOUNG",1.18739691414317,1.32085297669559
"252",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fixed","DLA","YOUNG",6.12032138539045,3.23665272528199
"253",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fixed","MDA","YOUNG",0.00383643383947939,0.00834411135213304
"254",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fixed","Military
Health","YOUNG",5.0130021691974e-05,0.0745937198553868
"255",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fixed","Additional
DoD
Components","YOUNG",0.741667732418655,0.61227565032538
"256",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Time/Mat.","Army","YOUNG",0.614893564110629,0.446135255625452
"257",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Time/Mat.","Navy","YOUNG",0.119275043340564,0.0902906775849602
"258",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Time/Mat.","Air Force","YOUNG",0.353393448275488,0.289985057227043
"259",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Time/Mat.","DLA","YOUNG",0.00863094924078091,0.00468014983731019
"260",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Time/Mat.","MDA","YOUNG",0.000289587852494577,0.000662960231381056
"261",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0276042770065076,0.0360158131742589
"262",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Army","YOUNG",-0.00910207720173536,-0.00988593650759219
"263",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Navy","YOUNG",0.0577468647071583,0.0577872477982646
"264",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Air Force","YOUNG",0.000259931073752711,-0.000540972541576283
"265",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","DLA","YOUNG",7.63865401301518e-05,2.50827874186551e-05
"266",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Additional
DoD
Components","YOUNG",0.000398143806941432,-8.20701699204627e-05
"267",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Combination","Army","YOUNG",0.345295245574837,0.317656572429501
"268",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Combination","Navy","YOUNG",0.177159250911063,0.168146997382502
"269",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Combination","Air Force","YOUNG",0.108574457765727,0.0816873042769342
"270",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Combination","DLA","YOUNG",0.0312578720173536,0.0376018421402748
"271",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Combination","MDA","YOUNG",0.00954973933839479,0.0108310383839479
"272",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Combination","Additional
DoD
Components","YOUNG",0.13120465516269,0.0957214415148228
"273",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Cost+","Army","YOUNG",1.27423182694143,0.794226347816341
"274",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Cost+","Navy","YOUNG",1.30364150678959,1.04392183513377
"275",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Cost+","Air Force","YOUNG",0.84259250478308,1.16230588213304
"276",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Cost+","DLA","YOUNG",0.00252190021691974,0.00171232863340564
"277",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Cost+","MDA","YOUNG",0.0221160032537961,0.0481627292118583
"278",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Cost+","Additional
DoD
Components","YOUNG",0.113193458893709,0.136622769276934
"279",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fixed","Army","YOUNG",4.79406969142082,5.96009333587852
"280",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fixed","Navy","YOUNG",2.18173979408894,3.02730230272523
"281",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fixed","Air Force","YOUNG",1.50370714109544,1.36126662923717
"282",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fixed","DLA","YOUNG",2.22136197834056,3.40741483110991
"283",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fixed","MDA","YOUNG",0.000757130151843818,0.00727959472161967
"284",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fixed","Military
Health","YOUNG",0.0102799851084599,0.00378715428416486
"285",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fixed","Additional
DoD
Components","YOUNG",0.508495953036876,0.592948125704989
"286",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other","DLA","YOUNG",0,NA
"287",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Time/Mat.","Army","YOUNG",0.464707379067245,0.501558754913232
"288",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Time/Mat.","Navy","YOUNG",0.0596263596529284,0.091073263054953
"289",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Time/Mat.","Air Force","YOUNG",0.253822042288503,0.291734916428055
"290",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Time/Mat.","DLA","YOUNG",0.0104449872451193,0.0069054957736804
"291",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0199634446420824,0.0275555783839479
"292",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Army","YOUNG",-0.00467226957700651,0.00679479878163413
"293",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Navy","YOUNG",0.0311290094468547,0.0447570668908171
"294",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Air Force","YOUNG",-0.000387037971800434,-0.000685678326102675
"295",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","DLA","YOUNG",0.000596329620390456,0.000224238720173536
"296",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","MDA","YOUNG",0,NA
"297",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Additional
DoD
Components","YOUNG",-0.00135496471800434,-0.00032512899132321
"298",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Combination","Army","YOUNG",0.314173818655098,0.312599358083876
"299",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Combination","Navy","YOUNG",0.206960329045553,0.200778177599422
"300",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Combination","Air Force","YOUNG",0.109818763535792,0.0985384798987708
"301",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Combination","DLA","YOUNG",0.0468006290672451,0.0363435095300072
"302",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Combination","MDA","YOUNG",0.0608365647505423,0.0284337042190889
"303",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Combination","Military
Health","YOUNG",7.2234273318872e-06,2.40780911062907e-06
"304",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Combination","Additional
DoD
Components","YOUNG",0.121617838221258,0.119683786608821
"305",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Cost+","Army","YOUNG",0.392994188362256,0.728003734714389
"306",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Cost+","Navy","YOUNG",1.75203742878525,1.27046608023861
"307",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Cost+","Air Force","YOUNG",0.611011162939262,0.79633695791034
"308",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Cost+","DLA","YOUNG",0.000144780911062907,0.00174365365148228
"309",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Cost+","MDA","YOUNG",0.0426063297180043,0.0309513456254519
"310",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Cost+","Additional
DoD
Components","YOUNG",0.0950790177331887,0.129587837704266
"311",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Fixed","Army","YOUNG",7.44083280774403,6.46468770634129
"312",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Fixed","Navy","YOUNG",1.89460841809111,2.93952989328633
"313",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Fixed","Air Force","YOUNG",1.52555302758134,1.40555236093999
"314",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Fixed","DLA","YOUNG",1.25470056270065,3.19879464214389
"315",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Fixed","MDA","YOUNG",0.000941077646420824,0.00184488054591468
"316",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Fixed","Military
Health","YOUNG",1.49946746203905e-05,0.00344836993492408
"317",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Fixed","Additional
DoD
Components","YOUNG",0.484553336583514,0.578239007346348
"318",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Time/Mat.","Army","YOUNG",0.287144936355748,0.455581959844541
"319",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Time/Mat.","Navy","YOUNG",0.0794597735032538,0.0861203921655821
"320",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Time/Mat.","Air Force","YOUNG",0.173007109707158,0.260074200090383
"321",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Time/Mat.","DLA","YOUNG",0.0136557140455531,0.0109105501771511
"322",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Time/Mat.","MDA","YOUNG",0.00132104121475054,0.000639913232104121
"323",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0427660314967462,0.0301112510484454
"324",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Army","YOUNG",-0.0056720462472885,-0.00648213100867679
"325",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Navy","YOUNG",0.0896694067787419,0.0595150936442516
"326",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Air Force","YOUNG",0.00126563607375271,0.000379509725234996
"327",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Additional
DoD
Components","YOUNG",-0.000118094934924078,-0.000358305281995662
"328",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Combination","Army","YOUNG",0.511348031203904,0.390272365144613
"329",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Combination","Navy","YOUNG",0.229844549295011,0.204654709750542
"330",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Combination","Air Force","YOUNG",0.0527569518655098,0.0903833910556761
"331",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Combination","DLA","YOUNG",0.0400645824295011,0.0393743611713666
"332",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Combination","MDA","YOUNG",0.0109969696312364,0.0271277579067245
"333",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Combination","Additional
DoD
Components","YOUNG",0.124369991681128,0.125730828355025
"334",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Cost+","Army","YOUNG",0.474815496138829,0.714013837147505
"335",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Cost+","Navy","YOUNG",0.605498445726681,1.22039246043384
"336",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Cost+","Air Force","YOUNG",0.485548859642082,0.646384175788142
"337",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Cost+","DLA","YOUNG",0.00125221800433839,0.00130629971077368
"338",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Cost+","MDA","YOUNG",0.0490357776572668,0.0379193702096891
"339",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Cost+","Military
Health","YOUNG",-0.000194027754880694,NA
"340",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Cost+","Additional
DoD
Components","YOUNG",0.179189524685466,0.129154000437455
"341",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Fixed","Army","YOUNG",5.73233253792842,5.98907834569776
"342",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Fixed","Navy","YOUNG",2.18002214624729,2.08545678614244
"343",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Fixed","Air Force","YOUNG",1.52711986181128,1.51879334349602
"344",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Fixed","DLA","YOUNG",3.6138844424295,2.3633156611569
"345",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Fixed","MDA","YOUNG",0.00244194156182213,0.00138004978669559
"346",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Fixed","Military
Health","YOUNG",4.79212039045553e-05,0.00344763366232827
"347",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Fixed","Additional
DoD
Components","YOUNG",0.700862235845987,0.564637175155459
"348",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Time/Mat.","Army","YOUNG",0.564273740574837,0.43870868533261
"349",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Time/Mat.","Navy","YOUNG",0.0653135552169197,0.0681332294577006
"350",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Time/Mat.","Air Force","YOUNG",0.250196441258135,0.225675197751265
"351",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Time/Mat.","DLA","YOUNG",0.00613111868763557,0.0100772733261027
"352",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Time/Mat.","MDA","YOUNG",0.000198125813449024,0.000602918293564714
"353",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0343334720932755,0.032354316077368
"354",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Army","YOUNG",-0.00702201644251627,-0.00578877742227043
"355",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Navy","YOUNG",0.0156677065726681,0.0454887075994215
"356",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Air Force","YOUNG",-0.000338502928416486,0.000180031724511931
"357",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","DLA","YOUNG",0,0.000224238720173536
"358",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Additional
DoD
Components","YOUNG",0.000243494490238612,-0.000409855054229935
"359",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Combination","Army","YOUNG",0.610577896149675,0.478699915336225
"360",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Combination","Navy","YOUNG",0.306930988275488,0.247911955538684
"361",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Combination","Air Force","YOUNG",0.0798827812364425,0.080819498879248
"362",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Combination","DLA","YOUNG",0.0530437635574837,0.0466363250180766
"363",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Combination","MDA","YOUNG",0.0117275931778742,0.027853709186551
"364",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Combination","Military
Health","YOUNG",8.95444685466377e-05,3.22559652928416e-05
"365",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Combination","Additional
DoD
Components","YOUNG",0.118768211062907,0.121585346988431
"366",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Cost+","Army","YOUNG",1.22476770798265,0.697525797494577
"367",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Cost+","Navy","YOUNG",1.82605431852495,1.39453006434563
"368",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Cost+","Air Force","YOUNG",0.559932816409978,0.552164279663774
"369",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Cost+","DLA","YOUNG",0.000670688720173536,0.000689229211858279
"370",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Cost+","MDA","YOUNG",0.0440272700650759,0.045223125813449
"371",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Cost+","Additional
DoD
Components","YOUNG",0.107883612895879,0.127384051771511
"372",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Fixed","Army","YOUNG",7.10094936123644,6.7580382356363
"373",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Fixed","Navy","YOUNG",2.58390567780911,2.21951208071583
"374",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Fixed","Air Force","YOUNG",1.03506496625813,1.36257928521692
"375",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Fixed","DLA","YOUNG",2.18156347855748,2.35004949456254
"376",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Fixed","MDA","YOUNG",0.00981447750542299,0.00439916557122198
"377",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Fixed","Military
Health","YOUNG",0.0399400914533623,0.0133343357772957
"378",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Fixed","Additional
DoD
Components","YOUNG",0.54123871345987,0.57555142862979
"379",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Time/Mat.","Army","YOUNG",0.460421083177874,0.437279920036153
"380",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Time/Mat.","Navy","YOUNG",0.0761482496095445,0.073640526109906
"381",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Time/Mat.","Air Force","YOUNG",0.278454414967462,0.233885988644252
"382",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Time/Mat.","DLA","YOUNG",0.00357548468546638,0.0077874391395517
"383",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Time/Mat.","MDA","YOUNG",0.000232718004338395,0.000583961677512654
"384",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Time/Mat.","Additional
DoD
Components","YOUNG",0.0324095188286334,0.036503007472885
"385",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Unlabeled","Army","YOUNG",-0.00337729286334056,-0.00535711851771511
"386",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Unlabeled","Navy","YOUNG",0.0484114477982646,0.0512495203832249
"387",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Unlabeled","Air Force","YOUNG",-0.00434286724511931,-0.00113857803326103
"388",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Unlabeled","DLA","YOUNG",4.33839479392625e-08,0.000198791001446132
"389",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Unlabeled","MDA","YOUNG",0,0
"390",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Unlabeled","Additional
DoD
Components","YOUNG",-0.00105917513015184,-0.00031125852494577
"391",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Combination","Army","YOUNG",0.549398837733189,0.557108255028923
"392",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Combination","Navy","YOUNG",0.220771364522777,0.252515634031092
"393",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Combination","Air Force","YOUNG",0.0840327318546638,0.0722241549855387
"394",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Combination","DLA","YOUNG",0.045193169197397,0.0461005050614606
"395",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Combination","MDA","YOUNG",0.00382481127982646,0.00884979136297903
"396",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Combination","Military
Health","YOUNG",0,3.22559652928416e-05
"397",2008-09-30,"Q4",2008-09-30,1.83561643835616,"Combination","Additional
DoD
Components","YOUNG",0.0659692211171367,0.103035807953724
