"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"5598",2013-12-31,"Q1",2014-09-18,1.16712328767123,"1 Offer","Not Effective Comp.","MDA","BBP2",0.000869105,0.00121478720581565
"5599",2013-12-31,"Q1",2014-09-18,1.16712328767123,"1 Offer","Not Effective Comp.","Military
Health","BBP2",0,2e-06
"5600",2013-12-31,"Q1",2014-09-18,1.16712328767123,"1 Offer","Not Effective Comp.","Additional
DoD
Components","BBP2",0.0433878581592,0.0332668400102667
"5601",2013-12-31,"Q1",2014-09-18,1.16712328767123,"2 Offers","Effective Comp.","Army","BBP2",0.2739140399525,0.2309430304676
"5602",2013-12-31,"Q1",2014-09-18,1.16712328767123,"2 Offers","Effective Comp.","Navy","BBP2",0.1720328501174,0.143593739688367
"5603",2013-12-31,"Q1",2014-09-18,1.16712328767123,"2 Offers","Effective Comp.","Air Force","BBP2",0.2557070651935,0.1847254718108
"5604",2013-12-31,"Q1",2014-09-18,1.16712328767123,"2 Offers","Effective Comp.","DLA","BBP2",0.1520790401108,0.1958696821696
"5605",2013-12-31,"Q1",2014-09-18,1.16712328767123,"2 Offers","Effective Comp.","MDA","BBP2",0.000746,0.00186166366666667
"5606",2013-12-31,"Q1",2014-09-18,1.16712328767123,"2 Offers","Effective Comp.","Military
Health","BBP2",0.00430833887,0.0194321767405333
"5607",2013-12-31,"Q1",2014-09-18,1.16712328767123,"2 Offers","Effective Comp.","Additional
DoD
Components","BBP2",0.1822471949319,0.0984106059454
"5608",2013-12-31,"Q1",2014-09-18,1.16712328767123,"3+ Offers","Effective Comp.","Army","BBP2",1.1352193684172,0.734295272617233
"5609",2013-12-31,"Q1",2014-09-18,1.16712328767123,"3+ Offers","Effective Comp.","Navy","BBP2",0.7093666974711,0.582574129303167
"5610",2013-12-31,"Q1",2014-09-18,1.16712328767123,"3+ Offers","Effective Comp.","Air Force","BBP2",0.1940534475515,0.2801325823268
"5611",2013-12-31,"Q1",2014-09-18,1.16712328767123,"3+ Offers","Effective Comp.","DLA","BBP2",1.3063512972524,1.23854189320233
"5612",2013-12-31,"Q1",2014-09-18,1.16712328767123,"3+ Offers","Effective Comp.","MDA","BBP2",0.0196184337131,0.00913474987596546
"5613",2013-12-31,"Q1",2014-09-18,1.16712328767123,"3+ Offers","Effective Comp.","Military
Health","BBP2",0.0061206018653,0.0829725521655871
"5614",2013-12-31,"Q1",2014-09-18,1.16712328767123,"3+ Offers","Effective Comp.","Additional
DoD
Components","BBP2",0.305705836645,0.530290054518033
"5615",2013-12-31,"Q1",2014-09-18,1.16712328767123,"No Comp.","Not Effective Comp.","Army","BBP2",1.899429164437,1.0108672890234
"5616",2013-12-31,"Q1",2014-09-18,1.16712328767123,"No Comp.","Not Effective Comp.","Navy","BBP2",2.0807969551904,1.24463371105833
"5617",2013-12-31,"Q1",2014-09-18,1.16712328767123,"No Comp.","Not Effective Comp.","Air Force","BBP2",2.7981861526368,1.61876268273243
"5618",2013-12-31,"Q1",2014-09-18,1.16712328767123,"No Comp.","Not Effective Comp.","DLA","BBP2",0.3716463392769,0.3333190863561
"5619",2013-12-31,"Q1",2014-09-18,1.16712328767123,"No Comp.","Not Effective Comp.","MDA","BBP2",0.04077670044,0.0390915773433333
"5620",2013-12-31,"Q1",2014-09-18,1.16712328767123,"No Comp.","Not Effective Comp.","Military
Health","BBP2",0.09825095915,0.0800447961369636
"5621",2013-12-31,"Q1",2014-09-18,1.16712328767123,"No Comp.","Not Effective Comp.","Additional
DoD
Components","BBP2",0.1297798303129,0.18575619075
"5622",2013-12-31,"Q1",2014-09-18,1.16712328767123,"Unlabeled","Unlabeled","Army","BBP2",0.0187700111625,0.00725451559776667
"5623",2013-12-31,"Q1",2014-09-18,1.16712328767123,"Unlabeled","Unlabeled","Navy","BBP2",0.0082682241406,0.00450409836423333
"5624",2013-12-31,"Q1",2014-09-18,1.16712328767123,"Unlabeled","Unlabeled","Air Force","BBP2",0.0040206892071,0.00393685738786667
"5625",2013-12-31,"Q1",2014-09-18,1.16712328767123,"Unlabeled","Unlabeled","DLA","BBP2",0.0014933297991,0.00597028808616667
"5626",2013-12-31,"Q1",2014-09-18,1.16712328767123,"Unlabeled","Unlabeled","Military
Health","BBP2",0,0
"5627",2013-12-31,"Q1",2014-09-18,1.16712328767123,"Unlabeled","Unlabeled","Additional
DoD
Components","BBP2",0.00310725857,0.00126640920666667
"5628",2013-12-31,"Q1",2014-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","Army","BBP1",0.0195767007023,0.287613015171848
"5629",2013-12-31,"Q1",2014-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","Navy","BBP1",0.0230835466124,0.220922346563261
"5630",2013-12-31,"Q1",2014-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","Air Force","BBP1",0.0673641881524,0.119627386477631
"5631",2013-12-31,"Q1",2014-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","DLA","BBP1",-0.0009164454832,0.00281588796012084
"5632",2013-12-31,"Q1",2014-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","MDA","BBP1",0.0188346232109,0.0247740168761969
"5633",2013-12-31,"Q1",2014-09-30,3.0027397260274,"1 Offer","Not Effective Comp.","Additional
DoD
Components","BBP1",0.0349206873903,0.0607885476955176
"5634",2013-12-31,"Q1",2014-09-30,3.0027397260274,"2 Offers","Effective Comp.","Army","BBP1",-0.0134600409962,0.377898649333923
"5635",2013-12-31,"Q1",2014-09-30,3.0027397260274,"2 Offers","Effective Comp.","Navy","BBP1",0.0834681187857,0.330079668013026
"5636",2013-12-31,"Q1",2014-09-30,3.0027397260274,"2 Offers","Effective Comp.","Air Force","BBP1",0.577655023196,0.361496111150909
"5637",2013-12-31,"Q1",2014-09-30,3.0027397260274,"2 Offers","Effective Comp.","DLA","BBP1",0.0084666746809,0.0050469880595045
"5638",2013-12-31,"Q1",2014-09-30,3.0027397260274,"2 Offers","Effective Comp.","MDA","BBP1",0.000372,0.0223327621943739
"5639",2013-12-31,"Q1",2014-09-30,3.0027397260274,"2 Offers","Effective Comp.","Military
Health","BBP1",0.9853706710734,0.375276755170376
"5640",2013-12-31,"Q1",2014-09-30,3.0027397260274,"2 Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.0125675199664,0.0311290376021171
"5641",2013-12-31,"Q1",2014-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Army","BBP1",0.1742268716559,0.974979723211017
"5642",2013-12-31,"Q1",2014-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Navy","BBP1",0.3440224995129,0.478098295289446
"5643",2013-12-31,"Q1",2014-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Air Force","BBP1",0.3013303892684,0.288993185620491
"5644",2013-12-31,"Q1",2014-09-30,3.0027397260274,"3+ Offers","Effective Comp.","DLA","BBP1",0.0122222590692,0.0364857369717482
"5645",2013-12-31,"Q1",2014-09-30,3.0027397260274,"3+ Offers","Effective Comp.","MDA","BBP1",0.0412998246997,0.0328383057100621
"5646",2013-12-31,"Q1",2014-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Military
Health","BBP1",0.0286990091875,0.0891034729459333
"5647",2013-12-31,"Q1",2014-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.1383387359937,0.148772480510882
"5648",2013-12-31,"Q1",2014-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Army","BBP1",0.1062089831025,0.764410811534116
"5649",2013-12-31,"Q1",2014-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Navy","BBP1",1.1772714396454,3.22378529308911
"5650",2013-12-31,"Q1",2014-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Air Force","BBP1",0.7490504174592,1.05958461383063
"5651",2013-12-31,"Q1",2014-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","DLA","BBP1",0.0053981617471,0.00266228243166087
"5652",2013-12-31,"Q1",2014-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","MDA","BBP1",0.06557028825,0.127243256318938
"5653",2013-12-31,"Q1",2014-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Military
Health","BBP1",0,6.66952532666667e-05
"5654",2013-12-31,"Q1",2014-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","Additional
DoD
Components","BBP1",0.0286635195686,0.0963854654525238
"5655",2013-12-31,"Q1",2014-09-30,3.0027397260274,"Unlabeled","Unlabeled","Army","BBP1",0.0033603559328,0.0189511094152968
"5656",2013-12-31,"Q1",2014-09-30,3.0027397260274,"Unlabeled","Unlabeled","Navy","BBP1",0.000539218325,0.00319705832467672
"5657",2013-12-31,"Q1",2014-09-30,3.0027397260274,"Unlabeled","Unlabeled","Air Force","BBP1",0.0071355581192,0.00862809920546909
"5658",2013-12-31,"Q1",2014-09-30,3.0027397260274,"Unlabeled","Unlabeled","DLA","BBP1",-5.00129805e-05,-2.19446944579906e-05
"5659",2013-12-31,"Q1",2014-09-30,3.0027397260274,"Unlabeled","Unlabeled","Additional
DoD
Components","BBP1",0.0025874649375,0.003368244361
"5660",2013-12-31,"Q1",2014-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Army","BBP1",0.0539559656982,0.198064594735375
"5661",2013-12-31,"Q1",2014-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Navy","BBP1",0.1072816798179,0.169784069319765
"5662",2013-12-31,"Q1",2014-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Air Force","BBP1",0.0439098022313,0.0960061863967805
"5663",2013-12-31,"Q1",2014-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","DLA","BBP1",0.004567819862,0.00377137480444276
"5664",2013-12-31,"Q1",2014-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","MDA","BBP1",0.03514440627,0.0401295253193332
"5665",2013-12-31,"Q1",2014-09-30,3.08767123287671,"1 Offer","Not Effective Comp.","Additional
DoD
Components","BBP1",0.011314440275,0.0351172286584817
"5666",2013-12-31,"Q1",2014-09-30,3.08767123287671,"2 Offers","Effective Comp.","Army","BBP1",0.1554887121418,0.283639704202624
"5667",2013-12-31,"Q1",2014-09-30,3.08767123287671,"2 Offers","Effective Comp.","Navy","BBP1",0.1257489333057,0.27423846345398
"5668",2013-12-31,"Q1",2014-09-30,3.08767123287671,"2 Offers","Effective Comp.","Air Force","BBP1",0.9873544230676,0.643172001134886
"5669",2013-12-31,"Q1",2014-09-30,3.08767123287671,"2 Offers","Effective Comp.","DLA","BBP1",0.0131526784153,0.00824273861495147
"5670",2013-12-31,"Q1",2014-09-30,3.08767123287671,"2 Offers","Effective Comp.","MDA","BBP1",0.2064263450625,0.0692394983297261
"5671",2013-12-31,"Q1",2014-09-30,3.08767123287671,"2 Offers","Effective Comp.","Military
Health","BBP1",0.6226280689502,0.468513919486881
"5672",2013-12-31,"Q1",2014-09-30,3.08767123287671,"2 Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.0467085367775,0.0314841199722482
"5673",2013-12-31,"Q1",2014-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Army","BBP1",0.6815321296439,1.00860469395089
"5674",2013-12-31,"Q1",2014-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Navy","BBP1",0.2335109000659,0.392077884855809
"5675",2013-12-31,"Q1",2014-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Air Force","BBP1",0.220984286929,0.286104875047791
"5676",2013-12-31,"Q1",2014-09-30,3.08767123287671,"3+ Offers","Effective Comp.","DLA","BBP1",0.1289470003297,0.10153859511401
"5677",2013-12-31,"Q1",2014-09-30,3.08767123287671,"3+ Offers","Effective Comp.","MDA","BBP1",0.1223787653456,0.064083598181005
"5678",2013-12-31,"Q1",2014-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Military
Health","BBP1",0.0642232354681,0.0231079688496246
"5679",2013-12-31,"Q1",2014-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.3694457466975,0.233634354553883
"5680",2013-12-31,"Q1",2014-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Army","BBP1",0.3996147989238,0.585028590840932
"5681",2013-12-31,"Q1",2014-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Navy","BBP1",0.8641225477664,2.94219767012467
"5682",2013-12-31,"Q1",2014-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Air Force","BBP1",0.6172723479148,0.915779123570285
"5683",2013-12-31,"Q1",2014-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.0004611605246,0.00281465531579694
"5684",2013-12-31,"Q1",2014-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","MDA","BBP1",0.1590783653418,0.080156265984173
"5685",2013-12-31,"Q1",2014-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Military
Health","BBP1",0.00097750176,0.000335882369713957
"5686",2013-12-31,"Q1",2014-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","Additional
DoD
Components","BBP1",0.0617803540548,0.0880988737875705
"5687",2013-12-31,"Q1",2014-09-30,3.08767123287671,"Unlabeled","Unlabeled","Army","BBP1",0.0392970499254,0.0283478239764631
"5688",2013-12-31,"Q1",2014-09-30,3.08767123287671,"Unlabeled","Unlabeled","Navy","BBP1",0.0065346902972,0.00280210328762748
"5689",2013-12-31,"Q1",2014-09-30,3.08767123287671,"Unlabeled","Unlabeled","Air Force","BBP1",0.0028864370483,0.00591652491186393
"5690",2013-12-31,"Q1",2014-09-30,3.08767123287671,"Unlabeled","Unlabeled","DLA","BBP1",0,-2.03144178932162e-05
"5691",2013-12-31,"Q1",2014-09-30,3.08767123287671,"Unlabeled","Unlabeled","MDA","BBP1",0.000197262,0.000161690833553366
"5692",2013-12-31,"Q1",2014-09-30,3.08767123287671,"Unlabeled","Unlabeled","Additional
DoD
Components","BBP1",0.0010884669602,0.0042147163749057
"5693",2013-12-31,"Q1",2014-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Army","BBP1",0.0960857236252,0.0565394633419
"5694",2013-12-31,"Q1",2014-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Navy","BBP1",0.2460460698851,0.125470432105133
"5695",2013-12-31,"Q1",2014-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Air Force","BBP1",0.0563958540262,0.0558899481366333
"5696",2013-12-31,"Q1",2014-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","DLA","BBP1",-0.0004495738613,0.00106726683916667
"5697",2013-12-31,"Q1",2014-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","MDA","BBP1",0.0331904355073,0.0449147960847999
"5698",2013-12-31,"Q1",2014-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Military
Health","BBP1",0.00309608411,0.0012917055075
"5699",2013-12-31,"Q1",2014-09-30,3.16986301369863,"1 Offer","Not Effective Comp.","Additional
DoD
Components","BBP1",0.0266857152841,0.0243069476498
"5700",2013-12-31,"Q1",2014-09-30,3.16986301369863,"2 Offers","Effective Comp.","Army","BBP1",0.2223375131819,0.121455394775833
"5701",2013-12-31,"Q1",2014-09-30,3.16986301369863,"2 Offers","Effective Comp.","Navy","BBP1",0.196069179828,0.1350954106398
"5702",2013-12-31,"Q1",2014-09-30,3.16986301369863,"2 Offers","Effective Comp.","Air Force","BBP1",0.0831598473622,0.549389764541933
"5703",2013-12-31,"Q1",2014-09-30,3.16986301369863,"2 Offers","Effective Comp.","DLA","BBP1",0.0005554602537,0.00739160444996667
"5704",2013-12-31,"Q1",2014-09-30,3.16986301369863,"2 Offers","Effective Comp.","MDA","BBP1",0.018763166,0.0751871703541667
"5705",2013-12-31,"Q1",2014-09-30,3.16986301369863,"2 Offers","Effective Comp.","Military
Health","BBP1",0.5226731409873,0.63174834700781
"5706",2013-12-31,"Q1",2014-09-30,3.16986301369863,"2 Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.0229654973167,0.0274138513535333
"5707",2013-12-31,"Q1",2014-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Army","BBP1",0.8652435026122,0.573667501304
"5708",2013-12-31,"Q1",2014-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Navy","BBP1",0.3199567377393,0.299163379106033
"5709",2013-12-31,"Q1",2014-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Air Force","BBP1",0.2966457503342,0.272986808843867
"5710",2013-12-31,"Q1",2014-09-30,3.16986301369863,"3+ Offers","Effective Comp.","DLA","BBP1",0.501642147965,0.2142704691213
"5711",2013-12-31,"Q1",2014-09-30,3.16986301369863,"3+ Offers","Effective Comp.","MDA","BBP1",0.04370096848,0.0691265195084333
"5712",2013-12-31,"Q1",2014-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Military
Health","BBP1",0.060785409,0.0422315907240913
"5713",2013-12-31,"Q1",2014-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.1344410946445,0.214075192445233
"5714",2013-12-31,"Q1",2014-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","Army","BBP1",1.4886985263292,0.664840769451833
"5715",2013-12-31,"Q1",2014-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","Navy","BBP1",2.0741698325667,1.3718546066595
"5716",2013-12-31,"Q1",2014-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","Air Force","BBP1",1.6375687723933,1.00129717925577
"5717",2013-12-31,"Q1",2014-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","DLA","BBP1",0.005559125779,0.0034987090005
"5718",2013-12-31,"Q1",2014-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","MDA","BBP1",0.2174202600625,0.147356304551433
"5719",2013-12-31,"Q1",2014-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","Military
Health","BBP1",0.0008495996391,0.000536571957964107
"5720",2013-12-31,"Q1",2014-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","Additional
DoD
Components","BBP1",0.0725582736817,0.0543340491017
"5721",2013-12-31,"Q1",2014-09-30,3.16986301369863,"Unlabeled","Unlabeled","Army","BBP1",0.0113554381556,0.0180042813379333
"5722",2013-12-31,"Q1",2014-09-30,3.16986301369863,"Unlabeled","Unlabeled","Navy","BBP1",0.0005896947334,0.00255453445186667
"5723",2013-12-31,"Q1",2014-09-30,3.16986301369863,"Unlabeled","Unlabeled","Air Force","BBP1",0.0087005679346,0.00624085436736667
"5724",2013-12-31,"Q1",2014-09-30,3.16986301369863,"Unlabeled","Unlabeled","DLA","BBP1",0.000150621,3.35360065e-05
"5725",2013-12-31,"Q1",2014-09-30,3.16986301369863,"Unlabeled","Unlabeled","Additional
DoD
Components","BBP1",0.0033056873,0.0024330887063806
"5726",2013-12-31,"Q1",2014-09-30,5.0027397260274,"1 Offer","Not Effective Comp.","Army","CARTER
pre-BBP",0.0091916353665,0.0418682699672633
"5727",2013-12-31,"Q1",2014-09-30,5.0027397260274,"1 Offer","Not Effective Comp.","Navy","CARTER
pre-BBP",0.0091701669656,0.099616113177728
"5728",2013-12-31,"Q1",2014-09-30,5.0027397260274,"1 Offer","Not Effective Comp.","Air Force","CARTER
pre-BBP",0.0182014697394,0.0243829395328822
"5729",2013-12-31,"Q1",2014-09-30,5.0027397260274,"1 Offer","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.000447448891,-5.51490304213467e-05
"5730",2013-12-31,"Q1",2014-09-30,5.0027397260274,"1 Offer","Not Effective Comp.","MDA","CARTER
pre-BBP",-0.0002383845698,0.000779886182836715
"5731",2013-12-31,"Q1",2014-09-30,5.0027397260274,"1 Offer","Not Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.0095141778729,0.021074896431077
"5732",2013-12-31,"Q1",2014-09-30,5.0027397260274,"2 Offers","Effective Comp.","Army","CARTER
pre-BBP",-0.0536328358151,0.0452686927627267
"5733",2013-12-31,"Q1",2014-09-30,5.0027397260274,"2 Offers","Effective Comp.","Navy","CARTER
pre-BBP",0.0177138179882,0.093458256518527
"5734",2013-12-31,"Q1",2014-09-30,5.0027397260274,"2 Offers","Effective Comp.","Air Force","CARTER
pre-BBP",0.0398004288309,0.0523879899024702
"5735",2013-12-31,"Q1",2014-09-30,5.0027397260274,"2 Offers","Effective Comp.","DLA","CARTER
pre-BBP",0.0016258422799,0.00529786741116331
"5736",2013-12-31,"Q1",2014-09-30,5.0027397260274,"2 Offers","Effective Comp.","Military
Health","CARTER
pre-BBP",0.4748167195,0.422838889029256
"5737",2013-12-31,"Q1",2014-09-30,5.0027397260274,"2 Offers","Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.0101953127691,0.00743567019188002
"5738",2013-12-31,"Q1",2014-09-30,5.0027397260274,"3+ Offers","Effective Comp.","Army","CARTER
pre-BBP",0.0592668788305,0.606032197301172
"5739",2013-12-31,"Q1",2014-09-30,5.0027397260274,"3+ Offers","Effective Comp.","Navy","CARTER
pre-BBP",0.0803444254737,0.166610306545023
"5740",2013-12-31,"Q1",2014-09-30,5.0027397260274,"3+ Offers","Effective Comp.","Air Force","CARTER
pre-BBP",0.106994599987,0.0748887112505328
"5741",2013-12-31,"Q1",2014-09-30,5.0027397260274,"3+ Offers","Effective Comp.","DLA","CARTER
pre-BBP",0.0134526879156,0.0105092211688471
"5742",2013-12-31,"Q1",2014-09-30,5.0027397260274,"3+ Offers","Effective Comp.","MDA","CARTER
pre-BBP",0.00314151,0.00347500082466565
"5743",2013-12-31,"Q1",2014-09-30,5.0027397260274,"3+ Offers","Effective Comp.","Military
Health","CARTER
pre-BBP",5.08e-07,-7.92951693333333e-06
"5744",2013-12-31,"Q1",2014-09-30,5.0027397260274,"3+ Offers","Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.0467620404739,0.0825564018773397
"5745",2013-12-31,"Q1",2014-09-30,5.0027397260274,"No Comp.","Not Effective Comp.","Army","CARTER
pre-BBP",0.0874174242342,0.153574134395524
"5746",2013-12-31,"Q1",2014-09-30,5.0027397260274,"No Comp.","Not Effective Comp.","Navy","CARTER
pre-BBP",0.2332462742633,0.22375751313157
"5747",2013-12-31,"Q1",2014-09-30,5.0027397260274,"No Comp.","Not Effective Comp.","Air Force","CARTER
pre-BBP",0.1344826586211,0.104251693901966
"5748",2013-12-31,"Q1",2014-09-30,5.0027397260274,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.0034904885928,0.00283091334965985
"5749",2013-12-31,"Q1",2014-09-30,5.0027397260274,"No Comp.","Not Effective Comp.","MDA","CARTER
pre-BBP",0.016623829,0.018944160626756
"5750",2013-12-31,"Q1",2014-09-30,5.0027397260274,"No Comp.","Not Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",-0.008531790457,0.0155838001273458
"5751",2013-12-31,"Q1",2014-09-30,5.0027397260274,"Unlabeled","Unlabeled","Army","CARTER
pre-BBP",0.0007300732914,0.0145744044874045
"5752",2013-12-31,"Q1",2014-09-30,5.0027397260274,"Unlabeled","Unlabeled","Navy","CARTER
pre-BBP",0.0003155715,-0.00400655430261332
"5753",2013-12-31,"Q1",2014-09-30,5.0027397260274,"Unlabeled","Unlabeled","Air Force","CARTER
pre-BBP",0.000215599617,0.00262511885950371
"5754",2013-12-31,"Q1",2014-09-30,5.0027397260274,"Unlabeled","Unlabeled","DLA","CARTER
pre-BBP",0,0
"5755",2013-12-31,"Q1",2014-09-30,5.0027397260274,"Unlabeled","Unlabeled","Additional
DoD
Components","CARTER
pre-BBP",-5.2033e-07,0.000340452353808585
"5756",2013-12-31,"Q1",2014-09-30,5.08767123287671,"1 Offer","Not Effective Comp.","Army","CARTER
pre-BBP",0.0593765558877,0.0449850787701197
"5757",2013-12-31,"Q1",2014-09-30,5.08767123287671,"1 Offer","Not Effective Comp.","Navy","CARTER
pre-BBP",0.040821757807,0.0730141842010017
"5758",2013-12-31,"Q1",2014-09-30,5.08767123287671,"1 Offer","Not Effective Comp.","Air Force","CARTER
pre-BBP",0.0056961218056,0.0196573247814771
"5759",2013-12-31,"Q1",2014-09-30,5.08767123287671,"1 Offer","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.0001346522108,-5.5451417501933e-05
"5760",2013-12-31,"Q1",2014-09-30,5.08767123287671,"1 Offer","Not Effective Comp.","MDA","CARTER
pre-BBP",0.000259451,0.000125501544909766
"5761",2013-12-31,"Q1",2014-09-30,5.08767123287671,"1 Offer","Not Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.0072521474001,0.0195462126449081
"5762",2013-12-31,"Q1",2014-09-30,5.08767123287671,"2 Offers","Effective Comp.","Army","CARTER
pre-BBP",0.0114239735835,0.00720811007611234
"5763",2013-12-31,"Q1",2014-09-30,5.08767123287671,"2 Offers","Effective Comp.","Navy","CARTER
pre-BBP",0.0517672392987,0.0731376834649844
"5764",2013-12-31,"Q1",2014-09-30,5.08767123287671,"2 Offers","Effective Comp.","Air Force","CARTER
pre-BBP",0.068623653631,0.0629158062294888
"5765",2013-12-31,"Q1",2014-09-30,5.08767123287671,"2 Offers","Effective Comp.","DLA","CARTER
pre-BBP",0.00101833505,0.00565216128260808
"5766",2013-12-31,"Q1",2014-09-30,5.08767123287671,"2 Offers","Effective Comp.","Military
Health","CARTER
pre-BBP",0.2888119402529,0.207969494073332
"5767",2013-12-31,"Q1",2014-09-30,5.08767123287671,"2 Offers","Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.0051414350188,0.0065876358836008
"5768",2013-12-31,"Q1",2014-09-30,5.08767123287671,"3+ Offers","Effective Comp.","Army","CARTER
pre-BBP",0.0852676563152,0.427099352272594
"5769",2013-12-31,"Q1",2014-09-30,5.08767123287671,"3+ Offers","Effective Comp.","Navy","CARTER
pre-BBP",0.0753106777876,0.161815110370029
"5770",2013-12-31,"Q1",2014-09-30,5.08767123287671,"3+ Offers","Effective Comp.","Air Force","CARTER
pre-BBP",0.037461083565,0.0743649876543632
"5771",2013-12-31,"Q1",2014-09-30,5.08767123287671,"3+ Offers","Effective Comp.","DLA","CARTER
pre-BBP",0.0082522701895,0.0101607737136833
"5772",2013-12-31,"Q1",2014-09-30,5.08767123287671,"3+ Offers","Effective Comp.","MDA","CARTER
pre-BBP",0.001836755,0.00361732201335256
"5773",2013-12-31,"Q1",2014-09-30,5.08767123287671,"3+ Offers","Effective Comp.","Military
Health","CARTER
pre-BBP",0,0
"5774",2013-12-31,"Q1",2014-09-30,5.08767123287671,"3+ Offers","Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.2165963504029,0.137744405745298
"5775",2013-12-31,"Q1",2014-09-30,5.08767123287671,"No Comp.","Not Effective Comp.","Army","CARTER
pre-BBP",0.04538075086,0.0911445143810496
"5776",2013-12-31,"Q1",2014-09-30,5.08767123287671,"No Comp.","Not Effective Comp.","Navy","CARTER
pre-BBP",0.1793107284765,0.244316830961268
"5777",2013-12-31,"Q1",2014-09-30,5.08767123287671,"No Comp.","Not Effective Comp.","Air Force","CARTER
pre-BBP",0.1994159655169,0.148668390479804
"5778",2013-12-31,"Q1",2014-09-30,5.08767123287671,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.0001071700026,0.00087621771482683
"5779",2013-12-31,"Q1",2014-09-30,5.08767123287671,"No Comp.","Not Effective Comp.","MDA","CARTER
pre-BBP",0.1616865084063,0.0738617680630255
"5780",2013-12-31,"Q1",2014-09-30,5.08767123287671,"No Comp.","Not Effective Comp.","Additional
DoD
Components","CARTER
pre-BBP",0.002191099704,0.0155861293312416
"5781",2013-12-31,"Q1",2014-09-30,5.08767123287671,"Unlabeled","Unlabeled","Army","CARTER
pre-BBP",0.001399220834,0.0131146688966797
