"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"5154",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.00197600737308207,0.0101050415260952
"5155",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.000966620636391721,0.0108086079726642
"5156",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.00158269759036145,0.00150844186661175
"5157",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.00134293255071568,0.00129741692582295
"5158",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.328367029760066,0.110430886633714
"5159",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.00256481539491299,0.10904838230529
"5160",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.000220356101328391,0.108527286087942
"5161",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.000903573040881474,-0.00122958151237428
"5162",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.00035548327669653,-0.000256148621837778
"5163",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.000207029430542684,-0.000251706398242543
"5164",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.000568189825970549,0.000238881224041465
"5165",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.00268471685717228,0.00101529241753338
"5166",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.00177918336508581,0.00167736334940955
"5167",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.000619356920280288,0.0012815144339926
"5168",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.000453766379912664,0.000235353354964287
"5169",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.000274478577333198,-0.00044920062584205
"5170",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-2.59062148877831e-05,-0.000251383724044548
"5171",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.00113674477881588,0.000278786662198301
"5172",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.000294126046917843,0.000272237505670086
"5173",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.000870256497207271,-9.21258843641031e-06
"5174",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.00575691690189905,0.00153084478592465
"5175",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.000754665445719508,0.00137733165299076
"5176",2013-10-01,2013-12-31,"Q1",2014-09-30,5.0027397260274,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.0034904885928,0.00283091334965985
"5177",2013-11-01,2013-12-31,"Q1",2014-09-30,5.08767123287671,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.0001071700026,0.00087621771482683
"5178",2013-12-01,2013-12-31,"Q1",2014-09-30,5.16986301369863,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-2.12135401e-05,0.00112070168336667
"5179",2014-01-01,2014-03-31,"Q2",2014-09-30,5.25479452054795,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.0002152260727,-0.000114536538466667
"5180",2014-02-01,2014-03-31,"Q2",2014-09-30,5.33972602739726,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.0002790495205,-0.0001718297111
"5181",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.00135978393480248,0.000288502780534159
"5182",2014-03-01,2014-03-31,"Q2",2014-09-30,5.41643835616438,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.0010559192012,0.000712217871834159
"5183",2014-04-01,2014-06-30,"Q3",2014-09-30,5.5013698630137,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.0004907853958,0.000641639246734159
"5184",2014-05-01,2014-06-30,"Q3",2014-09-30,5.58356164383562,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",0.0005528599353,0.000372664580233333
"5185",2014-06-01,2014-06-30,"Q3",2014-09-30,5.66849315068493,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",4.29572e-06,2.21234198333334e-05
"5186",2014-07-01,2014-09-30,"Q4",2014-09-30,5.75068493150685,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-4.46865999e-05,0.000170823018466667
"5187",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",3.67283893571646e-06,-1.22393469880945e-05
"5188",2014-09-01,2014-09-30,"Q4",2014-09-30,5.92054794520548,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-0.0003553420032,-0.000132118588054761
"5189",2014-08-01,2014-09-30,"Q4",2014-09-30,5.83561643835616,"No Comp.","Not Effective Comp.","DLA","CARTER
pre-BBP",-1.49789292e-05,-0.000122216031154761
"5190",2010-11-01,2010-12-31,"Q1",2011-09-30,0.0849315068493151,"No Comp.","Not Effective Comp.","DLA","BBP1",0.271008535532942,NA
"5191",2010-12-01,2010-12-31,"Q1",2011-09-30,0.167123287671233,"No Comp.","Not Effective Comp.","DLA","BBP1",0.303400717950063,NA
"5192",2011-01-01,2011-03-31,"Q2",2011-09-30,0.252054794520548,"No Comp.","Not Effective Comp.","DLA","BBP1",0.382317637673101,0.318908963718702
"5193",2011-02-01,2011-03-31,"Q2",2011-09-30,0.336986301369863,"No Comp.","Not Effective Comp.","DLA","BBP1",0.314197692079312,0.333305349234159
"5194",2011-03-01,2011-03-31,"Q2",2011-09-30,0.413698630136986,"No Comp.","Not Effective Comp.","DLA","BBP1",0.471224542477969,0.389246624076794
"5195",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"No Comp.","Not Effective Comp.","DLA","BBP1",0.364374389718842,0.383265541425374
"5196",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"No Comp.","Not Effective Comp.","DLA","BBP1",0.28414855182543,0.373249161340747
"5197",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"No Comp.","Not Effective Comp.","DLA","BBP1",0.367240151143517,0.338587697562596
"5198",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"No Comp.","Not Effective Comp.","DLA","BBP1",1.02903697531473,0.560141892761225
"5199",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"No Comp.","Not Effective Comp.","DLA","BBP1",0.562994136550567,0.653090421002937
"5200",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"No Comp.","Not Effective Comp.","DLA","BBP1",1.49866502810533,1.03023204665688
"5201",2011-10-01,2011-12-31,"Q1",2012-09-30,1,"No Comp.","Not Effective Comp.","DLA","BBP1",0.670972112521882,0.910877092392593
"5202",2011-11-01,2011-12-31,"Q1",2012-09-30,1.08493150684932,"No Comp.","Not Effective Comp.","DLA","BBP1",0.33454848059932,0.834728540408844
"5203",2011-12-01,2011-12-31,"Q1",2012-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","DLA","BBP1",0.376910826845845,0.460810473322349
"5204",2012-01-01,2012-03-31,"Q2",2012-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","DLA","BBP1",0.317286660745546,0.342915322730237
"5205",2012-02-01,2012-03-31,"Q2",2012-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","DLA","BBP1",0.373299347368963,0.355832278320118
"5206",2012-03-01,2012-03-31,"Q2",2012-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","DLA","BBP1",0.392042359684893,0.360876122599801
"5207",2012-04-01,2012-06-30,"Q3",2012-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","DLA","BBP1",0.34454355596746,0.369961754340439
"5208",2012-05-01,2012-06-30,"Q3",2012-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","DLA","BBP1",0.411921425095253,0.382835780249202
"5209",2012-06-01,2012-06-30,"Q3",2012-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","DLA","BBP1",0.594311287962105,0.450258756341606
"5210",2012-07-01,2012-09-30,"Q4",2012-09-30,1.75068493150685,"No Comp.","Not Effective Comp.","DLA","BBP1",0.434693109566471,0.480308607541276
"5211",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"No Comp.","Not Effective Comp.","DLA","BBP1",1.253882155813,0.76096218444719
"5212",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"No Comp.","Not Effective Comp.","DLA","BBP1",1.30681838830193,0.998464551227131
"5213",2012-10-01,2012-12-31,"Q1",2013-04-23,2.0027397260274,"No Comp.","Not Effective Comp.","DLA","BBP1",0.347012548586676,0.969237697567199
"5214",2012-11-01,2012-12-31,"Q1",2013-04-23,2.08767123287671,"No Comp.","Not Effective Comp.","DLA","BBP1",0.396333377456281,0.683388104781627
"5215",2012-12-01,2012-12-31,"Q1",2013-04-23,2.16986301369863,"No Comp.","Not Effective Comp.","DLA","BBP1",0.352444710391591,0.365263545478183
"5216",2013-01-01,2013-03-31,"Q2",2013-04-23,2.25479452054795,"No Comp.","Not Effective Comp.","DLA","BBP1",0.307038378053417,0.351938821967097
"5217",2013-02-01,2013-03-31,"Q2",2013-04-23,2.33972602739726,"No Comp.","Not Effective Comp.","DLA","BBP1",0.320570065812633,0.326684384752547
"5218",2013-03-01,2013-03-31,"Q2",2013-04-23,2.41643835616438,"No Comp.","Not Effective Comp.","DLA","BBP1",0.716905116811719,0.44817118689259
"5219",2013-04-01,2013-06-30,"Q3",2013-04-23,2.5013698630137,"No Comp.","Not Effective Comp.","DLA","BBP1",0.227802998843201,0.421759393822518
"5220",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.00201170956098304,0.314232135364646
"5221",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"No Comp.","Not Effective Comp.","DLA","BBP1",0.00463880800081243,0.0768100324276768
"5222",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.00271889415283843,-3.05985710030127e-05
"5223",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.000918279177008226,0.000333878223655259
"5224",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"No Comp.","Not Effective Comp.","DLA","BBP1",0.00350696472489083,-4.34028683186081e-05
"5225",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","DLA","BBP1",0.0053981617471,0.00266228243166087
"5226",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.0004611605246,0.00281465531579694
"5227",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","DLA","BBP1",0.005559125779,0.0034987090005
"5228",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"No Comp.","Not Effective Comp.","DLA","BBP1",0.0070678546682,0.00405527330753333
"5229",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.004975440999,0.0025505131494
"5230",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.000915689469,0.000392241400066667
"5231",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"No Comp.","Not Effective Comp.","DLA","BBP1",0.00543787461,-0.000151085286
"5232",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"No Comp.","Not Effective Comp.","DLA","BBP1",0.0014381792675,0.00198678813616667
"5233",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.0031630733974,0.00123766016003333
"5234",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.0008671355376,-0.000864009889166667
"5235",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.0036607524059,-0.0025636537803
"5236",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"No Comp.","Not Effective Comp.","DLA","BBP1",-0.0023231984642,-0.00228369546923333
"5237",2013-04-01,2013-06-30,"Q3",2013-09-30,0.498630136986301,"No Comp.","Not Effective Comp.","DLA","BBP2",0.11544898550523,NA
"5238",2013-05-01,2013-06-30,"Q3",2013-09-30,0.580821917808219,"No Comp.","Not Effective Comp.","DLA","BBP2",0.872014637299685,NA
"5239",2013-06-01,2013-06-30,"Q3",2013-09-30,0.665753424657534,"No Comp.","Not Effective Comp.","DLA","BBP2",0.660157500486747,0.549207041097221
"5240",2013-07-01,2013-09-30,"Q4",2013-09-30,0.747945205479452,"No Comp.","Not Effective Comp.","DLA","BBP2",0.366357219815985,0.632843119200806
"5241",2013-08-01,2013-09-30,"Q4",2013-09-30,0.832876712328767,"No Comp.","Not Effective Comp.","DLA","BBP2",0.465265878391693,0.497260199564808
"5242",2013-09-01,2013-09-30,"Q4",2013-09-30,0.917808219178082,"No Comp.","Not Effective Comp.","DLA","BBP2",0.954255954661927,0.595293017623202
"5243",2013-10-01,2013-12-31,"Q1",2014-09-18,1,"No Comp.","Not Effective Comp.","DLA","BBP2",0.3004702264726,0.57333068650874
"5244",2013-11-01,2013-12-31,"Q1",2014-09-18,1.08493150684932,"No Comp.","Not Effective Comp.","DLA","BBP2",0.3278406933188,0.527522291484442
"5245",2013-12-01,2013-12-31,"Q1",2014-09-18,1.16712328767123,"No Comp.","Not Effective Comp.","DLA","BBP2",0.3716463392769,0.3333190863561
"5246",2014-01-01,2014-03-31,"Q2",2014-09-18,1.25205479452055,"No Comp.","Not Effective Comp.","DLA","BBP2",0.3069122599971,0.335466430864267
"5247",2014-02-01,2014-03-31,"Q2",2014-09-18,1.33698630136986,"No Comp.","Not Effective Comp.","DLA","BBP2",0.282822546735,0.320460382003
"5248",2014-03-01,2014-03-31,"Q2",2014-09-18,1.41369863013699,"No Comp.","Not Effective Comp.","DLA","BBP2",0.3393211172132,0.309685307981767
"5249",2014-04-01,2014-06-30,"Q3",2014-09-18,1.4986301369863,"No Comp.","Not Effective Comp.","DLA","BBP2",0.390444180461,0.337529281469733
"5250",2014-05-01,2014-06-30,"Q3",2014-09-18,1.58082191780822,"No Comp.","Not Effective Comp.","DLA","BBP2",0.4263852435782,0.3853835137508
"5251",2014-06-01,2014-06-30,"Q3",2014-09-18,1.66575342465753,"No Comp.","Not Effective Comp.","DLA","BBP2",0.4438545459355,0.420227989991567
"5252",2014-07-01,2014-09-30,"Q4",2014-09-18,1.74794520547945,"No Comp.","Not Effective Comp.","DLA","BBP2",0.4595830792376,0.443274289583767
"5253",2014-08-01,2014-09-30,"Q4",2014-09-18,1.83287671232877,"No Comp.","Not Effective Comp.","DLA","BBP2",0.5019748102511,0.468470811808067
"5254",2014-09-01,2014-09-30,"Q4",2014-09-18,1.91780821917808,"No Comp.","Not Effective Comp.","DLA","BBP2",0.3866475205522,0.449401803346967
"5255",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00668481760017959,NA
"5256",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"No Comp.","Not Effective Comp.","MDA","YOUNG",8.38286334056399e-06,NA
"5257",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0113610748373102,0.00601809176694345
"5258",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0429661678741865,0.0181118751916124
"5259",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.043193084132321,0.0325067756146059
"5260",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0044353137276911,0.0301981885780662
"5261",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.101838294998918,0.0498222309529765
"5262",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0824153667027495,0.0628963251431194
"5263",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0186925927331887,0.0676487514782853
"5264",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00545221800433839,0.0355200591467589
"5265",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.102071168112798,0.0420719929501085
"5266",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"No Comp.","Not Effective Comp.","MDA","YOUNG",1.59490402963296e-05,0.0358464450524777
"5267",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0302067403442304,0.0440979524991083
"5268",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0550639056399132,0.0284288650081466
"5269",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0569233305044382,0.0473979921628606
"5270",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0201203392624729,0.0440358584689414
"5271",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0603499528199566,0.0457978741956226
"5272",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0198375974511931,0.0334359631778742
"5273",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0537937455293354,0.044660431933495
"5274",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0564930052845528,0.0433747827550271
"5275",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0149422310195228,0.0417429939444703
"5276",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.204791614548604,0.0920756169508931
"5277",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0727355731386393,0.0974898062355885
"5278",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0638666265750162,0.11379793808742
"5279",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0368325794436025,0.0578115930524193
"5280",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0402797153063434,0.0469929737749874
"5281",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0359265645378691,0.037679619762605
"5282",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0618346301580429,0.0460136366674184
"5283",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0489850048495345,0.0489153998484821
"5284",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0428440663778348,0.0512212337951374
"5285",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0452501073284261,0.0456930595185985
"5286",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0172213322100984,0.0351051686387864
"5287",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.000918179290809904,0.0211298729431115
"5288",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0110227190621066,0.00972074352100497
"5289",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0345366098844673,0.0154925027457946
"5290",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0337794508237056,0.0264462599234265
"5291",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.209186536093282,0.092500865600485
"5292",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0177226655371381,0.0868962174847086
"5293",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.17119577195122,0.132701657860547
"5294",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00992252284934956,0.066280320112569
"5295",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0326366007274283,0.0712516318426658
"5296",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0724692668699187,0.0383427968155655
"5297",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0176155168485237,0.0409071281486236
"5298",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00398360579101972,0.0313561298364874
"5299",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0385532192929081,0.0200507806441505
"5300",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00199502561896769,0.0148439502342985
"5301",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00718537349979018,0.015911206137222
"5302",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.0455183409357952,0.0182329133515177
"5303",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00165143823499125,0.0181183842235255
"5304",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00333550752203105,0.0168350955642725
"5305",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"No Comp.","Not Effective Comp.","MDA","YOUNG",-0.00039130859849655,0.00153187905284192
"5306",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.000512169364638039,0.00115212276272418
"5307",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00423700599320358,0.00145262225311502
"5308",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00502068067140356,0.00325661867641506
"5309",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00687893389634914,0.00537887352031876
"5310",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.000657853393059417,0.00418582265360404
"5311",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"No Comp.","Not Effective Comp.","MDA","YOUNG",-0.000912484903717434,0.00220810079523037
"5312",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00127917207290701,0.000341513520749665
"5313",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"No Comp.","Not Effective Comp.","MDA","YOUNG",-0.0125030123268989,-0.00404544171923643
"5314",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"No Comp.","Not Effective Comp.","MDA","YOUNG",-0.00188571770157553,-0.00436985265185579
"5315",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.000530706631654824,-0.00461934113227319
"5316",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00175821977028537,0.000134402900121552
"5317",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"No Comp.","Not Effective Comp.","MDA","YOUNG",-6.84755033004976e-05,0.000740150299546564
"5318",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"No Comp.","Not Effective Comp.","MDA","YOUNG",8.99441454250025e-05,0.00059322947080329
"5319",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00566532538358562,0.00189559800857004
"5320",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00158496062197508,0.0024467433836619
