"","SignedMonth","Vehicle.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"330",2009-10-01,"BPA","DLA","YOUNG",2.09632862644416e-05,7.24788332651048e-06
"331",2010-04-01,"BPA","DLA","YOUNG",8.9216944801027e-08,7.15508496236499e-06
"332",2010-06-01,"BPA","DLA","YOUNG",6.73940949935815e-08,7.03996576807873e-06
"333",2010-08-01,"BPA","DLA","YOUNG",8.93988018827557e-07,3.50199686207388e-07
"334",2010-10-01,"BPA","DLA","YOUNG",2.55527276542174e-05,8.83803658934617e-06
"335",2010-11-01,"BPA","DLA","YOUNG",3.8947125472094e-06,1.01138094067514e-05
"336",2011-07-01,"BPA","DLA","YOUNG",4.31179185900126e-08,9.83018604000559e-06
"337",2011-10-01,"BPA","DLA","YOUNG",1.01426320667285e-05,4.69348751084262e-06
"338",2012-02-01,"BPA","DLA","YOUNG",1.08124806919988e-07,3.43129159741282e-06
"339",2012-04-01,"BPA","DLA","YOUNG",8.96570898980538e-07,3.71577592420966e-06
"340",2012-05-01,"BPA","DLA","YOUNG",1.41077129028936e-08,3.3960113960114e-07
"341",2012-08-01,"BPA","DLA","YOUNG",1.31782514674081e-06,7.4283458620808e-07
"342",2014-09-01,"BPA","DLA","YOUNG",-4.2539102e-06,-9.73992446785433e-07
"343",2009-10-01,"BPA","DLA","CARTER",0,NA
"344",2010-02-01,"BPA","DLA","CARTER",0,NA
"345",2010-06-01,"BPA","DLA","CARTER",0.000891831835686778,0.000297277278562259
"346",2010-07-01,"BPA","DLA","CARTER",0.000404364569961489,0.000432065468549422
"347",2010-08-01,"BPA","DLA","CARTER",0.0112515188489516,0.0041825717515333
"348",2010-09-01,"BPA","DLA","CARTER",0.00441515553059478,0.00535701298316931
"349",2010-10-01,"BPA","DLA","CARTER",0.00722443558539656,0.00763036998831433
"350",2010-11-01,"BPA","DLA","CARTER",0.00184461793957197,0.00449473635185444
"351",2010-12-01,"BPA","DLA","CARTER",0.000610316355434326,0.00322645662680095
"352",2011-01-01,"BPA","DLA","CARTER",0.00099856975451112,0.0011511680165058
"353",2011-02-01,"BPA","DLA","CARTER",0.000170781577843055,0.000593222562596167
"354",2011-03-01,"BPA","DLA","CARTER",0.00286956304028535,0.00134630479087984
"355",2011-04-01,"BPA","DLA","CARTER",0.00628858674989509,0.00310964378934117
"356",2011-05-01,"BPA","DLA","CARTER",0.0168528651909358,0.00867033832703874
"357",2011-06-01,"BPA","DLA","CARTER",0.00202842965799412,0.00838996053294167
"358",2011-07-01,"BPA","DLA","CARTER",0.00340828239613932,0.00742985908168975
"359",2011-08-01,"BPA","DLA","CARTER",0.00413760373478808,0.00319143859630718
"360",2011-09-01,"BPA","DLA","CARTER",0.023558176909358,0.0103680210134285
"361",2011-10-01,"BPA","DLA","CARTER",0.00434013472350942,0.0106786384558851
"362",2011-11-01,"BPA","DLA","CARTER",0.00228925147770569,0.0100625210368577
"363",2011-12-01,"BPA","DLA","CARTER",0.016773514931521,0.00780096704424536
"364",2012-01-01,"BPA","DLA","CARTER",0.00710970946349501,0.00872415862424055
"365",2012-02-01,"BPA","DLA","CARTER",8.06827309236948e-07,0.00796134374077507
"366",2012-03-01,"BPA","DLA","CARTER",0.000640894634950057,0.0025838036419181
"367",2012-04-01,"BPA","DLA","CARTER",0.0155726578107301,0.0054047864243298
"368",2012-05-01,"BPA","DLA","CARTER",0.00177380266707857,0.00599578503758624
"369",2012-06-01,"BPA","DLA","CARTER",0.00622262637215529,0.00785636228332132
"370",2012-07-01,"BPA","DLA","CARTER",8.7134764699825e-05,0.00269452126797789
"371",2012-08-01,"BPA","DLA","CARTER",0.000464002842137782,0.00225792132633096
"372",2012-09-01,"BPA","DLA","CARTER",0.000990961064771908,0.000514032890536505
"373",2012-10-01,"BPA","DLA","CARTER",0.00234114552655631,0.00126536981115533
"374",2012-11-01,"BPA","DLA","CARTER",0.00138789072814055,0.00157333243982292
"375",2012-12-01,"BPA","DLA","CARTER",0.00246094038793541,0.00206332554754409
"376",2013-01-01,"BPA","DLA","CARTER",0.00344155681933584,0.00243012931180393
"377",2013-02-01,"BPA","DLA","CARTER",0.00409260282319488,0.00333170001015538
"378",2013-04-01,"BPA","DLA","CARTER",0.000791437219051488,0.00277519895386074
"379",2013-05-01,"BPA","DLA","CARTER",0.0028542855692089,0.00257944187048509
"380",2013-06-01,"BPA","DLA","CARTER",-2.79825827155479e-05,0.00120591340184828
"381",2013-07-01,"BPA","DLA","CARTER",0.00519558728526455,0.0026739634239193
"382",2013-08-01,"BPA","DLA","CARTER",0.000498629024068244,0.00188874457553908
"383",2013-09-01,"BPA","DLA","CARTER",0,0.00189807210311093
"384",2013-10-01,"BPA","DLA","CARTER",0,0.000166209674689415
"385",2013-12-01,"BPA","DLA","CARTER",0,0
"386",2014-01-01,"BPA","DLA","CARTER",-0.0003743556281,-0.000124785209366667
"387",2014-02-01,"BPA","DLA","CARTER",0.0001379002392,-7.88184629666667e-05
"388",2014-03-01,"BPA","DLA","CARTER",-1.3572e-05,-8.33424629666667e-05
"389",2014-04-01,"BPA","DLA","CARTER",0.0001194792402,8.12691598e-05
"390",2014-05-01,"BPA","DLA","CARTER",-5.5991602e-06,3.34360266666667e-05
"391",2014-07-01,"BPA","DLA","CARTER",-3.568487e-05,2.606507e-05
"392",2011-11-01,"BPA","DLA","KENDALL",0.00208207776748018,NA
"393",2011-12-01,"BPA","DLA","KENDALL",0.00280330074142725,NA
"394",2012-01-01,"BPA","DLA","KENDALL",0.00217326855112759,0.002352882353345
"395",2012-02-01,"BPA","DLA","KENDALL",0.00365819136031305,0.00287825355095596
"396",2012-03-01,"BPA","DLA","KENDALL",0.00533484404283802,0.00372210131809288
"397",2012-04-01,"BPA","DLA","KENDALL",0.00633398674698795,0.00510900738337967
"398",2012-05-01,"BPA","DLA","KENDALL",0.0135755180928844,0.00841478296090344
"399",2012-06-01,"BPA","DLA","KENDALL",0.0279408358150551,0.0159501135516425
"400",2012-07-01,"BPA","DLA","KENDALL",0.0260199249510864,0.0225120929530086
"401",2012-08-01,"BPA","DLA","KENDALL",0.014064119235918,0.0226749600006865
"402",2012-09-01,"BPA","DLA","KENDALL",0.0305819702605293,0.0235553381491779
"403",2012-10-01,"BPA","DLA","KENDALL",0.0117351366167361,0.0187937420377278
"404",2012-11-01,"BPA","DLA","KENDALL",0.0385858130356454,0.0269676399709702
"405",2012-12-01,"BPA","DLA","KENDALL",0.0649690321187164,0.0384299939236993
"406",2013-01-01,"BPA","DLA","KENDALL",0.00809051513537118,0.0372151200965776
"407",2013-02-01,"BPA","DLA","KENDALL",0.00435917353589926,0.0258062402633289
"408",2013-03-01,"BPA","DLA","KENDALL",0.0129789974343455,0.00847622870187197
"409",2013-04-01,"BPA","DLA","KENDALL",0.00612404053681324,0.00782073716901933
"410",2013-05-01,"BPA","DLA","KENDALL",0.00854330015192444,0.00921544604102773
"411",2013-06-01,"BPA","DLA","KENDALL",0.0108733448537626,0.00851356184750008
"412",2013-07-01,"BPA","DLA","KENDALL",0.00975629389448563,0.00972431296672421
"413",2013-08-01,"BPA","DLA","KENDALL",0.0119402356615213,0.0108566248032565
"414",2013-09-01,"BPA","DLA","KENDALL",0.069482567068955,0.0303930322083206
"415",2013-10-01,"BPA","DLA","KENDALL",0.0082380734076,0.0298869587126921
"416",2013-11-01,"BPA","DLA","KENDALL",0.0239795732595,0.0339000712453517
"417",2013-12-01,"BPA","DLA","KENDALL",0.0555697669308,0.0292624711993
"418",2014-01-01,"BPA","DLA","KENDALL",0.0946911352615,0.0580801584839333
"419",2014-02-01,"BPA","DLA","KENDALL",0.0137028025994,0.0546545682639
"420",2014-03-01,"BPA","DLA","KENDALL",0.0186378374652,0.0423439251087
"421",2014-04-01,"BPA","DLA","KENDALL",0.0228781913523,0.0184062771389667
"422",2014-05-01,"BPA","DLA","KENDALL",0.0241913145145,0.0219024477773333
"423",2014-06-01,"BPA","DLA","KENDALL",0.0153432194493,0.0208042417720333
"424",2014-07-01,"BPA","DLA","KENDALL",0.0077643655834,0.0157662998490667
"425",2014-08-01,"BPA","DLA","KENDALL",0.0144658713335,0.0125244854554
"426",2014-09-01,"BPA","DLA","KENDALL",0.0420884604789,0.0214395657986
"427",2010-10-01,"BPA","MDA","CARTER",0,NA
"428",2010-11-01,"BPA","MDA","CARTER",0,NA
"429",2011-07-01,"BPA","MDA","CARTER",0,0
"430",2011-09-01,"BPA","MDA","CARTER",0,0
"431",2011-10-01,"BPA","MDA","CARTER",0,0
"432",2012-11-01,"BPA","MDA","CARTER",0,0
"433",2013-04-01,"BPA","MDA","CARTER",0,0
"434",2011-07-01,"BPA","Military
Health","CARTER",0,NA
"435",2011-09-01,"BPA","Military
Health","CARTER",0,NA
"436",2011-10-01,"BPA","Military
Health","CARTER",0,0
"437",2011-11-01,"BPA","Military
Health","CARTER",0,0
"438",2012-01-01,"BPA","Military
Health","CARTER",0,0
"439",2012-02-01,"BPA","Military
Health","CARTER",0,0
"440",2012-03-01,"BPA","Military
Health","CARTER",0,0
"441",2012-04-01,"BPA","Military
Health","CARTER",0,0
"442",2012-06-01,"BPA","Military
Health","CARTER",0,0
"443",2012-07-01,"BPA","Military
Health","CARTER",0,0
"444",2012-09-01,"BPA","Military
Health","CARTER",0,0
"445",2012-10-01,"BPA","Military
Health","CARTER",0,0
"446",2012-12-01,"BPA","Military
Health","CARTER",0,0
"447",2011-11-01,"BPA","Military
Health","KENDALL",0,NA
"448",2011-12-01,"BPA","Military
Health","KENDALL",0,NA
"449",2012-01-01,"BPA","Military
Health","KENDALL",0.000114917104314695,3.83057014382316e-05
"450",2012-02-01,"BPA","Military
Health","KENDALL",0.000125395613222119,8.0104239178938e-05
"451",2012-03-01,"BPA","Military
Health","KENDALL",0.000206823808052724,0.000149045508529846
"452",2012-04-01,"BPA","Military
Health","KENDALL",0.000156167789105139,0.000162795736793327
"453",2012-05-01,"BPA","Military
Health","KENDALL",0,0.000120997199052621
"454",2012-06-01,"BPA","Military
Health","KENDALL",0.00038957155802698,0.000181913115710706
"455",2012-07-01,"BPA","Military
Health","KENDALL",0.000581262269591185,0.000323611275872722
"456",2012-08-01,"BPA","Military
Health","KENDALL",9.37186077643909e-05,0.000354850811794185
"457",2012-09-01,"BPA","Military
Health","KENDALL",0.000799014148903306,0.000491331675419627
"458",2012-10-01,"BPA","Military
Health","KENDALL",0,0.000297577585555899
"459",2012-11-01,"BPA","Military
Health","KENDALL",5.84543515791612e-06,0.000268286528020407
"460",2012-12-01,"BPA","Military
Health","KENDALL",1.32019904539454e-06,2.38854473443688e-06
"461",2013-01-01,"BPA","Military
Health","KENDALL",3.16035340712907e-06,3.44199587014658e-06
"462",2013-02-01,"BPA","Military
Health","KENDALL",0,1.49351748417454e-06
"463",2013-03-01,"BPA","Military
Health","KENDALL",2.52016857926272e-06,1.89350732879726e-06
"464",2013-04-01,"BPA","Military
Health","KENDALL",0,8.40056193087573e-07
"465",2013-05-01,"BPA","Military
Health","KENDALL",0,8.40056193087573e-07
"466",2013-06-01,"BPA","Military
Health","KENDALL",0,0
"467",2013-07-01,"BPA","Military
Health","KENDALL",1.32181173961613e-05,4.40603913205376e-06
"468",2013-09-01,"BPA","Military
Health","KENDALL",3.37722148877831e-06,5.53177962831319e-06
"469",2013-12-01,"BPA","Military
Health","KENDALL",5.841729e-05,2.50042096283132e-05
"470",2014-01-01,"BPA","Military
Health","KENDALL",0.00043580649,0.000165867000496259
"471",2014-02-01,"BPA","Military
Health","KENDALL",0,0.00016474126
"472",2014-03-01,"BPA","Military
Health","KENDALL",1.76889204e-05,0.0001511651368
"473",2014-04-01,"BPA","Military
Health","KENDALL",1.764e-06,6.4843068e-06
"474",2014-05-01,"BPA","Military
Health","KENDALL",0.00012,4.64843068e-05
"475",2014-06-01,"BPA","Military
Health","KENDALL",0.00045,0.000190588
"476",2014-07-01,"BPA","Military
Health","KENDALL",0.0001260552188,0.000232018406266667
"477",2014-08-01,"BPA","Military
Health","KENDALL",0.0003048767969,0.000293644005233333
"478",2014-09-01,"BPA","Military
Health","KENDALL",0.0013850102793,0.000605314098333333
"479",2007-09-01,"BPA","Additional
DoD
Components","YOUNG",1.61572118082838e-05,NA
"480",2008-06-01,"BPA","Additional
DoD
Components","YOUNG",2.2527114967462e-05,1.93421633878729e-05
"481",2009-10-01,"BPA","Additional
DoD
Components","CARTER",0.0016579121309371,NA
"482",2009-11-01,"BPA","Additional
DoD
Components","CARTER",0.000540749893025246,NA
"483",2010-03-01,"BPA","Additional
DoD
Components","CARTER",0,0.000732887341320782
"484",2010-04-01,"BPA","Additional
DoD
Components","CARTER",7.94929931536157e-05,0.000206747628726287
"485",2010-05-01,"BPA","Additional
DoD
Components","CARTER",0.00035293431750107,0.000144142436884895
"486",2010-06-01,"BPA","Additional
DoD
Components","CARTER",0.00102536510483526,0.000485930805163315
"487",2010-07-01,"BPA","Additional
DoD
Components","CARTER",0.00195178584724005,0.00111002842319213
"488",2010-08-01,"BPA","Additional
DoD
Components","CARTER",0.00192585019255456,0.00163433371487662
"489",2010-09-01,"BPA","Additional
DoD
Components","CARTER",0.0187261817608045,0.00753460593353302
"490",2010-10-01,"BPA","Additional
DoD
Components","CARTER",-0.000300345782626941,0.00678389539024402
"491",2010-11-01,"BPA","Additional
DoD
Components","CARTER",0.00120009592950063,0.00654197730255938
"492",2010-12-01,"BPA","Additional
DoD
Components","CARTER",0.00517179810113303,0.00202384941600224
"493",2011-01-01,"BPA","Additional
DoD
Components","CARTER",0.00869613428451532,0.00502267610504966
"494",2011-02-01,"BPA","Additional
DoD
Components","CARTER",0.00250052453839698,0.00545615230801511
"495",2011-03-01,"BPA","Additional
DoD
Components","CARTER",0.00879742205203525,0.00666469362498251
"496",2011-04-01,"BPA","Additional
DoD
Components","CARTER",0.0147675883969786,0.00868851166247027
"497",2011-05-01,"BPA","Additional
DoD
Components","CARTER",0.00966064317037348,0.0110752178731291
"498",2011-06-01,"BPA","Additional
DoD
Components","CARTER",0.0171592577738145,0.0138624964470555
"499",2011-07-01,"BPA","Additional
DoD
Components","CARTER",0.0085595749055812,0.0117931586165897
"500",2011-08-01,"BPA","Additional
DoD
Components","CARTER",0.00667579873059169,0.0107982104699958
"501",2011-09-01,"BPA","Additional
DoD
Components","CARTER",0.0647227181284096,0.0266526972548608
"502",2011-10-01,"BPA","Additional
DoD
Components","CARTER",0.00071305765626609,0.0240371915050891
"503",2011-11-01,"BPA","Additional
DoD
Components","CARTER",0.0187884254659664,0.028074733750214
"504",2011-12-01,"BPA","Additional
DoD
Components","CARTER",0.00445230832046133,0.00798459714756462
"505",2012-01-01,"BPA","Additional
DoD
Components","CARTER",0.0237951012460097,0.0156786116774791
"506",2012-02-01,"BPA","Additional
DoD
Components","CARTER",0.00289750081351045,0.0103816367933272
"507",2012-03-01,"BPA","Additional
DoD
Components","CARTER",0.00830526321697045,0.0116659550921635
"508",2012-04-01,"BPA","Additional
DoD
Components","CARTER",0.00173417352486871,0.00431231251844987
"509",2012-05-01,"BPA","Additional
DoD
Components","CARTER",0.00309650030892802,0.00437864568358906
"510",2012-06-01,"BPA","Additional
DoD
Components","CARTER",0.00702151300586963,0.00395072894655545
"511",2012-07-01,"BPA","Additional
DoD
Components","CARTER",0.00536487458552157,0.00516096263343974
"512",2012-08-01,"BPA","Additional
DoD
Components","CARTER",0.00103992381835032,0.00447543713658051
"513",2012-09-01,"BPA","Additional
DoD
Components","CARTER",0.0146408978889919,0.00701523209762125
"514",2012-10-01,"BPA","Additional
DoD
Components","CARTER",0.00188284403320808,0.00585455524685009
"515",2012-11-01,"BPA","Additional
DoD
Components","CARTER",0.0126230795057378,0.00971560714264591
"516",2012-12-01,"BPA","Additional
DoD
Components","CARTER",0.00867947368701127,0.00772846574198572
"517",2013-01-01,"BPA","Additional
DoD
Components","CARTER",0.00833893905758099,0.00988049741677668
"518",2013-02-01,"BPA","Additional
DoD
Components","CARTER",0.00186972614380014,0.0062960462961308
"519",2013-03-01,"BPA","Additional
DoD
Components","CARTER",0.00348036687062049,0.00456301069066721
"520",2013-04-01,"BPA","Additional
DoD
Components","CARTER",0.000731903028942825,0.00202733201445449
"521",2013-05-01,"BPA","Additional
DoD
Components","CARTER",0.00290252745770285,0.00237159911908872
"522",2013-06-01,"BPA","Additional
DoD
Components","CARTER",0.00766542073870214,0.00376661707511594
"523",2013-07-01,"BPA","Additional
DoD
Components","CARTER",0.0101126312646491,0.00689352648701804
"524",2013-08-01,"BPA","Additional
DoD
Components","CARTER",0.00111322841352696,0.00629709347229274
"525",2013-09-01,"BPA","Additional
DoD
Components","CARTER",0.00311943372682035,0.00478176446833215
"526",2013-10-01,"BPA","Additional
DoD
Components","CARTER",-9.64856e-06,0.0014076711934491
"527",2013-11-01,"BPA","Additional
DoD
Components","CARTER",0.00520840229,0.00277272915227345
"528",2013-12-01,"BPA","Additional
DoD
Components","CARTER",0.0101223991825,0.00510705097083333
"529",2014-01-01,"BPA","Additional
DoD
Components","CARTER",0.006791066645,0.00737395603916667
"530",2014-02-01,"BPA","Additional
DoD
Components","CARTER",0.000135712095,0.0056830593075
"531",2014-03-01,"BPA","Additional
DoD
Components","CARTER",0.0098440705104,0.00559028308346667
"532",2014-04-01,"BPA","Additional
DoD
Components","CARTER",0.0110139229375,0.00699790184763333
"533",2014-05-01,"BPA","Additional
DoD
Components","CARTER",0.0033992910139,0.00808576148726667
"534",2014-06-01,"BPA","Additional
DoD
Components","CARTER",0.0037308653225,0.00604802642463333
"535",2014-07-01,"BPA","Additional
DoD
Components","CARTER",0.0062720987213,0.00446741835256667
"536",2014-08-01,"BPA","Additional
DoD
Components","CARTER",-2.31659e-06,0.00333354915126667
"537",2014-09-01,"BPA","Additional
DoD
Components","CARTER",0.0014373210706,0.00256903440063333
"538",2011-11-01,"BPA","Additional
DoD
Components","KENDALL",0.00147686444238492,NA
"539",2011-12-01,"BPA","Additional
DoD
Components","KENDALL",0.00222119710637422,NA
"540",2012-01-01,"BPA","Additional
DoD
Components","KENDALL",0.0215359008135105,0.0084113207874232
"541",2012-02-01,"BPA","Additional
DoD
Components","KENDALL",0.00287738924930491,0.00887816238972986
"542",2012-03-01,"BPA","Additional
DoD
Components","KENDALL",0.0323511659561322,0.0189214853396492
"543",2012-04-01,"BPA","Additional
DoD
Components","KENDALL",0.0553912029039234,0.0302065860364535
"544",2012-05-01,"BPA","Additional
DoD
Components","KENDALL",0.0134229953557821,0.0337217880719459
"545",2012-06-01,"BPA","Additional
DoD
Components","KENDALL",0.050269512686644,0.0396945703154498
"546",2012-07-01,"BPA","Additional
DoD
Components","KENDALL",0.00365946380393368,0.0224506572821199
"547",2012-08-01,"BPA","Additional
DoD
Components","KENDALL",0.0138073954484605,0.0225787906463461
"548",2012-09-01,"BPA","Additional
DoD
Components","KENDALL",0.0315351921017403,0.0163340171180448
"549",2012-10-01,"BPA","Additional
DoD
Components","KENDALL",0.00103203229765411,0.0154582066159516
"550",2012-11-01,"BPA","Additional
DoD
Components","KENDALL",0.0186698042238245,0.017079009541073
"551",2012-12-01,"BPA","Additional
DoD
Components","KENDALL",0.0296765355744897,0.0164594573653228
"552",2013-01-01,"BPA","Additional
DoD
Components","KENDALL",0.00667849501919366,0.018341611605836
"553",2013-02-01,"BPA","Additional
DoD
Components","KENDALL",0.0188971925667716,0.0184174077201517
"554",2013-03-01,"BPA","Additional
DoD
Components","KENDALL",0.0308554294243932,0.0188103723367862
"555",2013-04-01,"BPA","Additional
DoD
Components","KENDALL",0.0237733338285772,0.024508651939914
"556",2013-05-01,"BPA","Additional
DoD
Components","KENDALL",0.0196404757154463,0.0247564129894723
"557",2013-06-01,"BPA","Additional
DoD
Components","KENDALL",0.0276745099223114,0.0236961064887783
"558",2013-07-01,"BPA","Additional
DoD
Components","KENDALL",0.046281292388037,0.0311987593419316
"559",2013-08-01,"BPA","Additional
DoD
Components","KENDALL",0.0182921786001828,0.030749326970177
"560",2013-09-01,"BPA","Additional
DoD
Components","KENDALL",0.10599367938042,0.0568557167895467
"561",2013-10-01,"BPA","Additional
DoD
Components","KENDALL",0.0148865044115,0.0463907874640344
"562",2013-11-01,"BPA","Additional
DoD
Components","KENDALL",0.1577979927489,0.0928927255136068
"563",2013-12-01,"BPA","Additional
DoD
Components","KENDALL",0.0195519052589,0.0640788008064333
"564",2014-01-01,"BPA","Additional
DoD
Components","KENDALL",0.0144593832899,0.0639364270992333
"565",2014-02-01,"BPA","Additional
DoD
Components","KENDALL",0.0110079861776,0.0150064249088
"566",2014-03-01,"BPA","Additional
DoD
Components","KENDALL",0.0285987276602,0.0180220323759
"567",2014-04-01,"BPA","Additional
DoD
Components","KENDALL",0.0303214484294,0.0233093874224
