"","SignedMonth","Vendor.Size.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"334",2011-06-01,"Large","Navy","CARTER
 pre-IFT",0.417683810973563,0.329834462910897
"335",2011-07-01,"Large","Navy","CARTER
 pre-IFT",0.934150441974402,0.552800815337809
"336",2011-08-01,"Large","Navy","CARTER
 pre-IFT",0.417657956242132,0.589830736396699
"337",2011-09-01,"Large","Navy","CARTER
 pre-IFT",0.459746968201846,0.603851788806127
"338",2011-10-01,"Large","Navy","CARTER
 pre-IFT",0.0932085120790856,0.323537812174355
"339",2011-11-01,"Large","Navy","CARTER
 pre-IFT",0.135122452291216,0.229359310857383
"340",2011-12-01,"Large","Navy","CARTER
 pre-IFT",0.359899288868294,0.196076751079532
"341",2012-01-01,"Large","Navy","CARTER
 pre-IFT",0.323159488610854,0.272727076590121
"342",2012-02-01,"Large","Navy","CARTER
 pre-IFT",0.682798775790341,0.455285851089829
"343",2012-03-01,"Large","Navy","CARTER
 pre-IFT",0.336344758634538,0.447434341011911
"344",2012-04-01,"Large","Navy","CARTER
 pre-IFT",0.293060343836886,0.437401292753922
"345",2012-05-01,"Large","Navy","CARTER
 pre-IFT",2.39686650438678,1.00875720228607
"346",2012-06-01,"Large","Navy","CARTER
 pre-IFT",0.160992749119555,0.95030653244774
"347",2012-07-01,"Large","Navy","CARTER
 pre-IFT",0.255736432499228,0.93786522866852
"348",2012-08-01,"Large","Navy","CARTER
 pre-IFT",0.204257407434868,0.20699552968455
"349",2012-09-01,"Large","Navy","CARTER
 pre-IFT",0.334307220996808,0.264767020310301
"350",2012-10-01,"Large","Navy","CARTER
 pre-IFT",0.0503323637966893,0.196298997409455
"351",2012-11-01,"Large","Navy","CARTER
 pre-IFT",0.160258754668528,0.181632779820675
"352",2012-12-01,"Large","Navy","CARTER
 pre-IFT",0.169023419711689,0.126538179392302
"353",2013-01-01,"Large","Navy","CARTER
 pre-IFT",0.12904647406144,0.152776216147219
"354",2013-02-01,"Large","Navy","CARTER
 pre-IFT",0.16852453682746,0.155531476866863
"355",2013-03-01,"Large","Navy","CARTER
 pre-IFT",0.201376427512542,0.166315812800481
"356",2013-04-01,"Large","Navy","CARTER
 pre-IFT",0.0591283012362141,0.143009755192072
"357",2013-05-01,"Large","Navy","CARTER
 pre-IFT",0.245973934565248,0.168826221104668
"358",2013-06-01,"Large","Navy","CARTER
 pre-IFT",0.161990244621814,0.155697493474425
"359",2013-07-01,"Large","Navy","CARTER
 pre-IFT",0.0760943141063268,0.161352831097796
"360",2013-08-01,"Large","Navy","CARTER
 pre-IFT",0.166342883678075,0.134809147468738
"361",2013-09-01,"Large","Navy","CARTER
 pre-IFT",0.261244655220372,0.167893951001591
"362",2013-10-01,"Large","Navy","CARTER
 pre-IFT",0.0316534284517,0.153080322450049
"363",2013-11-01,"Large","Navy","CARTER
 pre-IFT",0.1196413814655,0.137513155045857
"364",2013-12-01,"Large","Navy","CARTER
 pre-IFT",0.1218251099329,0.0910399732833667
"365",2014-01-01,"Large","Navy","CARTER
 pre-IFT",0.0854511740339,0.1089725551441
"366",2014-02-01,"Large","Navy","CARTER
 pre-IFT",0.0680560395021,0.0917774411563
"367",2014-03-01,"Large","Navy","CARTER
 pre-IFT",0.2194027222973,0.124303311944433
"368",2014-04-01,"Large","Navy","CARTER
 pre-IFT",0.0703949489167,0.1192845702387
"369",2014-05-01,"Large","Navy","CARTER
 pre-IFT",0.150050893706,0.146616188306667
"370",2014-06-01,"Large","Navy","CARTER
 pre-IFT",0.1512981727442,0.123914671788967
"371",2014-07-01,"Large","Navy","CARTER
 pre-IFT",0.1844895857826,0.161946217410933
"372",2014-08-01,"Large","Navy","CARTER
 pre-IFT",0.1221809286005,0.152656229042433
"373",2014-09-01,"Large","Navy","CARTER
 pre-IFT",0.1519508071479,0.152873773843667
"374",2010-09-01,"Large","Navy","Small Business
Task Force",1.02087068289474,NA
"375",2010-10-01,"Large","Navy","Small Business
Task Force",1.06958994033781,NA
"376",2010-11-01,"Large","Navy","Small Business
Task Force",0.788165012578682,0.959541878603743
"377",2010-12-01,"Large","Navy","Small Business
Task Force",0.897841152601762,0.918532035172751
"378",2011-01-01,"Large","Navy","Small Business
Task Force",0.520696488271087,0.73556755115051
"379",2011-02-01,"Large","Navy","Small Business
Task Force",0.543820121527486,0.654119254133445
"380",2011-03-01,"Large","Navy","Small Business
Task Force",1.03329561795006,0.699270742582879
"381",2011-04-01,"Large","Navy","Small Business
Task Force",0.622567891397398,0.733227876958316
"382",2011-05-01,"Large","Navy","Small Business
Task Force",1.0260040076689,0.893955839005455
"383",2011-06-01,"Large","Navy","Small Business
Task Force",1.50541163505036,1.05132784470555
"384",2011-07-01,"Large","Navy","Small Business
Task Force",1.06524992018464,1.19888852096797
"385",2011-08-01,"Large","Navy","Small Business
Task Force",0.888280998940411,1.1529808513918
"386",2011-09-01,"Large","Navy","Small Business
Task Force",2.94256657701427,1.63203249871311
"387",2011-10-01,"Large","Navy","Small Business
Task Force",0.621347921985377,1.48406516598002
"388",2011-11-01,"Large","Navy","Small Business
Task Force",0.834390194243641,1.46610156441443
"389",2011-12-01,"Large","Navy","Small Business
Task Force",0.965521904860468,0.807086673696495
"390",2012-01-01,"Large","Navy","Small Business
Task Force",1.51061802784471,1.10351004231627
"391",2012-02-01,"Large","Navy","Small Business
Task Force",1.6282599072804,1.36813327999519
"392",2012-03-01,"Large","Navy","Small Business
Task Force",1.4155814557924,1.51815313030584
"393",2012-04-01,"Large","Navy","Small Business
Task Force",0.714986477139327,1.25294261340404
"394",2012-05-01,"Large","Navy","Small Business
Task Force",0.891355093316857,1.00730767541619
"395",2012-06-01,"Large","Navy","Small Business
Task Force",0.971950963886315,0.859430844780833
"396",2012-07-01,"Large","Navy","Small Business
Task Force",0.888768964586551,0.917358340596574
"397",2012-08-01,"Large","Navy","Small Business
Task Force",1.0969723798476,0.98589743610682
"398",2012-09-01,"Large","Navy","Small Business
Task Force",3.50485227386469,1.83019787276628
"399",2012-10-01,"Large","Navy","Small Business
Task Force",1.49435669960557,2.03206045110595
"400",2012-11-01,"Large","Navy","Small Business
Task Force",1.93071617917833,2.30997505088286
"401",2012-12-01,"Large","Navy","Small Business
Task Force",1.67587386386118,1.70031558088169
"402",2013-01-01,"Large","Navy","Small Business
Task Force",0.861151616672286,1.48924721990393
"403",2013-02-01,"Large","Navy","Small Business
Task Force",0.605030246114248,1.04735190888257
"404",2013-03-01,"Large","Navy","Small Business
Task Force",0.845313395317457,0.770498419367997
"405",2013-04-01,"Large","Navy","Small Business
Task Force",0.753938141737179,0.734760594389628
"406",2013-05-01,"Large","Navy","Small Business
Task Force",1.23789344283792,0.945714993297519
"407",2013-06-01,"Large","Navy","Small Business
Task Force",1.33539371666863,1.10907510041458
"408",2013-07-01,"Large","Navy","Small Business
Task Force",0.656456211417995,1.07658112364152
"409",2013-08-01,"Large","Navy","Small Business
Task Force",0.449460756392912,0.813770228159846
"410",2013-09-01,"Large","Navy","Small Business
Task Force",0.973957088007616,0.693291351939508
"411",2013-10-01,"Large","Navy","Small Business
Task Force",0.516089412678,0.646502419026176
"412",2013-11-01,"Large","Navy","Small Business
Task Force",0.3862222087581,0.625422903147905
"413",2013-12-01,"Large","Navy","Small Business
Task Force",0.3602974193723,0.420869680269467
"414",2014-01-01,"Large","Navy","Small Business
Task Force",0.3009758321355,0.349165153421967
"415",2014-02-01,"Large","Navy","Small Business
Task Force",0.3065351639459,0.322602805151233
"416",2014-03-01,"Large","Navy","Small Business
Task Force",0.5637988048548,0.390436600312067
"417",2014-04-01,"Large","Navy","Small Business
Task Force",1.2503826825569,0.706905550452533
"418",2014-05-01,"Large","Navy","Small Business
Task Force",0.8892748731723,0.901152120194667
"419",2014-06-01,"Large","Navy","Small Business
Task Force",0.2699905009129,0.8032160188807
"420",2014-07-01,"Large","Navy","Small Business
Task Force",0.3777678751633,0.512344416416167
"421",2014-08-01,"Large","Navy","Small Business
Task Force",0.605919745094,0.417892707056733
"422",2014-09-01,"Large","Navy","Small Business
Task Force",0.6681446544385,0.550610758231933
"423",2013-04-01,"Large","Navy","BBP2",0.192310799280085,NA
"424",2013-05-01,"Large","Navy","BBP2",0.410970678257642,NA
"425",2013-06-01,"Large","Navy","BBP2",1.9140131523727,0.839098209970143
"426",2013-07-01,"Large","Navy","BBP2",0.44273494726729,0.922572925965878
"427",2013-08-01,"Large","Navy","BBP2",0.56730663440195,0.974684911347314
"428",2013-09-01,"Large","Navy","BBP2",1.76764705852645,0.925896213398565
"429",2013-10-01,"Large","Navy","BBP2",0.3821373437402,0.905697012222868
"430",2013-11-01,"Large","Navy","BBP2",0.5012417868476,0.883675396371418
"431",2013-12-01,"Large","Navy","BBP2",0.8963397103444,0.593239613644067
"432",2014-01-01,"Large","Navy","BBP2",1.0259981411526,0.8078598794482
"433",2014-02-01,"Large","Navy","BBP2",0.5898995980167,0.837412483171233
"434",2014-03-01,"Large","Navy","BBP2",1.5312870242918,1.04906158782037
"435",2014-04-01,"Large","Navy","BBP2",0.6303403709372,0.917175664415233
"436",2014-05-01,"Large","Navy","BBP2",0.5512257679382,0.9042843877224
"437",2014-06-01,"Large","Navy","BBP2",0.9418452670729,0.707803801982767
"438",2014-07-01,"Large","Navy","BBP2",0.6425374748301,0.7118695032804
"439",2014-08-01,"Large","Navy","BBP2",0.6797485037254,0.754710415209467
"440",2014-09-01,"Large","Navy","BBP2",0.8107071910345,0.710997723196667
"441",2007-07-01,"Large","Air Force","YOUNG",0.200886126781906,NA
"442",2007-08-01,"Large","Air Force","YOUNG",0.71441372155124,NA
"443",2007-09-01,"Large","Air Force","YOUNG",1.84064088995398,0.918646912762375
"444",2007-10-01,"Large","Air Force","YOUNG",0.287978523524946,0.947677711676722
"445",2007-11-01,"Large","Air Force","YOUNG",0.543843552668113,0.890820988715679
"446",2007-12-01,"Large","Air Force","YOUNG",0.6236966385141,0.485172904902386
"447",2008-01-01,"Large","Air Force","YOUNG",0.625089087548807,0.59754309291034
"448",2008-02-01,"Large","Air Force","YOUNG",0.610438338839479,0.619741354967462
"449",2008-03-01,"Large","Air Force","YOUNG",0.66158095302603,0.632369459804772
"450",2008-04-01,"Large","Air Force","YOUNG",0.714969980444685,0.662329757436732
"451",2008-05-01,"Large","Air Force","YOUNG",0.545778528796095,0.64077648742227
"452",2008-06-01,"Large","Air Force","YOUNG",0.513969006561822,0.591572505267534
"453",2008-07-01,"Large","Air Force","YOUNG",0.61444085472885,0.558062796695589
"454",2008-08-01,"Large","Air Force","YOUNG",1.125874659859,0.751428173716558
"455",2008-09-01,"Large","Air Force","YOUNG",2.93346707786334,1.55792753081706
"456",2008-10-01,"Large","Air Force","YOUNG",0.793087333243126,1.61747635698849
"457",2008-11-01,"Large","Air Force","YOUNG",0.476233635137476,1.40092934874798
"458",2008-12-01,"Large","Air Force","YOUNG",0.984318438525655,0.751213135635419
"459",2009-01-01,"Large","Air Force","YOUNG",0.722082710088764,0.727544927917298
"460",2009-02-01,"Large","Air Force","YOUNG",0.838284754329942,0.848228634314787
"461",2009-03-01,"Large","Air Force","YOUNG",0.94039000814029,0.833585824186332
"462",2009-04-01,"Large","Air Force","YOUNG",0.648529617698636,0.809068126722956
"463",2009-05-01,"Large","Air Force","YOUNG",0.379110098820091,0.656009908219672
"464",2009-06-01,"Large","Air Force","YOUNG",0.33523128557047,0.454290334029732
"465",2009-07-01,"Large","Air Force","YOUNG",0.427311121985278,0.380550835458613
"466",2009-08-01,"Large","Air Force","YOUNG",0.33687788742152,0.366473431659089
"467",2009-09-01,"Large","Air Force","YOUNG",0.628927144620048,0.464372051342282
"468",2009-10-01,"Large","Air Force","YOUNG",0.346381013682071,0.437395348574546
"469",2009-11-01,"Large","Air Force","YOUNG",0.281290498652118,0.418866218984746
"470",2009-12-01,"Large","Air Force","YOUNG",0.299625274850235,0.309098929061475
"471",2010-01-01,"Large","Air Force","YOUNG",0.39650634114249,0.325807371548281
"472",2010-02-01,"Large","Air Force","YOUNG",0.429503424304664,0.37521168009913
"473",2010-03-01,"Large","Air Force","YOUNG",0.319649787933248,0.381886517793467
"474",2010-04-01,"Large","Air Force","YOUNG",0.336938641559692,0.362030617932535
"475",2010-05-01,"Large","Air Force","YOUNG",0.241757207434745,0.299448545642562
"476",2010-06-01,"Large","Air Force","YOUNG",0.273835011307231,0.28417695343389
"477",2010-07-01,"Large","Air Force","YOUNG",0.157095786788618,0.224229335176865
"478",2010-08-01,"Large","Air Force","YOUNG",0.215675718592212,0.215535505562687
"479",2010-09-01,"Large","Air Force","YOUNG",0.363501944843817,0.245424483408216
"480",2010-10-01,"Large","Air Force","YOUNG",0.287136610763743,0.288771424733257
"481",2010-11-01,"Large","Air Force","YOUNG",0.306503575115401,0.319047376907654
"482",2010-12-01,"Large","Air Force","YOUNG",0.246848841984893,0.280163009288012
"483",2011-01-01,"Large","Air Force","YOUNG",0.252662291932438,0.268671569677577
"484",2011-02-01,"Large","Air Force","YOUNG",0.11655792875577,0.205356354224367
"485",2011-03-01,"Large","Air Force","YOUNG",0.136230620457407,0.168483613715205
"486",2011-04-01,"Large","Air Force","YOUNG",0.122444118107428,0.125077555773535
"487",2011-05-01,"Large","Air Force","YOUNG",0.151938614991607,0.136871117852147
"488",2011-06-01,"Large","Air Force","YOUNG",0.164704933203945,0.146362555434326
"489",2011-07-01,"Large","Air Force","YOUNG",0.0991129401804448,0.138585496125332
"490",2011-08-01,"Large","Air Force","YOUNG",0.137312002612253,0.133709958665548
"491",2011-09-01,"Large","Air Force","YOUNG",0.218887511109945,0.151770817967548
"492",2011-10-01,"Large","Air Force","YOUNG",0.154226082030687,0.170141865250962
"493",2011-11-01,"Large","Air Force","YOUNG",0.162899151755741,0.178670914965458
"494",2011-12-01,"Large","Air Force","YOUNG",0.0700143111934919,0.129046514993307
"495",2012-01-01,"Large","Air Force","YOUNG",0.142271199670477,0.12506155420657
"496",2012-02-01,"Large","Air Force","YOUNG",0.111842625857275,0.108042712240415
"497",2012-03-01,"Large","Air Force","YOUNG",0.173382380321285,0.142498735283012
"498",2012-04-01,"Large","Air Force","YOUNG",0.0900883789414067,0.125104461706656
"499",2012-05-01,"Large","Air Force","YOUNG",0.0484064528163938,0.103959070693029
"500",2012-06-01,"Large","Air Force","YOUNG",0.0543765766450417,0.064290469467614
"501",2012-07-01,"Large","Air Force","YOUNG",0.0403360257234065,0.0477063517282806
"502",2012-08-01,"Large","Air Force","YOUNG",0.112470420224488,0.0690610075309786
"503",2012-09-01,"Large","Air Force","YOUNG",0.197125883194316,0.11664410971407
"504",2012-10-01,"Large","Air Force","YOUNG",0.195548605966183,0.168381636461662
"505",2012-11-01,"Large","Air Force","YOUNG",0.138149352378796,0.176941280513098
"506",2012-12-01,"Large","Air Force","YOUNG",0.0683467198232964,0.134014892722758
"507",2013-01-01,"Large","Air Force","YOUNG",0.0752473203665076,0.0939144641895332
"508",2013-02-01,"Large","Air Force","YOUNG",0.0285851652193562,0.05739306846972
"509",2013-03-01,"Large","Air Force","YOUNG",-0.0184322399788768,0.0284667485356623
"510",2013-04-01,"Large","Air Force","YOUNG",0.0767065425570224,0.0289531559325006
"511",2013-05-01,"Large","Air Force","YOUNG",0.0581502571061237,0.0388081865614231
"512",2013-06-01,"Large","Air Force","YOUNG",0.0717530962290038,0.0688699652973833
"513",2013-07-01,"Large","Air Force","YOUNG",0.0531964180151315,0.061033257116753
"514",2013-08-01,"Large","Air Force","YOUNG",0.0277059155217833,0.0508851432553062
"515",2013-09-01,"Large","Air Force","YOUNG",0.160598217171118,0.0805001835693443
"516",2013-10-01,"Large","Air Force","YOUNG",0.0484175208776,0.0789072178568338
"517",2013-11-01,"Large","Air Force","YOUNG",0.1341532574632,0.114389665170639
"518",2013-12-01,"Large","Air Force","YOUNG",0.0327556699612,0.0717754827673333
"519",2014-01-01,"Large","Air Force","YOUNG",0.0288119928713,0.0652403067652333
"520",2014-02-01,"Large","Air Force","YOUNG",0.0131416355613,0.0249030994646
"521",2014-03-01,"Large","Air Force","YOUNG",0.0893497334815,0.0437677873047
"522",2014-04-01,"Large","Air Force","YOUNG",0.0214589368664,0.0413167686364
"523",2014-05-01,"Large","Air Force","YOUNG",0.0373119691252,0.0493735464910333
"524",2014-06-01,"Large","Air Force","YOUNG",0.0163648232452,0.0250452430789333
"525",2014-07-01,"Large","Air Force","YOUNG",0.022773925123,0.0254835724978
"526",2014-08-01,"Large","Air Force","YOUNG",0.0180729359707,0.0190705614463
"527",2014-09-01,"Large","Air Force","YOUNG",0.0838676265532,0.0415714958823
"528",2009-04-01,"Large","Air Force","CARTER
 pre-IFT",0.125746756180992,NA
"529",2009-05-01,"Large","Air Force","CARTER
 pre-IFT",0.325569547272137,NA
"530",2009-06-01,"Large","Air Force","CARTER
 pre-IFT",0.281383879865772,0.244233394439633
"531",2009-07-01,"Large","Air Force","CARTER
 pre-IFT",0.553907074128599,0.386953500422169
"532",2009-08-01,"Large","Air Force","CARTER
 pre-IFT",0.540389632138991,0.458560195377787
"533",2009-09-01,"Large","Air Force","CARTER
 pre-IFT",1.62603178452046,0.906776163596016
"534",2009-10-01,"Large","Air Force","CARTER
 pre-IFT",0.496982499358151,0.887801305339201
"535",2009-11-01,"Large","Air Force","CARTER
 pre-IFT",0.345414221715875,0.822809501864828
"536",2009-12-01,"Large","Air Force","CARTER
 pre-IFT",0.523563983525888,0.455320234866638
"537",2010-01-01,"Large","Air Force","CARTER
 pre-IFT",0.434283104803167,0.434420436681643
"538",2010-02-01,"Large","Air Force","CARTER
 pre-IFT",0.439656744255456,0.465834610861503
"539",2010-03-01,"Large","Air Force","CARTER
 pre-IFT",0.955530942276423,0.609823597111682
"540",2010-04-01,"Large","Air Force","CARTER
 pre-IFT",0.651044974090715,0.682077553540864
"541",2010-05-01,"Large","Air Force","CARTER
 pre-IFT",0.54011160758451,0.715562507983883
"542",2010-06-01,"Large","Air Force","CARTER
 pre-IFT",0.651485888414634,0.61421415669662
"543",2010-07-01,"Large","Air Force","CARTER
 pre-IFT",0.525064496009842,0.572220664002995
"544",2010-08-01,"Large","Air Force","CARTER
 pre-IFT",0.767165459285409,0.647905281236628
"545",2010-09-01,"Large","Air Force","CARTER
 pre-IFT",0.949683103722721,0.747304353005991
"546",2010-10-01,"Large","Air Force","CARTER
 pre-IFT",0.164029829794377,0.626959464267502
"547",2010-11-01,"Large","Air Force","CARTER
 pre-IFT",0.157458591135124,0.423723841550741
"548",2010-12-01,"Large","Air Force","CARTER
 pre-IFT",0.191362924087285,0.170950448338929
"549",2011-01-01,"Large","Air Force","CARTER
 pre-IFT",0.174881867719261,0.17456779431389
"550",2011-02-01,"Large","Air Force","CARTER
 pre-IFT",0.153680780497272,0.173308524101273
"551",2011-03-01,"Large","Air Force","CARTER
 pre-IFT",0.248645540799412,0.192402729671982
