"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"220",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Engines & Power Plants","Navy","YOUNG",0.384568329479393,0.234003706218366
"221",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Engines & Power Plants","Air Force","YOUNG",0.0629590851626898,0.148160293445409
"222",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Engines & Power Plants","DLA","YOUNG",0.0690760462906724,0.0624539927440347
"223",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Engines & Power Plants","Additional
DoD
Components","YOUNG",0.000228349631236442,0.000232658120028923
"224",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fuels","Army","YOUNG",0.00417744088937093,0.0033277615835141
"225",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fuels","Navy","YOUNG",0.000929062906724512,0.00111251638828633
"226",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fuels","Air Force","YOUNG",0.000654623785249458,0.00254390349240781
"227",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fuels","DLA","YOUNG",0.286824105824295,0.727282552570499
"228",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fuels","Additional
DoD
Components","YOUNG",2.15943600867679e-05,NA
"229",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ground Vehicles","Army","YOUNG",0.402070418546638,0.605777947689805
"230",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ground Vehicles","Navy","YOUNG",0.748901629859002,0.718308133781634
"231",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ground Vehicles","Air Force","YOUNG",0.00842394821041215,0.00657264160520607
"232",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ground Vehicles","DLA","YOUNG",0.0864123012581345,0.0913500600433839
"233",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ground Vehicles","Additional
DoD
Components","YOUNG",0.000216188449023861,0.00108303967823572
"234",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Launchers & Munitions","Army","YOUNG",0.764598758644252,0.444389947274042
"235",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Launchers & Munitions","Navy","YOUNG",0.0359990259544469,0.0397500250650759
"236",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Launchers & Munitions","Air Force","YOUNG",0.0170123728958785,0.0817847002892263
"237",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Launchers & Munitions","DLA","YOUNG",0.0121958709327549,0.0115592975415763
"238",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Launchers & Munitions","Additional
DoD
Components","YOUNG",0.00245821113882863,0.00234123507592191
"239",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Missiles & Space","Army","YOUNG",0.0219600156182213,0.268037484222704
"240",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Missiles & Space","Navy","YOUNG",0.00300125433839479,0.0811766120824295
"241",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Missiles & Space","Air Force","YOUNG",0.0156993077114967,0.097555844681851
"242",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Missiles & Space","DLA","YOUNG",0.00338490326464208,0.00230091853579176
"243",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Missiles & Space","Additional
DoD
Components","YOUNG",6.56670281995662e-05,0.000543864967462039
"244",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other","Army","YOUNG",1.26007921298265,1.00709450818149
"245",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other","Navy","YOUNG",0.160678836008677,0.123528123557484
"246",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other","Air Force","YOUNG",0.104395120976139,0.0778920459219089
"247",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other","DLA","YOUNG",0.273792431887202,0.283276230950831
"248",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other","MDA","YOUNG",0.000232318872017354,9.57899493853941e-05
"249",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other","Military
Health","YOUNG",5.37852494577006e-06,NA
"250",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other","Additional
DoD
Components","YOUNG",0.00942957550976139,0.00938611055314533
"251",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ships","Army","YOUNG",0.000849620509761388,0.000905518329718004
"252",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ships","Navy","YOUNG",0.0775486568655098,0.0690277022921186
"253",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ships","Air Force","YOUNG",5.67754880694143e-05,5.52378886478669e-05
"254",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ships","DLA","YOUNG",0.00974934273318872,0.0101382715112075
"255",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ships","Additional
DoD
Components","YOUNG",0.00513101927331887,0.010491253626175
"256",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Aircraft","Army","YOUNG",0.602129976496746,0.420758061699205
"257",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Aircraft","Navy","YOUNG",0.305942640422993,0.265733132046276
"258",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Aircraft","Air Force","YOUNG",0.264267665032538,0.331909352794649
"259",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Aircraft","DLA","YOUNG",0.180320837310195,0.144356475777296
"260",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Aircraft","Additional
DoD
Components","YOUNG",0.0142657776572668,0.0211038204808388
"261",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Clothing & Subsistence","Army","YOUNG",0.128513014175705,0.176930999305857
"262",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Clothing & Subsistence","Navy","YOUNG",0.0472434578416486,0.0312315067859725
"263",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Clothing & Subsistence","Air Force","YOUNG",0.0100349929826464,0.00816047345986985
"264",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Clothing & Subsistence","DLA","YOUNG",0.989572193600868,0.939851224067245
"265",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Clothing & Subsistence","Additional
DoD
Components","YOUNG",0.011635750845987,0.00990292300795372
"266",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Electronics & Communications","Army","YOUNG",0.861076583752711,0.770707057331887
"267",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Electronics & Communications","Navy","YOUNG",0.555205587895879,0.344388961211135
"268",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Electronics & Communications","Air Force","YOUNG",0.313859050542299,0.277756036804049
"269",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Electronics & Communications","DLA","YOUNG",0.100767553329718,0.101978132190889
"270",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Electronics & Communications","MDA","YOUNG",2.76572668112798e-05,NA
"271",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Electronics & Communications","Military
Health","YOUNG",6.05390455531453e-06,9.30556760665221e-06
"272",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Electronics & Communications","Additional
DoD
Components","YOUNG",0.0686183809978308,0.0580153622378886
"273",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Engines & Power Plants","Army","YOUNG",0.180500461019523,0.116146332317426
"274",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Engines & Power Plants","Navy","YOUNG",0.14450491010846,0.242447840057845
"275",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Engines & Power Plants","Air Force","YOUNG",0.0688303296312364,0.0801951841287057
"276",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Engines & Power Plants","DLA","YOUNG",0.0577086761822126,0.0626427834851771
"277",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Engines & Power Plants","Additional
DoD
Components","YOUNG",8.30987960954447e-05,0.00024878215835141
"278",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fuels","Army","YOUNG",0.00322683069414317,0.00337696612075199
"279",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fuels","Navy","YOUNG",0.000870318872017354,0.0010619519197397
"280",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fuels","Air Force","YOUNG",0.000427989154013015,0.00239423974331164
"281",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fuels","DLA","YOUNG",4.32281999079176,1.55942738656544
"282",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ground Vehicles","Army","YOUNG",0.347695781561822,0.405925341966739
"283",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ground Vehicles","Navy","YOUNG",2.29059487604121,1.07478903849602
"284",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ground Vehicles","Air Force","YOUNG",0.00325192138828633,0.00725522493853941
"285",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ground Vehicles","DLA","YOUNG",0.0843127451193059,0.0891819525524223
"286",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ground Vehicles","Additional
DoD
Components","YOUNG",0.000161836529284165,0.000188141731742589
"287",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Launchers & Munitions","Army","YOUNG",0.917578746019523,0.613846211193058
"288",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Launchers & Munitions","Navy","YOUNG",0.101964253329718,0.0542665920643528
"289",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Launchers & Munitions","Air Force","YOUNG",0.0120694381453362,0.0570407752060737
"290",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Launchers & Munitions","DLA","YOUNG",0.0145603828633406,0.013032557483731
"291",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Launchers & Munitions","Additional
DoD
Components","YOUNG",0.00210674202819957,0.00194472862255965
"292",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Missiles & Space","Army","YOUNG",0.391723751214751,0.141698573174259
"293",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Missiles & Space","Navy","YOUNG",0.00276931082429501,0.0689283204772234
"294",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Missiles & Space","Air Force","YOUNG",0.19837167813449,0.162772413821403
"295",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Missiles & Space","DLA","YOUNG",0.00246034931670282,0.00257400123644252
"296",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Missiles & Space","Additional
DoD
Components","YOUNG",2.68676789587852e-05,0.000551240238611714
"297",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other","Army","YOUNG",0.992007993199566,1.11874220960231
"298",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other","Navy","YOUNG",0.158659995347072,0.139229244819234
"299",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other","Air Force","YOUNG",0.0613836845010846,0.0698054404193782
"300",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other","DLA","YOUNG",0.297352580835141,0.296326716601591
"301",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other","MDA","YOUNG",0.000224033622559653,0.000154234634851771
"302",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other","Military
Health","YOUNG",4.40761171366594e-05,NA
"303",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other","Additional
DoD
Components","YOUNG",0.0371477081236442,0.0197599571149675
"304",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ships","Army","YOUNG",0.00261423984815618,0.0015185368582791
"305",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ships","Navy","YOUNG",0.0720095547071583,0.0881493880007231
"306",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ships","Air Force","YOUNG",2.09273318872017e-05,3.70206073752711e-05
"307",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ships","DLA","YOUNG",0.0272338015184382,0.0154618481561822
"308",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ships","Additional
DoD
Components","YOUNG",0.0218329000650759,0.0120937399385394
"309",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Aircraft","Army","YOUNG",0.592104317559653,0.532007913326103
"310",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Aircraft","Navy","YOUNG",0.510783351670282,0.354532315328995
"311",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Aircraft","Air Force","YOUNG",0.704122510010846,0.506209202509038
"312",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Aircraft","DLA","YOUNG",0.121230536832972,0.143155231728127
"313",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Aircraft","Additional
DoD
Components","YOUNG",0.043038580010846,0.0257909020209689
"314",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Clothing & Subsistence","Army","YOUNG",0.0480775170607375,0.145795432378886
"315",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Clothing & Subsistence","Navy","YOUNG",0.0226769084490239,0.0339338254410701
"316",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Clothing & Subsistence","Air Force","YOUNG",0.00817522571583514,0.00858927809110629
"317",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Clothing & Subsistence","DLA","YOUNG",0.956197907017354,0.95168686643167
"318",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Clothing & Subsistence","Additional
DoD
Components","YOUNG",0.00624460135574837,0.00929220155097614
"319",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Electronics & Communications","Army","YOUNG",0.543856637429501,0.701586435509761
"320",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Electronics & Communications","Navy","YOUNG",0.42010319867679,0.422939834154013
"321",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Electronics & Communications","Air Force","YOUNG",0.209626435791757,0.299922051945047
"322",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Electronics & Communications","DLA","YOUNG",0.0901642080911063,0.0986196480404917
"323",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Electronics & Communications","MDA","YOUNG",0,0.000254407809110629
"324",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Electronics & Communications","Military
Health","YOUNG",0.000692466898047722,0.000240128770788142
"325",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Electronics & Communications","Additional
DoD
Components","YOUNG",0.0398389515292842,0.0588703831525669
"326",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Engines & Power Plants","Army","YOUNG",0.116749171941432,0.128928997563268
"327",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Engines & Power Plants","Navy","YOUNG",0.0339783597180043,0.187683866435286
"328",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Engines & Power Plants","Air Force","YOUNG",0.107598811388286,0.0797960753940709
"329",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Engines & Power Plants","DLA","YOUNG",0.0645050176247288,0.0637632466992046
"330",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Engines & Power Plants","MDA","YOUNG",0.000527114967462039,NA
"331",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Engines & Power Plants","Additional
DoD
Components","YOUNG",0.000183044728850325,0.000164831052060737
"332",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fuels","Army","YOUNG",0.00510403651843818,0.00416943603398409
"333",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fuels","Navy","YOUNG",0.00114563895878525,0.000981673579175705
"334",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fuels","Air Force","YOUNG",0.000727299349240781,0.000603304096167751
"335",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fuels","DLA","YOUNG",0.531360477071584,1.71366819122921
"336",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ground Vehicles","Army","YOUNG",0.597873072527115,0.449213090878525
"337",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ground Vehicles","Navy","YOUNG",0.400499227689805,1.14666524453001
"338",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ground Vehicles","Air Force","YOUNG",0.00223781135574837,0.00463789365148228
"339",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ground Vehicles","DLA","YOUNG",0.0835078080477223,0.0847442848083876
"340",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ground Vehicles","MDA","YOUNG",0.000172511930585683,NA
"341",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ground Vehicles","Additional
DoD
Components","YOUNG",-0.000103116290672451,9.16362292118583e-05
"342",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Launchers & Munitions","Army","YOUNG",0.337936472386117,0.673371325683297
"343",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Launchers & Munitions","Navy","YOUNG",0.0555154167787419,0.0644928986876356
"344",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Launchers & Munitions","Air Force","YOUNG",0.0112836969522777,0.0134551693311641
"345",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Launchers & Munitions","DLA","YOUNG",0.0159976613123644,0.0142513050361533
"346",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Launchers & Munitions","Additional
DoD
Components","YOUNG",0.00210450818872017,0.00222315378524946
"347",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Missiles & Space","Army","YOUNG",0.104583560184382,0.172755775672451
"348",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Missiles & Space","Navy","YOUNG",0.0126227656290672,0.00613111026391902
"349",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Missiles & Space","Air Force","YOUNG",0.019466771691974,0.0778459191793203
"350",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Missiles & Space","DLA","YOUNG",0.00200959704989154,0.00261828321041215
"351",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Missiles & Space","Additional
DoD
Components","YOUNG",7.21813340563991e-05,5.49053470715835e-05
"352",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other","Army","YOUNG",0.788754772548807,1.01361399291034
"353",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other","Navy","YOUNG",0.143158778741866,0.154165870032538
"354",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other","Air Force","YOUNG",0.0937120233839479,0.0864969429537238
"355",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other","DLA","YOUNG",0.291129576236443,0.287424862986262
"356",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other","MDA","YOUNG",1.97462039045553e-05,0.000158699566160521
"357",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other","Military
Health","YOUNG",7.17104013015184e-05,4.03883477946493e-05
"358",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other","Additional
DoD
Components","YOUNG",0.0481492437744035,0.0315755091359364
"359",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ships","Army","YOUNG",0.00292452729934924,0.00212946255242227
"360",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ships","Navy","YOUNG",0.0710403180585683,0.0735328432104121
"361",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ships","Air Force","YOUNG",0.000324919739696312,0.000134207519884309
"362",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ships","DLA","YOUNG",0.00776253470715835,0.0149152263195951
"363",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ships","Additional
DoD
Components","YOUNG",0.00584235510845987,0.0109354248156182
"364",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Aircraft","Army","YOUNG",0.181351836984816,0.458528710347072
"365",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Aircraft","Navy","YOUNG",1.35610417909978,0.724276723731019
"366",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Aircraft","Air Force","YOUNG",0.205144280704989,0.391178151916124
"367",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Aircraft","DLA","YOUNG",0.114243626898048,0.138598333680405
"368",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Aircraft","Additional
DoD
Components","YOUNG",0.0172432200650759,0.0248491925777296
"369",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Clothing & Subsistence","Army","YOUNG",0.127213882505423,0.101268137913955
"370",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Clothing & Subsistence","Navy","YOUNG",0.0346881370281996,0.0348695011062907
"371",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Clothing & Subsistence","Air Force","YOUNG",0.00616139030368764,0.00812386966738973
"372",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Clothing & Subsistence","DLA","YOUNG",0.899849741344902,0.948539947321041
"373",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Clothing & Subsistence","Additional
DoD
Components","YOUNG",0.00494003113882863,0.00760679444685466
"374",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Electronics & Communications","Army","YOUNG",0.590217765531453,0.665050328904555
"375",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Electronics & Communications","Navy","YOUNG",0.421845879479393,0.465718222017354
"376",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Electronics & Communications","Air Force","YOUNG",0.178796170357918,0.234093885563991
"377",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Electronics & Communications","DLA","YOUNG",0.105030706182213,0.0986541558676789
"378",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Electronics & Communications","MDA","YOUNG",0.000175487744034707,6.7715003615329e-05
"379",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Electronics & Communications","Military
Health","YOUNG",4.00542299349241e-06,0.000234175408532176
