"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"6675",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Other","Air Force","YOUNG",0.00166876789687634,0.0136843227927542
"6676",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Other","Air Force","YOUNG",0.00327945491014121,0.0139467991798602
"6677",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Other","Air Force","YOUNG",0.000903485805707092,0.00195056953757488
"6678",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Other","Air Force","YOUNG",0.00452905382920688,0.00290399818168506
"6679",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other","Air Force","YOUNG",0.00484013402224087,0.00342422455238495
"6680",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Other","Air Force","YOUNG",0.00506177043642467,0.00481031942929081
"6681",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Other","Air Force","YOUNG",0.000401434494334872,0.00343444631766681
"6682",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"Other","Air Force","YOUNG",0.00150541992585728,0.00232287495220561
"6683",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Other","Air Force","YOUNG",0.00433920745546288,0.00208202062521834
"6684",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"Other","Air Force","YOUNG",0.0257649819380084,0.0105365364397762
"6685",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"Other","Air Force","YOUNG",4.66603233446607e-05,0.0100502832389387
"6686",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"Other","Air Force","YOUNG",0.000403947554319843,0.00873852993855765
"6687",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"Other","Air Force","YOUNG",0.0108211024405314,0.00375723677273195
"6688",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"Other","Air Force","YOUNG",-0.000248464051076099,0.00365886198125837
"6689",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Other","Air Force","YOUNG",0.0184401245597776,0.00967092098307761
"6690",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"Other","Air Force","YOUNG",0.000648659870250232,0.0062801067929839
"6691",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"Other","Air Force","YOUNG",-0.00309653583565029,0.00533074953145917
"6692",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"Other","Air Force","YOUNG",4.60191059205849e-05,-0.000800618953159826
"6693",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"Other","Air Force","YOUNG",0.000284390343048644,-0.000922042128893688
"6694",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"Other","Air Force","YOUNG",0.000366634061744694,0.000232347836904641
"6695",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"Other","Air Force","YOUNG",0.000108305828983447,0.000253110077925595
"6696",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"Other","Air Force","YOUNG",0.0254988800700721,0.00865793998693342
"6697",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"Other","Air Force","YOUNG",0.000323994,0.00864372663301852
"6698",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"Other","Air Force","YOUNG",0.0002593098217,0.00869406129725737
"6699",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"Other","Air Force","YOUNG",0.0004562815201,0.000346528447266667
"6700",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"Other","Air Force","YOUNG",0.00719358988,0.0026363937406
"6701",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"Other","Air Force","YOUNG",0.0022132841124,0.00328771850416667
"6702",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"Other","Air Force","YOUNG",0.0030499492929,0.00415227442843333
"6703",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"Other","Air Force","YOUNG",0.0028633281998,0.00270885386836667
"6704",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"Other","Air Force","YOUNG",-3.90518516e-05,0.0019580752137
"6705",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"Other","Air Force","YOUNG",-0.00569990180379811,-0.000958541818532704
"6706",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"Other","Air Force","YOUNG",0.0160766848228,0.00344591038913396
"6707",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"Other","Air Force","YOUNG",0.00020752565,0.0035281028896673
"6708",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"Other","Air Force","YOUNG",0.0024351723016147,0.00623979425813824
"6709",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"Other","Air Force","YOUNG",0.00012636935,0.000923022433871568
"6710",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"Other","Air Force","YOUNG",0.00303672385,0.00186608850053823
"6711",2010-11-01,2010-12-31,"Q1",2011-09-30,0.0849315068493151,"Other","Air Force","BBP1",0.0337326191984893,NA
"6712",2010-12-01,2010-12-31,"Q1",2011-09-30,0.167123287671233,"Other","Air Force","BBP1",0.140752715274864,NA
"6713",2011-01-01,2011-03-31,"Q2",2011-09-30,0.252054794520548,"Other","Air Force","BBP1",0.0201855703734788,0.0648903016156106
"6714",2011-02-01,2011-03-31,"Q2",2011-09-30,0.336986301369863,"Other","Air Force","BBP1",0.0861374988984473,0.0823585948489299
"6715",2011-03-01,2011-03-31,"Q2",2011-09-30,0.413698630136986,"Other","Air Force","BBP1",0.0773302648132606,0.0612177780283956
"6716",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"Other","Air Force","BBP1",0.0347535968212337,0.0660737868443139
"6717",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"Other","Air Force","BBP1",0.0398177676563156,0.05063387643027
"6718",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"Other","Air Force","BBP1",0.0627425038082249,0.0457712894285914
"6719",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"Other","Air Force","BBP1",0.0894423822912295,0.0640008845852567
"6720",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"Other","Air Force","BBP1",0.199830159420898,0.117338348506784
"6721",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"Other","Air Force","BBP1",0.548563794901385,0.279278778871171
"6722",2011-10-01,2011-12-31,"Q1",2012-07-30,1,"Other","Air Force","BBP1",0.16799304403254,0.305462332784941
"6723",2011-11-01,2011-12-31,"Q1",2012-07-30,1.08493150684932,"Other","Air Force","BBP1",0.0385961270723921,0.251717655335439
"6724",2011-12-01,2011-12-31,"Q1",2012-07-30,1.16712328767123,"Other","Air Force","BBP1",0.103537332241788,0.103375501115573
"6725",2012-01-01,2012-03-31,"Q2",2012-07-30,1.25205479452055,"Other","Air Force","BBP1",0.0200842388116569,0.0540725660419456
"6726",2012-02-01,2012-03-31,"Q2",2012-07-30,1.33698630136986,"Other","Air Force","BBP1",0.0442265056121924,0.0559493588885456
"6727",2012-03-01,2012-03-31,"Q2",2012-07-30,1.41643835616438,"Other","Air Force","BBP1",0.0368765711049326,0.0337291051762606
"6728",2012-04-01,2012-06-30,"Q3",2012-07-30,1.5013698630137,"Other","Air Force","BBP1",0.19898396986922,0.0933623488621151
"6729",2012-05-01,2012-06-30,"Q3",2012-07-30,1.58356164383562,"Other","Air Force","BBP1",0.0545119306250644,0.0967908238664058
"6730",2012-06-01,2012-06-30,"Q3",2012-07-30,1.66849315068493,"Other","Air Force","BBP1",0.0824822135104521,0.111992704668246
"6731",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"Other","Air Force","BBP1",0.0114672795489651,0.0494871412281605
"6732",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"Other","Air Force","BBP1",0.00232653155184842,0.0320920082037552
"6733",2012-10-01,2012-12-31,"Q1",2013-09-30,2.0027397260274,"Other","Air Force","BBP1",0.00905408550126942,0.00761596553402764
"6734",2012-11-01,2012-12-31,"Q1",2013-09-30,2.08767123287671,"Other","Air Force","BBP1",0.00381927800010155,0.00506663168440646
"6735",2012-12-01,2012-12-31,"Q1",2013-09-30,2.16986301369863,"Other","Air Force","BBP1",0.0108704943002945,0.00791461926722183
"6736",2013-01-01,2013-03-31,"Q2",2013-09-30,2.25479452054795,"Other","Air Force","BBP1",0.00949520736579669,0.00806165988873092
"6737",2013-02-01,2013-03-31,"Q2",2013-09-30,2.33972602739726,"Other","Air Force","BBP1",0.0246555313299482,0.0150070776653465
"6738",2013-03-01,2013-03-31,"Q2",2013-09-30,2.41643835616438,"Other","Air Force","BBP1",-0.000534651532040215,0.0112053623879016
"6739",2013-04-01,2013-06-30,"Q3",2013-09-30,2.5013698630137,"Other","Air Force","BBP1",-0.0012873439850716,0.0076111786042788
"6740",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"Other","Air Force","BBP1",-0.000760771506651772,-0.000860922341254528
"6741",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"Other","Air Force","BBP1",0.0104966886849802,0.00281619106441894
"6742",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"Other","Air Force","BBP1",0.000975675057276328,0.00357053074520158
"6743",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"Other","Air Force","BBP1",7.67339171321215e-05,0.00384969921979622
"6744",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"Other","Air Force","BBP1",0.0160029405911445,0.00568511652185099
"6745",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"Other","Air Force","BBP1",0.0051773216559,0.00708566538805888
"6746",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"Other","Air Force","BBP1",0.0058736250298,0.00901796242561484
"6747",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"Other","Air Force","BBP1",0.0008813651895,0.00397743729173333
"6748",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"Other","Air Force","BBP1",0.0028370852396,0.0031973584863
"6749",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"Other","Air Force","BBP1",0.0046255684997,0.00278133964293333
"6750",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"Other","Air Force","BBP1",0.0007470465092,0.0027365667495
"6751",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"Other","Air Force","BBP1",0.0006622646092,0.00201162653936667
"6752",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other","Air Force","BBP1",0.0075827822799,0.0029973644661
"6753",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other","Air Force","BBP1",0.011981217329,0.0067420880727
"6754",2012-07-01,2012-09-30,"Q4",2012-07-30,1.75068493150685,"Other","Air Force","BBP1",0.0597690238080527,0.0264443411389842
"6755",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"Other","Air Force","BBP1",0.0001552785529,0.0239685065633176
"6756",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"Other","Air Force","BBP1",0.00159882112,0.0205077078269842
"6757",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"Other","Air Force","BBP1",0.010521574273,0.0040918913153
"6758",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.00437660864998455,NA
"6759",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.100031242930697,NA
"6760",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.49617519150448,0.200194347695054
"6761",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.102855203316746,0.233020545917308
"6762",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0718620529951254,0.223630815938784
"6763",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0256828642980603,0.0668000402033107
"6764",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0252645815320402,0.0409364996084086
"6765",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0386767621678684,0.029874735999323
"6766",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0686249020576825,0.0441887485858637
"6767",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0430871749987814,0.0501296130747774
"6768",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0707712888051183,0.0608277886205274
"6769",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0896422339773535,0.0678335659270844
"6770",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.318390799084391,0.159601440622288
"6771",2013-10-01,2013-12-31,"Q1",2014-09-18,2.0027397260274,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.1436948072259,0.183909280095882
"6772",2013-11-01,2013-12-31,"Q1",2014-09-18,2.08767123287671,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0623949378957,0.174826848068664
"6773",2013-12-01,2013-12-31,"Q1",2014-09-18,2.16986301369863,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0336651805801,0.0799183085672333
"6774",2014-01-01,2014-03-31,"Q2",2014-09-18,2.25479452054795,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0218995856279,0.0393199013679
"6775",2014-02-01,2014-03-31,"Q2",2014-09-18,2.33972602739726,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0335784006135,0.0297143889405
"6776",2014-03-01,2014-03-31,"Q2",2014-09-18,2.41643835616438,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0344584876979,0.0299788246464333
"6777",2014-04-01,2014-06-30,"Q3",2014-09-18,2.5013698630137,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0535335679802,0.0405234854305333
"6778",2014-05-01,2014-06-30,"Q3",2014-09-18,2.58356164383562,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0385399901724,0.0421773486168333
"6779",2014-06-01,2014-06-30,"Q3",2014-09-18,2.66849315068493,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0618355529009,0.0513030370178333
"6780",2014-07-01,2014-09-30,"Q4",2014-09-18,2.75068493150685,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0882058606995,0.0628604679242667
"6781",2014-08-01,2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0757870044772,0.0752761393592
"6782",2014-09-01,2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.111961784441,0.0919848832059
"6783",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0492144179148979,0.0789877356110326
"6784",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Other","Air Force","Section 808
FY12 NDAA
Implem.",0.0426364077325074,0.0679375366961351
"6785",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Other","DLA","YOUNG",0.105407431024806,NA
"6786",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Other","DLA","YOUNG",0.290325305309238,NA
"6787",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Other","DLA","YOUNG",0.334961333337075,0.243564689890373
"6788",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Other","DLA","YOUNG",0.509342073308026,0.378209570651446
"6789",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other","DLA","YOUNG",0.307988333633406,0.384097246759502
"6790",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other","DLA","YOUNG",0.258201123882863,0.358510510274765
"6791",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Other","DLA","YOUNG",0.317835137082429,0.294674864866233
"6792",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other","DLA","YOUNG",0.273792431887202,0.283276230950831
"6793",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other","DLA","YOUNG",0.297352580835141,0.296326716601591
"6794",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other","DLA","YOUNG",0.291129576236443,0.287424862986262
"6795",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Other","DLA","YOUNG",0.387967777006508,0.325483311359364
"6796",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Other","DLA","YOUNG",0.608015397462039,0.42903758356833
"6797",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Other","DLA","YOUNG",0.348234080542299,0.448072418336949
"6798",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Other","DLA","YOUNG",0.457418177375271,0.471222551793203
"6799",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Other","DLA","YOUNG",0.366353836518438,0.390668698145336
"6800",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Other","DLA","YOUNG",0.322850320350725,0.382207444748145
"6801",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Other","DLA","YOUNG",0.235985162091362,0.308396439653508
"6802",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Other","DLA","YOUNG",0.232742002717038,0.263859161719708
"6803",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Other","DLA","YOUNG",0.198559945453561,0.222429036753987
"6804",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Other","DLA","YOUNG",0.251660738504005,0.227654228891535
"6805",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Other","DLA","YOUNG",0.284362685245724,0.244861123067764
"6806",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Other","DLA","YOUNG",0.26039286888937,0.265472097546366
"6807",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Other","DLA","YOUNG",7.41329833297251e-05,0.181609895706141
"6808",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Other","DLA","YOUNG",0.00269138329725049,0.0877194617233167
"6809",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Other","DLA","YOUNG",0.00140634325611604,0.00139061984556542
"6810",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Other","DLA","YOUNG",0.000960540073609006,0.00168608887565851
"6811",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Other","DLA","YOUNG",-0.00317492761420221,-0.00026934809482572
"6812",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Other","DLA","YOUNG",-0.000507951786478391,-0.000907446442357198
"6813",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Other","DLA","YOUNG",9.52250320924262e-05,-0.00119588478952939
"6814",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Other","DLA","YOUNG",-0.000309037066752246,-0.000240587940379404
"6815",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Other","DLA","YOUNG",0.000181563831835687,-1.07494009413778e-05
"6816",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Other","DLA","YOUNG",-0.000313902353444587,-0.000147125196120382
"6817",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Other","DLA","YOUNG",3.82541019723038e-05,-3.13614732121988e-05
"6818",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Other","DLA","YOUNG",-9.74687368862778e-06,-9.51317083869703e-05
"6819",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Other","DLA","YOUNG",-1.08078052874528e-06,9.14214925164359e-06
"6820",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Other","DLA","YOUNG",0,-3.60921807245769e-06
"6821",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other","DLA","YOUNG",-0.000138332668904742,-4.64711498111624e-05
"6822",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other","DLA","YOUNG",0,-4.6110889634914e-05
"6823",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Other","DLA","YOUNG",-1.10085711288292e-05,-4.97804133445237e-05
"6824",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Other","DLA","YOUNG",0,-3.66952370960974e-06
"6825",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Other","DLA","YOUNG",-8.37759756609316e-05,-3.15948489299203e-05
"6826",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"Other","DLA","YOUNG",2.56956438509191e-05,-1.93601106033375e-05
"6827",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"Other","DLA","YOUNG",2.2085041129278e-05,-1.19984302269115e-05
"6828",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"Other","DLA","YOUNG",-5.62162079821265e-06,1.40530213939948e-05
"6829",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"Other","DLA","YOUNG",-7.04041860465116e-06,3.14100057547138e-06
"6830",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"Other","DLA","YOUNG",1.04183609221083e-05,-7.4789282691852e-07
"6831",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"Other","DLA","YOUNG",-9.79253241596425e-05,-3.15157939473951e-05
"6832",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Other","DLA","YOUNG",0.00137904722935387,0.000430513422038779
"6833",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Other","DLA","YOUNG",-0.0075098020432178,-0.00207622671267452
"6834",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Other","DLA","YOUNG",-3.44991548994437e-05,-0.00205508465625446
"6835",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Other","DLA","YOUNG",-3.44813008130081e-05,-0.00252626083297675
"6836",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Other","DLA","YOUNG",0.000204226658108686,4.50820674654115e-05
"6837",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Other","DLA","YOUNG",-0.00126422571673085,-0.000364826786478391
"6838",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Other","DLA","YOUNG",0.00045242527813436,-0.000202524593495935
"6839",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Other","DLA","YOUNG",-9.44812211498112e-06,-0.000273749520237157
"6840",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Other","DLA","YOUNG",-7.86823331934536e-06,0.000145036307566678
"6841",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"Other","DLA","YOUNG",7.34171866954999e-05,1.87002770870578e-05
"6842",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Other","DLA","YOUNG",-1.11264687368863e-05,1.81408282130894e-05
"6843",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Other","DLA","YOUNG",0.000172810678611883,7.83671321901657e-05
"6844",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"Other","DLA","YOUNG",-2.24487694367212e-05,4.64118134794253e-05
"6845",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"Other","DLA","YOUNG",0.00034114812068788,0.000163836676621014
"6846",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"Other","DLA","YOUNG",7.28555246627536e-05,0.000130518291971304
"6847",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"Other","DLA","YOUNG",4.09002162496138e-06,0.000139364555658532
"6848",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"Other","DLA","YOUNG",-1.48336937493564e-05,2.07039508461195e-05
"6849",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"Other","DLA","YOUNG",-2.81495211615694e-06,-4.51954141351732e-06
"6850",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"Other","DLA","YOUNG",2.94132427144475e-06,-4.90244053135619e-06
"6851",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"Other","DLA","YOUNG",0,4.21240517626061e-08
"6852",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Other","DLA","YOUNG",0.000226354134486665,7.64318195860364e-05
"6853",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"Other","DLA","YOUNG",0,7.54513781622215e-05
"6854",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"Other","DLA","YOUNG",3.01200355438204e-06,7.64553793470155e-05
"6855",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"Other","DLA","YOUNG",6.0090903e-06,3.00703128479402e-06
"6856",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"Other","DLA","YOUNG",-2.46283e-06,2.18608795146068e-06
"6857",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"Other","DLA","YOUNG",0.000134644805422971,4.60636885743238e-05
"6858",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"Other","DLA","YOUNG",0,4.40606584743238e-05
"6859",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"Other","DLA","YOUNG",7.7292129582614e-05,7.06456450018618e-05
"6860",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"Other","DLA","YOUNG",-1.834e-08,2.57579298608713e-05
"6861",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"Other","DLA","YOUNG",-3.042725e-05,1.56155131942047e-05
"6862",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"Other","DLA","YOUNG",-5.5318e-05,-2.85878633333333e-05
"6863",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"Other","DLA","YOUNG",0,-2.858175e-05
"6864",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"Other","DLA","YOUNG",8.77492993e-05,1.08104331e-05
"6865",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"Other","DLA","YOUNG",0,2.92497664333333e-05
"6866",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"Other","DLA","YOUNG",-8e-07,2.89830997666667e-05
"6867",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"Other","DLA","YOUNG",0,-2.66666666666667e-07
