"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"1980",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"R&D","Air Force","YOUNG",0.452341834856029,0.483834433390188
"1981",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"R&D","Air Force","YOUNG",0.409049793299415,0.500525321492885
"1982",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"R&D","Air Force","YOUNG",0.61915196112795,0.493514529761132
"1983",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"R&D","Air Force","YOUNG",0.724928055163455,0.58437660319694
"1984",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"R&D","Air Force","YOUNG",0.652642142833947,0.665574053041784
"1985",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"R&D","Air Force","YOUNG",0.778322416865122,0.718630871620841
"1986",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"R&D","Air Force","YOUNG",0.414820384314787,0.615261648004619
"1987",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"R&D","Air Force","YOUNG",0.222467862102187,0.471870221094032
"1988",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"R&D","Air Force","YOUNG",0.272348609222775,0.30321228521325
"1989",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"R&D","Air Force","YOUNG",0.208730546471098,0.234515672598687
"1990",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"R&D","Air Force","YOUNG",0.239206812686729,0.240095322793534
"1991",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"R&D","Air Force","YOUNG",0.3684945555315,0.272143971563109
"1992",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"R&D","Air Force","YOUNG",0.207588366452717,0.271763244890315
"1993",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"R&D","Air Force","YOUNG",0.26615685648267,0.280746592822296
"1994",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"R&D","Air Force","YOUNG",0.262803718709885,0.245516313881757
"1995",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"R&D","Air Force","YOUNG",0.374530727674369,0.301163767622308
"1996",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"R&D","Air Force","YOUNG",0.373009651882756,0.336781366089003
"1997",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"R&D","Air Force","YOUNG",0.393457602599487,0.38033266071887
"1998",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"R&D","Air Force","YOUNG",0.388034968035944,0.384834074172729
"1999",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"R&D","Air Force","YOUNG",0.155653137366282,0.312381902667237
"2000",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"R&D","Air Force","YOUNG",0.114196012569534,0.219294705990586
"2001",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"R&D","Air Force","YOUNG",0.137848554920839,0.135899234952218
"2002",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"R&D","Air Force","YOUNG",0.137779868570817,0.129941478687063
"2003",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"R&D","Air Force","YOUNG",0.223108902428327,0.166245775306661
"2004",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"R&D","Air Force","YOUNG",0.354832460060848,0.238573743686664
"2005",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"R&D","Air Force","YOUNG",0.110544558644566,0.22949530704458
"2006",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"R&D","Air Force","YOUNG",0.172836018684431,0.212737679129948
"2007",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"R&D","Air Force","YOUNG",0.307494712809484,0.19695843004616
"2008",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"R&D","Air Force","YOUNG",0.136265660186739,0.205532130560218
"2009",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"R&D","Air Force","YOUNG",0.193960207700378,0.212573526898867
"2010",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"R&D","Air Force","YOUNG",0.212690757994125,0.180972208627081
"2011",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"R&D","Air Force","YOUNG",0.134084048227025,0.180245004640509
"2012",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"R&D","Air Force","YOUNG",0.241236121233739,0.196003642484963
"2013",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"R&D","Air Force","YOUNG",0.0717674243180864,0.149029197926283
"2014",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"R&D","Air Force","YOUNG",0.148625129857323,0.153876225136383
"2015",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"R&D","Air Force","YOUNG",0.183553816439362,0.134648790204924
"2016",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"R&D","Air Force","YOUNG",0.162421663845124,0.16486687004727
"2017",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"R&D","Air Force","YOUNG",0.157711999897024,0.16789582672717
"2018",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"R&D","Air Force","YOUNG",0.107761203140768,0.142631622294305
"2019",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"R&D","Air Force","YOUNG",0.11439009283287,0.126621098623554
"2020",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"R&D","Air Force","YOUNG",0.168920796807744,0.130357364260461
"2021",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"R&D","Air Force","YOUNG",0.272915774956235,0.18540888819895
"2022",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"R&D","Air Force","YOUNG",0.177698578014623,0.206511716592867
"2023",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"R&D","Air Force","YOUNG",0.0267620737926063,0.159125475587821
"2024",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"R&D","Air Force","YOUNG",0.0319419872721656,0.0788008796931315
"2025",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"R&D","Air Force","YOUNG",0.0882901189578828,0.0489980600075516
"2026",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"R&D","Air Force","YOUNG",0.0282209554422819,0.0494843538907768
"2027",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"R&D","Air Force","YOUNG",0.132070300401606,0.082860458267257
"2028",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"R&D","Air Force","YOUNG",0.100976000066619,0.0870890853035025
"2029",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"R&D","Air Force","YOUNG",0.176091955332792,0.136379418600339
"2030",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"R&D","Air Force","YOUNG",0.179706434807962,0.152258130069124
"2031",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"R&D","Air Force","YOUNG",0.0216551544420636,0.125817848194272
"2032",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"R&D","Air Force","YOUNG",0.159675244611861,0.120345611287296
"2033",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"R&D","Air Force","YOUNG",0.00691632727510917,0.0627489087763447
"2034",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"R&D","Air Force","YOUNG",0.117879259984868,0.0948236106239464
"2035",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"R&D","Air Force","YOUNG",0.0145051118142581,0.0464335663580786
"2036",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"R&D","Air Force","YOUNG",0.0702464604272367,0.0675436107421211
"2037",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"R&D","Air Force","YOUNG",0.104615090247994,0.0631222208298297
"2038",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"R&D","Air Force","YOUNG",0.0903187588843302,0.0883934365198538
"2039",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"R&D","Air Force","YOUNG",0.0807032900691581,0.0918790464004942
"2040",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"R&D","Air Force","YOUNG",0.0052802845352,0.0587674444962294
"2041",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"R&D","Air Force","YOUNG",0.013432585335,0.033138719979786
"2042",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"R&D","Air Force","YOUNG",0.0132032994062,0.0106387230921333
"2043",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"R&D","Air Force","YOUNG",0.011061677625,0.0125658541220667
"2044",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"R&D","Air Force","YOUNG",0.0061703123633,0.0101450964648333
"2045",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"R&D","Air Force","YOUNG",0.0266732844688,0.0146350914857
"2046",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"R&D","Air Force","YOUNG",0.0222302400625,0.0183579456315333
"2047",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"R&D","Air Force","YOUNG",0.0134130157421,0.0207721800911333
"2048",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"R&D","Air Force","YOUNG",0.0087080004112,0.0147837520719333
"2049",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"R&D","Air Force","YOUNG",0.00257761002,0.0082328753911
"2050",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"R&D","Air Force","YOUNG",0.0108793683882,0.00738832627313333
"2051",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"R&D","Air Force","YOUNG",0.0062106226221,0.0065558670101
"2052",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"R&D","Air Force","CARTER
pre-BBP",0.0306983343039619,NA
"2053",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"R&D","Air Force","CARTER
pre-BBP",0.118161236068413,NA
"2054",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"R&D","Air Force","CARTER
pre-BBP",0.268600657306776,0.139153409226384
"2055",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"R&D","Air Force","CARTER
pre-BBP",0.211885440993722,0.199549111456304
"2056",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"R&D","Air Force","CARTER
pre-BBP",0.199428987486469,0.226638361928989
"2057",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"R&D","Air Force","CARTER
pre-BBP",0.906408396514397,0.439240941664863
"2058",2009-10-01,2009-12-31,"Q1",2010-09-22,1,"R&D","Air Force","CARTER
pre-BBP",0.129498600149765,0.411778661383544
"2059",2009-11-01,2009-12-31,"Q1",2010-09-22,1.08493150684932,"R&D","Air Force","CARTER
pre-BBP",0.16027986402439,0.398728953562851
"2060",2009-12-01,2009-12-31,"Q1",2010-09-22,1.16712328767123,"R&D","Air Force","CARTER
pre-BBP",0.443717784499358,0.244498749557838
"2061",2010-01-01,2010-03-31,"Q2",2010-09-22,1.25205479452055,"R&D","Air Force","CARTER
pre-BBP",0.77291018461703,0.458969277713593
"2062",2010-02-01,2010-03-31,"Q2",2010-09-22,1.33698630136986,"R&D","Air Force","CARTER
pre-BBP",0.555955112986735,0.590861027367708
"2063",2010-03-01,2010-03-31,"Q2",2010-09-22,1.41369863013699,"R&D","Air Force","CARTER
pre-BBP",0.530343350534874,0.619736216046213
"2064",2010-04-01,2010-06-30,"Q3",2010-09-22,1.4986301369863,"R&D","Air Force","CARTER
pre-BBP",0.517609900278134,0.534636121266581
"2065",2010-05-01,2010-06-30,"Q3",2010-09-22,1.58082191780822,"R&D","Air Force","CARTER
pre-BBP",0.453497337473256,0.500483529428755
"2066",2010-06-01,2010-06-30,"Q3",2010-09-22,1.66575342465753,"R&D","Air Force","CARTER
pre-BBP",0.535019905370133,0.502042381040508
"2067",2010-07-01,2010-09-30,"Q4",2010-09-22,1.74794520547945,"R&D","Air Force","CARTER
pre-BBP",0.444547014409499,0.477688085750963
"2068",2010-08-01,2010-09-30,"Q4",2010-09-22,1.83287671232877,"R&D","Air Force","CARTER
pre-BBP",0.773569089334617,0.58437866970475
"2069",2010-09-01,2010-09-30,"Q4",2010-09-22,1.91780821917808,"R&D","Air Force","CARTER
pre-BBP",1.41511262890458,0.877742910882898
"2070",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"R&D","Air Force","CARTER
pre-BBP",0.370187776174989,0.852956498138062
"2071",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"R&D","Air Force","CARTER
pre-BBP",0.309170427077214,0.69815694405226
"2072",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"R&D","Air Force","CARTER
pre-BBP",0.332130352591271,0.337162851947825
"2073",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"R&D","Air Force","CARTER
pre-BBP",0.331498503010911,0.324266427559799
"2074",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"R&D","Air Force","CARTER
pre-BBP",0.310732430119597,0.324787095240593
"2075",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"R&D","Air Force","CARTER
pre-BBP",0.507594469051616,0.383275134060708
"2076",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"R&D","Air Force","CARTER
pre-BBP",0.338435786854805,0.385587562008673
"2077",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"R&D","Air Force","CARTER
pre-BBP",0.324011340946286,0.390013865617569
"2078",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"R&D","Air Force","CARTER
pre-BBP",0.390008007847251,0.350818378549447
"2079",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"R&D","Air Force","CARTER
pre-BBP",0.308202390159463,0.340740579651
"2080",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"R&D","Air Force","CARTER
pre-BBP",0.882778131672262,0.526996176559659
"2081",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"R&D","Air Force","CARTER
pre-BBP",0.54008628380193,0.577022268544552
"2082",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"R&D","Air Force","CARTER
pre-BBP",0.0799539417670683,0.500939452413753
"2083",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"R&D","Air Force","CARTER
pre-BBP",0.215378528699413,0.278472918089471
"2084",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"R&D","Air Force","CARTER
pre-BBP",0.477867174369272,0.257733214945251
"2085",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"R&D","Air Force","CARTER
pre-BBP",0.637535556986922,0.443593753351869
"2086",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"R&D","Air Force","CARTER
pre-BBP",0.453049831613634,0.522817520989943
"2087",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"R&D","Air Force","CARTER
pre-BBP",0.256580615013902,0.449055334538153
"2088",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"R&D","Air Force","CARTER
pre-BBP",0.142028896921017,0.283886447849518
"2089",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"R&D","Air Force","CARTER
pre-BBP",0.119550979404799,0.172720163779906
"2090",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"R&D","Air Force","CARTER
pre-BBP",0.357120332972917,0.206233403099578
"2091",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"R&D","Air Force","CARTER
pre-BBP",0.445639275769746,0.307436862715821
"2092",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"R&D","Air Force","CARTER
pre-BBP",0.219065321470497,0.340608310071053
"2093",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"R&D","Air Force","CARTER
pre-BBP",0.29988414914015,0.321529582126798
"2094",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","Air Force","CARTER
pre-BBP",0.0332787751345587,0.184076081915069
"2095",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","Air Force","CARTER
pre-BBP",0.100594720470296,0.144585881581668
"2096",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","Air Force","CARTER
pre-BBP",0.186178526643242,0.106684007416032
"2097",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"R&D","Air Force","CARTER
pre-BBP",0.0848799339920788,0.123884393701872
"2098",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"R&D","Air Force","CARTER
pre-BBP",0.0461002404222606,0.105719567019194
"2099",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"R&D","Air Force","CARTER
pre-BBP",0.0582217489066721,0.0630673077736705
"2100",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"R&D","Air Force","CARTER
pre-BBP",0.0510687195733726,0.0517969029674351
"2101",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"R&D","Air Force","CARTER
pre-BBP",0.064249288988626,0.0578465858228902
"2102",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"R&D","Air Force","CARTER
pre-BBP",0.168348561892353,0.0945555234847839
"2103",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"R&D","Air Force","CARTER
pre-BBP",0.164769378245151,0.132455743042043
"2104",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"R&D","Air Force","CARTER
pre-BBP",0.0827972419978674,0.138638394045124
"2105",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"R&D","Air Force","CARTER
pre-BBP",0.0898945256780745,0.112487048640364
"2106",2013-10-01,2013-12-31,"Q1",2014-09-30,5.0027397260274,"R&D","Air Force","CARTER
pre-BBP",0.0207872376172,0.0644930017643806
"2107",2013-11-01,2013-12-31,"Q1",2014-09-30,5.08767123287671,"R&D","Air Force","CARTER
pre-BBP",0.0482677010162,0.0529831547704915
"2108",2013-12-01,2013-12-31,"Q1",2014-09-30,5.16986301369863,"R&D","Air Force","CARTER
pre-BBP",0.0417164972577,0.0369238119637
"2109",2014-01-01,2014-03-31,"Q2",2014-09-30,5.25479452054795,"R&D","Air Force","CARTER
pre-BBP",0.0582192175288,0.0494011386009
"2110",2014-02-01,2014-03-31,"Q2",2014-09-30,5.33972602739726,"R&D","Air Force","CARTER
pre-BBP",0.061089134217,0.0536749496678333
"2111",2014-03-01,2014-03-31,"Q2",2014-09-30,5.41643835616438,"R&D","Air Force","CARTER
pre-BBP",0.0585964654048,0.0593016057168667
"2112",2014-04-01,2014-06-30,"Q3",2014-09-30,5.5013698630137,"R&D","Air Force","CARTER
pre-BBP",0.2155000283644,0.111728542662067
"2113",2014-05-01,2014-06-30,"Q3",2014-09-30,5.58356164383562,"R&D","Air Force","CARTER
pre-BBP",0.0472837628048,0.107126752191333
"2114",2014-06-01,2014-06-30,"Q3",2014-09-30,5.66849315068493,"R&D","Air Force","CARTER
pre-BBP",0.1829525192714,0.148578770146867
"2115",2014-07-01,2014-09-30,"Q4",2014-09-30,5.75068493150685,"R&D","Air Force","CARTER
pre-BBP",0.0608888822462,0.0970417214408
"2116",2014-08-01,2014-09-30,"Q4",2014-09-30,5.83561643835616,"R&D","Air Force","CARTER
pre-BBP",0.0256024511395,0.0898146175523667
"2117",2014-09-01,2014-09-30,"Q4",2014-09-30,5.92054794520548,"R&D","Air Force","CARTER
pre-BBP",0.0524894966896,0.0463269433584333
"2118",2010-11-01,2010-12-31,"Q1",2011-09-30,0.0849315068493151,"R&D","Air Force","BBP1",0.138851770992446,NA
"2119",2010-12-01,2010-12-31,"Q1",2011-09-30,0.167123287671233,"R&D","Air Force","BBP1",0.172235105759547,NA
"2120",2011-01-01,2011-03-31,"Q2",2011-09-30,0.252054794520548,"R&D","Air Force","BBP1",0.151311901552665,0.154132926101553
"2121",2011-02-01,2011-03-31,"Q2",2011-09-30,0.336986301369863,"R&D","Air Force","BBP1",0.0902808319555183,0.137942613089243
"2122",2011-03-01,2011-03-31,"Q2",2011-09-30,0.413698630136986,"R&D","Air Force","BBP1",0.320726988743181,0.187439907417121
"2123",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"R&D","Air Force","BBP1",0.214667906693244,0.208558575797314
"2124",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"R&D","Air Force","BBP1",0.26570726330256,0.267034052912995
"2125",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"R&D","Air Force","BBP1",0.439253072125472,0.306542747373759
"2126",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"R&D","Air Force","BBP1",0.304540799118758,0.336500378182263
"2127",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"R&D","Air Force","BBP1",0.637892691659673,0.460562187634634
"2128",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"R&D","Air Force","BBP1",0.781393268999161,0.574608919925864
"2129",2011-10-01,2011-12-31,"Q1",2012-07-30,1,"R&D","Air Force","BBP1",0.162210684522706,0.527165548393846
"2130",2011-11-01,2011-12-31,"Q1",2012-07-30,1.08493150684932,"R&D","Air Force","BBP1",0.386614461641438,0.443406138387768
"2131",2011-12-01,2011-12-31,"Q1",2012-07-30,1.16712328767123,"R&D","Air Force","BBP1",0.357254670425291,0.302026605529812
"2132",2012-01-01,2012-03-31,"Q2",2012-07-30,1.25205479452055,"R&D","Air Force","BBP1",0.398719079106168,0.380862737057632
"2133",2012-02-01,2012-03-31,"Q2",2012-07-30,1.33698630136986,"R&D","Air Force","BBP1",0.601427377314386,0.452467042281948
"2134",2012-03-01,2012-03-31,"Q2",2012-07-30,1.41643835616438,"R&D","Air Force","BBP1",0.575896479085573,0.525347645168709
"2135",2012-04-01,2012-06-30,"Q3",2012-07-30,1.5013698630137,"R&D","Air Force","BBP1",0.387806638646895,0.521710165015618
"2136",2012-05-01,2012-06-30,"Q3",2012-07-30,1.58356164383562,"R&D","Air Force","BBP1",0.429982163361137,0.464561760364535
"2137",2012-06-01,2012-06-30,"Q3",2012-07-30,1.66849315068493,"R&D","Air Force","BBP1",0.522259484254969,0.446682762087667
"2138",2012-07-01,2012-09-30,"Q4",2012-07-30,1.75068493150685,"R&D","Air Force","BBP1",0.273277436546185,0.40850636138743
"2139",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"R&D","Air Force","BBP1",0.278032806116775,0.357856575639309
"2140",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"R&D","Air Force","BBP1",0.480432796313459,0.343914346325473
"2141",2012-10-01,2012-12-31,"Q1",2013-09-30,2.0027397260274,"R&D","Air Force","BBP1",0.0637701631880776,0.274078588539437
"2142",2012-11-01,2012-12-31,"Q1",2013-09-30,2.08767123287671,"R&D","Air Force","BBP1",0.34824646039149,0.297483139964342
"2143",2012-12-01,2012-12-31,"Q1",2013-09-30,2.16986301369863,"R&D","Air Force","BBP1",0.675968888497106,0.362661837358891
"2144",2013-01-01,2013-03-31,"Q2",2013-09-30,2.25479452054795,"R&D","Air Force","BBP1",0.0957279375599675,0.373314428816188
"2145",2013-02-01,2013-03-31,"Q2",2013-09-30,2.33972602739726,"R&D","Air Force","BBP1",0.105643266797908,0.292446697618327
"2146",2013-03-01,2013-03-31,"Q2",2013-09-30,2.41643835616438,"R&D","Air Force","BBP1",0.0861100837950645,0.09582709605098
"2147",2013-04-01,2013-06-30,"Q3",2013-09-30,2.5013698630137,"R&D","Air Force","BBP1",0.0665211556782776,0.0860915020904167
"2148",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"R&D","Air Force","BBP1",0.074604011232355,0.0757450835685657
"2149",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"R&D","Air Force","BBP1",0.124071099285569,0.088398755398734
"2150",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"R&D","Air Force","BBP1",0.287816873866457,0.162163994794794
"2151",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"R&D","Air Force","BBP1",0.230125423813547,0.214004465655191
"2152",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"R&D","Air Force","BBP1",0.194932787482177,0.237625028387394
"2153",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"R&D","Air Force","BBP1",0.0280668290215,0.151041680105742
"2154",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"R&D","Air Force","BBP1",0.110578050163,0.111192555555559
"2155",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"R&D","Air Force","BBP1",0.0967539603779,0.0784662798541333
"2156",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"R&D","Air Force","BBP1",0.0794380327258,0.0955900144222333
"2157",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"R&D","Air Force","BBP1",0.0384658455977,0.0715526129004667
"2158",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"R&D","Air Force","BBP1",0.1122171112675,0.0767069965303333
"2159",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"R&D","Air Force","BBP1",0.3104365721307,0.1537065096653
"2160",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"R&D","Air Force","BBP1",0.0914893036905,0.171380995696233
"2161",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"R&D","Air Force","BBP1",0.1041141129609,0.1686799962607
"2162",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"R&D","Air Force","BBP1",0.0520394124133,0.0825476096882333
"2163",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"R&D","Air Force","BBP1",0.0576441345709,0.0712658866483667
"2164",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"R&D","Air Force","BBP1",0.0782316304585,0.0626383924809
"2165",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.0104221676449387,NA
"2166",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.248541766810833,NA
"2167",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.657124726217691,0.305362886891154
"2168",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.0724980226806134,0.326054838569713
"2169",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.245990881317863,0.325204543405389
"2170",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.329338576468772,0.215942493489083
"2171",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"R&D","Air Force","Section 808
FY12 NDAA
Implem.",0.263159286841475,0.27949624820937
