"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"1599",2011-06-30,"Q3",2011-09-30,2.66575342465753,"R&D","Air Force","CARTER
pre-BBP",0.390008007847251,0.350818378549447
"1600",2011-06-30,"Q3",2011-09-30,2.66575342465753,"R&D","DLA","CARTER
pre-BBP",0,4.75457966149112e-05
"1601",2011-06-30,"Q3",2011-09-30,2.66575342465753,"R&D","MDA","CARTER
pre-BBP",0.0891862604490138,0.116859527958456
"1602",2011-06-30,"Q3",2011-09-30,2.66575342465753,"R&D","Additional DoD Components","CARTER
pre-BBP",0.0865769043852287,0.0527983676283396
"1603",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Services (Non-R&D)","Army","CARTER
pre-BBP",2.30463243934117,1.69888387972444
"1604",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Services (Non-R&D)","Navy","CARTER
pre-BBP",0.658601026552665,0.581265951916352
"1605",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Services (Non-R&D)","Air Force","CARTER
pre-BBP",0.469893053105329,0.489728211770877
"1606",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Services (Non-R&D)","DLA","CARTER
pre-BBP",0.0234907621065883,0.0218189407784305
"1607",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Services (Non-R&D)","MDA","CARTER
pre-BBP",0.0109453441670164,0.0091084563680235
"1608",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Services (Non-R&D)","MilitaryHealth","CARTER
pre-BBP",0.00969578701216953,0.169001364620926
"1609",2011-06-30,"Q3",2011-09-30,2.66575342465753,"Services (Non-R&D)","Additional DoD Components","CARTER
pre-BBP",0.391284445237096,0.278014788722199
"1610",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Products (All)","Army","YOUNG",0.266005694513219,0.505670540435725
"1611",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Products (All)","Navy","YOUNG",1.2911890437159,0.755503171786264
"1612",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Products (All)","Air Force","YOUNG",0.121718655444817,0.171555902832564
"1613",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Products (All)","DLA","YOUNG",0.000623775440621066,0.00183171029514617
"1614",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Products (All)","MDA","YOUNG",0.000652710868652958,0.0082347751433767
"1615",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Products (All)","MilitaryHealth","YOUNG",0.00258846246328158,0.000862820821093859
"1616",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Products (All)","Additional DoD Components","YOUNG",-0.000608825209819555,0.00404365691705134
"1617",2011-06-30,"Q3",2011-09-30,4.5013698630137,"R&D","Army","YOUNG",0.0719289621065883,0.0625825748251504
"1618",2011-06-30,"Q3",2011-09-30,4.5013698630137,"R&D","Navy","YOUNG",0.148030226909358,0.162716182812281
"1619",2011-06-30,"Q3",2011-09-30,4.5013698630137,"R&D","Air Force","YOUNG",0.212690757994125,0.180972208627081
"1620",2011-06-30,"Q3",2011-09-30,4.5013698630137,"R&D","MDA","YOUNG",0.0320714257133865,0.0533505809833543
"1621",2011-06-30,"Q3",2011-09-30,4.5013698630137,"R&D","Additional DoD Components","YOUNG",0.0259658787347881,0.0236256215484683
"1622",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Services (Non-R&D)","Army","YOUNG",0.701918288963491,0.650839791586236
"1623",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Services (Non-R&D)","Navy","YOUNG",0.272914417939572,0.37515048108127
"1624",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Services (Non-R&D)","Air Force","YOUNG",0.216635273248007,0.359388169331375
"1625",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Services (Non-R&D)","DLA","YOUNG",0.0257008736256819,0.0194812033326339
"1626",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Services (Non-R&D)","MDA","YOUNG",0.00235829199538397,0.00930143061966709
"1627",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.0367781832773815,0.155364161651979
"1628",2011-06-30,"Q3",2011-09-30,4.5013698630137,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0874860162610155,0.113594052433907
"1629",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Products (All)","Army","YOUNG",0.241542924559379,0.476152200332214
"1630",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Products (All)","Navy","YOUNG",0.558838210616869,0.723150008137502
"1631",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Products (All)","Air Force","YOUNG",0.0499416032522031,0.0850474481291089
"1632",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Products (All)","DLA","YOUNG",0.00553771673310953,0.00350536012029654
"1633",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Products (All)","MDA","YOUNG",3.26898866974402e-06,0.00802527591271506
"1634",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Products (All)","MilitaryHealth","YOUNG",0.000428939047419219,0.00100580050356693
"1635",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Products (All)","Additional DoD Components","YOUNG",-0.00407181871590432,0.00276388954748916
"1636",2011-06-30,"Q3",2011-09-30,4.58356164383562,"R&D","Army","YOUNG",0.0400882055707092,0.049561019327878
"1637",2011-06-30,"Q3",2011-09-30,4.58356164383562,"R&D","Navy","YOUNG",0.311995325671423,0.219707601426773
"1638",2011-06-30,"Q3",2011-09-30,4.58356164383562,"R&D","Air Force","YOUNG",0.134084048227025,0.180245004640509
"1639",2011-06-30,"Q3",2011-09-30,4.58356164383562,"R&D","MDA","YOUNG",0.181854144282417,0.100322079143936
"1640",2011-06-30,"Q3",2011-09-30,4.58356164383562,"R&D","Additional DoD Components","YOUNG",0.0329054774443978,0.0276497899566373
"1641",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Services (Non-R&D)","Army","YOUNG",0.70609421920898,0.733687494936355
"1642",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Services (Non-R&D)","Navy","YOUNG",0.374199378713806,0.4110029231396
"1643",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Services (Non-R&D)","Air Force","YOUNG",0.371526536644985,0.300723439900685
"1644",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Services (Non-R&D)","DLA","YOUNG",0.0163497226814939,0.0202238009756609
"1645",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Services (Non-R&D)","MDA","YOUNG",0.00493040327318506,0.00754880171702336
"1646",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Services (Non-R&D)","MilitaryHealth","YOUNG",0.446098265757449,0.228871295041264
"1647",2011-06-30,"Q3",2011-09-30,4.58356164383562,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0643855298992866,0.104017108287872
"1648",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Products (All)","Army","YOUNG",0.868450328126311,0.45866631573297
"1649",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Products (All)","Navy","YOUNG",1.53514322908099,1.12839016113792
"1650",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Products (All)","Air Force","YOUNG",0.336597379049517,0.169419212582179
"1651",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Products (All)","DLA","YOUNG",0.0136546232060428,0.0066053717932578
"1652",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Products (All)","MDA","YOUNG",0.00873932018464121,0.00313176668065464
"1653",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Products (All)","Additional DoD Components","YOUNG",0.00271170417540915,-0.00065631325010491
"1654",2011-06-30,"Q3",2011-09-30,4.66849315068493,"R&D","Army","YOUNG",0.082270913187159,0.0647626936214855
"1655",2011-06-30,"Q3",2011-09-30,4.66849315068493,"R&D","Navy","YOUNG",0.138540508057071,0.199522020212617
"1656",2011-06-30,"Q3",2011-09-30,4.66849315068493,"R&D","Air Force","YOUNG",0.241236121233739,0.196003642484963
"1657",2011-06-30,"Q3",2011-09-30,4.66849315068493,"R&D","MDA","YOUNG",0.0342461098090642,0.0827238932682893
"1658",2011-06-30,"Q3",2011-09-30,4.66849315068493,"R&D","Additional DoD Components","YOUNG",0.00861432913344523,0.0224952284375437
"1659",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Services (Non-R&D)","Army","YOUNG",0.469051051049098,0.625687853073856
"1660",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Services (Non-R&D)","Navy","YOUNG",0.391838581378514,0.346317459343964
"1661",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Services (Non-R&D)","Air Force","YOUNG",0.585084486382711,0.391082098758568
"1662",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Services (Non-R&D)","DLA","YOUNG",0.0236935153378095,0.0219147038816618
"1663",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Services (Non-R&D)","MDA","YOUNG",0.00695091482375157,0.0047465366974402
"1664",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Services (Non-R&D)","MilitaryHealth","YOUNG",-9.79122954259337e-06,0.160955552601762
"1665",2011-06-30,"Q3",2011-09-30,4.66849315068493,"Services (Non-R&D)","Additional DoD Components","YOUNG",0.0575763417016366,0.0698159626206462
"1666",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Products (All)","Army","BBP1",3.29444189642258,2.98710409207581
"1667",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Products (All)","Navy","BBP1",1.6984538451217,1.87831214461113
"1668",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Products (All)","Air Force","BBP1",0.93505590365086,1.26301045112603
"1669",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Products (All)","DLA","BBP1",4.27430208560638,3.31858783308505
"1670",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Products (All)","MDA","BBP1",0.0218214247272346,0.0176253818261295
"1671",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Products (All)","MilitaryHealth","BBP1",0.000180571789760806,0.000159949587354875
"1672",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Products (All)","Additional DoD Components","BBP1",0.128667630937893,0.172320420730172
"1673",2011-09-30,"Q4",2011-09-30,0.747945205479452,"R&D","Army","BBP1",0.236504481661771,0.222490295513358
"1674",2011-09-30,"Q4",2011-09-30,0.747945205479452,"R&D","Navy","BBP1",0.223090738659253,0.19651027632536
"1675",2011-09-30,"Q4",2011-09-30,0.747945205479452,"R&D","Air Force","BBP1",0.304540799118758,0.336500378182263
"1676",2011-09-30,"Q4",2011-09-30,0.747945205479452,"R&D","DLA","BBP1",0.00124769513218632,0.000868644565673521
"1677",2011-09-30,"Q4",2011-09-30,0.747945205479452,"R&D","MDA","BBP1",0.116005244544692,0.0784037232829766
"1678",2011-09-30,"Q4",2011-09-30,0.747945205479452,"R&D","Additional DoD Components","BBP1",0.064655341051196,0.0887892479997202
"1679",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Services (Non-R&D)","Army","BBP1",3.50978164422996,3.47796290008742
"1680",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Services (Non-R&D)","Navy","BBP1",1.77058491961813,1.83371113470415
"1681",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Services (Non-R&D)","Air Force","BBP1",1.13679686520143,0.964145907217793
"1682",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Services (Non-R&D)","DLA","BBP1",0.054362763659253,0.0612558295181144
"1683",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Services (Non-R&D)","MDA","BBP1",0.0278016764582459,0.0382119073401874
"1684",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Services (Non-R&D)","MilitaryHealth","BBP1",0.000543582469576164,0.0300802414288712
"1685",2011-09-30,"Q4",2011-09-30,0.747945205479452,"Services (Non-R&D)","Additional DoD Components","BBP1",0.826660461781368,0.724765419079591
"1686",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Products (All)","Army","BBP1",3.16238451905162,3.14631763443838
"1687",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Products (All)","Navy","BBP1",2.21979747817877,2.10300822729403
"1688",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Products (All)","Air Force","BBP1",1.61952408387537,1.30737573001119
"1689",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Products (All)","DLA","BBP1",2.7089926340642,3.35195171352287
"1690",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Products (All)","MDA","BBP1",0.0129231879248846,0.0158666599699259
"1691",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Products (All)","MilitaryHealth","BBP1",0.0006683312736047,0.000344278140299343
"1692",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Products (All)","Additional DoD Components","BBP1",0.340386204154427,0.247228825611974
"1693",2011-09-30,"Q4",2011-09-30,0.832876712328767,"R&D","Army","BBP1",0.23228073540705,0.238363965694503
"1694",2011-09-30,"Q4",2011-09-30,0.832876712328767,"R&D","Navy","BBP1",0.312667651961813,0.255113552098196
"1695",2011-09-30,"Q4",2011-09-30,0.832876712328767,"R&D","Air Force","BBP1",0.637892691659673,0.460562187634634
"1696",2011-09-30,"Q4",2011-09-30,0.832876712328767,"R&D","DLA","BBP1",0.000474870541334452,0.000974594208980277
"1697",2011-09-30,"Q4",2011-09-30,0.832876712328767,"R&D","MDA","BBP1",0.0990516862778011,0.10383215640649
"1698",2011-09-30,"Q4",2011-09-30,0.832876712328767,"R&D","Additional DoD Components","BBP1",0.0803301682752832,0.0865775760945587
"1699",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Services (Non-R&D)","Army","BBP1",3.53513605602182,3.73480463311302
"1700",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Services (Non-R&D)","Navy","BBP1",2.0023396636068,2.13178965136732
"1701",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Services (Non-R&D)","Air Force","BBP1",1.49531745618968,1.22180851932088
"1702",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Services (Non-R&D)","DLA","BBP1",0.050681463229123,0.0497790641733109
"1703",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Services (Non-R&D)","MDA","BBP1",0.015530426877885,0.0354361732864736
"1704",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Services (Non-R&D)","MilitaryHealth","BBP1",0.0822694457826269,0.0575011491047699
"1705",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Services (Non-R&D)","Additional DoD Components","BBP1",2.3581332295898,1.33392289183977
"1706",2011-09-30,"Q4",2011-09-30,0.832876712328767,"Unlabeled","Army","BBP1",0,-1.43394181004336e-06
"1707",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Products (All)","Army","BBP1",6.32313328578473,4.2599865670863
"1708",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Products (All)","Navy","BBP1",6.37383312995174,3.43069481775073
"1709",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Products (All)","Air Force","BBP1",2.70528865022031,1.75328954591551
"1710",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Products (All)","DLA","BBP1",5.66978256378514,4.21769242781858
"1711",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Products (All)","MDA","BBP1",0.00737763851237935,0.0140407503881662
"1712",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Products (All)","MilitaryHealth","BBP1",0.00145735587494755,0.000768752979437684
"1713",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Products (All)","Additional DoD Components","BBP1",0.641427583329836,0.370160472807386
"1714",2011-09-30,"Q4",2011-09-30,0.917808219178082,"R&D","Army","BBP1",0.886685492047839,0.451823569705553
"1715",2011-09-30,"Q4",2011-09-30,0.917808219178082,"R&D","Navy","BBP1",0.53911763390684,0.358292008175969
"1716",2011-09-30,"Q4",2011-09-30,0.917808219178082,"R&D","Air Force","BBP1",0.781393268999161,0.574608919925864
"1717",2011-09-30,"Q4",2011-09-30,0.917808219178082,"R&D","DLA","BBP1",0.0124341616030214,0.00471890909218072
"1718",2011-09-30,"Q4",2011-09-30,0.917808219178082,"R&D","MDA","BBP1",0.0812682574590852,0.0987750627605259
"1719",2011-09-30,"Q4",2011-09-30,0.917808219178082,"R&D","Additional DoD Components","BBP1",0.325446146433068,0.156810551919849
"1720",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Services (Non-R&D)","Army","BBP1",12.2583474780424,6.43442172609805
"1721",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Services (Non-R&D)","Navy","BBP1",6.4703943688418,3.41443965068891
"1722",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Services (Non-R&D)","Air Force","BBP1",3.16841918108477,1.93351116749196
"1723",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Services (Non-R&D)","DLA","BBP1",0.234535225251783,0.113193150713386
"1724",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Services (Non-R&D)","MDA","BBP1",0.0150061542908099,0.0194460858756469
"1725",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Services (Non-R&D)","MilitaryHealth","BBP1",0.0094807297629039,0.0307645860050357
"1726",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Services (Non-R&D)","Additional DoD Components","BBP1",2.46883948313051,1.88454439150056
"1727",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Unlabeled","Army","BBP1",-4.14970625262274e-07,-1.14982864736327e-06
"1728",2011-09-30,"Q4",2011-09-30,0.917808219178082,"Unlabeled","Navy","BBP1",-1.00090117498951e-05,-5.00450587494754e-06
"1729",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products (All)","Army","CARTER
pre-BBP",0.631101008161981,0.570720157200308
"1730",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products (All)","Navy","CARTER
pre-BBP",0.996831443925724,1.20651026827179
"1731",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products (All)","Air Force","CARTER
pre-BBP",0.171513119009652,0.216851743645964
"1732",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products (All)","DLA","CARTER
pre-BBP",0.128963296695342,0.0942604054797874
"1733",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products (All)","MDA","CARTER
pre-BBP",0.000504348069660092,0.00122505153867674
"1734",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products (All)","MilitaryHealth","CARTER
pre-BBP",9.8916638690726e-05,5.5608784445377e-05
"1735",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products (All)","Additional DoD Components","CARTER
pre-BBP",0.0163354643726395,0.0326743653797734
"1736",2011-09-30,"Q4",2011-09-30,2.74794520547945,"R&D","Army","CARTER
pre-BBP",0.130101653052875,0.213388447447195
"1737",2011-09-30,"Q4",2011-09-30,2.74794520547945,"R&D","Navy","CARTER
pre-BBP",0.973786529637012,0.488164165967268
"1738",2011-09-30,"Q4",2011-09-30,2.74794520547945,"R&D","Air Force","CARTER
pre-BBP",0.308202390159463,0.340740579651
"1739",2011-09-30,"Q4",2011-09-30,2.74794520547945,"R&D","DLA","CARTER
pre-BBP",0.000135784767100294,4.52615890334312e-05
"1740",2011-09-30,"Q4",2011-09-30,2.74794520547945,"R&D","MDA","CARTER
pre-BBP",0.129259116785564,0.133179272128969
"1741",2011-09-30,"Q4",2011-09-30,2.74794520547945,"R&D","Additional DoD Components","CARTER
pre-BBP",0.0597364403168275,0.0701737494404812
"1742",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Services (Non-R&D)","Army","CARTER
pre-BBP",2.02058447268149,1.91209550796615
"1743",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Services (Non-R&D)","Navy","CARTER
pre-BBP",0.609573058172472,0.612781905374878
"1744",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Services (Non-R&D)","Air Force","CARTER
pre-BBP",0.328604888313051,0.367889929682473
"1745",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Services (Non-R&D)","DLA","CARTER
pre-BBP",0.0204650234788082,0.0197685809204084
"1746",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Services (Non-R&D)","MDA","CARTER
pre-BBP",0.00555687627989929,0.00857239805567212
"1747",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Services (Non-R&D)","MilitaryHealth","CARTER
pre-BBP",0.143813878304658,0.21480512700028
"1748",2011-09-30,"Q4",2011-09-30,2.74794520547945,"Services (Non-R&D)","Additional DoD Components","CARTER
pre-BBP",0.254148175692404,0.280210774741223
"1749",2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products (All)","Army","CARTER
pre-BBP",0.634237996737306,0.646171834246048
"1750",2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products (All)","Navy","CARTER
pre-BBP",0.451219859074696,0.865255557920688
"1751",2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products (All)","Air Force","CARTER
pre-BBP",0.215966548216534,0.256676815152469
"1752",2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products (All)","DLA","CARTER
pre-BBP",0.0313475645404952,0.0952776378654357
"1753",2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products (All)","MDA","CARTER
pre-BBP",-2.57500104909778e-05,0.00121098491747097
"1754",2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products (All)","MilitaryHealth","CARTER
pre-BBP",4.17446915652539e-05,3.95143621485522e-05
"1755",2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products (All)","Additional DoD Components","CARTER
pre-BBP",-0.309919553094838,-0.0934164949538397
"1756",2011-09-30,"Q4",2011-09-30,2.83287671232877,"R&D","Army","CARTER
pre-BBP",0.441811095111204,0.29981450725626
"1757",2011-09-30,"Q4",2011-09-30,2.83287671232877,"R&D","Navy","CARTER
pre-BBP",0.17913273154637,0.455334994576164
"1758",2011-09-30,"Q4",2011-09-30,2.83287671232877,"R&D","Air Force","CARTER
pre-BBP",0.882778131672262,0.526996176559659
