"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"2057",2012-09-30,"Q4",2012-09-30,3.75068493150685,"R&D","MilitaryHealth","CARTER",0,-0.00247240347715649
"2058",2012-09-30,"Q4",2012-09-30,3.75068493150685,"R&D","Additional DoD Components","CARTER",0.0261371915559675,0.0649819328459136
"2059",2012-09-30,"Q4",2012-09-30,3.75068493150685,"Services (Non-R&D)","Army","CARTER",1.98703906318608,1.70772517436241
"2060",2012-09-30,"Q4",2012-09-30,3.75068493150685,"Services (Non-R&D)","Navy","CARTER",0.698552657532695,0.670760667109463
"2061",2012-09-30,"Q4",2012-09-30,3.75068493150685,"Services (Non-R&D)","Air Force","CARTER",0.361675934517557,0.518782000367281
"2062",2012-09-30,"Q4",2012-09-30,3.75068493150685,"Services (Non-R&D)","DLA","CARTER",0.045189796519411,0.0293309540589709
"2063",2012-09-30,"Q4",2012-09-30,3.75068493150685,"Services (Non-R&D)","MDA","CARTER",0.0130272620636392,0.0230779001064085
"2064",2012-09-30,"Q4",2012-09-30,3.75068493150685,"Services (Non-R&D)","MilitaryHealth","CARTER",0.542889828514056,0.295609601881028
"2065",2012-09-30,"Q4",2012-09-30,3.75068493150685,"Services (Non-R&D)","Additional DoD Components","CARTER",0.381905189094841,0.383817590378608
"2066",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Products (All)","Army","CARTER",0.388329524395016,0.603899790464422
"2067",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Products (All)","Navy","CARTER",0.816985191885491,0.495496510925754
"2068",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Products (All)","Air Force","CARTER",0.20312168875502,0.408707081313287
"2069",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Products (All)","DLA","CARTER",0.213511178014623,0.212808271135825
"2070",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Products (All)","MDA","CARTER",-0.0064386562557924,0.00768590797377544
"2071",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Products (All)","MilitaryHealth","CARTER",1.01325816084852e-05,7.26193629217725e-05
"2072",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Products (All)","Additional DoD Components","CARTER",0.0257402919678715,0.0364550747468506
"2073",2012-09-30,"Q4",2012-09-30,3.83561643835616,"R&D","Army","CARTER",0.354269559551025,0.239864228373322
"2074",2012-09-30,"Q4",2012-09-30,3.83561643835616,"R&D","Navy","CARTER",0.186014312563073,0.173799802811245
"2075",2012-09-30,"Q4",2012-09-30,3.83561643835616,"R&D","Air Force","CARTER",0.357381994356915,0.450686846771702
"2076",2012-09-30,"Q4",2012-09-30,3.83561643835616,"R&D","DLA","CARTER",6.40009885696633e-05,0.000137195386674905
"2077",2012-09-30,"Q4",2012-09-30,3.83561643835616,"R&D","MDA","CARTER",0.0529956894346617,0.105274999670477
"2078",2012-09-30,"Q4",2012-09-30,3.83561643835616,"R&D","MilitaryHealth","CARTER",0.000120637421480795,-0.00258573715374318
"2079",2012-09-30,"Q4",2012-09-30,3.83561643835616,"R&D","Additional DoD Components","CARTER",0.0840518885696633,0.0732216030309271
"2080",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Services (Non-R&D)","Army","CARTER",1.1598240287406,1.60582926056705
"2081",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Services (Non-R&D)","Navy","CARTER",0.801913736669756,0.73315520123228
"2082",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Services (Non-R&D)","Air Force","CARTER",0.398822562835959,0.501521801311228
"2083",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Services (Non-R&D)","DLA","CARTER",0.0357616602203687,0.0369699737102255
"2084",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Services (Non-R&D)","MDA","CARTER",0.0131442545875811,0.0155388747262554
"2085",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Services (Non-R&D)","MilitaryHealth","CARTER",-0.00804712930697147,0.219727841821989
"2086",2012-09-30,"Q4",2012-09-30,3.83561643835616,"Services (Non-R&D)","Additional DoD Components","CARTER",0.245400707846772,0.363246532681152
"2087",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Products (All)","Army","CARTER",1.31990071499331,0.892618163223835
"2088",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Products (All)","Navy","CARTER",0.963288539491299,0.730413534184602
"2089",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Products (All)","Air Force","CARTER",1.0616499987334,0.538686137445509
"2090",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Products (All)","DLA","CARTER",0.02330508824014,0.110384428840147
"2091",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Products (All)","MDA","CARTER",0.0148020582020389,0.0085182061682628
"2092",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Products (All)","MilitaryHealth","CARTER",0.00269568639686953,0.000973435300175059
"2093",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Products (All)","Additional DoD Components","CARTER",0.0873751642467305,0.0445809585658875
"2094",2012-09-30,"Q4",2012-09-30,3.92054794520548,"R&D","Army","CARTER",0.543571851106992,0.351111535712079
"2095",2012-09-30,"Q4",2012-09-30,3.92054794520548,"R&D","Navy","CARTER",0.351188538780764,0.237894147358665
"2096",2012-09-30,"Q4",2012-09-30,3.92054794520548,"R&D","Air Force","CARTER",0.585302959592215,0.485743652854152
"2097",2012-09-30,"Q4",2012-09-30,3.92054794520548,"R&D","DLA","CARTER",0.000948836958088765,0.000448746057735214
"2098",2012-09-30,"Q4",2012-09-30,3.92054794520548,"R&D","MDA","CARTER",0.0482306555246628,0.0763437242954725
"2099",2012-09-30,"Q4",2012-09-30,3.92054794520548,"R&D","MilitaryHealth","CARTER",2.01622078055813e-05,4.69332097621254e-05
"2100",2012-09-30,"Q4",2012-09-30,3.92054794520548,"R&D","Additional DoD Components","CARTER",0.0414610286067346,0.0505500362441218
"2101",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Services (Non-R&D)","Army","CARTER",2.57149533428071,1.90611947540246
"2102",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Services (Non-R&D)","Navy","CARTER",1.53610846939553,1.01219162119933
"2103",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Services (Non-R&D)","Air Force","CARTER",0.646114298055092,0.46887093180287
"2104",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Services (Non-R&D)","DLA","CARTER",0.046967838265884,0.0426397650018879
"2105",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Services (Non-R&D)","MDA","CARTER",0.0271188809391412,0.0177634658634538
"2106",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Services (Non-R&D)","MilitaryHealth","CARTER",0.237104491463289,0.257315730223458
"2107",2012-09-30,"Q4",2012-09-30,3.92054794520548,"Services (Non-R&D)","Additional DoD Components","CARTER",0.430215027618062,0.352506974853225
"2108",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products (All)","Army","KENDALL",0.731764710182391,2.86572458989741
"2109",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products (All)","Navy","KENDALL",0.947800542384483,1.81477131771859
"2110",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products (All)","Air Force","KENDALL",1.61514385832375,2.01425879399588
"2111",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products (All)","DLA","KENDALL",1.9784148582808,4.50487417473878
"2112",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products (All)","MDA","KENDALL",1.23276124708033e-05,0.000267683473885421
"2113",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products (All)","MilitaryHealth","KENDALL",1.39357972986696e-05,0.00675577654644449
"2114",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products (All)","Additional DoD Components","KENDALL",0.0643550977680512,0.237588028147652
"2115",2012-12-31,"Q1",2013-09-30,1.0027397260274,"R&D","Army","KENDALL",0.0386370669549101,0.448974103483992
"2116",2012-12-31,"Q1",2013-09-30,1.0027397260274,"R&D","Navy","KENDALL",0.101305237593379,0.352387135930707
"2117",2012-12-31,"Q1",2013-09-30,1.0027397260274,"R&D","Air Force","KENDALL",0.110183202783894,0.450193271634723
"2118",2012-12-31,"Q1",2013-09-30,1.0027397260274,"R&D","DLA","KENDALL",0.000659798923530009,0.00255841748348608
"2119",2012-12-31,"Q1",2013-09-30,1.0027397260274,"R&D","MDA","KENDALL",0.0644499309434346,0.107871978110448
"2120",2012-12-31,"Q1",2013-09-30,1.0027397260274,"R&D","Additional DoD Components","KENDALL",0.00907002399207881,0.139155767630765
"2121",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Services (Non-R&D)","Army","KENDALL",1.35782134354291,5.53141400162514
"2122",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Services (Non-R&D)","Navy","KENDALL",1.19462340314959,2.94278755505048
"2123",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Services (Non-R&D)","Air Force","KENDALL",1.50779851727501,1.85765712276654
"2124",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Services (Non-R&D)","DLA","KENDALL",0.0772302594347517,0.118830610461465
"2125",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Services (Non-R&D)","MDA","KENDALL",0.000131266375545852,0.0058549140587281
"2126",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Services (Non-R&D)","MilitaryHealth","KENDALL",0.0607209310458008,0.0427204440286195
"2127",2012-12-31,"Q1",2013-09-30,1.0027397260274,"Services (Non-R&D)","Additional DoD Components","KENDALL",1.97346072574906,1.4410201804843
"2128",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products (All)","Army","KENDALL",1.51737559715162,2.75753883390384
"2129",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products (All)","Navy","KENDALL",1.7063849665686,1.87140661445589
"2130",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products (All)","Air Force","KENDALL",0.843579559982634,1.73351423206581
"2131",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products (All)","DLA","KENDALL",1.74342334278724,4.13548548481693
"2132",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products (All)","MDA","KENDALL",0.00651558342642429,0.00223562054366904
"2133",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products (All)","MilitaryHealth","KENDALL",0.000935688290850005,0.00673480415405251
"2134",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products (All)","Additional DoD Components","KENDALL",0.135956223728039,0.227504516831378
"2135",2012-12-31,"Q1",2013-09-30,1.08767123287671,"R&D","Army","KENDALL",0.134047922926069,0.36763937665308
"2136",2012-12-31,"Q1",2013-09-30,1.08767123287671,"R&D","Navy","KENDALL",0.239308439056362,0.317791200149165
"2137",2012-12-31,"Q1",2013-09-30,1.08767123287671,"R&D","Air Force","KENDALL",0.489833078681324,0.484051664514768
"2138",2012-12-31,"Q1",2013-09-30,1.08767123287671,"R&D","DLA","KENDALL",-0.000391794566263837,0.00176567619240764
"2139",2012-12-31,"Q1",2013-09-30,1.08767123287671,"R&D","MDA","KENDALL",0.319335572763278,0.195553340229152
"2140",2012-12-31,"Q1",2013-09-30,1.08767123287671,"R&D","MilitaryHealth","KENDALL",0,0.00313519959496104
"2141",2012-12-31,"Q1",2013-09-30,1.08767123287671,"R&D","Additional DoD Components","KENDALL",0.0298851768225856,0.0806275260670444
"2142",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","Army","KENDALL",1.90504673427643,4.99180805734746
"2143",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","Navy","KENDALL",1.40458650100741,2.71950349167503
"2144",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","Air Force","KENDALL",2.02584503108185,2.22291448348929
"2145",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","DLA","KENDALL",0.102734884865949,0.135321716449254
"2146",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","MDA","KENDALL",0.0298558152705393,0.0132322401663108
"2147",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","MilitaryHealth","KENDALL",0.0828115216035341,0.0652237558225274
"2148",2012-12-31,"Q1",2013-09-30,1.08767123287671,"Services (Non-R&D)","Additional DoD Components","KENDALL",0.470312007736366,1.3332744492595
"2149",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","Army","KENDALL",4.32628868106195,2.19180966279865
"2150",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","Navy","KENDALL",5.00407950271341,2.55275500388883
"2151",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","Air Force","KENDALL",2.17903690346298,1.54592010725646
"2152",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","DLA","KENDALL",4.27622271138286,2.6660203041503
"2153",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","MDA","KENDALL",0.0413552513963644,0.0159610541450865
"2154",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","MilitaryHealth","KENDALL",0.0140077612307302,0.00498579510629295
"2155",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products (All)","Additional DoD Components","KENDALL",0.124762270441251,0.108357863979114
"2156",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","Army","KENDALL",0.227898809988728,0.133527933289902
"2157",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","Navy","KENDALL",0.238660874514065,0.193091517054602
"2158",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","Air Force","KENDALL",0.910819079413933,0.503611786959717
"2159",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","DLA","KENDALL",0.00186388058383264,0.000710628313699604
"2160",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","MDA","KENDALL",0.382404717982025,0.255396740562913
"2161",2012-12-31,"Q1",2013-09-30,1.16986301369863,"R&D","Additional DoD Components","KENDALL",0.211916181581903,0.0836237941321891
"2162",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","Army","KENDALL",2.58026872149538,1.94771226643824
"2163",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","Navy","KENDALL",1.39296161409526,1.33072383941742
"2164",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","Air Force","KENDALL",2.32379383439139,1.95247912758275
"2165",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","DLA","KENDALL",0.148026804831116,0.109330649710606
"2166",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","MDA","KENDALL",0.0132931847817609,0.0144267554759487
"2167",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","MilitaryHealth","KENDALL",0.0143524539552148,0.0526283022015165
"2168",2012-12-31,"Q1",2013-09-30,1.16986301369863,"Services (Non-R&D)","Additional DoD Components","KENDALL",0.926205433979283,1.12332605582157
"2169",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","Army","CARTER",0.267636581396669,0.658622273594997
"2170",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","Navy","CARTER",1.23081047464944,1.00369473534208
"2171",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","Air Force","CARTER",0.560803427992079,0.608525038493498
"2172",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","DLA","CARTER",0.0294463422382451,0.0887542028310026
"2173",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","MDA","CARTER",0.106814397562709,0.0383925998363187
"2174",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","MilitaryHealth","CARTER",1.32649537930334e-05,0.000906361310757016
"2175",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Products (All)","Additional DoD Components","CARTER",0.000862540423987001,0.0379926655461963
"2176",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","Army","CARTER",0.0451376529128669,0.314326354523628
"2177",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","Navy","CARTER",0.149173114687722,0.228791988677186
"2178",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","Air Force","CARTER",0.0593637582193561,0.334016237389495
"2179",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","DLA","CARTER",0.000710675332588606,0.000574504426415678
"2180",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","MDA","CARTER",0.271888756450188,0.124371700469837
"2181",2012-12-31,"Q1",2013-09-30,4.0027397260274,"R&D","Additional DoD Components","CARTER",0.0208316094882705,0.0487815088882228
"2182",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","Army","CARTER",0.633044138224535,1.45478783374862
"2183",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","Navy","CARTER",0.632486937501269,0.990169714522185
"2184",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","Air Force","CARTER",0.916743479420636,0.653893446770562
"2185",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","DLA","CARTER",0.0589211912327612,0.0472168965730046
"2186",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","MDA","CARTER",0.00720026403980908,0.0158211331888438
"2187",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","MilitaryHealth","CARTER",1.22438464164609,0.484480667934134
"2188",2012-12-31,"Q1",2013-09-30,4.0027397260274,"Services (Non-R&D)","Additional DoD Components","CARTER",0.167455101308216,0.281023612257683
"2189",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","Army","CARTER",0.295512323214685,0.627683206534887
"2190",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","Navy","CARTER",0.971127550826241,1.05507552165566
"2191",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","Air Force","CARTER",-0.555863688742967,0.355529912660836
"2192",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","DLA","CARTER",0.561441942091094,0.204731124189826
"2193",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","MDA","CARTER",0.00558150451924444,0.0423993200946643
"2194",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","MilitaryHealth","CARTER",0.00018498507159541,0.000964645474085991
"2195",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Products (All)","Additional DoD Components","CARTER",0.00556388984990352,0.0312671981735403
"2196",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","Army","CARTER",0.0395428864972073,0.209417463505689
"2197",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","Navy","CARTER",0.195596083923835,0.231985912464107
"2198",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","Air Force","CARTER",0.204998983498324,0.283221900436632
"2199",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","DLA","CARTER",0.00104574864171829,0.000901753644131887
"2200",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","MDA","CARTER",0.0725423988270539,0.130887270267302
"2201",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","MilitaryHealth","CARTER",0.000779951254189093,0.00030691696115849
"2202",2012-12-31,"Q1",2013-09-30,4.08767123287671,"R&D","Additional DoD Components","CARTER",0.0312339183452828,0.0311755188134293
"2203",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","Army","CARTER",0.999598912066213,1.40137946152382
"2204",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","Navy","CARTER",0.418857795767442,0.862484400888081
"2205",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","Air Force","CARTER",0.237708991447446,0.600188922974391
"2206",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","DLA","CARTER",0.00714502626759419,0.0376780185887465
"2207",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","MDA","CARTER",0.104493035320301,0.0462707267664169
"2208",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","MilitaryHealth","CARTER",1.08883276648776,0.850107299865712
"2209",2012-12-31,"Q1",2013-09-30,4.08767123287671,"Services (Non-R&D)","Additional DoD Components","CARTER",0.375096162282827,0.324255430403035
"2210",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","Army","CARTER",0.977484252249518,0.51354438562029
"2211",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","Navy","CARTER",4.71022664120555,2.30405488889374
"2212",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","Air Force","CARTER",0.371562169210318,0.125500636153143
"2213",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","DLA","CARTER",0.0340424674520158,0.208310250593785
"2214",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","MDA","CARTER",0.00709161986381639,0.0398291739819234
"2215",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","MilitaryHealth","CARTER",4.16402441352696e-05,7.99634231745709e-05
"2216",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Products (All)","Additional DoD Components","CARTER",0.0016119790054839,0.00267946975979148
"2217",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","Army","CARTER",0.138654660103686,0.0744450665045868
"2218",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","Navy","CARTER",0.110809380935513,0.15185952651569
"2219",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","Air Force","CARTER",0.280666912195186,0.181676551304289
"2220",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","DLA","CARTER",0.000212308317253986,0.00065624409718696
"2221",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","MDA","CARTER",0.0814109606589824,0.141947371978741
"2222",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","MilitaryHealth","CARTER",0,0.000266704487331558
"2223",2012-12-31,"Q1",2013-09-30,4.16986301369863,"R&D","Additional DoD Components","CARTER",0.0561683385672794,0.0360779554669442
"2224",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","Army","CARTER",1.29201255459785,0.974885201629532
"2225",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","Navy","CARTER",0.58821270716076,0.546519146809824
"2226",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","Air Force","CARTER",0.706806962889611,0.620419811252564
"2227",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","DLA","CARTER",0.0181424052973494,0.0280695409325683
"2228",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","MDA","CARTER",0.0220224351579161,0.0445719115060086
"2229",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","MilitaryHealth","CARTER",-0.00436534241535493,0.769617355239498
"2230",2012-12-31,"Q1",2013-09-30,4.16986301369863,"Services (Non-R&D)","Additional DoD Components","CARTER",0.219905148771098,0.254152137454047
"2231",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products (All)","Army","KENDALL",0.730848553593886,2.19150427726915
"2232",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products (All)","Navy","KENDALL",0.645132011359297,2.4518654935471
"2233",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products (All)","Air Force","KENDALL",0.51659579718696,1.17973742021086
"2234",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products (All)","DLA","KENDALL",1.67194374645313,2.56386326687441
"2235",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products (All)","MDA","KENDALL",0,0.0159569449409296
"2236",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products (All)","MilitaryHealth","KENDALL",0.000372386727531228,0.0051052787497038
"2237",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products (All)","Additional DoD Components","KENDALL",0.129427639722149,0.130048711297146
"2238",2013-03-31,"Q2",2013-09-30,1.25479452054795,"R&D","Army","KENDALL",0.0940081582417995,0.151984963718865
"2239",2013-03-31,"Q2",2013-09-30,1.25479452054795,"R&D","Navy","KENDALL",0.17456531613009,0.217511543233506
"2240",2013-03-31,"Q2",2013-09-30,1.25479452054795,"R&D","Air Force","KENDALL",0.296148063091805,0.565600073729021
"2241",2013-03-31,"Q2",2013-09-30,1.25479452054795,"R&D","DLA","KENDALL",0.00177409819417081,0.00108206140391321
"2242",2013-03-31,"Q2",2013-09-30,1.25479452054795,"R&D","MDA","KENDALL",0.0479454846019092,0.249895258449071
"2243",2013-03-31,"Q2",2013-09-30,1.25479452054795,"R&D","Additional DoD Components","KENDALL",0.0435809655661623,0.0951274413235503
"2244",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Services (Non-R&D)","Army","KENDALL",1.882060244549,2.1224585667736
"2245",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Services (Non-R&D)","Navy","KENDALL",1.07494658691876,1.29083156734048
"2246",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Services (Non-R&D)","Air Force","KENDALL",0.956751019456281,1.76879662830984
"2247",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Services (Non-R&D)","DLA","KENDALL",0.0596689534693815,0.103476881055482
"2248",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Services (Non-R&D)","MDA","KENDALL",0.00703417995328526,0.0167277266685285
"2249",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Services (Non-R&D)","MilitaryHealth","KENDALL",0.0350677243758505,0.0440772333115331
"2250",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Services (Non-R&D)","Additional DoD Components","KENDALL",0.678692282980603,0.691736574898751
"2251",2013-03-31,"Q2",2013-09-30,1.25479452054795,"Unlabeled","Army","KENDALL",0,-2.13558507534411e-07
"2252",2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products (All)","Army","KENDALL",1.27061140178664,2.10924954548082
"2253",2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products (All)","Navy","KENDALL",1.01244913324434,2.22055354910568
"2254",2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products (All)","Air Force","KENDALL",1.7943568020197,1.49666316755655
"2255",2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products (All)","DLA","KENDALL",1.50395911368051,2.48404185717217
"2256",2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products (All)","MDA","KENDALL",0.00296156189702447,0.0147722710977963
"2257",2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products (All)","MilitaryHealth","KENDALL",6.5930323042551e-05,0.00481535942710132
"2258",2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products (All)","Additional DoD Components","KENDALL",0.0839146242900376,0.112701511484479
"2259",2013-03-31,"Q2",2013-09-30,1.33972602739726,"R&D","Army","KENDALL",0.14393997359409,0.155282313941539
"2260",2013-03-31,"Q2",2013-09-30,1.33972602739726,"R&D","Navy","KENDALL",0.175617814660201,0.196281335101452
"2261",2013-03-31,"Q2",2013-09-30,1.33972602739726,"R&D","Air Force","KENDALL",0.264548321895298,0.490505154800345
"2262",2013-03-31,"Q2",2013-09-30,1.33972602739726,"R&D","DLA","KENDALL",0.000335028333908805,0.00132433570397075
"2263",2013-03-31,"Q2",2013-09-30,1.33972602739726,"R&D","MDA","KENDALL",0.0869736847437798,0.172441295775905
"2264",2013-03-31,"Q2",2013-09-30,1.33972602739726,"R&D","MilitaryHealth","KENDALL",2.85773327917132e-05,0.00311047417975287
