"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"3402",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Small","MDA","YOUNG",0.00678182456140351,0.00887614762516046
"3403",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Small","MDA","YOUNG",0.0201642899122807,0.0141935866067608
"3404",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Small","MDA","YOUNG",0.00825185573384681,0.0117326567358437
"3405",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Small","MDA","YOUNG",0.00713352412280702,0.0118498899229782
"3406",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Small","MDA","YOUNG",0.00370591327556697,0.00636376437740693
"3407",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Small","MDA","YOUNG",0.00700045332691485,0.00594663024176294
"3408",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Small","MDA","YOUNG",0.00111164583868207,0.00393933748038796
"3409",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Small","MDA","YOUNG",0.00722909701540437,0.00511373206033376
"3410",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Small","MDA","YOUNG",0.00464734057552418,0.00432936114320354
"3411",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Small","MDA","YOUNG",0.00212236833822912,0.00466626864305256
"3412",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Small","MDA","YOUNG",0.00618205449013848,0.00431725446796393
"3413",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Small","MDA","YOUNG",0.00994625556021821,0.00608355946286194
"3414",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Small","MDA","YOUNG",0.0146155403168275,0.0102479501223947
"3415",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Small","MDA","YOUNG",0.0067696691040705,0.0104438216603721
"3416",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Small","MDA","YOUNG",0.0187793987935376,0.0133882027381452
"3417",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Small","MDA","YOUNG",0.00322489950692405,0.00959132246817737
"3418",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Small","MDA","YOUNG",0.00692243216533781,0.0096422434885998
"3419",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Small","MDA","YOUNG",0.0129067874737726,0.00768470638201147
"3420",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Small","MDA","YOUNG",0.0110057430025178,0.0102783208805427
"3421",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Small","MDA","YOUNG",0.00304301279899287,0.00898518109176108
"3422",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Small","MDA","YOUNG",0.00516551820184641,0.00640475800111904
"3423",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Small","MDA","CARTER",0.00394665653821173,NA
"3424",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Small","MDA","CARTER",0.0137683686945226,NA
"3425",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Small","MDA","CARTER",0.0170789948473696,0.011598006693368
"3426",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Small","MDA","CARTER",0.00714011370426499,0.0126624924153857
"3427",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Small","MDA","CARTER",0.00293316648625244,0.00905075834596233
"3428",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Small","MDA","CARTER",0.000367088093709884,0.0034801227614091
"3429",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Small","MDA","CARTER",0.00192555304878049,0.0017419358762476
"3430",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Small","MDA","CARTER",0.000683875588361147,0.000992172243617173
"3431",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Small","MDA","CARTER",0.00385881234488661,0.00215608032734275
"3432",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Small","MDA","CARTER",0.00531592922550278,0.00328620571958351
"3433",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Small","MDA","CARTER",0.00209209752888318,0.00375561303309086
"3434",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Small","MDA","CARTER",0.0187129922657253,0.00870700634003709
"3435",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Small","MDA","CARTER",0.00759437845528455,0.00946648941663101
"3436",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Small","MDA","CARTER",0.0129731680680359,0.0130935129296819
"3437",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Small","MDA","CARTER",0.0198104735451433,0.0134593400228213
"3438",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Small","MDA","CARTER",0.0121072098737698,0.0149636171623164
"3439",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Small","MDA","CARTER",0.0120414580979889,0.0146530471723007
"3440",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Small","MDA","CARTER",0.00887831943978179,0.0110089958038468
"3441",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Small","MDA","CARTER",0.00845184002308015,0.00979053918695027
"3442",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Small","MDA","CARTER",0.0166702289341167,0.0113334627989929
"3443",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Small","MDA","CARTER",0.00400860259127151,0.00971022384948944
"3444",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Small","MDA","CARTER",0.0127435764582459,0.0111408026612114
"3445",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Small","MDA","CARTER",0.0166065287242971,0.0111195692579382
"3446",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Small","MDA","CARTER",0.00741246274653798,0.0122541893096937
"3447",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Small","MDA","CARTER",0.0135506004406211,0.0125231973038187
"3448",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Small","MDA","CARTER",0.0334322753462023,0.0181317795111204
"3449",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Small","MDA","CARTER",0.0152435213806127,0.0207421323891453
"3450",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Small","MDA","CARTER",0.0145329668590013,0.0210695878619387
"3451",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Small","MDA","CARTER",0.044222396684851,0.0246662949748217
"3452",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"Small","MDA","CARTER",0.0096603969210174,0.0228052534882899
"3453",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"Small","MDA","CARTER",0.0106338575018021,0.0215055503692235
"3454",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Small","MDA","CARTER",0.0124428322726805,0.0109123622318333
"3455",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Small","MDA","CARTER",0.0724032627432808,0.0318266508392545
"3456",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Small","MDA","CARTER",0.0197363066110596,0.0348608005423403
"3457",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Small","MDA","CARTER",0.0116576614663783,0.0345990769402396
"3458",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Small","MDA","CARTER",0.0116594031098754,0.0143511237291045
"3459",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Small","MDA","CARTER",0.00445355978786943,0.00925687478804105
"3460",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Small","MDA","CARTER",0.005519250025744,0.00721073764116294
"3461",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Small","MDA","CARTER",0.00269109818762228,0.00422130266707857
"3462",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Small","MDA","CARTER",0.00969358565544228,0.00596797795626952
"3463",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Small","MDA","CARTER",0.0117015162290186,0.00802873335736107
"3464",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Small","MDA","CARTER",0.00415731952879049,0.00851747380441714
"3465",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Small","MDA","CARTER",0.0253112585102062,0.0137233647560051
"3466",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Small","MDA","CARTER",0.0156791594295725,0.0150492458228564
"3467",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Small","MDA","CARTER",0.00637198580268102,0.0157874679141532
"3468",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Small","MDA","CARTER",0.00692192075220879,0.00965768866148742
"3469",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Small","MDA","CARTER",0.00529281544846146,0.00619557400111709
"3470",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Small","MDA","CARTER",0.00491345280562608,0.00570939633543211
"3471",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Small","MDA","CARTER",0.0175712957608409,0.00925918800497613
"3472",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Small","MDA","CARTER",0.00487635059977658,0.00912036638874784
"3473",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Small","MDA","CARTER",0.0181457239791815,0.0135311234465996
"3474",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Small","MDA","CARTER",0.00247471584269321,0.00849893014055042
"3475",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Small","MDA","CARTER",0.00433950708926577,0.00831998230371348
"3476",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Small","MDA","KENDALL",0.00362990897950777,NA
"3477",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Small","MDA","KENDALL",0.0021470859540727,NA
"3478",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Small","MDA","KENDALL",0.0107601194521676,0.00551237146191604
"3479",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Small","MDA","KENDALL",0.00258637112552775,0.00516452551058937
"3480",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Small","MDA","KENDALL",0.00339572470394398,0.00558073842721313
"3481",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Small","MDA","KENDALL",0.00583941391205849,0.00394050324717674
"3482",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Small","MDA","KENDALL",0.00353340113273607,0.00425617991624618
"3483",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Small","MDA","KENDALL",0.00745486602821543,0.00560922702433666
"3484",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Small","MDA","KENDALL",0.00748873220059726,0.00615899978718292
"3485",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Small","MDA","KENDALL",0.0212951518896097,0.0120795833728075
"3486",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Small","MDA","KENDALL",0.0150671593965606,0.0146170144955892
"3487",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Small","MDA","KENDALL",0.00225601909210927,0.0128727767927599
"3488",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Small","MDA","KENDALL",0.0269776295286889,0.0147669360057863
"3489",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Small","MDA","KENDALL",0.00947302224027623,0.0129022236203581
"3490",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Small","MDA","KENDALL",0.0113912294988321,0.0159472937559324
"3491",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Small","MDA","KENDALL",0.0179752415075658,0.0129464977488914
"3492",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Small","MDA","KENDALL",0.0180761941436986,0.0158142217166988
"3493",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Small","MDA","KENDALL",0.00815795093754443,0.0147364621962696
"3494",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Small","MDA","KENDALL",0.0155956175221895,0.0139432542011442
"3495",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Small","MDA","KENDALL",0.0160418851971159,0.0132651512189499
"3496",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Small","MDA","KENDALL",0.0218564712442368,0.0178313246545141
"3497",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Small","MDA","KENDALL",0.016998238956535,0.0182988651326292
"3498",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Small","MDA","KENDALL",0.0247613565856606,0.0212053555954775
"3499",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Small","MDA","KENDALL",0.004324562145,0.0153613858957319
"3500",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Small","MDA","KENDALL",0.0290288940507,0.0193716042604535
"3501",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Small","MDA","KENDALL",0.0250164148006,0.0194566236654333
"3502",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Small","MDA","KENDALL",0.0101974845803,0.0214142644772
"3503",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Small","MDA","KENDALL",0.0117305177329,0.0156481390379333
"3504",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Small","MDA","KENDALL",0.0554982127006,0.0258087383379333
"3505",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Small","MDA","KENDALL",0.0091175802235,0.025448770219
"3506",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Small","MDA","KENDALL",0.0192637226912,0.0279598385384333
"3507",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Small","MDA","KENDALL",0.0215053144531,0.0166288724559333
"3508",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Small","MDA","KENDALL",0.0215984064161,0.0207891478534667
"3509",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Small","MDA","KENDALL",0.0213906214684,0.0214981141125333
"3510",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Small","MDA","KENDALL",0.0397800756611,0.0275897011818667
"3511",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Small","Military
Health","YOUNG",6.7611774609945e-05,NA
"3512",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Small","Military
Health","YOUNG",0.000871156078123246,NA
"3513",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Small","Military
Health","YOUNG",0,0.00031292261757773
"3514",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Small","Military
Health","YOUNG",4.94305856832972e-06,0.000292033045563859
"3515",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Small","Military
Health","YOUNG",0.000652777223427332,0.000219240093998554
"3516",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Small","Military
Health","YOUNG",3.8844251626898e-05,0.000232188177874187
"3517",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Small","Military
Health","YOUNG",3.22666811279826e-05,0.000241296052060738
"3518",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Small","Military
Health","YOUNG",1.60991540130152e-05,2.9070028922632e-05
"3519",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Small","Military
Health","YOUNG",4.79212039045553e-05,3.2095679681851e-05
"3520",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Small","Military
Health","YOUNG",-1.56691106290672e-05,1.61170824295011e-05
"3521",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Small","Military
Health","YOUNG",0.00178408894793926,0.00060544701373825
"3522",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Small","Military
Health","YOUNG",1.38547304611388e-05,0.000594091522590445
"3523",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Small","Military
Health","YOUNG",0,0.0005993145594668
"3524",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Small","Military
Health","YOUNG",0.000173015804286642,6.22901782492603e-05
"3525",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Small","Military
Health","YOUNG",6.15934184888504e-06,5.97250487118424e-05
"3526",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Small","Military
Health","YOUNG",0.000403723901277333,0.000194299682470953
"3527",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Small","Military
Health","YOUNG",9.71747131413726e-06,0.000139866904813452
"3528",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Small","Military
Health","YOUNG",1.16908421736307e-05,0.000141710738255034
"3529",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Small","Military
Health","YOUNG",3.24735873565707e-06,8.21855740780833e-06
"3530",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Small","Military
Health","YOUNG",0,4.97940030309591e-06
"3531",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Small","Military
Health","YOUNG",1.21779605975319e-05,5.141773111063e-06
"3532",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Small","Military
Health","YOUNG",0,4.05932019917731e-06
"3533",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Small","Military
Health","YOUNG",0.000390082135216089,0.00013408669860454
"3534",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Small","Military
Health","YOUNG",-3.23491655969191e-06,0.000128949072885466
"3535",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Small","Military
Health","YOUNG",-3.53838254172015e-06,0.000127769612038226
"3536",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Small","Military
Health","YOUNG",1.84852374839538e-06,-1.6415917843389e-06
"3537",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Small","Military
Health","YOUNG",0,-5.63286264441592e-07
"3538",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Small","Military
Health","YOUNG",0,6.1617458279846e-07
"3539",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Small","Military
Health","YOUNG",1.20346598202824e-05,4.01155327342747e-06
"3540",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Small","Military
Health","YOUNG",0,4.01155327342747e-06
"3541",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Small","Military
Health","YOUNG",1.46437263953e-05,8.89279540519415e-06
"3542",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Small","Military
Health","YOUNG",9.07893411665967e-05,3.51443558539656e-05
"3543",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Small","Military
Health","YOUNG",0,3.51443558539656e-05
"3544",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Small","Military
Health","YOUNG",-4.54122954259337e-06,2.87493705413344e-05
"3545",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Small","Military
Health","YOUNG",0,-1.51374318086446e-06
"3546",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Small","Military
Health","YOUNG",-1.185060847671e-06,-1.90876346342146e-06
"3547",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Small","Military
Health","YOUNG",1.1802349979018e-05,3.53909637711568e-06
"3548",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Small","Military
Health","YOUNG",-6.29458665547629e-08,3.51811442159743e-06
"3549",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Small","Military
Health","CARTER",5.52067547088114e-06,NA
"3550",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Small","Military
Health","CARTER",0.000265058508335137,NA
"3551",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Small","Military
Health","CARTER",1.32893266940896e-05,9.46228368333694e-05
"3552",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Small","Military
Health","CARTER",4.44743883957567e-05,0.000107607407808328
"3553",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Small","Military
Health","CARTER",0.0013570830591037,0.000471615591397849
"3554",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Small","Military
Health","CARTER",0.00037025109331024,0.000590602846936566
"3555",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Small","Military
Health","CARTER",0,0.000575778050804647
"3556",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Small","Military
Health","CARTER",-2.3595378690629e-05,0.000115551904873204
"3557",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Small","Military
Health","CARTER",0,-7.86512623020967e-06
"3558",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Small","Military
Health","CARTER",8.62988874625588e-05,2.09011695906433e-05
"3559",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Small","Military
Health","CARTER",1.28353979460847e-05,3.30447618028812e-05
"3560",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Small","Military
Health","CARTER",0.000275318709884467,0.000124817665097704
"3561",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Small","Military
Health","CARTER",0.00102466829268293,0.000437607466837826
"3562",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Small","Military
Health","CARTER",0.000179831429182713,0.000493272810583369
"3563",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Small","Military
Health","CARTER",0.00182258106546855,0.0010090269291114
"3564",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Small","Military
Health","CARTER",2.62274443978179e-06,0.000668345079697015
"3565",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Small","Military
Health","CARTER",0,0.000608401269969444
"3566",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Small","Military
Health","CARTER",0.000232784158623584,7.84689676877885e-05
"3567",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Small","Military
Health","CARTER",0.000459071412085606,0.00023061852356973
"3568",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Small","Military
Health","CARTER",0.000581438564834243,0.000424431378514478
"3569",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Small","Military
Health","CARTER",6.16892887117079e-05,0.000367399755210519
"3570",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Small","Military
Health","CARTER",5.96279269827948e-05,0.000234251926842915
"3571",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Small","Military
Health","CARTER",0.000199686676458246,0.00010700129738425
"3572",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Small","Military
Health","CARTER",0.000442758424255141,0.000234024342565394
"3573",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Small","Military
Health","CARTER",0.00420713885858162,0.00161652798643167
"3574",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"Small","Military
Health","CARTER",0.000599262568221604,0.00174971995035279
"3575",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"Small","Military
Health","CARTER",0.000134874678199979,0.00164709203500107
"3576",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Small","Military
Health","CARTER",2.8342796828339e-05,0.000254160014416641
"3577",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Small","Military
Health","CARTER",0.000433082782411698,0.000198766752480005
"3578",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Small","Military
Health","CARTER",0.000137079909381114,0.000199501829540384
"3579",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Small","Military
Health","CARTER",0.000607921810318196,0.000392694834037003
"3580",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Small","Military
Health","CARTER",0.000136298022860673,0.000293766580853328
"3581",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Small","Military
Health","CARTER",1.27254659664298e-05,0.0002523150997151
"3582",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Small","Military
Health","CARTER",0.000671970682730924,0.000273664723852676
"3583",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Small","Military
Health","CARTER",0.000140215219853774,0.000274970456183709
"3584",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Small","Military
Health","CARTER",0.00191484153022346,0.000909009144269385
"3585",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Small","Military
Health","CARTER",0.00248378207187725,0.00151294627398483
"3586",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Small","Military
Health","CARTER",0,0.0014662078673669
"3587",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Small","Military
Health","CARTER",3.26852647506855e-05,0.000838822445542646
"3588",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Small","Military
Health","CARTER",0.000346443098913375,0.000126376121221353
"3589",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Small","Military
Health","CARTER",9.99158214684675e-05,0.000159681395044176
"3590",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Small","Military
Health","CARTER",0.00175216144511019,0.000732840121830676
"3591",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Small","Military
Health","CARTER",0.000459892556108459,0.000770656607562371
"3592",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Small","Military
Health","CARTER",9.0904455773332e-05,0.000767652818997326
"3593",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Small","Military
Health","CARTER",1.76120146237433e-05,0.000189469675501845
"3594",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Small","Military
Health","CARTER",0.000858866464405403,0.000322460978267493
"3595",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Small","Military
Health","CARTER",0.000173539006804103,0.000350005828611083
"3596",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Small","Military
Health","CARTER",0.00167155656545141,0.000901320678886971
"3597",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Small","Military
Health","CARTER",0.00145764284573982,0.00110091280599844
"3598",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Small","Military
Health","KENDALL",0.000544936041602307,NA
"3599",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Small","Military
Health","KENDALL",0.0118702176088971,NA
