"","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014"
"3709",2013-09-30,4.33972602739726,"Large (Big 6)","MDA","CARTER",0.0447711370135066
"3710",2013-09-30,4.33972602739726,"Large (Big 6)","Additional DoD Components","CARTER",0.00924027952361125
"3711",2013-09-30,4.33972602739726,"Medium","Army","CARTER",0.289527102103077
"3712",2013-09-30,4.33972602739726,"Medium","Navy","CARTER",0.0999864495583426
"3713",2013-09-30,4.33972602739726,"Medium","Air Force","CARTER",0.0919181186927998
"3714",2013-09-30,4.33972602739726,"Medium","DLA","CARTER",0.0785548444001219
"3715",2013-09-30,4.33972602739726,"Medium","MDA","CARTER",0.0162946240885549
"3716",2013-09-30,4.33972602739726,"Medium","MilitaryHealth","CARTER",-0.00180063518330456
"3717",2013-09-30,4.33972602739726,"Medium","Additional DoD Components","CARTER",0.0678073722660709
"3718",2013-09-30,4.33972602739726,"Small","Army","CARTER",0.146449650875597
"3719",2013-09-30,4.33972602739726,"Small","Navy","CARTER",0.112045313421448
"3720",2013-09-30,4.33972602739726,"Small","Air Force","CARTER",0.0456201634707017
"3721",2013-09-30,4.33972602739726,"Small","DLA","CARTER",0.000136905431095765
"3722",2013-09-30,4.33972602739726,"Small","MDA","CARTER",0.00692192075220879
"3723",2013-09-30,4.33972602739726,"Small","MilitaryHealth","CARTER",0.00175216144511019
"3724",2013-09-30,4.33972602739726,"Small","Additional DoD Components","CARTER",0.0403964063152229
"3725",2013-09-30,4.33972602739726,"Unlabeled","Army","CARTER",0.00161594601299888
"3726",2013-09-30,4.33972602739726,"Unlabeled","Navy","CARTER",0
"3727",2013-09-30,4.33972602739726,"Unlabeled","Air Force","CARTER",-8.53051690870316e-07
"3728",2013-09-30,4.41643835616438,"Large","Army","CARTER",1.05532555501229
"3729",2013-09-30,4.41643835616438,"Large","Navy","CARTER",0.307494954447446
"3730",2013-09-30,4.41643835616438,"Large","Air Force","CARTER",0.0789281837863309
"3731",2013-09-30,4.41643835616438,"Large","DLA","CARTER",0.0064572136621306
"3732",2013-09-30,4.41643835616438,"Large","MDA","CARTER",0.00107138317416472
"3733",2013-09-30,4.41643835616438,"Large","MilitaryHealth","CARTER",0.574685853083376
"3734",2013-09-30,4.41643835616438,"Large","Additional DoD Components","CARTER",0.0910173280285366
"3735",2013-09-30,4.41643835616438,"Large (Big 6)","Army","CARTER",0.127906073921499
"3736",2013-09-30,4.41643835616438,"Large (Big 6)","Navy","CARTER",1.16792680256657
"3737",2013-09-30,4.41643835616438,"Large (Big 6)","Air Force","CARTER",0.399892417741749
"3738",2013-09-30,4.41643835616438,"Large (Big 6)","DLA","CARTER",-2.02474032700315e-05
"3739",2013-09-30,4.41643835616438,"Large (Big 6)","MDA","CARTER",0.0289669715713415
"3740",2013-09-30,4.41643835616438,"Large (Big 6)","Additional DoD Components","CARTER",0.0456915155252361
"3741",2013-09-30,4.41643835616438,"Medium","Army","CARTER",0.250059932886666
"3742",2013-09-30,4.41643835616438,"Medium","Navy","CARTER",0.884808548903727
"3743",2013-09-30,4.41643835616438,"Medium","Air Force","CARTER",0.100313774823296
"3744",2013-09-30,4.41643835616438,"Medium","DLA","CARTER",0.0142855084582106
"3745",2013-09-30,4.41643835616438,"Medium","MDA","CARTER",0.0106539275173149
"3746",2013-09-30,4.41643835616438,"Medium","MilitaryHealth","CARTER",0.00106427843089266
"3747",2013-09-30,4.41643835616438,"Medium","Additional DoD Components","CARTER",0.0740034379087032
"3748",2013-09-30,4.41643835616438,"Small","Army","CARTER",0.257500773680613
"3749",2013-09-30,4.41643835616438,"Small","Navy","CARTER",0.141221067858129
"3750",2013-09-30,4.41643835616438,"Small","Air Force","CARTER",0.070721777386209
"3751",2013-09-30,4.41643835616438,"Small","DLA","CARTER",0.00607588504549609
"3752",2013-09-30,4.41643835616438,"Small","MDA","CARTER",0.00529281544846146
"3753",2013-09-30,4.41643835616438,"Small","MilitaryHealth","CARTER",0.000459892556108459
"3754",2013-09-30,4.41643835616438,"Small","Additional DoD Components","CARTER",0.0517313581891947
"3755",2013-09-30,4.41643835616438,"Unlabeled","Army","CARTER",0.0017891997926272
"3756",2013-09-30,4.41643835616438,"Unlabeled","Navy","CARTER",-3.27111277546461e-05
"3757",2013-09-30,4.41643835616438,"Unlabeled","Air Force","CARTER",-7.83278760028435e-05
"3758",2013-09-30,4.5013698630137,"Large","Army","CARTER",0.600526998260282
"3759",2013-09-30,4.5013698630137,"Large","Navy","CARTER",0.143709932214278
"3760",2013-09-30,4.5013698630137,"Large","Air Force","CARTER",0.101800179979486
"3761",2013-09-30,4.5013698630137,"Large","DLA","CARTER",0.00420210569554179
"3762",2013-09-30,4.5013698630137,"Large","MDA","CARTER",0.00804384318736671
"3763",2013-09-30,4.5013698630137,"Large","MilitaryHealth","CARTER",0.562468363876003
"3764",2013-09-30,4.5013698630137,"Large","Additional DoD Components","CARTER",0.0467732760210216
"3765",2013-09-30,4.5013698630137,"Large (Big 6)","Army","CARTER",0.164850337698893
"3766",2013-09-30,4.5013698630137,"Large (Big 6)","Navy","CARTER",0.476763148465522
"3767",2013-09-30,4.5013698630137,"Large (Big 6)","Air Force","CARTER",0.186001180990555
"3768",2013-09-30,4.5013698630137,"Large (Big 6)","DLA","CARTER",-0.00103212458423885
"3769",2013-09-30,4.5013698630137,"Large (Big 6)","MDA","CARTER",0.0972015877614502
"3770",2013-09-30,4.5013698630137,"Large (Big 6)","Additional DoD Components","CARTER",0.0280238736460851
"3771",2013-09-30,4.5013698630137,"Medium","Army","CARTER",0.136399387986696
"3772",2013-09-30,4.5013698630137,"Medium","Navy","CARTER",0.153925363781964
"3773",2013-09-30,4.5013698630137,"Medium","Air Force","CARTER",0.0454832397597238
"3774",2013-09-30,4.5013698630137,"Medium","DLA","CARTER",0.0116719405782472
"3775",2013-09-30,4.5013698630137,"Medium","MDA","CARTER",0.0155525904066213
"3776",2013-09-30,4.5013698630137,"Medium","MilitaryHealth","CARTER",0.000324772612877018
"3777",2013-09-30,4.5013698630137,"Medium","Additional DoD Components","CARTER",0.0971884017449985
"3778",2013-09-30,4.5013698630137,"Small","Army","CARTER",0.150004065806439
"3779",2013-09-30,4.5013698630137,"Small","Navy","CARTER",0.0864032497260079
"3780",2013-09-30,4.5013698630137,"Small","Air Force","CARTER",0.0444878176111506
"3781",2013-09-30,4.5013698630137,"Small","DLA","CARTER",0.00353478821285671
"3782",2013-09-30,4.5013698630137,"Small","MDA","CARTER",0.00491345280562608
"3783",2013-09-30,4.5013698630137,"Small","MilitaryHealth","CARTER",9.0904455773332e-05
"3784",2013-09-30,4.5013698630137,"Small","Additional DoD Components","CARTER",0.024012747675231
"3785",2013-09-30,4.5013698630137,"Unlabeled","Army","CARTER",-0.00708685167584036
"3786",2013-09-30,4.5013698630137,"Unlabeled","Navy","CARTER",-1.8704102772418e-05
"3787",2013-09-30,4.5013698630137,"Unlabeled","Air Force","CARTER",5.07768863613283e-05
"3788",2013-09-30,4.58356164383562,"Large","Army","CARTER",0.563071936945364
"3789",2013-09-30,4.58356164383562,"Large","Navy","CARTER",0.45771931241637
"3790",2013-09-30,4.58356164383562,"Large","Air Force","CARTER",0.228784459469483
"3791",2013-09-30,4.58356164383562,"Large","DLA","CARTER",0.48869763100782
"3792",2013-09-30,4.58356164383562,"Large","MDA","CARTER",0.0129958369429268
"3793",2013-09-30,4.58356164383562,"Large","MilitaryHealth","CARTER",0.294480324290139
"3794",2013-09-30,4.58356164383562,"Large","Additional DoD Components","CARTER",0.0435268138025795
"3795",2013-09-30,4.58356164383562,"Large (Big 6)","Army","CARTER",0.066623826814055
"3796",2013-09-30,4.58356164383562,"Large (Big 6)","Navy","CARTER",0.17858250182025
"3797",2013-09-30,4.58356164383562,"Large (Big 6)","Air Force","CARTER",1.33926191445709
"3798",2013-09-30,4.58356164383562,"Large (Big 6)","DLA","CARTER",-0.00210567838986493
"3799",2013-09-30,4.58356164383562,"Large (Big 6)","MDA","CARTER",0.197493631055144
"3800",2013-09-30,4.58356164383562,"Large (Big 6)","Additional DoD Components","CARTER",0.0231654512707424
"3801",2013-09-30,4.58356164383562,"Medium","Army","CARTER",0.276947095823703
"3802",2013-09-30,4.58356164383562,"Medium","Navy","CARTER",0.116184235558952
"3803",2013-09-30,4.58356164383562,"Medium","Air Force","CARTER",0.0820768679661826
"3804",2013-09-30,4.58356164383562,"Medium","DLA","CARTER",-0.0573898267841982
"3805",2013-09-30,4.58356164383562,"Medium","MDA","CARTER",0.0521381348244135
"3806",2013-09-30,4.58356164383562,"Medium","MilitaryHealth","CARTER",0.00124918390393013
"3807",2013-09-30,4.58356164383562,"Medium","Additional DoD Components","CARTER",0.0809343857900884
"3808",2013-09-30,4.58356164383562,"Small","Army","CARTER",0.21523541140591
"3809",2013-09-30,4.58356164383562,"Small","Navy","CARTER",0.0916995833108561
"3810",2013-09-30,4.58356164383562,"Small","Air Force","CARTER",0.0526503710931248
"3811",2013-09-30,4.58356164383562,"Small","DLA","CARTER",0.000660774286483193
"3812",2013-09-30,4.58356164383562,"Small","MDA","CARTER",0.0175712957608409
"3813",2013-09-30,4.58356164383562,"Small","MilitaryHealth","CARTER",1.76120146237433e-05
"3814",2013-09-30,4.58356164383562,"Small","Additional DoD Components","CARTER",0.0460470686468975
"3815",2013-09-30,4.58356164383562,"Unlabeled","Army","CARTER",-0.0017471538238042
"3816",2013-09-30,4.58356164383562,"Unlabeled","Navy","CARTER",3.44217711993501e-05
"3817",2013-09-30,4.58356164383562,"Unlabeled","Air Force","CARTER",0.000207471040316848
"3818",2013-09-30,4.58356164383562,"Unlabeled","Additional DoD Components","CARTER",-1.44787244846146e-06
"3819",2013-09-30,4.66849315068493,"Large","Army","CARTER",0.973936646500762
"3820",2013-09-30,4.66849315068493,"Large","Navy","CARTER",0.257944261938154
"3821",2013-09-30,4.66849315068493,"Large","Air Force","CARTER",0.176384480876714
"3822",2013-09-30,4.66849315068493,"Large","DLA","CARTER",0.000717311526860973
"3823",2013-09-30,4.66849315068493,"Large","MDA","CARTER",0.00345536711688839
"3824",2013-09-30,4.66849315068493,"Large","MilitaryHealth","CARTER",1.36179110853874
"3825",2013-09-30,4.66849315068493,"Large","Additional DoD Components","CARTER",0.0511070039845638
"3826",2013-09-30,4.66849315068493,"Large (Big 6)","Army","CARTER",0.239684416315731
"3827",2013-09-30,4.66849315068493,"Large (Big 6)","Navy","CARTER",0.441449925479943
"3828",2013-09-30,4.66849315068493,"Large (Big 6)","Air Force","CARTER",0.436299495318066
"3829",2013-09-30,4.66849315068493,"Large (Big 6)","DLA","CARTER",-0.000382061182999898
"3830",2013-09-30,4.66849315068493,"Large (Big 6)","MDA","CARTER",0.0776864865409769
"3831",2013-09-30,4.66849315068493,"Large (Big 6)","Additional DoD Components","CARTER",0.0318623201911242
"3832",2013-09-30,4.66849315068493,"Medium","Army","CARTER",0.171425439138215
"3833",2013-09-30,4.66849315068493,"Medium","Navy","CARTER",0.109180849563928
"3834",2013-09-30,4.66849315068493,"Medium","Air Force","CARTER",0.0975243701638062
"3835",2013-09-30,4.66849315068493,"Medium","DLA","CARTER",0.00574733985406723
"3836",2013-09-30,4.66849315068493,"Medium","MDA","CARTER",0.0350346468784401
"3837",2013-09-30,4.66849315068493,"Medium","MilitaryHealth","CARTER",3.06229257641921e-06
"3838",2013-09-30,4.66849315068493,"Medium","Additional DoD Components","CARTER",0.149537323498731
"3839",2013-09-30,4.66849315068493,"Small","Army","CARTER",0.22265337438042
"3840",2013-09-30,4.66849315068493,"Small","Navy","CARTER",0.134655472557124
"3841",2013-09-30,4.66849315068493,"Small","Air Force","CARTER",0.0623753586801056
"3842",2013-09-30,4.66849315068493,"Small","DLA","CARTER",-0.00278073151376054
"3843",2013-09-30,4.66849315068493,"Small","MDA","CARTER",0.00487635059977658
"3844",2013-09-30,4.66849315068493,"Small","MilitaryHealth","CARTER",0.000858866464405403
"3845",2013-09-30,4.66849315068493,"Small","Additional DoD Components","CARTER",0.104991487176196
"3846",2013-09-30,4.66849315068493,"Unlabeled","Army","CARTER",0.000965383883924038
"3847",2013-09-30,4.66849315068493,"Unlabeled","Navy","CARTER",-1.70076683253783e-05
"3848",2013-09-30,4.66849315068493,"Unlabeled","Air Force","CARTER",0.00170241520259978
"3849",2013-09-30,4.75068493150685,"Large","Army","CARTER",1.96080458910501
"3850",2013-09-30,4.75068493150685,"Large","Navy","CARTER",0.390148113424089
"3851",2013-09-30,4.75068493150685,"Large","Air Force","CARTER",0.115032268134254
"3852",2013-09-30,4.75068493150685,"Large","DLA","CARTER",0.0754900899545039
"3853",2013-09-30,4.75068493150685,"Large","MDA","CARTER",0.0163612874330253
"3854",2013-09-30,4.75068493150685,"Large","MilitaryHealth","CARTER",-0.0146836071430893
"3855",2013-09-30,4.75068493150685,"Large","Additional DoD Components","CARTER",0.0882758244891845
"3856",2013-09-30,4.75068493150685,"Large (Big 6)","Army","CARTER",0.2643576594575
"3857",2013-09-30,4.75068493150685,"Large (Big 6)","Navy","CARTER",0.203020430375952
"3858",2013-09-30,4.75068493150685,"Large (Big 6)","Air Force","CARTER",0.549367864261806
"3859",2013-09-30,4.75068493150685,"Large (Big 6)","DLA","CARTER",-7.986592759216e-05
"3860",2013-09-30,4.75068493150685,"Large (Big 6)","MDA","CARTER",0.126811395618564
"3861",2013-09-30,4.75068493150685,"Large (Big 6)","Additional DoD Components","CARTER",0.0349057461886869
"3862",2013-09-30,4.75068493150685,"Medium","Army","CARTER",0.192057147315223
"3863",2013-09-30,4.75068493150685,"Medium","Navy","CARTER",0.156537067035239
"3864",2013-09-30,4.75068493150685,"Medium","Air Force","CARTER",0.141001393360516
"3865",2013-09-30,4.75068493150685,"Medium","DLA","CARTER",0.038638231042551
"3866",2013-09-30,4.75068493150685,"Medium","MDA","CARTER",0.0160045505661623
"3867",2013-09-30,4.75068493150685,"Medium","MilitaryHealth","CARTER",0.000710722971666497
"3868",2013-09-30,4.75068493150685,"Medium","Additional DoD Components","CARTER",0.166074349156901
"3869",2013-09-30,4.75068493150685,"Small","Army","CARTER",0.190601264671575
"3870",2013-09-30,4.75068493150685,"Small","Navy","CARTER",0.20290562362547
"3871",2013-09-30,4.75068493150685,"Small","Air Force","CARTER",0.0997428243169493
"3872",2013-09-30,4.75068493150685,"Small","DLA","CARTER",-0.000922601518838225
"3873",2013-09-30,4.75068493150685,"Small","MDA","CARTER",0.0181457239791815
"3874",2013-09-30,4.75068493150685,"Small","MilitaryHealth","CARTER",0.000173539006804103
"3875",2013-09-30,4.75068493150685,"Small","Additional DoD Components","CARTER",0.0828750656425307
"3876",2013-09-30,4.75068493150685,"Unlabeled","Army","CARTER",0.00155915190321925
"3877",2013-09-30,4.75068493150685,"Unlabeled","Navy","CARTER",5.85486950340205e-06
"3878",2013-09-30,4.75068493150685,"Unlabeled","Air Force","CARTER",0.000898505301005382
"3879",2013-09-30,4.83561643835616,"Large","Army","CARTER",0.797193225429674
"3880",2013-09-30,4.83561643835616,"Large","Navy","CARTER",0.283646431724789
"3881",2013-09-30,4.83561643835616,"Large","Air Force","CARTER",0.174326147286382
"3882",2013-09-30,4.83561643835616,"Large","DLA","CARTER",7.47202747029552e-05
"3883",2013-09-30,4.83561643835616,"Large","MDA","CARTER",0.00126837938427948
"3884",2013-09-30,4.83561643835616,"Large","MilitaryHealth","CARTER",0.499066455773332
"3885",2013-09-30,4.83561643835616,"Large","Additional DoD Components","CARTER",0.0306282416593886
"3886",2013-09-30,4.83561643835616,"Large (Big 6)","Army","CARTER",0.232012336418909
"3887",2013-09-30,4.83561643835616,"Large (Big 6)","Navy","CARTER",1.37683955638895
"3888",2013-09-30,4.83561643835616,"Large (Big 6)","Air Force","CARTER",0.13025758158038
"3889",2013-09-30,4.83561643835616,"Large (Big 6)","DLA","CARTER",-5.83532142784604e-05
"3890",2013-09-30,4.83561643835616,"Large (Big 6)","MDA","CARTER",0.0929789798070478
"3891",2013-09-30,4.83561643835616,"Large (Big 6)","Additional DoD Components","CARTER",0.0210155189806032
"3892",2013-09-30,4.83561643835616,"Medium","Army","CARTER",0.146843729312075
"3893",2013-09-30,4.83561643835616,"Medium","Navy","CARTER",0.168387856864527
"3894",2013-09-30,4.83561643835616,"Medium","Air Force","CARTER",0.0943151991344572
"3895",2013-09-30,4.83561643835616,"Medium","DLA","CARTER",0.00404117986706611
"3896",2013-09-30,4.83561643835616,"Medium","MDA","CARTER",0.0177664639272875
"3897",2013-09-30,4.83561643835616,"Medium","MilitaryHealth","CARTER",7.24631664466335e-05
"3898",2013-09-30,4.83561643835616,"Medium","Additional DoD Components","CARTER",0.0967994264900985
"3899",2013-09-30,4.83561643835616,"Small","Army","CARTER",0.308166577456586
"3900",2013-09-30,4.83561643835616,"Small","Navy","CARTER",0.253253204903422
"3901",2013-09-30,4.83561643835616,"Small","Air Force","CARTER",0.0521902258497004
"3902",2013-09-30,4.83561643835616,"Small","DLA","CARTER",0.00975503450847974
"3903",2013-09-30,4.83561643835616,"Small","MDA","CARTER",0.00247471584269321
"3904",2013-09-30,4.83561643835616,"Small","MilitaryHealth","CARTER",0.00167155656545141
"3905",2013-09-30,4.83561643835616,"Small","Additional DoD Components","CARTER",0.0326195198635117
"3906",2013-09-30,4.83561643835616,"Unlabeled","Army","CARTER",0.0163164705247283
"3907",2013-09-30,4.83561643835616,"Unlabeled","Navy","CARTER",0.000121864527267188
"3908",2013-09-30,4.83561643835616,"Unlabeled","Air Force","CARTER",6.89230540266071e-05
"3909",2013-09-30,4.92054794520548,"Large","Army","CARTER",1.54199047012582
"3910",2013-09-30,4.92054794520548,"Large","Navy","CARTER",0.774613515833756
"3911",2013-09-30,4.92054794520548,"Large","Air Force","CARTER",0.115910319359602
"3912",2013-09-30,4.92054794520548,"Large","DLA","CARTER",0.0032968027684574
"3913",2013-09-30,4.92054794520548,"Large","MDA","CARTER",0.00100469321671575
"3914",2013-09-30,4.92054794520548,"Large","MilitaryHealth","CARTER",0.14351116977252
"3915",2013-09-30,4.92054794520548,"Large","Additional DoD Components","CARTER",0.134560303018584
"3916",2013-09-30,4.92054794520548,"Large (Big 6)","Army","CARTER",0.544264225587996
"3917",2013-09-30,4.92054794520548,"Large (Big 6)","Navy","CARTER",2.00116609323693
"3918",2013-09-30,4.92054794520548,"Large (Big 6)","Air Force","CARTER",0.305039446357875
"3919",2013-09-30,4.92054794520548,"Large (Big 6)","DLA","CARTER",0.00162537279750178
"3920",2013-09-30,4.92054794520548,"Large (Big 6)","MDA","CARTER",0.00904536241352696
"3921",2013-09-30,4.92054794520548,"Large (Big 6)","Additional DoD Components","CARTER",0.0821439863759521
"3922",2013-09-30,4.92054794520548,"Medium","Army","CARTER",0.483709539094242
"3923",2013-09-30,4.92054794520548,"Medium","Navy","CARTER",0.318614793993196
"3924",2013-09-30,4.92054794520548,"Medium","Air Force","CARTER",0.171152409645882
"3925",2013-09-30,4.92054794520548,"Medium","DLA","CARTER",0.0562128745590535
"3926",2013-09-30,4.92054794520548,"Medium","MDA","CARTER",0.0118621674360719
"3927",2013-09-30,4.92054794520548,"Medium","MilitaryHealth","CARTER",0.000839387698385295
"3928",2013-09-30,4.92054794520548,"Medium","Additional DoD Components","CARTER",0.0731509294581091
"3929",2013-09-30,4.92054794520548,"Small","Army","CARTER",0.306996118684574
"3930",2013-09-30,4.92054794520548,"Small","Navy","CARTER",0.332341777116076
"3931",2013-09-30,4.92054794520548,"Small","Air Force","CARTER",0.0794811011112014
"3932",2013-09-30,4.92054794520548,"Small","DLA","CARTER",0.00786555529013913
"3933",2013-09-30,4.92054794520548,"Small","MDA","CARTER",0.00433950708926577
"3934",2013-09-30,4.92054794520548,"Small","MilitaryHealth","CARTER",0.00145764284573982
"3935",2013-09-30,4.92054794520548,"Small","Additional DoD Components","CARTER",0.0980334933851935
"3936",2013-09-30,4.92054794520548,"Unlabeled","Army","CARTER",0.00481626048573169
"3937",2013-09-30,4.92054794520548,"Unlabeled","Navy","CARTER",9.57067765817e-05
"3938",2013-09-30,4.92054794520548,"Unlabeled","Air Force","CARTER",0.000896275832740936
"3939",2014-09-30,2.0027397260274,"Large","Army","KENDALL",0.5236436659395
"3940",2014-09-30,2.0027397260274,"Large","Navy","KENDALL",0.5896060260915
"3941",2014-09-30,2.0027397260274,"Large","Air Force","KENDALL",0.1986417745153
"3942",2014-09-30,2.0027397260274,"Large","DLA","KENDALL",0.6354074233691
"3943",2014-09-30,2.0027397260274,"Large","MDA","KENDALL",0.00490423748
"3944",2014-09-30,2.0027397260274,"Large","MilitaryHealth","KENDALL",0.4691940686875
"3945",2014-09-30,2.0027397260274,"Large","Additional DoD Components","KENDALL",0.7591726538619
"3946",2014-09-30,2.0027397260274,"Large (Big 6)","Army","KENDALL",0.1858361974407
"3947",2014-09-30,2.0027397260274,"Large (Big 6)","Navy","KENDALL",1.4843718221587
"3948",2014-09-30,2.0027397260274,"Large (Big 6)","Air Force","KENDALL",1.3676922579521
"3949",2014-09-30,2.0027397260274,"Large (Big 6)","DLA","KENDALL",0.0584409907334
"3950",2014-09-30,2.0027397260274,"Large (Big 6)","MDA","KENDALL",0.100092795
"3951",2014-09-30,2.0027397260274,"Large (Big 6)","MilitaryHealth","KENDALL",0
"3952",2014-09-30,2.0027397260274,"Large (Big 6)","Additional DoD Components","KENDALL",0.0904524737646
"3953",2014-09-30,2.0027397260274,"Medium","Army","KENDALL",0.3899540515471
"3954",2014-09-30,2.0027397260274,"Medium","Navy","KENDALL",0.2480981198222
"3955",2014-09-30,2.0027397260274,"Medium","Air Force","KENDALL",0.5288929593537
"3956",2014-09-30,2.0027397260274,"Medium","DLA","KENDALL",0.4736862380005
"3957",2014-09-30,2.0027397260274,"Medium","MDA","KENDALL",0.00167159768
"3958",2014-09-30,2.0027397260274,"Medium","MilitaryHealth","KENDALL",0.1857138937703
"3959",2014-09-30,2.0027397260274,"Medium","Additional DoD Components","KENDALL",0.4285762132922
"3960",2014-09-30,2.0027397260274,"Small","Army","KENDALL",0.3282219889966
"3961",2014-09-30,2.0027397260274,"Small","Navy","KENDALL",0.3067203975255
"3962",2014-09-30,2.0027397260274,"Small","Air Force","KENDALL",0.5662100551865
"3963",2014-09-30,2.0027397260274,"Small","DLA","KENDALL",0.5501028994454
"3964",2014-09-30,2.0027397260274,"Small","MDA","KENDALL",0.004324562145
"3965",2014-09-30,2.0027397260274,"Small","MilitaryHealth","KENDALL",0.00155776759
"3966",2014-09-30,2.0027397260274,"Small","Additional DoD Components","KENDALL",0.1276032580626
"3967",2014-09-30,2.0027397260274,"Unlabeled","Army","KENDALL",0.066391096985
"3968",2014-09-30,2.0027397260274,"Unlabeled","Navy","KENDALL",0.00064498596
"3969",2014-09-30,2.0027397260274,"Unlabeled","Air Force","KENDALL",0.005169610959
"3970",2014-09-30,2.0027397260274,"Unlabeled","Additional DoD Components","KENDALL",6.97530997e-05
"3971",2014-09-30,2.08767123287671,"Large","Army","KENDALL",0.6230531447984
"3972",2014-09-30,2.08767123287671,"Large","Navy","KENDALL",0.7939883310951
"3973",2014-09-30,2.08767123287671,"Large","Air Force","KENDALL",1.081513853935
"3974",2014-09-30,2.08767123287671,"Large","DLA","KENDALL",0.9395964685717
"3975",2014-09-30,2.08767123287671,"Large","MDA","KENDALL",0.04431236135
"3976",2014-09-30,2.08767123287671,"Large","MilitaryHealth","KENDALL",0.29641424
"3977",2014-09-30,2.08767123287671,"Large","Additional DoD Components","KENDALL",0.230308031229
"3978",2014-09-30,2.08767123287671,"Large (Big 6)","Army","KENDALL",0.5204409985264
"3979",2014-09-30,2.08767123287671,"Large (Big 6)","Navy","KENDALL",1.0013499647605
"3980",2014-09-30,2.08767123287671,"Large (Big 6)","Air Force","KENDALL",0.7530602887941
"3981",2014-09-30,2.08767123287671,"Large (Big 6)","DLA","KENDALL",0.1381038891014
"3982",2014-09-30,2.08767123287671,"Large (Big 6)","MDA","KENDALL",0.41512074325
"3983",2014-09-30,2.08767123287671,"Large (Big 6)","Additional DoD Components","KENDALL",0.1266685446354
"3984",2014-09-30,2.08767123287671,"Medium","Army","KENDALL",0.8678450046356
"3985",2014-09-30,2.08767123287671,"Medium","Navy","KENDALL",0.5993216396672
"3986",2014-09-30,2.08767123287671,"Medium","Air Force","KENDALL",0.5156859153324
"3987",2014-09-30,2.08767123287671,"Medium","DLA","KENDALL",0.5249778152334
"3988",2014-09-30,2.08767123287671,"Medium","MDA","KENDALL",0.02726609325
"3989",2014-09-30,2.08767123287671,"Medium","MilitaryHealth","KENDALL",0.0883656956079
"3990",2014-09-30,2.08767123287671,"Medium","Additional DoD Components","KENDALL",0.3513748114968
"3991",2014-09-30,2.08767123287671,"Small","Army","KENDALL",0.6731197379465
"3992",2014-09-30,2.08767123287671,"Small","Navy","KENDALL",0.5093056529697
"3993",2014-09-30,2.08767123287671,"Small","Air Force","KENDALL",0.3148779139109
"3994",2014-09-30,2.08767123287671,"Small","DLA","KENDALL",0.5710483767481
"3995",2014-09-30,2.08767123287671,"Small","MDA","KENDALL",0.0290288940507
"3996",2014-09-30,2.08767123287671,"Small","MilitaryHealth","KENDALL",0.0052421950725
"3997",2014-09-30,2.08767123287671,"Small","Additional DoD Components","KENDALL",0.1147715409444
"3998",2014-09-30,2.08767123287671,"Unlabeled","Army","KENDALL",0.0195152218818
"3999",2014-09-30,2.08767123287671,"Unlabeled","Navy","KENDALL",0.0010771580759
"4000",2014-09-30,2.08767123287671,"Unlabeled","Air Force","KENDALL",0.0035750243176
"4001",2014-09-30,2.08767123287671,"Unlabeled","Additional DoD Components","KENDALL",0.0002054003438
"4002",2014-09-30,2.16986301369863,"Large","Army","KENDALL",1.4582182567024
"4003",2014-09-30,2.16986301369863,"Large","Navy","KENDALL",1.1417278442907
"4004",2014-09-30,2.16986301369863,"Large","Air Force","KENDALL",0.860775026572
"4005",2014-09-30,2.16986301369863,"Large","DLA","KENDALL",0.8374668417384
"4006",2014-09-30,2.16986301369863,"Large","MDA","KENDALL",0.0022898991425
"4007",2014-09-30,2.16986301369863,"Large","MilitaryHealth","KENDALL",0.3178517625912
"4008",2014-09-30,2.16986301369863,"Large","Additional DoD Components","KENDALL",0.2445571219775
"4009",2014-09-30,2.16986301369863,"Large (Big 6)","Army","KENDALL",2.2052045597761
"4010",2014-09-30,2.16986301369863,"Large (Big 6)","Navy","KENDALL",2.9771396111893
"4011",2014-09-30,2.16986301369863,"Large (Big 6)","Air Force","KENDALL",3.0066399677559
"4012",2014-09-30,2.16986301369863,"Large (Big 6)","DLA","KENDALL",0.1508383337274
"4013",2014-09-30,2.16986301369863,"Large (Big 6)","MDA","KENDALL",0.286723562
"4014",2014-09-30,2.16986301369863,"Large (Big 6)","MilitaryHealth","KENDALL",0.00238754554
"4015",2014-09-30,2.16986301369863,"Large (Big 6)","Additional DoD Components","KENDALL",0.2466802025997
"4016",2014-09-30,2.16986301369863,"Medium","Army","KENDALL",1.1198461137615
"4017",2014-09-30,2.16986301369863,"Medium","Navy","KENDALL",0.8041846976371
"4018",2014-09-30,2.16986301369863,"Medium","Air Force","KENDALL",0.6117443680825
"4019",2014-09-30,2.16986301369863,"Medium","DLA","KENDALL",0.5803215747277
"4020",2014-09-30,2.16986301369863,"Medium","MDA","KENDALL",0.0034742435025
"4021",2014-09-30,2.16986301369863,"Medium","MilitaryHealth","KENDALL",0.0867503492745
"4022",2014-09-30,2.16986301369863,"Medium","Additional DoD Components","KENDALL",0.1989492493837
"4023",2014-09-30,2.16986301369863,"Small","Army","KENDALL",0.8322802979037
"4024",2014-09-30,2.16986301369863,"Small","Navy","KENDALL",0.6086092937449
"4025",2014-09-30,2.16986301369863,"Small","Air Force","KENDALL",0.3284486077591
