"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"225",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Large (Big 6)","Navy","YOUNG",0.435239324219089,0.769679524591468
"226",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Large (Big 6)","Air Force","YOUNG",1.89602768194143,1.34396900160882
"227",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Large (Big 6)","DLA","YOUNG",0.0479100596854664,0.0571204766124367
"228",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Large (Big 6)","MDA","YOUNG",0.0926251594360087,0.0777391673897325
"229",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Large (Big 6)","Additional DoD Components","YOUNG",0.0944745670173536,0.0970897643926247
"230",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Medium","Army","YOUNG",2.14646332343818,1.63864895984454
"231",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Medium","Navy","YOUNG",0.598259679978308,0.596982414302242
"232",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Medium","Air Force","YOUNG",0.503298710542299,0.45125897576645
"233",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Medium","DLA","YOUNG",0.424087467255965,0.522803758268257
"234",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Medium","MDA","YOUNG",0.00900975162689805,0.00737858098336949
"235",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Medium","MilitaryHealth","YOUNG",4.88524945770065e-05,0.000141991561822126
"236",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Medium","Additional DoD Components","YOUNG",0.125311327060738,0.130388838980477
"237",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Small","Army","YOUNG",1.32839802654013,1.17433262432032
"238",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Small","Navy","YOUNG",0.651268167524946,0.530765333412147
"239",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Small","Air Force","YOUNG",0.414544898167028,0.378186659511931
"240",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Small","DLA","YOUNG",0.487745062700651,0.465772195798988
"241",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Small","MDA","YOUNG",0.0134397613882863,0.011553528922632
"242",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Small","MilitaryHealth","YOUNG",0.000652777223427332,0.000219240093998554
"243",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Small","Additional DoD Components","YOUNG",0.103522544023861,0.0981026967642805
"244",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Army","YOUNG",0.864676924381779,0.687106143640636
"245",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Navy","YOUNG",-0.000173932939262473,0.00728564665943601
"246",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Air Force","YOUNG",0.00262870590021692,0.00248800459508315
"247",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","DLA","YOUNG",0.00973827874186551,0.00683676861894432
"248",2008-03-31,"Q2",2008-09-30,1.33698630136986,"Unlabeled","Additional DoD Components","YOUNG",1.39301735357918e-05,0.000212541800433839
"249",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large","Army","YOUNG",2.237698239859,1.88502760911424
"250",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large","Navy","YOUNG",3.00357508182213,1.82332107317787
"251",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large","Air Force","YOUNG",0.66158095302603,0.632369459804772
"252",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large","DLA","YOUNG",4.57562944364425,2.08808367997108
"253",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large","MDA","YOUNG",0.00136816485900217,0.00333238647866956
"254",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large","Additional DoD Components","YOUNG",0.629585822039046,0.484371255394071
"255",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large (Big 6)","Army","YOUNG",1.59795364219089,1.19245499016992
"256",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large (Big 6)","Navy","YOUNG",0.658946353579176,0.653600082187274
"257",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large (Big 6)","Air Force","YOUNG",0.969768754989154,1.25301330550976
"258",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large (Big 6)","DLA","YOUNG",0.0536005861930586,0.0572542466666667
"259",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large (Big 6)","MDA","YOUNG",0.0360862917570499,0.0478777610267534
"260",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Large (Big 6)","Additional DoD Components","YOUNG",0.0796463292516269,0.0861592845661605
"261",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Medium","Army","YOUNG",2.54596937324295,1.89368531005423
"262",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Medium","Navy","YOUNG",1.39879192421909,0.892807980636298
"263",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Medium","Air Force","YOUNG",0.481569450520607,0.453546608210412
"264",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Medium","DLA","YOUNG",0.669549949370933,0.515048762960954
"265",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Medium","MDA","YOUNG",0.00637247993492408,0.00900697523499638
"266",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Medium","MilitaryHealth","YOUNG",1.12857700650759e-05,2.37534851771511e-05
"267",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Medium","Additional DoD Components","YOUNG",0.205386668449024,0.165529200014461
"268",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Small","Army","YOUNG",1.70219414573753,1.39128048563268
"269",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Small","Navy","YOUNG",0.825355003796095,0.658305161402025
"270",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Small","Air Force","YOUNG",0.438165085900217,0.410467758391179
"271",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Small","DLA","YOUNG",0.854465974457701,0.615413341829356
"272",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Small","MDA","YOUNG",0.00334559761388286,0.00898525271149675
"273",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Small","MilitaryHealth","YOUNG",3.8844251626898e-05,0.000232188177874187
"274",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Small","Additional DoD Components","YOUNG",0.141505170900217,0.108732575307303
"275",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Army","YOUNG",0.476250904598699,0.701838062986262
"276",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Navy","YOUNG",0.00652927029284165,0.00802412083875633
"277",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Air Force","YOUNG",0.00259547345986985,0.00198436717281273
"278",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","DLA","YOUNG",0.0093190748373102,0.00832902241503977
"279",2008-03-31,"Q2",2008-09-30,1.41643835616438,"Unlabeled","Additional DoD Components","YOUNG",0.000266065520607375,0.000222323582791034
"280",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large","Army","YOUNG",2.4164944262256,2.18139319154375
"281",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large","Navy","YOUNG",1.18886130059653,1.99565132819957
"282",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large","Air Force","YOUNG",0.714969980444685,0.662329757436732
"283",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large","DLA","YOUNG",0.709348081279827,2.08277492324295
"284",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large","MDA","YOUNG",0.00163948481561822,0.00248241503976862
"285",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large","MilitaryHealth","YOUNG",0.000692466898047722,0.0745723078886479
"286",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large","Additional DoD Components","YOUNG",0.478360234522777,0.504766480925524
"287",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large (Big 6)","Army","YOUNG",0.921067079273319,1.19892892965293
"288",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large (Big 6)","Navy","YOUNG",1.20512052380694,0.766435400535069
"289",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large (Big 6)","Air Force","YOUNG",1.10683234058568,1.32420959250542
"290",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large (Big 6)","DLA","YOUNG",0.0647993743275488,0.0554366734020246
"291",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large (Big 6)","MDA","YOUNG",0.0213963785249458,0.0500359432393348
"292",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Large (Big 6)","Additional DoD Components","YOUNG",0.0747513921041215,0.0829574294577006
"293",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Medium","Army","YOUNG",1.77827406073753,2.15690225247288
"294",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Medium","Navy","YOUNG",0.627248786409978,0.874766796869125
"295",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Medium","Air Force","YOUNG",0.462359987451193,0.482409382838033
"296",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Medium","DLA","YOUNG",0.720136329229935,0.604591248618944
"297",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Medium","MDA","YOUNG",0.00706128380694143,0.00748117178958785
"298",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Medium","MilitaryHealth","YOUNG",0.00955525152928416,0.00320512993130875
"299",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Medium","Additional DoD Components","YOUNG",0.129567514468547,0.153421836659436
"300",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Small","Army","YOUNG",1.30965765664859,1.44674994297542
"301",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Small","Navy","YOUNG",0.728263734880694,0.734962302067245
"302",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Small","Air Force","YOUNG",0.42167572637744,0.424795236814895
"303",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Small","DLA","YOUNG",0.764325952885032,0.702178996681128
"304",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Small","MDA","YOUNG",0.00232572559652928,0.00637036153289949
"305",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Small","MilitaryHealth","YOUNG",3.22666811279826e-05,0.000241296052060738
"306",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Small","Additional DoD Components","YOUNG",0.0888084575813449,0.111278724168474
"307",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Army","YOUNG",0.448138650542299,0.596355493174259
"308",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Navy","YOUNG",0.00380157519522777,0.00338563751626898
"309",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Air Force","YOUNG",0.00247107310195228,0.00256508415401302
"310",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","DLA","YOUNG",0.00757332971800434,0.00887689443239335
"311",2008-06-30,"Q3",2008-09-30,1.5013698630137,"Unlabeled","Additional DoD Components","YOUNG",1.49483405639913e-05,9.83146782357194e-05
"312",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large","Army","YOUNG",3.93029008073753,2.86149424894071
"313",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large","Navy","YOUNG",0.963099517136659,1.71851196651844
"314",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large","Air Force","YOUNG",0.545778528796095,0.64077648742227
"315",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large","DLA","YOUNG",-0.051116660900217,1.74462028800795
"316",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large","MDA","YOUNG",0.00777172559652928,0.00359312509038322
"317",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large","Additional DoD Components","YOUNG",0.440111302689805,0.516019119750542
"318",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large (Big 6)","Army","YOUNG",0.551596236073753,1.02353898584599
"319",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large (Big 6)","Navy","YOUNG",1.64798674428416,1.17068454055676
"320",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large (Big 6)","Air Force","YOUNG",1.09852000240781,1.05837369932755
"321",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large (Big 6)","DLA","YOUNG",0.0878190568329718,0.0687396724511931
"322",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large (Big 6)","MDA","YOUNG",0.0811322668112798,0.0462049790310918
"323",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Large (Big 6)","Additional DoD Components","YOUNG",0.0528472421800434,0.0690816545119306
"324",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Medium","Army","YOUNG",1.86123539873102,2.0618262775705
"325",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Medium","Navy","YOUNG",0.748919628091106,0.924986779573391
"326",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Medium","Air Force","YOUNG",0.334020147364425,0.425983195112075
"327",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Medium","DLA","YOUNG",0.703706717093275,0.697797665231381
"328",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Medium","MDA","YOUNG",0.00548252874186551,0.00630543082791034
"329",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Medium","MilitaryHealth","YOUNG",6.11894793926247e-06,0.00319088541576283
"330",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Medium","Additional DoD Components","YOUNG",0.0980225534381779,0.144325578785249
"331",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Small","Army","YOUNG",1.36613183867679,1.4593278803543
"332",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Small","Navy","YOUNG",0.655307273145336,0.736308670607375
"333",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Small","Air Force","YOUNG",0.437273924652928,0.432371578976862
"334",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Small","DLA","YOUNG",0.572256088882863,0.730349338741865
"335",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Small","MDA","YOUNG",0.0113184921800434,0.00566327179681851
"336",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Small","MilitaryHealth","YOUNG",1.60991540130152e-05,2.9070028922632e-05
"337",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Small","Additional DoD Components","YOUNG",0.152629707017354,0.127647778499638
"338",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Army","YOUNG",0.720220150650759,0.548203235263919
"339",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Navy","YOUNG",0.00742219354663774,0.00591767967823572
"340",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Air Force","YOUNG",0.00506309661605206,0.00337654772595806
"341",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","DLA","YOUNG",0.00263648481561822,0.00650962979031092
"342",2008-06-30,"Q3",2008-09-30,1.58356164383562,"Unlabeled","Additional DoD Components","YOUNG",0.000287323774403471,0.000189445878524946
"343",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large","Army","YOUNG",1.59951369085683,2.64876606593999
"344",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large","Navy","YOUNG",0.730160854381779,0.960707224038322
"345",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large","Air Force","YOUNG",0.513969006561822,0.591572505267534
"346",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large","DLA","YOUNG",2.39855334103037,1.01892825380333
"347",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large","MDA","YOUNG",0.00262583383947939,0.00401234808387563
"348",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large","MilitaryHealth","YOUNG",0,0.000340728300795372
"349",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large","Additional DoD Components","YOUNG",0.656436309034707,0.524969282082429
"350",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large (Big 6)","Army","YOUNG",0.781179089772234,0.751280801706435
"351",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large (Big 6)","Navy","YOUNG",0.699424584403471,1.18417728416486
"352",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large (Big 6)","Air Force","YOUNG",0.999629795281996,1.06832737942516
"353",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large (Big 6)","DLA","YOUNG",0.105446344967462,0.0860215920426609
"354",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large (Big 6)","MDA","YOUNG",0.040117830802603,0.0475488253796095
"355",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large (Big 6)","MilitaryHealth","YOUNG",-0.000194027754880694,-0.000194027754880694
"356",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Large (Big 6)","Additional DoD Components","YOUNG",0.116146932147505,0.0812485221438901
"357",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Medium","Army","YOUNG",2.67885110969631,2.10612018972162
"358",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Medium","Navy","YOUNG",0.837997201106291,0.738055205202458
"359",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Medium","Air Force","YOUNG",0.322990957299349,0.373123697371656
"360",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Medium","DLA","YOUNG",0.592800500878525,0.672214515733912
"361",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Medium","MDA","YOUNG",0.00379661431670282,0.00544680895516992
"362",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Medium","MilitaryHealth","YOUNG",0,0.00318712349240781
"363",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Medium","Additional DoD Components","YOUNG",0.115130752678959,0.114240273528561
"364",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Small","Army","YOUNG",1.54387618039046,1.40655522523861
"365",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Small","Navy","YOUNG",0.823010084652928,0.735527030892986
"366",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Small","Air Force","YOUNG",0.474546660997831,0.444498770676066
"367",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Small","DLA","YOUNG",0.561835818926247,0.632805953564714
"368",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Small","MDA","YOUNG",0.0161325357049892,0.00992558449385394
"369",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Small","MilitaryHealth","YOUNG",4.79212039045553e-05,3.2095679681851e-05
"370",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Small","Additional DoD Components","YOUNG",0.151404942321041,0.13094770230658
"371",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Army","YOUNG",0.672327718687636,0.613562173293565
"372",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Navy","YOUNG",0.00575367851409978,0.00565914908532176
"373",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Air Force","YOUNG",0.00414719150759219,0.00389378707519884
"374",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","DLA","YOUNG",0.0026963557483731,0.00430205676066522
"375",2008-06-30,"Q3",2008-09-30,1.66849315068493,"Unlabeled","Additional DoD Components","YOUNG",-0.000120217386117137,6.06849096167751e-05
"376",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large","Army","YOUNG",2.5472086945987,2.69233748873102
"377",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large","Navy","YOUNG",0.779231577234273,0.82416398291757
"378",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large","Air Force","YOUNG",0.61444085472885,0.558062796695589
"379",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large","DLA","YOUNG",0.989077452581345,1.1121713775705
"380",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large","MDA","YOUNG",0.00155802928416486,0.00398519624005785
"381",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large","MilitaryHealth","YOUNG",0.0139230336225597,0.00487183350686912
"382",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large","Additional DoD Components","YOUNG",0.444479561312364,0.513675724345625
"383",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large (Big 6)","Army","YOUNG",1.64141654696312,0.99139729093637
"384",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large (Big 6)","Navy","YOUNG",2.2849770094577,1.54412944604845
"385",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large (Big 6)","Air Force","YOUNG",0.582007648156182,0.893385815281996
"386",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large (Big 6)","DLA","YOUNG",0.0924846907700651,0.095250030856833
"387",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large (Big 6)","MDA","YOUNG",0.0335731830585683,0.0516077602241504
"388",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Large (Big 6)","Additional DoD Components","YOUNG",0.0795445043600868,0.0828462262292118
"389",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Medium","Army","YOUNG",2.58445823815618,2.37484824886117
"390",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Medium","Navy","YOUNG",0.880646805368763,0.822521211522053
"391",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Medium","Air Force","YOUNG",0.291790531832972,0.316267212165582
"392",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Medium","DLA","YOUNG",0.557275804381779,0.61792767411786
"393",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Medium","MDA","YOUNG",0.011108585021692,0.00679590936008677
"394",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Medium","MilitaryHealth","YOUNG",0.0261222714099783,0.00870946345263919
"395",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Medium","Additional DoD Components","YOUNG",0.122327980130152,0.111827095415763
"396",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Small","Army","YOUNG",1.81197325504338,1.57399375803688
"397",2008-09-30,"Q4",2008-09-30,1.75068493150685,"Small","Navy","YOUNG",0.890920211279826,0.789745856359364
