"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"3606",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Large (Big 6)","Air Force","KENDALL",0.512226660180359,0.791313267845773
"3607",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Large (Big 6)","DLA","KENDALL",0.13182101416076,0.129635438690024
"3608",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Large (Big 6)","MDA","KENDALL",0.325665202536305,0.161555288865306
"3609",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Large (Big 6)","MilitaryHealth","KENDALL",0.000620137097593176,0.000419917064418943
"3610",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Large (Big 6)","Additional DoD Components","KENDALL",0.224997567439017,0.132243453497783
"3611",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Medium","Army","KENDALL",1.67856348226607,1.08031410589889
"3612",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Medium","Navy","KENDALL",0.582963513500355,0.684894951279781
"3613",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Medium","Air Force","KENDALL",0.594018527540368,0.480441317774347
"3614",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Medium","DLA","KENDALL",0.515003117899766,0.585910990632951
"3615",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Medium","MDA","KENDALL",0.00368573908936732,0.00400378587705223
"3616",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Medium","MilitaryHealth","KENDALL",0.00120214161978267,0.0093933225840696
"3617",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Medium","Additional DoD Components","KENDALL",0.287458699204326,0.241161406011374
"3618",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Small","Army","KENDALL",1.07017465910643,0.894846915105243
"3619",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Small","Navy","KENDALL",0.672919179561694,0.593377641840865
"3620",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Small","Air Force","KENDALL",0.290129006877729,0.287237951836566
"3621",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Small","DLA","KENDALL",0.542091508793541,0.548745135460512
"3622",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Small","MDA","KENDALL",0.0155956175221895,0.0139432542011442
"3623",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Small","MilitaryHealth","KENDALL",-0.000531826405504214,0.00303617990274534
"3624",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Small","Additional DoD Components","KENDALL",0.245160561155073,0.177553087600792
"3625",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Unlabeled","Army","KENDALL",0.149807507718899,0.0928854596158559
"3626",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Unlabeled","Navy","KENDALL",0.00166234969747131,0.00275920023997157
"3627",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Unlabeled","Air Force","KENDALL",0.00600150740570732,0.00524305424125791
"3628",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Unlabeled","MilitaryHealth","KENDALL",1.82785524525236e-05,8.84085823178034e-06
"3629",2013-06-30,"Q3",2013-09-30,1.58356164383562,"Unlabeled","Additional DoD Components","KENDALL",0.000144772313293389,0.000190968950407908
"3630",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large","Army","KENDALL",1.05667297568254,0.965626257263735
"3631",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large","Navy","KENDALL",3.15345285172499,1.81741296833621
"3632",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large","Air Force","KENDALL",0.792508608178938,0.578060653739684
"3633",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large","DLA","KENDALL",4.04409540878928,1.77485508602292
"3634",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large","MDA","KENDALL",0.0281669065594597,0.0298904262938966
"3635",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large","MilitaryHealth","KENDALL",0.190171097532243,0.0855337113436241
"3636",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large","Additional DoD Components","KENDALL",0.315886534177618,0.357634802498629
"3637",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large (Big 6)","Army","KENDALL",2.72939874611557,1.63543719308872
"3638",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large (Big 6)","Navy","KENDALL",1.89087270053499,1.15441892862892
"3639",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large (Big 6)","Air Force","KENDALL",2.21408171914725,1.31883330478521
"3640",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large (Big 6)","DLA","KENDALL",0.0861119521002336,0.123064773270065
"3641",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large (Big 6)","MDA","KENDALL",0.280780980136691,0.237667876780373
"3642",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Large (Big 6)","Additional DoD Components","KENDALL",0.203325876002843,0.169514911600961
"3643",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Medium","Army","KENDALL",1.29874797654727,1.24886996006496
"3644",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Medium","Navy","KENDALL",0.645887298680715,0.621998854752784
"3645",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Medium","Air Force","KENDALL",0.522036181408754,0.517093321621712
"3646",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Medium","DLA","KENDALL",0.823341730618869,0.594476944871297
"3647",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Medium","MDA","KENDALL",0.00828999657256017,0.00574041754998138
"3648",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Medium","MilitaryHealth","KENDALL",0.0448513025556007,0.0186534553448089
"3649",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Medium","Additional DoD Components","KENDALL",0.31439788816929,0.285759673675333
"3650",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Small","Army","KENDALL",1.28104790408825,1.0243471648081
"3651",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Small","Navy","KENDALL",0.694353849182695,0.625680483335669
"3652",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Small","Air Force","KENDALL",0.399585639555905,0.327299806583189
"3653",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Small","DLA","KENDALL",1.05785668986504,0.703100099950272
"3654",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Small","MDA","KENDALL",0.0160418851971159,0.0132651512189499
"3655",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Small","MilitaryHealth","KENDALL",0.0162658888410683,0.00563867170295522
"3656",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Small","Additional DoD Components","KENDALL",0.221041516984868,0.206604280659795
"3657",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Unlabeled","Army","KENDALL",0.0802332950781964,0.104895419142243
"3658",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Unlabeled","Navy","KENDALL",0.0013923725867777,0.00177294462590975
"3659",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Unlabeled","Air Force","KENDALL",0.00474890360719001,0.00520924146328831
"3660",2013-06-30,"Q3",2013-09-30,1.66849315068493,"Unlabeled","Additional DoD Components","KENDALL",0.000144587175992688,0.000174733582478589
"3661",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large","Army","CARTER",0.600526998260282,0.852709890688771
"3662",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large","Navy","CARTER",0.143709932214278,0.24167078042876
"3663",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large","Air Force","CARTER",0.101800179979486,0.0725231004303172
"3664",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large","DLA","CARTER",0.00420210569554179,0.00686540947202193
"3665",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large","MDA","CARTER",0.00804384318736671,0.00403839220006093
"3666",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large","MilitaryHealth","CARTER",0.562468363876003,0.37926086792854
"3667",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large","Additional DoD Components","CARTER",0.0467732760210216,0.0840312718704174
"3668",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large (Big 6)","Army","CARTER",0.164850337698893,0.135484784582614
"3669",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large (Big 6)","Navy","CARTER",0.476763148465522,0.749932329037101
"3670",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large (Big 6)","Air Force","CARTER",0.186001180990555,0.286970012240378
"3671",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large (Big 6)","DLA","CARTER",-0.00103212458423885,-0.000164250791306997
"3672",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large (Big 6)","MDA","CARTER",0.0972015877614502,0.0569798987820994
"3673",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Large (Big 6)","Additional DoD Components","CARTER",0.0280238736460851,0.0276518895649775
"3674",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Medium","Army","CARTER",0.136399387986696,0.225328807658813
"3675",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Medium","Navy","CARTER",0.153925363781964,0.379573454081345
"3676",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Medium","Air Force","CARTER",0.0454832397597238,0.0792383777586067
"3677",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Medium","DLA","CARTER",0.0116719405782472,0.0348374311455266
"3678",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Medium","MDA","CARTER",0.0155525904066213,0.014167047337497
"3679",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Medium","MilitaryHealth","CARTER",0.000324772612877018,-0.000137194713178295
"3680",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Medium","Additional DoD Components","CARTER",0.0971884017449985,0.0796664039732575
"3681",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Small","Army","CARTER",0.150004065806439,0.184651496787549
"3682",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Small","Navy","CARTER",0.0864032497260079,0.113223210335195
"3683",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Small","Air Force","CARTER",0.0444878176111506,0.0536099194893538
"3684",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Small","DLA","CARTER",0.00353478821285671,0.00324919289648285
"3685",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Small","MDA","CARTER",0.00491345280562608,0.00570939633543211
"3686",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Small","MilitaryHealth","CARTER",9.0904455773332e-05,0.000767652818997326
"3687",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Small","Additional DoD Components","CARTER",0.024012747675231,0.0387135040598829
"3688",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Unlabeled","Army","CARTER",-0.00708685167584036,-0.00122723529007143
"3689",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Unlabeled","Navy","CARTER",-1.8704102772418e-05,-1.7138410175688e-05
"3690",2013-06-30,"Q3",2013-09-30,4.5013698630137,"Unlabeled","Air Force","CARTER",5.07768863613283e-05,-9.46801377746183e-06
"3691",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large","Army","CARTER",0.563071936945364,0.739641496739311
"3692",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large","Navy","CARTER",0.45771931241637,0.302974733026032
"3693",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large","Air Force","CARTER",0.228784459469483,0.136504274411767
"3694",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large","DLA","CARTER",0.48869763100782,0.166452316788497
"3695",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large","MDA","CARTER",0.0129958369429268,0.0073703544348194
"3696",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large","MilitaryHealth","CARTER",0.294480324290139,0.477211513749839
"3697",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large","Additional DoD Components","CARTER",0.0435268138025795,0.0604391392840459
"3698",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large (Big 6)","Army","CARTER",0.066623826814055,0.119793412811482
"3699",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large (Big 6)","Navy","CARTER",0.17858250182025,0.607757484284114
"3700",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large (Big 6)","Air Force","CARTER",1.33926191445709,0.641718504396466
"3701",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large (Big 6)","DLA","CARTER",-0.00210567838986493,-0.00105268345912461
"3702",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large (Big 6)","MDA","CARTER",0.197493631055144,0.107887396795978
"3703",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Large (Big 6)","Additional DoD Components","CARTER",0.0231654512707424,0.0322936134806879
"3704",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Medium","Army","CARTER",0.276947095823703,0.221135472232355
"3705",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Medium","Navy","CARTER",0.116184235558952,0.384972716081548
"3706",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Medium","Air Force","CARTER",0.0820768679661826,0.0759579608497343
"3707",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Medium","DLA","CARTER",-0.0573898267841982,-0.0104774592492468
"3708",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Medium","MDA","CARTER",0.0521381348244135,0.0261148842494499
"3709",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Medium","MilitaryHealth","CARTER",0.00124918390393013,0.000879411649233269
"3710",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Medium","Additional DoD Components","CARTER",0.0809343857900884,0.08404207514793
"3711",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Small","Army","CARTER",0.21523541140591,0.207580083630987
"3712",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Small","Navy","CARTER",0.0916995833108561,0.106441300298331
"3713",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Small","Air Force","CARTER",0.0526503710931248,0.0559533220301615
"3714",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Small","DLA","CARTER",0.000660774286483193,0.00342381584827866
"3715",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Small","MDA","CARTER",0.0175712957608409,0.00925918800497613
"3716",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Small","MilitaryHealth","CARTER",1.76120146237433e-05,0.000189469675501845
"3717",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Small","Additional DoD Components","CARTER",0.0460470686468975,0.0405970581704411
"3718",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Unlabeled","Army","CARTER",-0.0017471538238042,-0.00234826856900579
"3719",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Unlabeled","Navy","CARTER",3.44217711993501e-05,-5.66448644257134e-06
"3720",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Unlabeled","Air Force","CARTER",0.000207471040316848,5.99733502251109e-05
"3721",2013-06-30,"Q3",2013-09-30,4.58356164383562,"Unlabeled","Additional DoD Components","CARTER",-1.44787244846146e-06,-0.000129198619755844
"3722",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large","Army","CARTER",0.973936646500762,0.712511860568803
"3723",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large","Navy","CARTER",0.257944261938154,0.286457835522934
"3724",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large","Air Force","CARTER",0.176384480876714,0.168989706775228
"3725",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large","DLA","CARTER",0.000717311526860973,0.164539016076741
"3726",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large","MDA","CARTER",0.00345536711688839,0.00816501574906063
"3727",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large","MilitaryHealth","CARTER",1.36179110853874,0.739579932234962
"3728",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large","Additional DoD Components","CARTER",0.0511070039845638,0.047135697936055
"3729",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large (Big 6)","Army","CARTER",0.239684416315731,0.157052860276226
"3730",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large (Big 6)","Navy","CARTER",0.441449925479943,0.365598525255238
"3731",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large (Big 6)","Air Force","CARTER",0.436299495318066,0.653854196921905
"3732",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large (Big 6)","DLA","CARTER",-0.000382061182999898,-0.0011732880523679
"3733",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large (Big 6)","MDA","CARTER",0.0776864865409769,0.12412723511919
"3734",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Large (Big 6)","Additional DoD Components","CARTER",0.0318623201911242,0.0276838817026505
"3735",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Medium","Army","CARTER",0.171425439138215,0.194923974316205
"3736",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Medium","Navy","CARTER",0.109180849563928,0.126430149634948
"3737",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Medium","Air Force","CARTER",0.0975243701638062,0.0750281592965709
"3738",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Medium","DLA","CARTER",0.00574733985406723,-0.0133235154506279
"3739",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Medium","MDA","CARTER",0.0350346468784401,0.0342417907031583
"3740",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Medium","MilitaryHealth","CARTER",3.06229257641921e-06,0.00052567293646119
"3741",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Medium","Additional DoD Components","CARTER",0.149537323498731,0.109220037011272
"3742",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Small","Army","CARTER",0.22265337438042,0.195964283864256
"3743",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Small","Navy","CARTER",0.134655472557124,0.104252768531329
"3744",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Small","Air Force","CARTER",0.0623753586801056,0.0531711824614603
"3745",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Small","DLA","CARTER",-0.00278073151376054,0.000471610328526454
"3746",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Small","MDA","CARTER",0.00487635059977658,0.00912036638874784
"3747",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Small","MilitaryHealth","CARTER",0.000858866464405403,0.000322460978267493
"3748",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Small","Additional DoD Components","CARTER",0.104991487176196,0.0583504344994414
"3749",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Unlabeled","Army","CARTER",0.000965383883924038,-0.00262287387190684
"3750",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Unlabeled","Navy","CARTER",-1.70076683253783e-05,-4.29999966148742e-07
"3751",2013-06-30,"Q3",2013-09-30,4.66849315068493,"Unlabeled","Air Force","CARTER",0.00170241520259978,0.000653554376425984
"3752",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large","Army","KENDALL",1.24661495246014,1.12305917593758
"3753",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large","Navy","KENDALL",0.785137359367523,1.79190298477898
"3754",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large","Air Force","KENDALL",0.55693343243333,0.574017458552723
"3755",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large","DLA","KENDALL",0.363111918474358,1.76816002121719
"3756",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large","MDA","KENDALL",0.0162959826220169,0.0308839849053519
"3757",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large","MilitaryHealth","KENDALL",0.361150624616127,0.205842387170272
"3758",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large","Additional DoD Components","KENDALL",0.436599049547883,0.38029618336952
"3759",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large (Big 6)","Army","KENDALL",1.0130707324379,1.66620466330842
"3760",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large (Big 6)","Navy","KENDALL",3.49816446605149,2.03617488757073
"3761",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large (Big 6)","Air Force","KENDALL",0.900410766959074,1.20890638209556
"3762",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large (Big 6)","DLA","KENDALL",0.13004782891043,0.115993598390474
"3763",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large (Big 6)","MDA","KENDALL",0.350959957133137,0.319135379935378
"3764",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Large (Big 6)","Additional DoD Components","KENDALL",0.293994509440743,0.240772650960868
"3765",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Medium","Army","KENDALL",1.34343655601401,1.44024933827579
"3766",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Medium","Navy","KENDALL",0.673147585034325,0.633999465738465
"3767",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Medium","Air Force","KENDALL",0.465893657193663,0.527316122047595
"3768",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Medium","DLA","KENDALL",0.51454577551569,0.617630208011442
"3769",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Medium","MDA","KENDALL",0.00792567915679902,0.0066338049395755
"3770",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Medium","MilitaryHealth","KENDALL",0.0122548237424596,0.0194360893059477
"3771",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Medium","Additional DoD Components","KENDALL",0.331219938319488,0.311025508564368
"3772",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Small","Army","KENDALL",1.16755428648786,1.17292561656085
"3773",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Small","Navy","KENDALL",0.729404969111811,0.698892665952067
"3774",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Small","Air Force","KENDALL",0.404460476198741,0.364725040877458
"3775",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Small","DLA","KENDALL",0.421278803741647,0.673742334133408
"3776",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Small","MDA","KENDALL",0.0218564712442368,0.0178313246545141
"3777",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Small","MilitaryHealth","KENDALL",0.00750771981507058,0.00774726075021157
"3778",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Small","Additional DoD Components","KENDALL",0.227143428551742,0.231115168897228
"3779",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Unlabeled","Army","KENDALL",0.0710766726136895,0.100372491803595
"3780",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Unlabeled","Navy","KENDALL",0.00152911736447649,0.00152794654957517
"3781",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Unlabeled","Air Force","KENDALL",0.0103202328682848,0.00702354796039403
"3782",2013-09-30,"Q4",2013-09-30,1.75068493150685,"Unlabeled","Additional DoD Components","KENDALL",0.000136338811922413,0.000141899433736163
"3783",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large","Army","KENDALL",1.38564434577059,1.22964409130442
"3784",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large","Navy","KENDALL",0.899463842748147,1.61268468461355
"3785",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large","Air Force","KENDALL",0.816628973500559,0.722023671370942
"3786",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large","DLA","KENDALL",0.54030599201635,1.64917110642666
"3787",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large","MDA","KENDALL",0.00551295049355134,0.0166586132250093
"3788",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large","MilitaryHealth","KENDALL",0.184345285975424,0.245222336041265
"3789",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large","Additional DoD Components","KENDALL",0.396086231262415,0.382857271662638
"3790",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large (Big 6)","Army","KENDALL",1.88235969088585,1.87494305647977
"3791",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large (Big 6)","Navy","KENDALL",0.78585591156799,2.05829769271815
"3792",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large (Big 6)","Air Force","KENDALL",0.945069884241799,1.35318745678271
"3793",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large (Big 6)","DLA","KENDALL",0.175279829118818,0.13047987004316
"3794",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large (Big 6)","MDA","KENDALL",0.357234072885447,0.329658336718425
"3795",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large (Big 6)","MilitaryHealth","KENDALL",0.000500748451304966,0.000445713415253377
"3796",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Large (Big 6)","Additional DoD Components","KENDALL",0.235711035425307,0.244343806956298
"3797",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Medium","Army","KENDALL",1.42924331606438,1.35714261620856
"3798",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Medium","Navy","KENDALL",0.775531051164416,0.698188644959818
"3799",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Medium","Air Force","KENDALL",0.581579348824617,0.523169729142344
"3800",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Medium","DLA","KENDALL",0.611240433524221,0.649709313219593
"3801",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Medium","MDA","KENDALL",0.00676345155885041,0.00765970909606987
"3802",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Medium","MilitaryHealth","KENDALL",0.0139226873161369,0.0236762712047324
"3803",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Medium","Additional DoD Components","KENDALL",0.208625117431705,0.284747647973494
"3804",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Small","Army","KENDALL",1.39338307938062,1.28066175665225
"3805",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Small","Navy","KENDALL",1.02849586488545,0.817418227726651
"3806",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Small","Air Force","KENDALL",0.463519165958464,0.422521760571037
"3807",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Small","DLA","KENDALL",0.847405586740733,0.775513693449138
"3808",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Small","MDA","KENDALL",0.016998238956535,0.0182988651326292
"3809",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Small","MilitaryHealth","KENDALL",0.00668199039423175,0.0101518663501236
"3810",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Small","Additional DoD Components","KENDALL",0.211518586610744,0.219901177382451
"3811",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Army","KENDALL",0.0313054354151518,0.0608718010356792
"3812",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Navy","KENDALL",0.00378079631837108,0.00223409542320842
"3813",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Air Force","KENDALL",0.00972660729247487,0.00826524792264988
"3814",2013-09-30,"Q4",2013-09-30,1.83561643835616,"Unlabeled","Additional DoD Components","KENDALL",0.000176231577536305,0.000152385855150469
"3815",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Large","Army","KENDALL",3.16127953967858,1.93117961263644
"3816",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Large","Navy","KENDALL",2.22823528592069,1.30427882934545
"3817",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Large","Air Force","KENDALL",1.33505888913243,0.902873765022105
"3818",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Large","DLA","KENDALL",1.3756491484377,0.759689019642802
"3819",2013-09-30,"Q4",2013-09-30,1.92054794520548,"Large","MDA","KENDALL",0.00795621409068752,0.00992171573541857
