"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"1631",2011-09-30,"Q4",2011-09-30,0.747945205479452,"FRS&C","Air Force","BBP1",0.276562853692824,0.243799558085047
"1632",2011-09-30,"Q4",2011-09-30,0.747945205479452,"FRS&C","DLA","BBP1",0.0352227217687788,0.0376899943838299
"1633",2011-09-30,"Q4",2011-09-30,0.747945205479452,"FRS&C","Additional DoD Components","BBP1",0.0212102072282837,0.0146054313085746
"1634",2011-09-30,"Q4",2011-09-30,0.747945205479452,"ICT","Army","BBP1",0.216094324454469,0.164932632095398
"1635",2011-09-30,"Q4",2011-09-30,0.747945205479452,"ICT","Navy","BBP1",0.266441061403693,0.243803417502448
"1636",2011-09-30,"Q4",2011-09-30,0.747945205479452,"ICT","Air Force","BBP1",0.0808483225556022,0.0622055946810743
"1637",2011-09-30,"Q4",2011-09-30,0.747945205479452,"ICT","DLA","BBP1",0.013387683497692,0.018546373125612
"1638",2011-09-30,"Q4",2011-09-30,0.747945205479452,"ICT","Additional DoD Components","BBP1",0.194569520824591,0.181260781025318
"1639",2011-09-30,"Q4",2011-09-30,0.747945205479452,"MED","Army","BBP1",0.105822386865296,0.0519260076199468
"1640",2011-09-30,"Q4",2011-09-30,0.747945205479452,"MED","Navy","BBP1",0.0712226792908099,0.0355734157889215
"1641",2011-09-30,"Q4",2011-09-30,0.747945205479452,"MED","Air Force","BBP1",0.00664275744859421,0.00960534269827948
"1642",2011-09-30,"Q4",2011-09-30,0.747945205479452,"MED","DLA","BBP1",0.000462009022240873,0.000172664715344803
"1643",2011-09-30,"Q4",2011-09-30,0.747945205479452,"MED","MilitaryHealth","BBP1",0.000201216680654637,0.0293899389145335
"1644",2011-09-30,"Q4",2011-09-30,0.747945205479452,"MED","Additional DoD Components","BBP1",0.000429215190935795,0.000183103692824171
"1645",2011-09-30,"Q4",2011-09-30,0.747945205479452,"PAMS","Army","BBP1",1.13828423938313,0.98104947363967
"1646",2011-09-30,"Q4",2011-09-30,0.747945205479452,"PAMS","Navy","BBP1",0.599499645100713,0.516883549255141
"1647",2011-09-30,"Q4",2011-09-30,0.747945205479452,"PAMS","Air Force","BBP1",0.47801983090642,0.428564444925864
"1648",2011-09-30,"Q4",2011-09-30,0.747945205479452,"PAMS","DLA","BBP1",0.00406041896768779,0.00339111532032452
"1649",2011-09-30,"Q4",2011-09-30,0.747945205479452,"PAMS","MDA","BBP1",0.0234195342005875,0.0358571114841236
"1650",2011-09-30,"Q4",2011-09-30,0.747945205479452,"PAMS","MilitaryHealth","BBP1",0.000342365788921527,0.000825405721079871
"1651",2011-09-30,"Q4",2011-09-30,0.747945205479452,"PAMS","Additional DoD Components","BBP1",0.25866333380193,0.323882952031753
"1652",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ERS","Army","BBP1",0.257966302339488,0.403124027689187
"1653",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ERS","Navy","BBP1",0.258002206986991,0.312991185851168
"1654",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ERS","Air Force","BBP1",0.473349164036928,0.330045803818716
"1655",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ERS","DLA","BBP1",0.000754190117498951,0.00139775575954679
"1656",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ERS","MDA","BBP1",0.00956462442299622,0.00542270850118898
"1657",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ERS","MilitaryHealth","BBP1",1.66859420898028e-05,NA
"1658",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ERS","Additional DoD Components","BBP1",1.74330939208456,0.753549938440691
"1659",2011-09-30,"Q4",2011-09-30,0.832876712328767,"FRS&C","Army","BBP1",1.79681339122954,1.91000992049238
"1660",2011-09-30,"Q4",2011-09-30,0.832876712328767,"FRS&C","Navy","BBP1",0.819275144345363,0.934243290512659
"1661",2011-09-30,"Q4",2011-09-30,0.832876712328767,"FRS&C","Air Force","BBP1",0.263721110480487,0.263633919366345
"1662",2011-09-30,"Q4",2011-09-30,0.832876712328767,"FRS&C","DLA","BBP1",0.0357612400335711,0.0292355277661211
"1663",2011-09-30,"Q4",2011-09-30,0.832876712328767,"FRS&C","Additional DoD Components","BBP1",0.0076434228283676,0.0143201817352077
"1664",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ICT","Army","BBP1",0.305798764792279,0.220638334473353
"1665",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ICT","Navy","BBP1",0.287197844198489,0.266308864617429
"1666",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ICT","Air Force","BBP1",0.114722808864876,0.0807452939851727
"1667",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ICT","DLA","BBP1",0.0113993144250944,0.0153847516575745
"1668",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ICT","MDA","BBP1",0.00293124003357113,0.000965048957896209
"1669",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ICT","MilitaryHealth","BBP1",3.69467058329836e-06,NA
"1670",2011-09-30,"Q4",2011-09-30,0.832876712328767,"ICT","Additional DoD Components","BBP1",0.246614975524549,0.219542625678417
"1671",2011-09-30,"Q4",2011-09-30,0.832876712328767,"MED","Army","BBP1",0.0437203682123374,0.0554958971254721
"1672",2011-09-30,"Q4",2011-09-30,0.832876712328767,"MED","Navy","BBP1",0.137745934127151,0.0776459991677158
"1673",2011-09-30,"Q4",2011-09-30,0.832876712328767,"MED","Air Force","BBP1",0.0153299692929081,0.0122656167995524
"1674",2011-09-30,"Q4",2011-09-30,0.832876712328767,"MED","DLA","BBP1",8.13302559798573e-05,0.000197508749475451
"1675",2011-09-30,"Q4",2011-09-30,0.832876712328767,"MED","MilitaryHealth","BBP1",0.0821709948699119,0.0567780296195272
"1676",2011-09-30,"Q4",2011-09-30,0.832876712328767,"MED","Additional DoD Components","BBP1",0.000151282270247587,0.000197298286473633
"1677",2011-09-30,"Q4",2011-09-30,0.832876712328767,"PAMS","Army","BBP1",1.13083722944817,1.14553645333263
"1678",2011-09-30,"Q4",2011-09-30,0.832876712328767,"PAMS","Navy","BBP1",0.500118533948804,0.540600311218352
"1679",2011-09-30,"Q4",2011-09-30,0.832876712328767,"PAMS","Air Force","BBP1",0.628194403514478,0.535117885351098
"1680",2011-09-30,"Q4",2011-09-30,0.832876712328767,"PAMS","DLA","BBP1",0.0026853883969786,0.0035799158973283
"1681",2011-09-30,"Q4",2011-09-30,0.832876712328767,"PAMS","MDA","BBP1",0.00303456242131767,0.0290348111274304
"1682",2011-09-30,"Q4",2011-09-30,0.832876712328767,"PAMS","MilitaryHealth","BBP1",7.80703000419639e-05,0.000716325947684991
"1683",2011-09-30,"Q4",2011-09-30,0.832876712328767,"PAMS","Additional DoD Components","BBP1",0.360414156882081,0.346312847698979
"1684",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ERS","Army","BBP1",0.627982105025178,0.399073567261155
"1685",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ERS","Navy","BBP1",0.620357161865296,0.37652664277871
"1686",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ERS","Air Force","BBP1",0.393766841229543,0.387279701954819
"1687",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ERS","DLA","BBP1",0.00187152986781368,0.00128521679605539
"1688",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ERS","MDA","BBP1",0.00491337890264373,0.00628671519443279
"1689",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ERS","Additional DoD Components","BBP1",1.1070077748846,1.06736845056826
"1690",2011-09-30,"Q4",2011-09-30,0.917808219178082,"FRS&C","Army","BBP1",7.24855932528326,3.59456037187369
"1691",2011-09-30,"Q4",2011-09-30,0.917808219178082,"FRS&C","Navy","BBP1",2.50538629845783,1.30228747238075
"1692",2011-09-30,"Q4",2011-09-30,0.917808219178082,"FRS&C","Air Force","BBP1",1.37782371003987,0.639369224737726
"1693",2011-09-30,"Q4",2011-09-30,0.917808219178082,"FRS&C","DLA","BBP1",0.0456298658099035,0.0388712758707511
"1694",2011-09-30,"Q4",2011-09-30,0.917808219178082,"FRS&C","MilitaryHealth","BBP1",9.40401804448174e-06,7.36686949223668e-06
"1695",2011-09-30,"Q4",2011-09-30,0.917808219178082,"FRS&C","Additional DoD Components","BBP1",0.0495287559588754,0.0261274620051755
"1696",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ICT","Army","BBP1",0.530771623646664,0.350888237631137
"1697",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ICT","Navy","BBP1",1.68910583298363,0.747581579528605
"1698",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ICT","Air Force","BBP1",0.298593012106588,0.164721381175689
"1699",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ICT","DLA","BBP1",0.169821957490558,0.0648696518044482
"1700",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ICT","MDA","BBP1",0.000183207616449853,0.00103814921667366
"1701",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ICT","MilitaryHealth","BBP1",0.000130696328157784,NA
"1702",2011-09-30,"Q4",2011-09-30,0.917808219178082,"ICT","Additional DoD Components","BBP1",0.866366583497692,0.435850359948944
"1703",2011-09-30,"Q4",2011-09-30,0.917808219178082,"MED","Army","BBP1",0.151722940757449,0.100421898611694
"1704",2011-09-30,"Q4",2011-09-30,0.917808219178082,"MED","Navy","BBP1",0.103070195719681,0.104012936379214
"1705",2011-09-30,"Q4",2011-09-30,0.917808219178082,"MED","Air Force","BBP1",0.0331617114561477,0.0183781460658833
"1706",2011-09-30,"Q4",2011-09-30,0.917808219178082,"MED","DLA","BBP1",0,0.000181113092740243
"1707",2011-09-30,"Q4",2011-09-30,0.917808219178082,"MED","MilitaryHealth","BBP1",-0.000440022198908938,0.0273107297838859
"1708",2011-09-30,"Q4",2011-09-30,0.917808219178082,"MED","Additional DoD Components","BBP1",0.000438232658413764,0.000339576706532382
"1709",2011-09-30,"Q4",2011-09-30,0.917808219178082,"PAMS","Army","BBP1",3.69931148332984,1.98947765072038
"1710",2011-09-30,"Q4",2011-09-30,0.917808219178082,"PAMS","Navy","BBP1",1.55247487981536,0.884031019621625
"1711",2011-09-30,"Q4",2011-09-30,0.917808219178082,"PAMS","Air Force","BBP1",1.06507390625262,0.72376271355784
"1712",2011-09-30,"Q4",2011-09-30,0.917808219178082,"PAMS","DLA","BBP1",0.0172118720835082,0.00798589314939152
"1713",2011-09-30,"Q4",2011-09-30,0.917808219178082,"PAMS","MDA","BBP1",0.00990956777171632,0.0121212214645405
"1714",2011-09-30,"Q4",2011-09-30,0.917808219178082,"PAMS","MilitaryHealth","BBP1",0.00978065161561057,0.00340036256819135
"1715",2011-09-30,"Q4",2011-09-30,0.917808219178082,"PAMS","Additional DoD Components","BBP1",0.445498136130927,0.354858542271646
"1716",2011-09-30,"Q4",2011-09-30,4.75068493150685,"ERS","Army","YOUNG",0.0175750742866135,0.0244915168485103
"1717",2011-09-30,"Q4",2011-09-30,4.75068493150685,"ERS","Navy","YOUNG",0.0650239171737306,0.0571836881347041
"1718",2011-09-30,"Q4",2011-09-30,4.75068493150685,"ERS","Air Force","YOUNG",0.0292151691775073,0.23325541159253
"1719",2011-09-30,"Q4",2011-09-30,4.75068493150685,"ERS","DLA","YOUNG",-7.23397398237516e-05,0.000103775367184222
"1720",2011-09-30,"Q4",2011-09-30,4.75068493150685,"ERS","Additional DoD Components","YOUNG",-0.00351155211917751,-0.00795871584137642
"1721",2011-09-30,"Q4",2011-09-30,4.75068493150685,"FRS&C","Army","YOUNG",0.149352422838859,0.161335413449433
"1722",2011-09-30,"Q4",2011-09-30,4.75068493150685,"FRS&C","Navy","YOUNG",0.0286607396558959,0.0234612934781088
"1723",2011-09-30,"Q4",2011-09-30,4.75068493150685,"FRS&C","Air Force","YOUNG",0.0119534842005875,0.0383765149251644
"1724",2011-09-30,"Q4",2011-09-30,4.75068493150685,"FRS&C","DLA","YOUNG",0.00930702392992027,0.0110102321758288
"1725",2011-09-30,"Q4",2011-09-30,4.75068493150685,"FRS&C","Additional DoD Components","YOUNG",0.000632657973143097,0.000702113970485383
"1726",2011-09-30,"Q4",2011-09-30,4.75068493150685,"ICT","Army","YOUNG",0.0392378382710869,0.0364110893411666
"1727",2011-09-30,"Q4",2011-09-30,4.75068493150685,"ICT","Navy","YOUNG",0.0474038709504826,0.0416178088718702
"1728",2011-09-30,"Q4",2011-09-30,4.75068493150685,"ICT","Air Force","YOUNG",0.00343568484053714,0.00885474596796755
"1729",2011-09-30,"Q4",2011-09-30,4.75068493150685,"ICT","DLA","YOUNG",0.000651663512379354,0.00275629151279899
"1730",2011-09-30,"Q4",2011-09-30,4.75068493150685,"ICT","Additional DoD Components","YOUNG",0.0379565883969786,0.0350968073436844
"1731",2011-09-30,"Q4",2011-09-30,4.75068493150685,"MED","Army","YOUNG",-0.000355747230381871,-0.00272654795425934
"1732",2011-09-30,"Q4",2011-09-30,4.75068493150685,"MED","Navy","YOUNG",0.000936099863617289,-0.00112342575884739
"1733",2011-09-30,"Q4",2011-09-30,4.75068493150685,"MED","Air Force","YOUNG",0.00429211596726815,0.0014090752377955
"1734",2011-09-30,"Q4",2011-09-30,4.75068493150685,"MED","DLA","YOUNG",0,1.62400335711288e-06
"1735",2011-09-30,"Q4",2011-09-30,4.75068493150685,"MED","MilitaryHealth","YOUNG",0.109259473352916,0.18541188258148
"1736",2011-09-30,"Q4",2011-09-30,4.75068493150685,"PAMS","Army","YOUNG",0.290803457752833,0.337741300374178
"1737",2011-09-30,"Q4",2011-09-30,4.75068493150685,"PAMS","Navy","YOUNG",0.218735711172891,0.25446006824381
"1738",2011-09-30,"Q4",2011-09-30,4.75068493150685,"PAMS","Air Force","YOUNG",0.0688586920268569,0.0762263086900266
"1739",2011-09-30,"Q4",2011-09-30,4.75068493150685,"PAMS","DLA","YOUNG",-0.000188867477968947,0.00270831635543433
"1740",2011-09-30,"Q4",2011-09-30,4.75068493150685,"PAMS","MDA","YOUNG",0.00328973168275283,0.00505701659322982
"1741",2011-09-30,"Q4",2011-09-30,4.75068493150685,"PAMS","Additional DoD Components","YOUNG",0.03845548819765,0.0373276727968947
"1742",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ERS","Army","YOUNG",-0.00373335246537977,0.00930718774653798
"1743",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ERS","Navy","YOUNG",0.0831116319974822,0.0685433992761225
"1744",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ERS","Air Force","YOUNG",0.0432039449433487,0.177324503570429
"1745",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ERS","DLA","YOUNG",0.000189678850188838,0.000121688449433487
"1746",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ERS","MilitaryHealth","YOUNG",1.1319775493076e-05,6.271068590255e-06
"1747",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ERS","Additional DoD Components","YOUNG",-0.00566492219890894,-0.00456619852776612
"1748",2011-09-30,"Q4",2011-09-30,4.83561643835616,"FRS&C","Army","YOUNG",0.066247806137222,0.126624622618548
"1749",2011-09-30,"Q4",2011-09-30,4.83561643835616,"FRS&C","Navy","YOUNG",0.0138227525807805,0.0221678437963352
"1750",2011-09-30,"Q4",2011-09-30,4.83561643835616,"FRS&C","Air Force","YOUNG",0.0401829116449853,0.0273050110155266
"1751",2011-09-30,"Q4",2011-09-30,4.83561643835616,"FRS&C","DLA","YOUNG",0.0223366403483005,0.0149099406035809
"1752",2011-09-30,"Q4",2011-09-30,4.83561643835616,"FRS&C","Additional DoD Components","YOUNG",0.000802761697440201,0.000805311057490558
"1753",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ICT","Army","YOUNG",0.0380452015211918,0.040005396695342
"1754",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ICT","Navy","YOUNG",0.0510248263848091,0.0441299602461883
"1755",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ICT","Air Force","YOUNG",0.00407833436844314,0.00651610596586935
"1756",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ICT","DLA","YOUNG",0.000322006221149811,0.00279671017624843
"1757",2011-09-30,"Q4",2011-09-30,4.83561643835616,"ICT","Additional DoD Components","YOUNG",0.0145647849874108,0.0274374645230102
"1758",2011-09-30,"Q4",2011-09-30,4.83561643835616,"MED","Army","YOUNG",0.000822043212337388,-0.00164100525947685
"1759",2011-09-30,"Q4",2011-09-30,4.83561643835616,"MED","Navy","YOUNG",0.00742219644355854,0.00202996100853266
"1760",2011-09-30,"Q4",2011-09-30,4.83561643835616,"MED","Air Force","YOUNG",0.00398942837809484,0.00300702741642188
"1761",2011-09-30,"Q4",2011-09-30,4.83561643835616,"MED","MilitaryHealth","YOUNG",0.0289590045635753,0.0460695622289831
"1762",2011-09-30,"Q4",2011-09-30,4.83561643835616,"MED","Additional DoD Components","YOUNG",-0.000116637977339488,-4.67700237795496e-05
"1763",2011-09-30,"Q4",2011-09-30,4.83561643835616,"PAMS","Army","YOUNG",0.597199042456987,0.380452077475871
"1764",2011-09-30,"Q4",2011-09-30,4.83561643835616,"PAMS","Navy","YOUNG",0.368755472807386,0.288707435809204
"1765",2011-09-30,"Q4",2011-09-30,4.83561643835616,"PAMS","Air Force","YOUNG",0.0562778808015107,0.0693713962757029
"1766",2011-09-30,"Q4",2011-09-30,4.83561643835616,"PAMS","DLA","YOUNG",0.0117027634074696,0.00481739823052175
"1767",2011-09-30,"Q4",2011-09-30,4.83561643835616,"PAMS","MDA","YOUNG",0.000923643558539656,0.00372143002168135
"1768",2011-09-30,"Q4",2011-09-30,4.83561643835616,"PAMS","Additional DoD Components","YOUNG",0.0120876497062526,0.0272928826479228
"1769",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ERS","Army","YOUNG",0.0241232088019303,0.012654976874388
"1770",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ERS","Navy","YOUNG",0.0924427237515736,0.0801927576409288
"1771",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ERS","Air Force","YOUNG",0.0889060939571968,0.0537750693593509
"1772",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ERS","DLA","YOUNG",0.000146200262274444,8.784645754651e-05
"1773",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ERS","MilitaryHealth","YOUNG",-6.29458665547629e-08,2.23853336130927e-06
"1774",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ERS","Additional DoD Components","YOUNG",-0.00309559724087285,-0.0040906905196531
"1775",2011-09-30,"Q4",2011-09-30,4.92054794520548,"FRS&C","Army","YOUNG",0.232687011854805,0.149429080276962
"1776",2011-09-30,"Q4",2011-09-30,4.92054794520548,"FRS&C","Navy","YOUNG",0.064932325954679,0.0358052727304518
"1777",2011-09-30,"Q4",2011-09-30,4.92054794520548,"FRS&C","Air Force","YOUNG",0.0699857819240453,0.0407073925898727
"1778",2011-09-30,"Q4",2011-09-30,4.92054794520548,"FRS&C","DLA","YOUNG",0.0476319377045741,0.0264252006609316
"1779",2011-09-30,"Q4",2011-09-30,4.92054794520548,"FRS&C","Additional DoD Components","YOUNG",0.000596844765002098,0.000677421478528465
"1780",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ICT","Army","YOUNG",0.100189676133026,0.0591575719751014
"1781",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ICT","Navy","YOUNG",0.0856729761540076,0.0613672244964331
"1782",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ICT","Air Force","YOUNG",0.00894282267100294,0.0054856139599944
"1783",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ICT","DLA","YOUNG",0.0124927885438523,0.00448881942579382
"1784",2011-09-30,"Q4",2011-09-30,4.92054794520548,"ICT","Additional DoD Components","YOUNG",0.113127454049517,0.0552162758113023
"1785",2011-09-30,"Q4",2011-09-30,4.92054794520548,"MED","Army","YOUNG",0.00656434463911036,0.00234354687368863
"1786",2011-09-30,"Q4",2011-09-30,4.92054794520548,"MED","Navy","YOUNG",0.000298170352496853,0.00288548888655756
"1787",2011-09-30,"Q4",2011-09-30,4.92054794520548,"MED","Air Force","YOUNG",0.00317233264792279,0.00381795899776192
"1788",2011-09-30,"Q4",2011-09-30,4.92054794520548,"MED","MilitaryHealth","YOUNG",0.0019492753776752,0.046722584431389
"1789",2011-09-30,"Q4",2011-09-30,4.92054794520548,"MED","Additional DoD Components","YOUNG",5.24548887956358e-05,-2.4254616030214e-05
"1790",2011-09-30,"Q4",2011-09-30,4.92054794520548,"PAMS","Army","YOUNG",0.38685789892992,0.424953466379913
"1791",2011-09-30,"Q4",2011-09-30,4.92054794520548,"PAMS","Navy","YOUNG",0.384563977853546,0.324018387277941
"1792",2011-09-30,"Q4",2011-09-30,4.92054794520548,"PAMS","Air Force","YOUNG",0.0905326729227864,0.071889748583718
"1793",2011-09-30,"Q4",2011-09-30,4.92054794520548,"PAMS","DLA","YOUNG",0.00677873158833403,0.00609754250594489
"1794",2011-09-30,"Q4",2011-09-30,4.92054794520548,"PAMS","MDA","YOUNG",0.00317414070499371,0.00246250531542873
"1795",2011-09-30,"Q4",2011-09-30,4.92054794520548,"PAMS","Additional DoD Components","YOUNG",0.0529533108161981,0.0344988162400336
"1796",2011-12-31,"Q1",2012-07-30,1,"ERS","Army","BBP1",0.0378447500875296,0.307931052484065
"1797",2011-12-31,"Q1",2012-07-30,1,"ERS","Navy","BBP1",0.206481433271548,0.361613600707945
"1798",2011-12-31,"Q1",2012-07-30,1,"ERS","Air Force","BBP1",0.365445234424879,0.410853746563783
"1799",2011-12-31,"Q1",2012-07-30,1,"ERS","DLA","BBP1",0.0109575942848316,0.00452777142338142
"1800",2011-12-31,"Q1",2012-07-30,1,"ERS","MDA","BBP1",0.00317475028318402,0.00588425120294132
"1801",2011-12-31,"Q1",2012-07-30,1,"ERS","MilitaryHealth","BBP1",5.75571619812584e-05,2.47477013570204e-05
"1802",2011-12-31,"Q1",2012-07-30,1,"ERS","Additional DoD Components","BBP1",0.852375415477294,1.23423086081548
"1803",2011-12-31,"Q1",2012-07-30,1,"FRS&C","Army","BBP1",0.443602244063433,3.16299165352541
"1804",2011-12-31,"Q1",2012-07-30,1,"FRS&C","Navy","BBP1",0.267411282391103,1.19735757506476
"1805",2011-12-31,"Q1",2012-07-30,1,"FRS&C","Air Force","BBP1",0.337165859262692,0.659570226594348
"1806",2011-12-31,"Q1",2012-07-30,1,"FRS&C","DLA","BBP1",0.00923156310369684,0.0302075563157238
"1807",2011-12-31,"Q1",2012-07-30,1,"FRS&C","Additional DoD Components","BBP1",0.000260738410050458,0.0191443057324311
"1808",2011-12-31,"Q1",2012-07-30,1,"ICT","Army","BBP1",0.142977719462465,0.326516035967136
