"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"227",2008-06-30,"Q3",2008-09-30,1.58356164383562,"MED","Additional DoD Components","YOUNG",1.25986984815618e-05,1.78394793926247e-05
"228",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","Army","YOUNG",0.979282587321041,1.14844985020246
"229",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","Navy","YOUNG",0.423729933828633,0.491775242396963
"230",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","Air Force","YOUNG",0.323673444902386,0.501696934569776
"231",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","DLA","YOUNG",0.0242050355965293,0.0231136157989877
"232",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","MDA","YOUNG",0.00273410650759219,0.00580442728488792
"233",2008-06-30,"Q3",2008-09-30,1.58356164383562,"PAMS","Additional DoD Components","YOUNG",0.322102145097614,0.296105705480839
"234",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","Army","YOUNG",0.246156564164859,0.207892369262473
"235",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","Navy","YOUNG",0.25103040478308,0.372227642075199
"236",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","Air Force","YOUNG",0.196137721713666,0.222748052049892
"237",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","DLA","YOUNG",0.00155761611713666,0.00246697039045553
"238",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","MilitaryHealth","YOUNG",-0.000194027754880694,-4.91527910339841e-05
"239",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ERS","Additional DoD Components","YOUNG",0.371521499349241,0.211338313485177
"240",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","Army","YOUNG",2.2910836387744,1.85086246069414
"241",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","Navy","YOUNG",0.561338889793926,0.445090843148951
"242",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","Air Force","YOUNG",0.172182266876356,0.174431706814895
"243",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","DLA","YOUNG",0.0615395421149675,0.048365714175705
"244",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","MDA","YOUNG",3.44956616052061e-05,0.000190190889370933
"245",2008-06-30,"Q3",2008-09-30,1.66849315068493,"FRS&C","Additional DoD Components","YOUNG",0.0101221861388286,0.00864431510122921
"246",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","Army","YOUNG",0.0835479605422993,0.113568088861171
"247",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","Navy","YOUNG",0.201764621746204,0.232339911446132
"248",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","Air Force","YOUNG",0.338012160227766,0.166279286684743
"249",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","DLA","YOUNG",0.013637360010846,0.0206760400759219
"250",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","MDA","YOUNG",0.000162180347071584,NA
"251",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","MilitaryHealth","YOUNG",0,NA
"252",2008-06-30,"Q3",2008-09-30,1.66849315068493,"ICT","Additional DoD Components","YOUNG",0.17755524010846,0.167495172201735
"253",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","Army","YOUNG",0.0353925190563991,0.0388934377331887
"254",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","Navy","YOUNG",0.0143328292516269,0.0130911496601591
"255",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","Air Force","YOUNG",0.0210411381019523,0.0114467656326826
"256",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","DLA","YOUNG",0.000298602906724512,0.00013374118582791
"257",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","MilitaryHealth","YOUNG",0,0.00178457227765727
"258",2008-06-30,"Q3",2008-09-30,1.66849315068493,"MED","Additional DoD Components","YOUNG",7.75488069414317e-06,2.04244396240058e-05
"259",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","Army","YOUNG",1.54799629088937,1.19281810225235
"260",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","Navy","YOUNG",0.498208251073753,0.465897683698482
"261",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","Air Force","YOUNG",0.407521124349241,0.44050680412509
"262",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","DLA","YOUNG",0.0186079223861171,0.020102091681128
"263",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","MDA","YOUNG",0.00337282754880694,0.00445582244034707
"264",2008-06-30,"Q3",2008-09-30,1.66849315068493,"PAMS","Additional DoD Components","YOUNG",0.223648106041215,0.255367116077368
"265",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","Army","YOUNG",0.227312333156182,0.210484175469993
"266",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","Navy","YOUNG",0.238045860509761,0.226670406041215
"267",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","Air Force","YOUNG",0.238109045878525,0.214553347136659
"268",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","DLA","YOUNG",0.00321758222342733,0.00283844115690528
"269",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","MilitaryHealth","YOUNG",-9.77609544468546e-06,-6.42715328994938e-05
"270",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ERS","Additional DoD Components","YOUNG",0.108718875477223,0.208183415296457
"271",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","Army","YOUNG",2.15526355567245,1.92171262215112
"272",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","Navy","YOUNG",0.646349654164859,0.532484699154013
"273",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","Air Force","YOUNG",0.303848795835141,0.238905556446132
"274",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","DLA","YOUNG",0.0534922512581345,0.0503296598770788
"275",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","MDA","YOUNG",4.51529284164859e-05,0.000205241865509761
"276",2008-09-30,"Q4",2008-09-30,1.75068493150685,"FRS&C","Additional DoD Components","YOUNG",0.0234161379175705,0.0144815900614606
"277",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ICT","Army","YOUNG",0.142209364718004,0.122273048420101
"278",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ICT","Navy","YOUNG",0.222983450856833,0.21539840609906
"279",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ICT","Air Force","YOUNG",0.183409680672451,0.192283805498915
"280",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ICT","DLA","YOUNG",0.00816755228850325,0.0127563635574837
"281",2008-09-30,"Q4",2008-09-30,1.75068493150685,"ICT","Additional DoD Components","YOUNG",0.103702018524946,0.130535907465654
"282",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","Army","YOUNG",0.0198904495119306,0.0270611126934201
"283",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","Navy","YOUNG",0.0401832911930586,0.0196552943383948
"284",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","Air Force","YOUNG",0.0138902345119306,0.0140503636623283
"285",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","DLA","YOUNG",0.000401091106290672,0.000243864020245842
"286",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","MilitaryHealth","YOUNG",0.0398200553145336,0.0132757595806218
"287",2008-09-30,"Q4",2008-09-30,1.75068493150685,"MED","Additional DoD Components","YOUNG",0.000197522993492408,7.26255242227043e-05
"288",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","Army","YOUNG",1.12996196535792,1.21908028118944
"289",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","Navy","YOUNG",0.560071329067245,0.49400317132321
"290",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","Air Force","YOUNG",0.326940717082429,0.352711762111352
"291",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","DLA","YOUNG",0.0223701106832972,0.0217276895553145
"292",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","MDA","YOUNG",0.0023760118329718,0.00282764862979031
"293",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","MilitaryHealth","YOUNG",2.22570498915401e-05,0.00138533044107014
"294",2008-09-30,"Q4",2008-09-30,1.75068493150685,"PAMS","Additional DoD Components","YOUNG",0.348825418481562,0.298191889873463
"295",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","Army","YOUNG",0.243675423047722,0.239048106789588
"296",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","Navy","YOUNG",0.246316364739696,0.245130876677513
"297",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","Air Force","YOUNG",0.351687214305857,0.261977993966016
"298",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","DLA","YOUNG",0.00394959014099783,0.00290826282718727
"299",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","MDA","YOUNG",1.44311713665944e-05,4.81039045553145e-06
"300",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ERS","Additional DoD Components","YOUNG",0.103807034164859,0.194682469663774
"301",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","Army","YOUNG",2.00389114381779,2.15007944608821
"302",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","Navy","YOUNG",0.791277638611714,0.666322060856833
"303",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","Air Force","YOUNG",0.405228618047722,0.29375322691974
"304",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","DLA","YOUNG",0.0377290739913232,0.050920289121475
"305",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","MDA","YOUNG",0.0001295715835141,6.97400578452639e-05
"306",2008-09-30,"Q4",2008-09-30,1.83561643835616,"FRS&C","Additional DoD Components","YOUNG",0.00580976005422993,0.0131160280368764
"307",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","Army","YOUNG",0.189494250759219,0.138417192006508
"308",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","Navy","YOUNG",0.409304017440347,0.278017363347795
"309",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","Air Force","YOUNG",0.139677228980477,0.220366356626898
"310",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","DLA","YOUNG",0.0170381967678959,0.012947703022415
"311",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","MilitaryHealth","YOUNG",7.19926247288503e-05,NA
"312",2008-09-30,"Q4",2008-09-30,1.83561643835616,"ICT","Additional DoD Components","YOUNG",0.139658975477223,0.14030541137021
"313",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","Army","YOUNG",0.0284985557049892,0.027927174757773
"314",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","Navy","YOUNG",0.0459512577006508,0.0334891260484454
"315",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","Air Force","YOUNG",0.0243317865075922,0.019754386373825
"316",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","DLA","YOUNG",-5.6236442516269e-06,0.000231356789587852
"317",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","MilitaryHealth","YOUNG",4.12169197396963e-05,0.0132870907447578
"318",2008-09-30,"Q4",2008-09-30,1.83561643835616,"MED","Additional DoD Components","YOUNG",2.80986984815618e-05,7.77921908893709e-05
"319",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","Army","YOUNG",1.51989324245119,1.39928383289949
"320",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","Navy","YOUNG",0.578101487895878,0.545460356012292
"321",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","Air Force","YOUNG",0.468373772288503,0.400945204573391
"322",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","DLA","YOUNG",0.0281986889154013,0.0230589073282719
"323",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","MDA","YOUNG",0.00366855748373102,0.00313913228850325
"324",2008-09-30,"Q4",2008-09-30,1.83561643835616,"PAMS","Additional DoD Components","YOUNG",0.270177668112798,0.280883730878525
"325",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ERS","Army","YOUNG",1.00872025690889,0.493236004370933
"326",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ERS","Navy","YOUNG",0.518975657527115,0.334445960925524
"327",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ERS","Air Force","YOUNG",0.948846861052061,0.512881040412147
"328",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ERS","DLA","YOUNG",0.0116081401518438,0.00625843750542299
"329",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ERS","MDA","YOUNG",0.00029200021691974,0.000102143796095445
"330",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ERS","MilitaryHealth","YOUNG",1.22017353579176e-05,-6.38673716558207e-05
"331",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ERS","Additional DoD Components","YOUNG",0.140414653253796,0.117646854298626
"332",2008-09-30,"Q4",2008-09-30,1.92054794520548,"FRS&C","Army","YOUNG",9.09257008994577,4.41724159647867
"333",2008-09-30,"Q4",2008-09-30,1.92054794520548,"FRS&C","Navy","YOUNG",3.03836027437093,1.49199585571584
"334",2008-09-30,"Q4",2008-09-30,1.92054794520548,"FRS&C","Air Force","YOUNG",2.24565931652928,0.984912243470716
"335",2008-09-30,"Q4",2008-09-30,1.92054794520548,"FRS&C","DLA","YOUNG",0.109717412527115,0.0669795792588575
"336",2008-09-30,"Q4",2008-09-30,1.92054794520548,"FRS&C","MDA","YOUNG",0.000834501193058568,0.000336408568329718
"337",2008-09-30,"Q4",2008-09-30,1.92054794520548,"FRS&C","Additional DoD Components","YOUNG",0.0177373956073753,0.0156544311930586
"338",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ICT","Army","YOUNG",0.730117207396963,0.353940274291396
"339",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ICT","Navy","YOUNG",1.78809726549892,0.806794911265365
"340",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ICT","Air Force","YOUNG",0.34335407164859,0.222146993767173
"341",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ICT","DLA","YOUNG",0.0801152471691974,0.0351069987418655
"342",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ICT","MDA","YOUNG",4.11019956616052e-05,9.8696428054953e-05
"343",2008-09-30,"Q4",2008-09-30,1.92054794520548,"ICT","Additional DoD Components","YOUNG",0.511061327190889,0.251474107064353
"344",2008-09-30,"Q4",2008-09-30,1.92054794520548,"MED","Army","YOUNG",0.0704006115618221,0.0395965389262473
"345",2008-09-30,"Q4",2008-09-30,1.92054794520548,"MED","Navy","YOUNG",0.0584239904338395,0.0481861797758496
"346",2008-09-30,"Q4",2008-09-30,1.92054794520548,"MED","Air Force","YOUNG",0.0375077687418655,0.0252432632537961
"347",2008-09-30,"Q4",2008-09-30,1.92054794520548,"MED","DLA","YOUNG",5.42733188720173e-05,0.000149913593637021
"348",2008-09-30,"Q4",2008-09-30,1.92054794520548,"MED","MilitaryHealth","YOUNG",0.00349088203904555,0.0144507180911063
"349",2008-09-30,"Q4",2008-09-30,1.92054794520548,"MED","Additional DoD Components","YOUNG",0.000106637288503254,0.000110752993492408
"350",2008-09-30,"Q4",2008-09-30,1.92054794520548,"PAMS","Army","YOUNG",5.2516977974295,2.6338510017462
"351",2008-09-30,"Q4",2008-09-30,1.92054794520548,"PAMS","Navy","YOUNG",1.92135733680043,1.01984338458785
"352",2008-09-30,"Q4",2008-09-30,1.92054794520548,"PAMS","Air Force","YOUNG",1.78672698489154,0.860680491420824
"353",2008-09-30,"Q4",2008-09-30,1.92054794520548,"PAMS","DLA","YOUNG",0.0504785195553145,0.0336824397180043
"354",2008-09-30,"Q4",2008-09-30,1.92054794520548,"PAMS","MDA","YOUNG",0.016811742462039,0.00761877059291395
"355",2008-09-30,"Q4",2008-09-30,1.92054794520548,"PAMS","MilitaryHealth","YOUNG",0.00146704989154013,0.00187434707158351
"356",2008-09-30,"Q4",2008-09-30,1.92054794520548,"PAMS","Additional DoD Components","YOUNG",0.412857810347072,0.343953632313811
"357",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ERS","Army","YOUNG",0.175069599123187,0.475821759693268
"358",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ERS","Navy","YOUNG",0.638119953810349,0.46780399202572
"359",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ERS","Air Force","YOUNG",0.35707196003464,0.552535345130852
"360",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ERS","DLA","YOUNG",0.040897539478242,0.0188184232570279
"361",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ERS","MDA","YOUNG",0,0.000102143796095445
"362",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ERS","MilitaryHealth","YOUNG",1.38547304611388e-05,5.42679012479029e-06
"363",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ERS","Additional DoD Components","YOUNG",0.702933514288807,0.315718400569154
"364",2008-12-31,"Q1",2009-04-26,2.0027397260274,"FRS&C","Army","YOUNG",1.10933335281446,4.06859819552601
"365",2008-12-31,"Q1",2009-04-26,2.0027397260274,"FRS&C","Navy","YOUNG",0.369136894544274,1.39959160250897
"366",2008-12-31,"Q1",2009-04-26,2.0027397260274,"FRS&C","Air Force","YOUNG",0.47958546670275,1.04349113375992
"367",2008-12-31,"Q1",2009-04-26,2.0027397260274,"FRS&C","DLA","YOUNG",0.0337247660965577,0.060390417538332
"368",2008-12-31,"Q1",2009-04-26,2.0027397260274,"FRS&C","MDA","YOUNG",-1.24355921195064e-05,0.00031721239481772
"369",2008-12-31,"Q1",2009-04-26,2.0027397260274,"FRS&C","Additional DoD Components","YOUNG",0.00695686406148517,0.0101680065743635
"370",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ICT","Army","YOUNG",0.0838472940246807,0.334486250726954
"371",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ICT","Navy","YOUNG",0.212347065198095,0.803249449379119
"372",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ICT","Air Force","YOUNG",0.144275060229487,0.209102120286185
"373",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ICT","DLA","YOUNG",0.0162280872699719,0.0377938437356884
"374",2008-12-31,"Q1",2009-04-26,2.0027397260274,"ICT","Additional DoD Components","YOUNG",0.260526286393159,0.303748863020424
"375",2008-12-31,"Q1",2009-04-26,2.0027397260274,"MED","Army","YOUNG",0.245972248592769,0.11495713861986
"376",2008-12-31,"Q1",2009-04-26,2.0027397260274,"MED","Navy","YOUNG",0.215298306029444,0.106557851387978
"377",2008-12-31,"Q1",2009-04-26,2.0027397260274,"MED","Air Force","YOUNG",0.0803625729811648,0.0474007094102075
"378",2008-12-31,"Q1",2009-04-26,2.0027397260274,"MED","DLA","YOUNG",1.50681965793462e-05,2.12392903999122e-05
"379",2008-12-31,"Q1",2009-04-26,2.0027397260274,"MED","MilitaryHealth","YOUNG",0.325356233189002,0.109629444049262
"380",2008-12-31,"Q1",2009-04-26,2.0027397260274,"MED","Additional DoD Components","YOUNG",0.000292507902143321,0.000142414629709379
"381",2008-12-31,"Q1",2009-04-26,2.0027397260274,"PAMS","Army","YOUNG",1.40553026783936,2.72570710257335
"382",2008-12-31,"Q1",2009-04-26,2.0027397260274,"PAMS","Navy","YOUNG",0.433769597596882,0.977742807431065
"383",2008-12-31,"Q1",2009-04-26,2.0027397260274,"PAMS","Air Force","YOUNG",0.838486738612254,1.03119583193077
"384",2008-12-31,"Q1",2009-04-26,2.0027397260274,"PAMS","DLA","YOUNG",0.0199603583459623,0.0328791889388927
"385",2008-12-31,"Q1",2009-04-26,2.0027397260274,"PAMS","MDA","YOUNG",0.0193347905607274,0.0132716968354992
"386",2008-12-31,"Q1",2009-04-26,2.0027397260274,"PAMS","Additional DoD Components","YOUNG",0.632003649826802,0.438346376095557
"387",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ERS","Army","YOUNG",0.11111915704698,0.43163633769302
"388",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ERS","Navy","YOUNG",0.482195876282745,0.546430495873403
"389",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ERS","Air Force","YOUNG",0.18413522963845,0.49668468357505
"390",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ERS","DLA","YOUNG",0.00429821451612903,0.0189346313820716
"391",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ERS","MDA","YOUNG",1.06060510933102e-05,0.00010086875600435
"392",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ERS","MilitaryHealth","YOUNG",0,8.68548860635211e-06
"393",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ERS","Additional DoD Components","YOUNG",0.314029294695822,0.385792487412808
"394",2008-12-31,"Q1",2009-04-26,2.08767123287671,"FRS&C","Army","YOUNG",1.38359441571769,3.86183261949264
"395",2008-12-31,"Q1",2009-04-26,2.08767123287671,"FRS&C","Navy","YOUNG",0.645313393883958,1.35093685426639
"396",2008-12-31,"Q1",2009-04-26,2.08767123287671,"FRS&C","Air Force","YOUNG",0.0990314041026196,0.941425395778218
"397",2008-12-31,"Q1",2009-04-26,2.08767123287671,"FRS&C","DLA","YOUNG",0.0177658521757956,0.0537360102664894
"398",2008-12-31,"Q1",2009-04-26,2.08767123287671,"FRS&C","MDA","YOUNG",0,0.000274021866979687
"399",2008-12-31,"Q1",2009-04-26,2.08767123287671,"FRS&C","Additional DoD Components","YOUNG",0.00914059080969907,0.0112782834928532
"400",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ICT","Army","YOUNG",0.15643395999134,0.323466153804328
"401",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ICT","Navy","YOUNG",0.172187558010392,0.724210629569134
"402",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ICT","Air Force","YOUNG",0.0398920789781338,0.175840403618737
"403",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ICT","DLA","YOUNG",0.026220398441221,0.0408545776267968
"404",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ICT","MDA","YOUNG",0.000149667980082269,0.000117650107605153
"405",2008-12-31,"Q1",2009-04-26,2.08767123287671,"ICT","Additional DoD Components","YOUNG",0.393422372732193,0.388336662105414
"406",2008-12-31,"Q1",2009-04-26,2.08767123287671,"MED","Army","YOUNG",0.197298225492531,0.171223695215707
"407",2008-12-31,"Q1",2009-04-26,2.08767123287671,"MED","Navy","YOUNG",0.0133340348452046,0.0956854437694959
"408",2008-12-31,"Q1",2009-04-26,2.08767123287671,"MED","Air Force","YOUNG",0.00278813414158909,0.0402194919548731
"409",2008-12-31,"Q1",2009-04-26,2.08767123287671,"MED","DLA","YOUNG",3.94024680666811e-06,2.44272540860105e-05
"410",2008-12-31,"Q1",2009-04-26,2.08767123287671,"MED","MilitaryHealth","YOUNG",0.578238813660966,0.302361976296338
"411",2008-12-31,"Q1",2009-04-26,2.08767123287671,"MED","Additional DoD Components","YOUNG",4.27579562675904e-06,0.000134473662091111
