"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"396",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Products","Army","YOUNG",2.64248918255965,NA
"397",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Products","Army","YOUNG",7.29359226073753,3.88077179514823
"398",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Products","Army","YOUNG",2.973472739859,4.30318472771873
"399",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Products","Army","YOUNG",3.90150668319957,4.72285722793203
"400",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Products","Army","YOUNG",4.4238405472885,3.76627332344902
"401",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Products","Army","YOUNG",3.13286004893709,3.81940242647505
"402",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Products","Army","YOUNG",5.52897828039046,4.36189295887202
"403",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products","Army","YOUNG",2.83356791151844,3.83180208028199
"404",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products","Army","YOUNG",5.45565439138829,4.60606686109906
"405",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products","Army","YOUNG",6.31245449159436,4.86722559816703
"406",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products","Army","YOUNG",12.9791430340889,8.24908397235719
"407",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products","Army","YOUNG",2.96293398843906,7.41817717137412
"408",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products","Army","YOUNG",1.81035209112362,5.9174763712172
"409",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products","Army","YOUNG",7.62268741857545,4.13199116604604
"410",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products","Army","YOUNG",2.86581800449231,4.09961917139713
"411",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Products","Army","YOUNG",2.77423790831349,4.42091444379375
"412",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Products","Army","YOUNG",4.63855346311972,3.42620312530851
"413",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Products","Army","YOUNG",3.10259385532583,3.50512840891968
"414",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Products","Army","YOUNG",1.21529950530418,2.98548227458324
"415",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Products","Army","YOUNG",0.435266227625027,1.58438652941834
"416",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Products","Army","YOUNG",1.1996326607599,0.950066131229703
"417",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Products","Army","YOUNG",0.793970723295086,0.809623203893339
"418",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Products","Army","YOUNG",1.44057349360251,1.14472562588583
"419",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Products","Army","CARTER",0.806466292022083,NA
"420",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Products","Army","CARTER",1.71022215782637,NA
"421",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Products","Army","CARTER",4.28559234766183,2.26742693250343
"422",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Products","Army","CARTER",3.70202448981381,3.232612998434
"423",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Products","Army","CARTER",3.71599080031392,3.90120254592985
"424",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Products","Army","CARTER",9.2611701945984,5.55972849490871
"425",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Products","Army","CARTER",1.53887622856226,4.83867907449153
"426",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Products","Army","CARTER",3.07320742577022,4.62441794964363
"427",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Products","Army","CARTER",4.16115648509842,2.9244133798103
"428",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Products","Army","CARTER",1.64211831244116,2.95882740776993
"429",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Products","Army","CARTER",3.23460148994437,3.01262542916132
"430",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Products","Army","CARTER",3.97292709837398,2.94988230025317
"431",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Products","Army","CARTER",3.98417855304878,3.73056904712238
"432",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Products","Army","CARTER",4.50602952209029,4.15437839117102
"433",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Products","Army","CARTER",4.33522223474572,4.27514343662826
"434",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Products","Army","CARTER",3.29942211546855,4.04689129076819
"435",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Products","Army","CARTER",4.05367498024176,3.89610644348534
"436",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Products","Army","CARTER",8.29428948485237,5.21579552685423
"437",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Products","Army","CARTER",0.959988681955518,4.43598438234988
"438",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Products","Army","CARTER",3.01618747120227,4.09015521267005
"439",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Products","Army","CARTER",4.36377430629459,2.77998348648412
"440",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Products","Army","CARTER",1.76526262746538,3.04840813498741
"441",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Products","Army","CARTER",2.26914394816408,2.79939362730802
"442",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Products","Army","CARTER",4.18399864222619,2.73946840595188
"443",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Products","Army","CARTER",2.18401349715694,2.8790520291824
"444",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Products","Army","CARTER",3.04253496614561,3.13684903517625
"445",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Products","Army","CARTER",3.64463355831935,2.95706067387397
"446",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products","Army","CARTER",3.88766040611624,3.5249429768604
"447",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products","Army","CARTER",3.74570993422157,3.75933463288572
"448",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Products","Army","CARTER",6.92042033754721,4.85126355929501
"449",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products","Army","KENDALL",0.70187789695191,NA
"450",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products","Army","KENDALL",2.52218456672845,NA
"451",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products","Army","KENDALL",0.831057925949954,1.35170679654344
"452",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products","Army","KENDALL",1.57852546331995,1.64392265199945
"453",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products","Army","KENDALL",2.33572540078262,1.58176959668417
"454",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Products","Army","KENDALL",1.73260517256719,1.88228534555659
"455",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Products","Army","KENDALL",1.58050691326331,1.88294582887104
"456",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Products","Army","KENDALL",4.98676218942436,2.76662475841829
"457",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Products","Army","KENDALL",2.09244605885079,2.88657172051282
"458",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Products","Army","KENDALL",1.81005967935331,2.96308930920949
"459",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Products","Army","KENDALL",5.98583998468747,3.29611524096386
"460",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products","Army","KENDALL",0.696124541501777,2.83067473518085
"461",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products","Army","KENDALL",1.47480574370245,2.71892342329723
"462",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products","Army","KENDALL",4.29250241460008,2.15447756660144
"463",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products","Army","KENDALL",0.697334349320707,2.15488083587441
"464",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products","Army","KENDALL",1.22471580208297,2.07151752200125
"465",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Products","Army","KENDALL",1.32055344093237,1.08086786411201
"466",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Products","Army","KENDALL",1.26055909943465,1.26860944748333
"467",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Products","Army","KENDALL",1.69528432171819,1.42546562069507
"468",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Products","Army","KENDALL",3.35288817320321,2.10291053145202
"469",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Products","Army","KENDALL",1.84420318496039,2.2974585599606
"470",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Products","Army","KENDALL",3.00626124742348,2.73445086852903
"471",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products","Army","KENDALL",4.61647436625388,3.15564626621259
"472",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Products","Army","KENDALL",0.5861440816271,2.73629323176815
"473",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Products","Army","KENDALL",0.8130676607947,2.00522870289189
"474",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Products","Army","KENDALL",3.0262736713831,1.47516180460163
"475",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Products","Army","KENDALL",1.0994832270915,1.64627485308977
"476",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Products","Army","KENDALL",0.9114609338597,1.6790726107781
"477",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Products","Army","KENDALL",2.768761148371,1.5932351031074
"478",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Products","Army","KENDALL",1.1344062227861,1.60487610167227
"479",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Products","Army","KENDALL",1.8239605005215,1.90904262389287
"480",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Products","Army","KENDALL",3.1768842103272,2.04508364454493
"481",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Products","Army","KENDALL",1.2509867044252,2.0839438050913
"482",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Products","Army","KENDALL",2.7916235511351,2.40649815529583
"483",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Products","Army","KENDALL",4.7724861279939,2.93836546118473
"484",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Products","Navy","YOUNG",2.88403208022777,NA
"485",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Products","Navy","YOUNG",0.616678873752711,NA
"486",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Products","Navy","YOUNG",2.30129226343818,1.93400107247288
"487",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Products","Navy","YOUNG",1.26563697303688,1.39453603674259
"488",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Products","Navy","YOUNG",1.98296051232104,1.8499632495987
"489",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Products","Navy","YOUNG",3.67889458651844,2.30916402395879
"490",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Products","Navy","YOUNG",1.67037832541215,2.44407780808388
"491",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Products","Navy","YOUNG",2.58548716956616,2.64492002716558
"492",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products","Navy","YOUNG",1.40504400683297,1.88696983393709
"493",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products","Navy","YOUNG",2.90979783169197,2.3001096693637
"494",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products","Navy","YOUNG",1.9469555782538,2.08726580559291
"495",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products","Navy","YOUNG",6.65093700169197,3.83589680387925
"496",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products","Navy","YOUNG",1.33403382619615,3.31064213538064
"497",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products","Navy","YOUNG",1.38538461549037,3.12345181445949
"498",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products","Navy","YOUNG",7.73412719110197,3.48451521092949
"499",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products","Navy","YOUNG",1.19302829555099,3.43751336738111
"500",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Products","Navy","YOUNG",1.30917709219528,3.41211085961608
"501",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Products","Navy","YOUNG",3.98064036888937,2.16094858554521
"502",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Products","Navy","YOUNG",1.45136922267807,2.24706222792091
"503",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Products","Navy","YOUNG",0.912828773295085,2.11494612162084
"504",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Products","Navy","YOUNG",2.94356076232951,1.76925291943422
"505",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Products","Navy","YOUNG",1.51688232853431,1.7910906213863
"506",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Products","Navy","YOUNG",0.324818836533882,1.59508730913257
"507",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Products","Navy","YOUNG",0.662918615934185,0.834873260334127
"508",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Products","Navy","CARTER",0.102823946958216,NA
"509",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Products","Navy","CARTER",1.45621530882226,NA
"510",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Products","Navy","CARTER",1.2843392316194,0.94779282913329
"511",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Products","Navy","CARTER",1.03027790136393,1.25694414726853
"512",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Products","Navy","CARTER",1.21826610822689,1.17762774707007
"513",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Products","Navy","CARTER",3.05400169143754,1.76751523367612
"514",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Products","Navy","CARTER",1.65824682265725,1.97683820744056
"515",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Products","Navy","CARTER",1.08659205497433,1.93294685635637
"516",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Products","Navy","CARTER",1.89599872508558,1.54694586757239
"517",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Products","Navy","CARTER",1.89919957258237,1.62726345088076
"518",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Products","Navy","CARTER",2.62622184287548,2.14047338018114
"519",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Products","Navy","CARTER",3.19463232181215,2.57335124575667
"520",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Products","Navy","CARTER",1.7297513580552,2.51686850758094
"521",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Products","Navy","CARTER",1.4750107482884,2.13313147605192
"522",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Products","Navy","CARTER",2.61263550436457,1.93913253690272
"523",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Products","Navy","CARTER",2.20359434496149,2.09708019920482
"524",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Products","Navy","CARTER",1.66784929833119,2.16135971588575
"525",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Products","Navy","CARTER",3.84634911921267,2.57259758750178
"526",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Products","Navy","CARTER",1.40921274544692,2.30780372099693
"527",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Products","Navy","CARTER",1.49811033392782,2.2512240661958
"528",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Products","Navy","CARTER",3.86352180096517,2.25694829344664
"529",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Products","Navy","CARTER",0.761236527538817,2.0409562208106
"530",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Products","Navy","CARTER",1.70816452770667,2.11097428540355
"531",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Products","Navy","CARTER",2.75853514447125,1.74264539990558
"532",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Products","Navy","CARTER",1.48614048940411,1.98428005386068
"533",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Products","Navy","CARTER",3.02016727867184,2.4216143041824
"534",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Products","Navy","CARTER",3.53737066420478,2.68122614409358
"535",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Products","Navy","CARTER",2.69424766572598,3.08392853620087
"536",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Products","Navy","CARTER",2.66778725301091,2.96646852764722
"537",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Products","Navy","CARTER",6.78065962714016,4.04756484862568
"538",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products","Navy","KENDALL",0.674934996735661,NA
"539",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products","Navy","KENDALL",1.46624281318093,NA
"540",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products","Navy","KENDALL",1.25212902285038,1.13110227758899
"541",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products","Navy","KENDALL",1.67099349734322,1.46312177779151
"542",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products","Navy","KENDALL",1.07265844286891,1.3319269876875
"543",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Products","Navy","KENDALL",1.02826036493667,1.25730410171627
"544",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Products","Navy","KENDALL",1.1698136317681,1.09024414652456
"545",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Products","Navy","KENDALL",2.06943907059005,1.42250435576494
"546",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Products","Navy","KENDALL",1.19674105387705,1.47866458541173
"547",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Products","Navy","KENDALL",1.53620399463495,1.60079470636735
"548",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Products","Navy","KENDALL",2.95909447603748,1.89734650818316
"549",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Products","Navy","KENDALL",0.934756302824921,1.81001825783245
"550",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Products","Navy","KENDALL",1.70490014039636,1.86625030641959
"551",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Products","Navy","KENDALL",5.00347489360049,2.54771044560726
"552",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Products","Navy","KENDALL",0.643284120680309,2.45055305155905
"553",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Products","Navy","KENDALL",1.01127111422261,2.2193433761678
"554",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Products","Navy","KENDALL",1.29813766133299,0.98423096541197
"555",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Products","Navy","KENDALL",1.50507019569493,1.27149299041684
"556",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Products","Navy","KENDALL",1.73502074021235,1.51274286574676
"557",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Products","Navy","KENDALL",4.68767808826262,2.6425896747233
"558",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Products","Navy","KENDALL",4.05535065431461,3.49268316092986
"559",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Products","Navy","KENDALL",1.3752497502546,3.37275949761061
"560",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Products","Navy","KENDALL",7.79154010980745,4.40738017145889
"561",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Products","Navy","KENDALL",1.9519017270945,3.70623052905218
"562",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Products","Navy","KENDALL",1.345356902538,3.69626624647998
"563",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Products","Navy","KENDALL",3.4544010784154,2.25055323601597
"564",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Products","Navy","KENDALL",1.5835991604571,2.1277857138035
"565",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Products","Navy","KENDALL",3.6206227534769,2.88620766411647
"566",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Products","Navy","KENDALL",4.1776468643708,3.12728959276827
"567",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Products","Navy","KENDALL",6.5227078725885,4.77365916347873
"568",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Products","Navy","KENDALL",2.0931722191392,4.26450898536617
"569",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Products","Navy","KENDALL",4.00021264112,4.20536424428257
"570",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Products","Navy","KENDALL",1.2863580056522,2.45991428863713
"571",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Products","Navy","KENDALL",1.6284992310191,2.3050232925971
"572",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Products","Navy","KENDALL",3.9408105581055,2.28522259825893
"573",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Products","Air Force","YOUNG",0.666166375900217,NA
"574",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Products","Air Force","YOUNG",0.404445278210412,NA
"575",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Products","Air Force","YOUNG",1.06563036143167,0.712080671847433
"576",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Products","Air Force","YOUNG",0.910083750845987,0.793386463496023
"577",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Products","Air Force","YOUNG",1.14262232800434,1.039445480094
"578",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Products","Air Force","YOUNG",0.932089687689805,0.994931922180043
"579",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Products","Air Force","YOUNG",1.15654820603037,1.07708674057484
"580",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Products","Air Force","YOUNG",1.36287147104121,1.15050312158713
"581",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Products","Air Force","YOUNG",0.941122646507592,1.15351410785973
"582",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Products","Air Force","YOUNG",0.637693208817787,0.980562442122198
"583",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Products","Air Force","YOUNG",0.794093495639913,0.790969783655098
"584",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Products","Air Force","YOUNG",3.11042638481562,1.51407102975777
"585",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Products","Air Force","YOUNG",0.834517634617883,1.57967917169114
"586",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Products","Air Force","YOUNG",0.841968008854731,1.59563734276274
"587",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Products","Air Force","YOUNG",1.95847972298116,1.21165512215126
"588",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Products","Air Force","YOUNG",0.463628430504438,1.08802538744678
"589",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Products","Air Force","YOUNG",3.39283681409396,1.93831498919319
"590",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Products","Air Force","YOUNG",0.995791677614202,1.61741897407087
"591",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Products","Air Force","YOUNG",0.868286101612903,1.75230486444035
"592",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Products","Air Force","YOUNG",1.34120269142672,1.06842682355127
"593",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Products","Air Force","YOUNG",0.214679162048062,0.808055985029227
"594",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Products","Air Force","YOUNG",0.517166240430829,0.691016031301869
"595",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Products","Air Force","YOUNG",0.330003111041351,0.353949504506748
"596",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Products","Air Force","YOUNG",0.364617724193548,0.40392902522191
"597",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Products","Air Force","CARTER",0.172411917081619,NA
"598",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Products","Air Force","CARTER",1.81302986177744,NA
"599",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Products","Air Force","CARTER",0.401337513909937,0.795593097589666
"600",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Products","Air Force","CARTER",0.696979725308508,0.970449033665296
"601",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Products","Air Force","CARTER",0.663615837659667,0.587311025626037
"602",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Products","Air Force","CARTER",2.53762221932236,1.29940592743018
"603",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Products","Air Force","CARTER",0.460319299935815,1.22051911897262
"604",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Products","Air Force","CARTER",0.350384580958494,1.11610870007222
"605",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Products","Air Force","CARTER",1.41792878532306,0.742877555405791
"606",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Products","Air Force","CARTER",0.685756532413351,0.818023299564969
