"","SignedMonth","ServicesCategory.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"853",2011-12-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0558492851302647,0.0802001656849621
"854",2012-01-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.106393754597879,0.0680885269247932
"855",2012-02-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0721041259190609,0.0781157218824014
"856",2012-03-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.182068713191226,0.120188864569389
"857",2012-04-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0760127331685717,0.110061857426286
"858",2012-05-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0122025231181135,0.0900946564926372
"859",2012-06-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0442889282669138,0.0441680615178663
"860",2012-07-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0084387264854289,0.0216433926234854
"861",2012-08-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0356852337143446,0.0294709628222291
"862",2012-09-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0864153240448975,0.0435130947482237
"863",2012-10-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0705555420023357,0.0642186999205259
"864",2012-11-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0414173006807149,0.0661293889093161
"865",2012-12-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0432567758724485,0.0517432061851664
"866",2013-01-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0177455879343963,0.0341398881625199
"867",2013-02-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.00962492653275109,0.0235424301131986
"868",2013-03-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.01252396301046,0.0132981591592025
"869",2013-04-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",-0.0135484425331573,0.00286681567001794
"870",2013-05-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.00441702228221793,0.00113084758650689
"871",2013-06-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0090427696568498,-2.95501980298561e-05
"872",2013-07-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.00955546217243831,0.00767175137050201
"873",2013-08-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",-0.00455198292840459,0.00468208296696117
"874",2013-09-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0176293922634305,0.00754429050248807
"875",2013-10-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0125977882894,0.00855839920814196
"876",2013-11-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0051205352927,0.0117825719485102
"877",2013-12-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",-0.0039968400312,0.0045738278503
"878",2014-01-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0063610635977,0.00249491961973333
"879",2014-02-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0194586541108,0.0072742925591
"880",2014-03-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",-0.0068221331808,0.0063325281759
"881",2014-04-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",-0.03985666655,-0.00907338187333333
"882",2014-05-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",-0.0082435777532,-0.0183074591613333
"883",2014-06-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",-0.0040655878693,-0.0173886107241667
"884",2014-07-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",-0.0114761837662,-0.00792844979623333
"885",2014-08-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",-0.0188452154093,-0.0114623290149333
"886",2014-09-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",-0.0429863267752,-0.0244359086502333
"887",2010-11-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.389076844502728,NA
"888",2010-12-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.708669238953,NA
"889",2011-01-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.3129718236047,0.803572635686809
"890",2011-02-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.762576790631557,0.928072617729752
"891",2011-03-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.582324098866974,0.552624237701077
"892",2011-04-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.5254753319765,0.623458740491677
"893",2011-05-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.530660811309274,0.546153414050916
"894",2011-06-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.816974984148133,0.624370375811302
"895",2011-07-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.826660461781368,0.724765419079591
"896",2011-08-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",2.3581332295898,1.33392289183977
"897",2011-09-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",2.46883948313051,1.88454439150056
"898",2011-10-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.3129002077438,2.04662430682137
"899",2011-11-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.760039549562352,1.51392641347889
"900",2011-12-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",2.12792352418906,1.4002877604984
"901",2012-01-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.972848775316651,1.28693728302269
"902",2012-02-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.13573725332098,1.41216985094223
"903",2012-03-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.05492845563794,1.05450482809185
"904",2012-04-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.94774443961487,1.04613671619126
"905",2012-05-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.877416702677376,0.960029865976727
"906",2012-06-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.977913899433632,0.934358347241959
"907",2012-07-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.892133922047163,0.915821508052724
"908",2012-08-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.927511053938832,0.932519625139876
"909",2012-09-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.78016426498805,1.19993641365802
"910",2012-10-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",2.04564941926526,1.58444157939738
"911",2012-11-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.623799787997867,1.48320449075039
"912",2012-12-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.02449246568945,1.23131389098419
"913",2013-01-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.801217186277546,0.816503146654954
"914",2013-02-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.728345728881893,0.851351793616296
"915",2013-03-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.697286496776886,0.742283137312109
"916",2013-04-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.758055829726414,0.727896018461731
"917",2013-05-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.79829729406276,0.751213206855353
"918",2013-06-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.875063383211232,0.810472169000135
"919",2013-07-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.09181174410399,0.921724140459328
"920",2013-08-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.83288031373007,0.933251813681764
"921",2013-09-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.42367827036935,1.11612344273447
"922",2013-10-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.3813887506434,1.21264911158094
"923",2013-11-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.8241132533854,1.20972675813272
"924",2013-12-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.671407615381,0.9589698731366
"925",2014-01-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.6387115972769,0.711410822014433
"926",2014-02-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.8051325627334,0.705083925130433
"927",2014-03-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.173508339073,0.872450833027767
"928",2014-04-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.15241987867,1.04368692682547
"929",2014-05-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.1203718275717,1.14876668177157
"930",2014-06-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.7965950038259,1.02312890335587
"931",2014-07-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.7906930720501,0.902553301149233
"932",2014-08-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",0.68025901972,0.755849031865333
"933",2014-09-01,"Services (Non-R&D)","Additional
DoD
Components","BBP1",1.2137348250436,0.8948956389379
